"plh0185","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Mecklenburg-Western Pomerania","Full Time","3","","","","4"
"Often","2007","Mecklenburg-Western Pomerania","Part Time","7","","","","4"
"Often","2007","Bremen","Part Time","1","","","","4"
"Often","2007","Schleswig-Holstein","Part Time","5","","","","4"
"Often","2007","North Rhine-Westphalia","Part Time","76","0.076411503082823","0.0598550015292547","0.0929680046363913","4"
"Often","2007","North Rhine-Westphalia","Not Working","135","0.0944620401683241","0.0803114096534963","0.108612670683152","4"
"Often","2007","Hamburg","Part Time","4","","","","4"
"Often","2007","Hamburg","Not Working","7","","","","4"
"Often","2007","Lower Saxony","Full Time","32","0.0526432911935805","0.0356572436502802","0.0696293387368808","4"
"Often","2007","Schleswig-Holstein","Full Time","9","","","","4"
"Often","2007","Bremen","Full Time","1","","","","4"
"Often","2007","Lower Saxony","Not Working","54","0.0883383687206684","0.0674050894837418","0.109271647957595","4"
"Often","2007","North Rhine-Westphalia","Full Time","56","0.0389234261646902","0.0293623594952004","0.0484844928341801","4"
"Often","2007","Lower Saxony","Part Time","41","0.109283048789252","0.0807718528231508","0.137794244755353","4"
"Often","2007","Mecklenburg-Western Pomerania","Not Working","7","","","","4"
"Often","2007","Saxony","Full Time","27","","","","4"
"Often","2007","Bremen","Not Working","4","","","","4"
"Often","2007","Schleswig-Holstein","Not Working","11","","","","4"
"Often","2007","Hamburg","Full Time","5","","","","4"
"Often","2007","Hesse","Full Time","27","","","","4"
"Often","2007","Hesse","Part Time","27","","","","4"
"Often","2007","Hesse","Not Working","46","0.0907329856860939","0.0649298233956947","0.116536147976493","4"
"Often","2007","Rhineland-Palatinate,Saarland","Full Time","14","","","","4"
"Often","2007","Rhineland-Palatinate,Saarland","Part Time","23","","","","4"
"Often","2007","Rhineland-Palatinate,Saarland","Not Working","35","0.0759838965991461","0.0519261091650348","0.100041684033257","4"
"Often","2007","Baden-Württemberg","Full Time","36","0.0443663174637324","0.0315593624997009","0.0571732724277638","4"
"Often","2007","Baden-Württemberg","Part Time","38","0.0697912062636164","0.0487631509002067","0.0908192616270261","4"
"Often","2007","Baden-Württemberg","Not Working","85","0.0905080056235604","0.0720981574432321","0.108917853803889","4"
"Often","2007","Bavaria","Full Time","62","0.0637305498894503","0.0498284627682909","0.0776326370106098","4"
"Often","2007","Bavaria","Part Time","52","0.0860119220959644","0.0655460596655756","0.106477784526353","4"
"Often","2007","Bavaria","Not Working","85","0.0907869196371152","0.0734089946003449","0.108164844673886","4"
"Often","2007","Berlin","Full Time","20","","","","4"
"Often","2007","Berlin","Part Time","18","","","","4"
"Often","2007","Berlin","Not Working","25","","","","4"
"Often","2007","Brandenburg","Full Time","21","","","","4"
"Often","2007","Brandenburg","Part Time","8","","","","4"
"Often","2007","Brandenburg","Not Working","27","","","","4"
"Often","2007","Saxony","Part Time","26","","","","4"
"Often","2007","Saxony","Not Working","56","0.120902385344214","0.0950097991765947","0.146794971511833","4"
"Often","2007","Saxony-Anhalt","Full Time","16","","","","4"
"Often","2007","Saxony-Anhalt","Part Time","15","","","","4"
"Often","2007","Saxony-Anhalt","Not Working","23","","","","4"
"Often","2007","Thuringia","Full Time","11","","","","4"
"Often","2007","Thuringia","Part Time","9","","","","4"
"Often","2007","Thuringia","Not Working","41","0.113120946821056","0.0820420669544407","0.144199826687671","4"
"Rarely","2007","Mecklenburg-Western Pomerania","Full Time","60","0.302206243355957","0.238722092036948","0.365690394674966","2"
"Rarely","2007","Hesse","Part Time","106","0.257882000563216","0.212754478420506","0.303009522705927","2"
"Rarely","2007","Schleswig-Holstein","Full Time","65","0.334253017406472","0.270602910860342","0.397903123952601","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","Part Time","91","0.294173318234805","0.240895601249048","0.347451035220562","2"
"Rarely","2007","Schleswig-Holstein","Not Working","74","0.279840192778242","0.224955528165236","0.334724857391247","2"
"Rarely","2007","Schleswig-Holstein","Part Time","36","0.266284860600495","0.195072692008031","0.33749702919296","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","Full Time","124","0.282747654710117","0.240182976215087","0.325312333205147","2"
"Rarely","2007","Mecklenburg-Western Pomerania","Part Time","28","","","","2"
"Rarely","2007","Mecklenburg-Western Pomerania","Not Working","64","0.32470998064603","0.260609078038784","0.388810883253277","2"
"Rarely","2007","Saxony","Full Time","234","0.365560140809127","0.327185435652394","0.40393484596586","2"
"Rarely","2007","Saxony","Part Time","105","0.388757803896262","0.333225146109468","0.444290461683056","2"
"Rarely","2007","Saxony","Not Working","198","0.315555248845115","0.27864505316549","0.35246544452474","2"
"Rarely","2007","Hesse","Not Working","120","0.269843563144206","0.229967836957922","0.30971928933049","2"
"Rarely","2007","Hamburg","Part Time","22","","","","2"
"Rarely","2007","Hamburg","Not Working","34","0.304322317966389","0.224298886991141","0.384345748941637","2"
"Rarely","2007","Hamburg","Full Time","44","0.455663975473579","0.360404249580804","0.550923701366353","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","Not Working","98","0.211298324483687","0.174233705414147","0.248362943553227","2"
"Rarely","2007","Bremen","Full Time","19","","","","2"
"Rarely","2007","Bremen","Part Time","10","","","","2"
"Rarely","2007","Bremen","Not Working","18","","","","2"
"Rarely","2007","North Rhine-Westphalia","Full Time","510","0.327155487888953","0.303962522369259","0.350348453408647","2"
"Rarely","2007","North Rhine-Westphalia","Part Time","327","0.307641718332389","0.278878465079502","0.336404971585276","2"
"Rarely","2007","North Rhine-Westphalia","Not Working","459","0.291048244481306","0.269070423392838","0.313026065569774","2"
"Rarely","2007","Hesse","Full Time","204","0.35880513390816","0.319043288771457","0.398566979044862","2"
"Rarely","2007","Saxony-Anhalt","Full Time","108","0.378657069919507","0.326164252301377","0.431149887537637","2"
"Rarely","2007","Saxony-Anhalt","Part Time","67","0.375109324492023","0.302330576116383","0.447888072867664","2"
"Rarely","2007","Lower Saxony","Full Time","216","0.323857254561213","0.288264625979463","0.359449883142962","2"
"Rarely","2007","Lower Saxony","Part Time","162","0.330833099170365","0.287835829626925","0.373830368713804","2"
"Rarely","2007","Lower Saxony","Not Working","219","0.332315478898229","0.297569329719546","0.367061628076913","2"
"Rarely","2007","Baden-Württemberg","Full Time","339","0.351019984190263","0.321333754062953","0.380706214317574","2"
"Rarely","2007","Baden-Württemberg","Part Time","196","0.337474039151781","0.298450183719169","0.376497894584392","2"
"Rarely","2007","Baden-Württemberg","Not Working","284","0.298309999329366","0.268952854283855","0.327667144374878","2"
"Rarely","2007","Bavaria","Full Time","392","0.332468538872361","0.305657299293409","0.359279778451314","2"
"Rarely","2007","Bavaria","Part Time","241","0.331640290261611","0.297275062009194","0.366005518514028","2"
"Rarely","2007","Bavaria","Not Working","307","0.297223117199425","0.269578952772853","0.324867281625997","2"
"Rarely","2007","Berlin","Full Time","100","0.335430074987796","0.281734164882837","0.389125985092754","2"
"Rarely","2007","Berlin","Part Time","58","0.276481454770448","0.211856981521081","0.341105928019815","2"
"Rarely","2007","Berlin","Not Working","83","0.278256815194936","0.225194394258887","0.331319236130984","2"
"Rarely","2007","Brandenburg","Full Time","110","0.423031559763311","0.368387157416224","0.477675962110397","2"
"Rarely","2007","Brandenburg","Part Time","53","0.362096860833845","0.28898568030105","0.435208041366641","2"
"Rarely","2007","Brandenburg","Not Working","115","0.285625119614136","0.240386432651239","0.330863806577033","2"
