"plh0185","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","16-34 y.","no migration background","1446","0.376718956071136","0.361071671657642","0.39236624048463"
"Very rare","2007","16-34 y.","direct migration background","185","0.428451388214626","0.382422130617485","0.474480645811766"
"Very rare","2007","16-34 y.","indirect migration background","237","0.377641775248817","0.33842342937499","0.416860121122645"
"Very rare","2007","35-65 y.","no migration background","4096","0.393891291383774","0.384293066737658","0.40348951602989"
"Very rare","2007","35-65 y.","direct migration background","524","0.372503471563895","0.346212033493739","0.398794909634051"
"Very rare","2007","35-65 y.","indirect migration background","77","0.399330149534288","0.328945883486828","0.469714415581748"
"Very rare","2007","66 and older","no migration background","1744","0.422316696072704","0.4069888861391","0.437644506006308"
"Very rare","2007","66 and older","direct migration background","144","0.346434790862381","0.298592550860577","0.394277030864184"
"Very rare","2007","66 and older","indirect migration background","1","","",""
"Rarely","2007","16-34 y.","no migration background","1273","0.356399323255584","0.340933787775284","0.371864858735884"
"Rarely","2007","16-34 y.","direct migration background","135","0.26157175266682","0.220692195939602","0.302451309394038"
"Rarely","2007","16-34 y.","indirect migration background","191","0.320053538646482","0.282315639803901","0.357791437489062"
"Rarely","2007","35-65 y.","no migration background","3222","0.320695473832393","0.311526808341643","0.329864139323144"
"Rarely","2007","35-65 y.","direct migration background","388","0.28346211880136","0.258953964407526","0.307970273195194"
"Rarely","2007","35-65 y.","indirect migration background","53","0.270357984754203","0.206529264613105","0.3341867048953"
"Rarely","2007","66 and older","no migration background","1134","0.292279369358298","0.278165500376493","0.306393238340102"
"Rarely","2007","66 and older","direct migration background","96","0.262269077024637","0.218042957979601","0.306495196069673"
"Rarely","2007","66 and older","indirect migration background","4","","",""
"Sometimes","2007","16-34 y.","no migration background","670","0.183086933846037","0.170598589152004","0.195575278540069"
"Sometimes","2007","16-34 y.","direct migration background","87","0.2318268922851","0.192574325399938","0.271079459170262"
"Sometimes","2007","16-34 y.","indirect migration background","116","0.23253993328921","0.198365155002992","0.266714711575428"
"Sometimes","2007","35-65 y.","no migration background","1876","0.194667064879196","0.186889181457319","0.202444948301072"
"Sometimes","2007","35-65 y.","direct migration background","241","0.218197076645464","0.195736721227557","0.240657432063372"
"Sometimes","2007","35-65 y.","indirect migration background","31","0.184916050930121","0.12912300207637","0.240709099783871"
"Sometimes","2007","66 and older","no migration background","779","0.202931383811721","0.190450695538325","0.215412072085117"
"Sometimes","2007","66 and older","direct migration background","93","0.269764476941139","0.225139279477677","0.314389674404601"
"Sometimes","2007","66 and older","indirect migration background","6","","",""
"Often","2007","16-34 y.","no migration background","240","0.0697992552168606","0.0615711087092419","0.0780274017244793"
"Often","2007","16-34 y.","direct migration background","29","","",""
"Often","2007","16-34 y.","indirect migration background","33","0.0491760933512858","0.0316834235212333","0.0666687631813383"
"Often","2007","35-65 y.","no migration background","596","0.0713912603009356","0.0663334053951102","0.076449115206761"
"Often","2007","35-65 y.","direct migration background","108","0.0921289323667909","0.0764016522252994","0.107856212508282"
"Often","2007","35-65 y.","indirect migration background","20","","",""
"Often","2007","66 and older","no migration background","265","0.067288768493706","0.0595144743897239","0.0750630625976882"
"Often","2007","66 and older","direct migration background","40","0.10840846730806","0.07714977089581","0.13966716372031"
"Often","2007","66 and older","indirect migration background","","","",""
"Very often","2007","16-34 y.","no migration background","55","0.0139955316103827","0.0102021859246979","0.0177888772960674"
"Very often","2007","16-34 y.","direct migration background","8","","",""
"Very often","2007","16-34 y.","indirect migration background","10","","",""
"Very often","2007","35-65 y.","no migration background","165","0.0193549096037016","0.0166485907587482","0.022061228448655"
"Very often","2007","35-65 y.","direct migration background","38","0.0337084006224896","0.0238939342600982","0.0435228669848811"
"Very often","2007","35-65 y.","indirect migration background","5","","",""
"Very often","2007","66 and older","no migration background","67","0.0151837822635718","0.0113890280449205","0.0189785364822232"
"Very often","2007","66 and older","direct migration background","7","","",""
"Very often","2007","66 and older","indirect migration background","","","",""
"Very rare","2008","16-34 y.","no migration background","1357","0.39251851990357","0.376169653826626","0.408867385980515"
"Very rare","2008","16-34 y.","direct migration background","159","0.405928654800846","0.355755854747606","0.456101454854086"
"Very rare","2008","16-34 y.","indirect migration background","252","0.452316931967419","0.411421195097162","0.493212668837675"
"Very rare","2008","35-65 y.","no migration background","3754","0.394004546164102","0.384070899838052","0.403938192490152"
"Very rare","2008","35-65 y.","direct migration background","435","0.362159264021339","0.334595876234576","0.389722651808102"
"Very rare","2008","35-65 y.","indirect migration background","78","0.372612955351426","0.304222700003205","0.441003210699647"
"Very rare","2008","66 and older","no migration background","1622","0.410517569421922","0.395180551315836","0.425854587528007"
"Very rare","2008","66 and older","direct migration background","141","0.372206845516616","0.322885447977776","0.421528243055456"
"Very rare","2008","66 and older","indirect migration background","4","","",""
"Rarely","2008","16-34 y.","no migration background","1291","0.385267514933901","0.368973979986153","0.401561049881648"
"Rarely","2008","16-34 y.","direct migration background","122","0.339033595966894","0.290668144902013","0.387399047031774"
"Rarely","2008","16-34 y.","indirect migration background","194","0.324681586119617","0.286206900207581","0.363156272031652"
"Rarely","2008","35-65 y.","no migration background","3313","0.344008523068926","0.334351192584513","0.35366585355334"
"Rarely","2008","35-65 y.","direct migration background","373","0.293065978821191","0.266962474526615","0.319169483115768"
"Rarely","2008","35-65 y.","indirect migration background","64","0.320611130375123","0.254595619561417","0.386626641188829"
"Rarely","2008","66 and older","no migration background","1255","0.309924577061992","0.295506215503432","0.324342938620553"
"Rarely","2008","66 and older","direct migration background","103","0.279017961082613","0.233255095512918","0.324780826652308"
"Rarely","2008","66 and older","indirect migration background","2","","",""
"Sometimes","2008","16-34 y.","no migration background","532","0.147303587023314","0.135437844559008","0.15916932948762"
"Sometimes","2008","16-34 y.","direct migration background","63","0.180846041063575","0.141521700198218","0.220170381928931"
"Sometimes","2008","16-34 y.","indirect migration background","91","0.156113898295951","0.126290669570822","0.185937127021081"
"Sometimes","2008","35-65 y.","no migration background","1539","0.176416268226322","0.168667251662193","0.184165284790452"
"Sometimes","2008","35-65 y.","direct migration background","244","0.237683208636918","0.213271753753279","0.262094663520557"
"Sometimes","2008","35-65 y.","indirect migration background","33","0.185078517690911","0.130145511514848","0.240011523866973"
"Sometimes","2008","66 and older","no migration background","769","0.198429971874265","0.185995882249419","0.210864061499112"
"Sometimes","2008","66 and older","direct migration background","73","0.199638606170637","0.158853627604266","0.240423584737007"
"Sometimes","2008","66 and older","indirect migration background","3","","",""
"Often","2008","16-34 y.","no migration background","196","0.0584244205833359","0.0505717778532097","0.066277063313462"
"Often","2008","16-34 y.","direct migration background","23","","",""
"Often","2008","16-34 y.","indirect migration background","28","","",""
"Often","2008","35-65 y.","no migration background","532","0.0653358112304244","0.0603120748769715","0.0703595475838774"
"Often","2008","35-65 y.","direct migration background","92","0.0846122534679058","0.0686517771614918","0.10057272977432"
"Often","2008","35-65 y.","indirect migration background","13","","",""
"Often","2008","66 and older","no migration background","251","0.0675001499246201","0.0596781757611681","0.0753221240880721"
"Often","2008","66 and older","direct migration background","40","0.117857050583538","0.0849580900839267","0.15075601108315"
"Often","2008","66 and older","indirect migration background","2","","",""
"Very often","2008","16-34 y.","no migration background","51","0.0164859575558791","0.0122227310239984","0.0207491840877599"
"Very often","2008","16-34 y.","direct migration background","1","","",""
"Very often","2008","16-34 y.","indirect migration background","4","","",""
"Very often","2008","35-65 y.","no migration background","157","0.0202348513102254","0.0173724244652504","0.0230972781552005"
"Very often","2008","35-65 y.","direct migration background","24","","",""
"Very often","2008","35-65 y.","indirect migration background","4","","",""
"Very often","2008","66 and older","no migration background","55","0.0136277317172008","0.0100130352263048","0.0172424282080968"
"Very often","2008","66 and older","direct migration background","12","","",""
"Very often","2008","66 and older","indirect migration background","","","",""
"Very rare","2009","16-34 y.","no migration background","1190","0.351034449787452","0.334442840259453","0.367626059315452"
"Very rare","2009","16-34 y.","direct migration background","130","0.445354582022194","0.388543232863603","0.502165931180784"
"Very rare","2009","16-34 y.","indirect migration background","218","0.413457969734814","0.371049904032314","0.455866035437315"
