"plh0185","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Very often","2007","Full Time","indirect migration background","4","","",""
"Very often","2007","Part Time","no migration background","79","0.0265065059389582","0.0214919492030446","0.0315210626748719"
"Very often","2007","Part Time","direct migration background","15","","",""
"Very often","2007","Part Time","indirect migration background","2","","",""
"Very often","2007","Not Working","no migration background","136","0.0187254081415754","0.0155167488110316","0.0219340674721192"
"Very often","2007","Not Working","direct migration background","31","0.0303890011730745","0.0190282964047978","0.0417497059413512"
"Very often","2007","Not Working","indirect migration background","9","","",""
"Very rare","2008","Full Time","no migration background","2853","0.432273435706107","0.420241381582817","0.444305489829396"
"Very rare","2008","Full Time","direct migration background","290","0.438467269275857","0.399720638532729","0.477213900018986"
"Very rare","2008","Full Time","indirect migration background","160","0.469388639101332","0.41641918944946","0.522358088753205"
"Very rare","2008","Part Time","no migration background","1350","0.351947915122698","0.336582412596625","0.36731341764877"
"Very rare","2008","Part Time","direct migration background","178","0.364889823440643","0.321733985437792","0.408045661443494"
"Very rare","2008","Part Time","indirect migration background","86","0.406832102434017","0.342501071859548","0.471163133008487"
"Very rare","2008","Not Working","no migration background","2530","0.388770147295651","0.376874630809116","0.400665663782186"
"Very rare","2008","Not Working","direct migration background","267","0.328734806947836","0.296121950437203","0.36134766345847"
"Very rare","2008","Not Working","indirect migration background","88","0.400719257937406","0.333962046613082","0.46747646926173"
"Rarely","2008","Full Time","no migration background","2395","0.36414857544074","0.352461441345651","0.375835709535828"
"Rarely","2008","Full Time","direct migration background","195","0.299433630786009","0.263669082264426","0.335198179307592"
"Rarely","2008","Full Time","indirect migration background","107","0.303437621373841","0.254641464210543","0.352233778537139"
"Rarely","2008","Part Time","no migration background","1364","0.352627664768776","0.337255399415625","0.367999930121927"
"Rarely","2008","Part Time","direct migration background","165","0.322456241968704","0.280553908268332","0.364358575669075"
"Rarely","2008","Part Time","indirect migration background","77","0.341289520724904","0.279197921605656","0.403381119844153"
"Rarely","2008","Not Working","no migration background","2100","0.319145806351967","0.307770680782559","0.330520931921375"
"Rarely","2008","Not Working","direct migration background","238","0.288511647678499","0.257057023311659","0.31996627204534"
"Rarely","2008","Not Working","indirect migration background","76","0.328537975798186","0.264554705410773","0.392521246185598"
"Sometimes","2008","Full Time","no migration background","915","0.145078855702732","0.136525116889971","0.153632594515494"
"Sometimes","2008","Full Time","direct migration background","102","0.189968892571622","0.159337276471602","0.220600508671641"
"Sometimes","2008","Full Time","indirect migration background","51","0.128040828421543","0.0925763796246296","0.163505277218456"
"Sometimes","2008","Part Time","no migration background","697","0.207556458027729","0.194508128846529","0.220604787208929"
"Sometimes","2008","Part Time","direct migration background","91","0.214414627181087","0.177622233667949","0.251207020694225"
"Sometimes","2008","Part Time","indirect migration background","43","0.164711771739266","0.116137691969678","0.213285851508853"
"Sometimes","2008","Not Working","no migration background","1228","0.189557932221573","0.179993338230099","0.199122526213047"
"Sometimes","2008","Not Working","direct migration background","187","0.242504117257292","0.212748523083381","0.272259711431203"
"Sometimes","2008","Not Working","indirect migration background","33","0.23228160895715","0.174754664998523","0.289808552915777"
"Often","2008","Full Time","no migration background","279","0.0457644384694237","0.0406888925328581","0.0508399844059893"
"Often","2008","Full Time","direct migration background","31","0.0523087720907612","0.0349228187666359","0.0696947254148865"
"Often","2008","Full Time","indirect migration background","21","","",""
"Often","2008","Part Time","no migration background","233","0.0659982031747956","0.0580101209676105","0.0739862853819806"
"Often","2008","Part Time","direct migration background","36","0.0840644662149233","0.0591889085015868","0.10894002392826"
"Often","2008","Part Time","indirect migration background","14","","",""
"Often","2008","Not Working","no migration background","467","0.0820300613537741","0.0753337549436949","0.0887263677638532"
"Often","2008","Not Working","direct migration background","88","0.118250479063356","0.0958326785138942","0.140668279612819"
"Often","2008","Not Working","indirect migration background","8","","",""
"Very often","2008","Full Time","no migration background","70","0.0127346946809979","0.0100113531994847","0.0154580361625111"
"Very often","2008","Full Time","direct migration background","12","","",""
"Very often","2008","Full Time","indirect migration background","2","","",""
"Very often","2008","Part Time","no migration background","67","0.0218697589060019","0.017164072793507","0.0265754450184967"
"Very often","2008","Part Time","direct migration background","8","","",""
"Very often","2008","Part Time","indirect migration background","4","","",""
"Very often","2008","Not Working","no migration background","126","0.0204960527770349","0.0170384684521004","0.0239536371019695"
"Very often","2008","Not Working","direct migration background","17","","",""
"Very often","2008","Not Working","indirect migration background","2","","",""
"Very rare","2009","Full Time","no migration background","2631","0.423364973552246","0.411009317643804","0.435720629460689"
"Very rare","2009","Full Time","direct migration background","234","0.38933034656325","0.347739914956478","0.430920778170023"
"Very rare","2009","Full Time","indirect migration background","129","0.46828906232177","0.412741878156193","0.523836246487348"
"Very rare","2009","Part Time","no migration background","1254","0.34153988336606","0.325940071360398","0.357139695371722"
"Very rare","2009","Part Time","direct migration background","169","0.376462490868466","0.331648144332522","0.421276837404411"
"Very rare","2009","Part Time","indirect migration background","72","0.315525839608196","0.252820740622489","0.378230938593902"
"Very rare","2009","Not Working","no migration background","2395","0.388471275039676","0.376074295605005","0.400868254474347"
"Very rare","2009","Not Working","direct migration background","236","0.311609736399683","0.276773111451007","0.346446361348359"
"Very rare","2009","Not Working","indirect migration background","82","0.356852134568507","0.289438647575708","0.424265621561306"
"Rarely","2009","Full Time","no migration background","2188","0.359782715645355","0.347781045716845","0.371784385573866"
"Rarely","2009","Full Time","direct migration background","167","0.356614067373064","0.315757098318802","0.397471036427326"
"Rarely","2009","Full Time","indirect migration background","106","0.291136499204786","0.240566042073283","0.341706956336289"
"Rarely","2009","Part Time","no migration background","1310","0.357967563425581","0.342197471050401","0.373737655800762"
"Rarely","2009","Part Time","direct migration background","149","0.330667498909807","0.287152233909565","0.374182763910049"
"Rarely","2009","Part Time","indirect migration background","80","0.397276675047819","0.331251068975958","0.46330228111968"
"Rarely","2009","Not Working","no migration background","1859","0.313689633705694","0.301888102549136","0.325491164862252"
"Rarely","2009","Not Working","direct migration background","204","0.300782401707737","0.266288240361832","0.335276563053642"
"Rarely","2009","Not Working","indirect migration background","64","0.354158213793245","0.2868591603942","0.42145726719229"
"Sometimes","2009","Full Time","no migration background","974","0.158627992652153","0.149492293759627","0.167763691544679"
"Sometimes","2009","Full Time","direct migration background","89","0.180140227060956","0.147360429162339","0.212920024959573"
"Sometimes","2009","Full Time","indirect migration background","51","0.161007738998014","0.120093959786625","0.201921518209403"
"Sometimes","2009","Part Time","no migration background","698","0.216192536766579","0.202651280396784","0.229733793136374"
"Sometimes","2009","Part Time","direct migration background","79","0.202885498975193","0.165688253638746","0.240082744311641"
"Sometimes","2009","Part Time","indirect migration background","40","0.204537735501","0.150112116615956","0.258963354386045"
"Sometimes","2009","Not Working","no migration background","1158","0.206841150183343","0.196539031385551","0.217143268981134"
"Sometimes","2009","Not Working","direct migration background","152","0.249109985810917","0.21657902153044","0.281640950091394"
"Sometimes","2009","Not Working","indirect migration background","30","0.201487072202193","0.145043850464359","0.257930293940026"
"Often","2009","Full Time","no migration background","276","0.0450442717101584","0.0398578331536091","0.0502307102667077"
"Often","2009","Full Time","direct migration background","26","","",""
"Often","2009","Full Time","indirect migration background","19","","",""
"Often","2009","Part Time","no migration background","225","0.0670671338499378","0.0588387605842211","0.0752955071156545"
"Often","2009","Part Time","direct migration background","42","0.0833525380455931","0.0577852005149366","0.10891987557625"
"Often","2009","Part Time","indirect migration background","15","","",""
"Often","2009","Not Working","no migration background","422","0.0720986355599945","0.0655199000870407","0.0786773710329484"
"Often","2009","Not Working","direct migration background","67","0.114659778193472","0.0906949759224133","0.138624580464532"
"Often","2009","Not Working","indirect migration background","18","","",""
"Very often","2009","Full Time","no migration background","74","0.0131800464400868","0.0103281400598337","0.0160319528203398"
"Very often","2009","Full Time","direct migration background","12","","",""
"Very often","2009","Full Time","indirect migration background","5","","",""
"Very often","2009","Part Time","no migration background","63","0.0172328825918422","0.0129519519901611","0.0215138131935234"
"Very often","2009","Part Time","direct migration background","10","","",""
"Very often","2009","Part Time","indirect migration background","4","","",""
"Very often","2009","Not Working","no migration background","104","0.0188993055112926","0.0154358651896788","0.0223627458329064"
"Very often","2009","Not Working","direct migration background","20","","",""
"Very often","2009","Not Working","indirect migration background","","","",""
"Very rare","2010","Full Time","no migration background","2433","0.411762995813843","0.398973067060374","0.424552924567312"
"Very rare","2010","Full Time","direct migration background","216","0.414628055540268","0.370135952751638","0.459120158328898"
"Very rare","2010","Full Time","indirect migration background","144","0.436589641359616","0.379109979864441","0.494069302854792"
"Very rare","2010","Part Time","no migration background","1137","0.332110969709283","0.316121863043414","0.348100076375153"
"Very rare","2010","Part Time","direct migration background","122","0.316547595765156","0.26965807019385","0.363437121336462"
"Very rare","2010","Part Time","indirect migration background","62","0.249437049995021","0.188706833765439","0.310167266224604"
"Very rare","2010","Not Working","no migration background","2068","0.346700533130757","0.33415702741638","0.359244038845134"
"Very rare","2010","Not Working","direct migration background","217","0.327070150223896","0.290231015625966","0.363909284821826"
"Very rare","2010","Not Working","indirect migration background","81","0.457200407153301","0.383602609619148","0.530798204687454"
"Rarely","2010","Full Time","no migration background","2122","0.374338175031009","0.361761374150598","0.38691497591142"
"Rarely","2010","Full Time","direct migration background","159","0.357916713696754","0.314623052950323","0.401210374443186"
"Rarely","2010","Full Time","indirect migration background","87","0.344130755664893","0.289070851450622","0.399190659879164"
"Rarely","2010","Part Time","no migration background","1288","0.379384440790868","0.362911106113791","0.395857775467945"
"Rarely","2010","Part Time","direct migration background","145","0.40963166898543","0.360056925019587","0.459206412951273"
"Rarely","2010","Part Time","indirect migration background","66","0.396561271846912","0.327901473369084","0.465221070324739"
"Rarely","2010","Not Working","no migration background","1851","0.344879810458599","0.332351863590976","0.357407757326223"
"Rarely","2010","Not Working","direct migration background","193","0.287355146837951","0.251820652947282","0.322889640728621"
"Rarely","2010","Not Working","indirect migration background","54","0.284466915849983","0.217813486533509","0.351120345166456"
"Sometimes","2010","Full Time","no migration background","881","0.171144662429738","0.16135676643354","0.180932558425936"
"Sometimes","2010","Full Time","direct migration background","75","0.183855072616925","0.148871908407048","0.218838236826802"
"Sometimes","2010","Full Time","indirect migration background","44","0.191363473938254","0.145773297296922","0.236953650579586"
"Sometimes","2010","Part Time","no migration background","646","0.207317384323243","0.193554864374613","0.221079904271873"
"Sometimes","2010","Part Time","direct migration background","78","0.208689624672027","0.16772338984706","0.249655859496995"
"Sometimes","2010","Part Time","indirect migration background","43","0.166431210972331","0.114153219388812","0.218709202555849"
"Sometimes","2010","Not Working","no migration background","1095","0.205508606579217","0.19485871635729","0.216158496801144"
"Sometimes","2010","Not Working","direct migration background","137","0.218642209915884","0.186186131420186","0.251098288411581"
"Sometimes","2010","Not Working","indirect migration background","23","","",""
"Often","2010","Full Time","no migration background","219","0.0372216080961898","0.0323020167311892","0.0421411994611904"
"Often","2010","Full Time","direct migration background","19","","",""
"Often","2010","Full Time","indirect migration background","8","","",""
"Often","2010","Part Time","no migration background","223","0.0687017887087003","0.0601144451004769","0.0772891323169238"
"Often","2010","Part Time","direct migration background","24","","",""
"Often","2010","Part Time","indirect migration background","15","","",""
"Often","2010","Not Working","no migration background","420","0.0859365231698802","0.0785496168229925","0.093323429516768"
"Often","2010","Not Working","direct migration background","66","0.153480620525577","0.12517652421503","0.181784716836124"
"Often","2010","Not Working","indirect migration background","12","","",""
"Very often","2010","Full Time","no migration background","33","0.00553255862922038","0.00360491568006181","0.00746020157837896"
"Very often","2010","Full Time","direct migration background","2","","",""
"Very often","2010","Full Time","indirect migration background","3","","",""
"Very often","2010","Part Time","no migration background","39","0.0124854164679059","0.0087157431998596","0.0162550897359522"
"Very often","2010","Part Time","direct migration background","9","","",""
"Very often","2010","Part Time","indirect migration background","9","","",""
"Very often","2010","Not Working","no migration background","96","0.0169745266615464","0.0135699215433026","0.0203791317797902"
"Very often","2010","Not Working","direct migration background","10","","",""
"Very often","2010","Not Working","indirect migration background","6","","",""
"Very rare","2011","Full Time","no migration background","2736","0.391672567967274","0.380068246953878","0.40327688898067"
"Very rare","2011","Full Time","direct migration background","303","0.448561941187793","0.410179922433376","0.486943959942211"
"Very rare","2011","Full Time","indirect migration background","137","0.394886788169936","0.342146106277525","0.447627470062347"
"Very rare","2011","Part Time","no migration background","1385","0.3257761613822","0.311475860277701","0.3400764624867"
"Very rare","2011","Part Time","direct migration background","198","0.384866271043874","0.34300580023945","0.426726741848299"
"Very rare","2011","Part Time","indirect migration background","92","0.403003721389016","0.340687666279316","0.465319776498716"
"Very rare","2011","Not Working","no migration background","2809","0.38447298052914","0.373076899091836","0.395869061966444"
"Very rare","2011","Not Working","direct migration background","321","0.337631171766595","0.305802290375262","0.369460053157927"
"Very rare","2011","Not Working","indirect migration background","77","0.347721807889261","0.285631149450503","0.409812466328018"
"Rarely","2011","Full Time","no migration background","2493","0.366010586018454","0.35455869299396","0.377462479042948"
"Rarely","2011","Full Time","direct migration background","205","0.325502220830629","0.289341633671139","0.361662807990119"
"Rarely","2011","Full Time","indirect migration background","122","0.395286835466785","0.342536890827604","0.448036780105965"
"Rarely","2011","Part Time","no migration background","1518","0.370406885019334","0.355671788343935","0.385141981694733"
"Rarely","2011","Part Time","direct migration background","161","0.321398968608165","0.281220451017747","0.361577486198584"
"Rarely","2011","Part Time","indirect migration background","73","0.297008018477075","0.23895579140248","0.35506024555167"
"Rarely","2011","Not Working","no migration background","2154","0.309931716564831","0.299097983882711","0.320765449246952"
"Rarely","2011","Not Working","direct migration background","239","0.269369861578409","0.239510985396484","0.299228737760334"
"Rarely","2011","Not Working","indirect migration background","77","0.359280216836339","0.296727728532879","0.421832705139799"
"Sometimes","2011","Full Time","no migration background","1166","0.18043129680212","0.171289362958559","0.189573230645681"
"Sometimes","2011","Full Time","direct migration background","103","0.170273229029463","0.141265817852895","0.199280640206031"
"Sometimes","2011","Full Time","indirect migration background","52","0.137866673005276","0.100669666935115","0.175063679075438"
"Sometimes","2011","Part Time","no migration background","901","0.217039249631704","0.204460930345445","0.229617568917963"
"Sometimes","2011","Part Time","direct migration background","114","0.222093501225652","0.186333622501414","0.257853379949891"
"Sometimes","2011","Part Time","indirect migration background","51","0.210759224342647","0.158943966259986","0.262574482425308"
"Sometimes","2011","Not Working","no migration background","1414","0.206861916641601","0.197373063068735","0.216350770214467"
"Sometimes","2011","Not Working","direct migration background","192","0.251764484634135","0.222552130485695","0.280976838782575"
"Sometimes","2011","Not Working","indirect migration background","52","0.212781541651436","0.159422443425017","0.266140639877855"
"Often","2011","Full Time","no migration background","336","0.0502679780175387","0.0450735742489153","0.0554623817861622"
"Often","2011","Full Time","direct migration background","26","","",""
"Often","2011","Full Time","indirect migration background","17","","",""
"Often","2011","Part Time","no migration background","262","0.073445509794481","0.065485720225361","0.0814052993636009"
"Often","2011","Part Time","direct migration background","33","0.0582834585784602","0.0381277918303048","0.0784391253266156"
"Often","2011","Part Time","indirect migration background","18","","",""
"Often","2011","Not Working","no migration background","490","0.0783730073780234","0.0720770769540477","0.084668937801999"
"Often","2011","Not Working","direct migration background","73","0.10316266001871","0.0826902829617091","0.123635037075711"
"Often","2011","Not Working","indirect migration background","11","","",""
"Very often","2011","Full Time","no migration background","66","0.0116175711946134","0.00907009792688688","0.0141650444623399"
"Very often","2011","Full Time","direct migration background","8","","",""
"Very often","2011","Full Time","indirect migration background","2","","",""
"Very often","2011","Part Time","no migration background","60","0.0133321941722805","0.00983258317045154","0.0168318051741094"
"Very often","2011","Part Time","direct migration background","13","","",""
"Very often","2011","Part Time","indirect migration background","4","","",""
"Very often","2011","Not Working","no migration background","133","0.0203603788864039","0.017051924361361","0.0236688334114467"
"Very often","2011","Not Working","direct migration background","23","","",""
"Very often","2011","Not Working","indirect migration background","9","","",""
"Very rare","2012","Full Time","no migration background","2935","0.434981336934191","0.423039998540592","0.446922675327791"
"Very rare","2012","Full Time","direct migration background","295","0.455646197983269","0.417300637174931","0.493991758791607"
"Very rare","2012","Full Time","indirect migration background","160","0.493972238573298","0.440984732323193","0.546959744823402"
"Very rare","2012","Part Time","no migration background","1525","0.362748430572916","0.34803518475368","0.377461676392152"
"Very rare","2012","Part Time","direct migration background","193","0.376654498875236","0.334518603290355","0.418790394460117"
"Very rare","2012","Part Time","indirect migration background","110","0.461980161130428","0.401611957416438","0.522348364844418"
"Very rare","2012","Not Working","no migration background","2904","0.402109220237754","0.39067178404413","0.413546656431378"
"Very rare","2012","Not Working","direct migration background","302","0.349494042991813","0.31622386553878","0.382764220444845"
"Very rare","2012","Not Working","indirect migration background","83","0.405985642201218","0.336523002170688","0.475448282231749"
"Rarely","2012","Full Time","no migration background","2464","0.368472228192485","0.356852796044679","0.380091660340291"
"Rarely","2012","Full Time","direct migration background","207","0.329761504071445","0.293564281355229","0.365958726787661"
"Rarely","2012","Full Time","indirect migration background","107","0.311451078534488","0.26237189167644","0.360530265392535"
"Rarely","2012","Part Time","no migration background","1512","0.372913194272846","0.358114684986064","0.387711703559628"
"Rarely","2012","Part Time","direct migration background","164","0.315727795958365","0.275308653683882","0.356146938232849"
"Rarely","2012","Part Time","indirect migration background","82","0.32158419320058","0.265026358879282","0.378142027521879"
"Rarely","2012","Not Working","no migration background","2271","0.32666189512805","0.315722039887977","0.337601750368124"
"Rarely","2012","Not Working","direct migration background","234","0.297718331903932","0.26581264905112","0.329624014756743"
"Rarely","2012","Not Working","indirect migration background","59","0.273316254293252","0.210278181144418","0.336354327442086"
"Sometimes","2012","Full Time","no migration background","936","0.14891711620431","0.140341910752006","0.157492321656614"
"Sometimes","2012","Full Time","direct migration background","96","0.156496622685899","0.128522499320512","0.184470746051286"
"Sometimes","2012","Full Time","indirect migration background","57","0.143368026205228","0.106226620955631","0.180509431454825"
"Sometimes","2012","Part Time","no migration background","754","0.183322703093673","0.17148183261867","0.195163573568677"
"Sometimes","2012","Part Time","direct migration background","115","0.247407010330811","0.209883598506528","0.284930422155095"
"Sometimes","2012","Part Time","indirect migration background","48","0.156631456506205","0.112622037242866","0.200640875769544"
"Sometimes","2012","Not Working","no migration background","1297","0.186833314505593","0.177741246224314","0.195925382786872"
"Sometimes","2012","Not Working","direct migration background","158","0.213735279768793","0.185130929264092","0.242339630273494"
"Sometimes","2012","Not Working","indirect migration background","33","0.234348035134752","0.174431893925154","0.29426417634435"
"Often","2012","Full Time","no migration background","238","0.0399525580066322","0.035235133706375","0.0446699823068893"
"Often","2012","Full Time","direct migration background","43","0.0481175140922048","0.0316395388032854","0.0645954893811242"
"Often","2012","Full Time","indirect migration background","17","","",""
"Often","2012","Part Time","no migration background","262","0.0684562416664575","0.0607283963728171","0.0761840869600979"
"Often","2012","Part Time","direct migration background","32","0.05884862409198","0.0383835117854743","0.0793137363984856"
"Often","2012","Part Time","indirect migration background","17","","",""
"Often","2012","Not Working","no migration background","478","0.068875568693658","0.0629683615474521","0.074782775839864"
"Often","2012","Not Working","direct migration background","67","0.0853127901332725","0.0658209444043881","0.104804635862157"
"Often","2012","Not Working","indirect migration background","12","","",""
"Very often","2012","Full Time","no migration background","48","0.00767676066238179","0.00557442586532932","0.00977909545943427"
"Very often","2012","Full Time","direct migration background","7","","",""
"Very often","2012","Full Time","indirect migration background","1","","",""
"Very often","2012","Part Time","no migration background","49","0.0125594303941066","0.00915149998369612","0.015967360804517"
"Very often","2012","Part Time","direct migration background","4","","",""
"Very often","2012","Part Time","indirect migration background","5","","",""
"Very often","2012","Not Working","no migration background","110","0.0155200014349448","0.0126366666752453","0.0184033361946442"
"Very often","2012","Not Working","direct migration background","28","","",""
"Very often","2012","Not Working","indirect migration background","5","","",""
"Very rare","2013","Full Time","no migration background","3741","0.444483118961889","0.433771616587981","0.455194621335796"
"Very rare","2013","Full Time","direct migration background","425","0.408212806950446","0.376908853032675","0.439516760868217"
"Very rare","2013","Full Time","indirect migration background","229","0.471829027329366","0.427216672747227","0.516441381911506"
"Very rare","2013","Part Time","no migration background","2249","0.367169209208845","0.354945798344688","0.379392620073001"
"Very rare","2013","Part Time","direct migration background","291","0.370419679407484","0.336572903000354","0.404266455814613"
"Very rare","2013","Part Time","indirect migration background","142","0.406011170742094","0.358242494720376","0.453779846763811"
"Very rare","2013","Not Working","no migration background","3068","0.402825930237708","0.39177508735669","0.413876773118725"
"Very rare","2013","Not Working","direct migration background","341","0.344513843250856","0.314468892393143","0.37455879410857"
"Very rare","2013","Not Working","indirect migration background","115","0.403452535486409","0.349361751468508","0.457543319504311"
"Rarely","2013","Full Time","no migration background","3031","0.36074473674807","0.350393046214808","0.371096427281332"
"Rarely","2013","Full Time","direct migration background","333","0.361282226206865","0.330687195002066","0.391877257411664"
"Rarely","2013","Full Time","indirect migration background","171","0.350851795268309","0.308202747940787","0.393500842595831"
"Rarely","2013","Part Time","no migration background","2308","0.382221205374639","0.369898973717192","0.394543437032087"
"Rarely","2013","Part Time","direct migration background","256","0.298980591199638","0.266893434604615","0.33106774779466"
"Rarely","2013","Part Time","indirect migration background","165","0.392529822739149","0.345030886420554","0.440028759057743"
"Rarely","2013","Not Working","no migration background","2424","0.310403688272699","0.299979382892922","0.320827993652476"
"Rarely","2013","Not Working","direct migration background","305","0.295132382317703","0.266295479855511","0.323969284779896"
"Rarely","2013","Not Working","indirect migration background","102","0.339971793703867","0.287743331264837","0.392200256142898"
"Sometimes","2013","Full Time","no migration background","1073","0.140902251922322","0.133402370800445","0.1484021330442"
"Sometimes","2013","Full Time","direct migration background","141","0.169264481848287","0.145381562659455","0.19314740103712"
"Sometimes","2013","Full Time","indirect migration background","59","0.127368203657779","0.09757469979124","0.157161707524319"
"Sometimes","2013","Part Time","no migration background","1009","0.180676622773015","0.170920120789711","0.190433124756319"
"Sometimes","2013","Part Time","direct migration background","163","0.238882810830006","0.208997145423156","0.268768476236856"
"Sometimes","2013","Part Time","indirect migration background","63","0.130267945712396","0.0975265947838441","0.163009296640948"
"Sometimes","2013","Not Working","no migration background","1393","0.193616840991924","0.18471400211524","0.202519679868609"
"Sometimes","2013","Not Working","direct migration background","198","0.234481903640762","0.207695229556566","0.261268577724958"
"Sometimes","2013","Not Working","indirect migration background","57","0.161883856754335","0.121271478363512","0.202496235145158"
"Often","2013","Full Time","no migration background","341","0.0420831133858514","0.0377550663892396","0.0464111603824633"
"Often","2013","Full Time","direct migration background","39","0.0528872342213603","0.0386328200086667","0.067141648434054"
"Often","2013","Full Time","indirect migration background","17","","",""
"Often","2013","Part Time","no migration background","328","0.0601588293878804","0.054129175228262","0.0661884835474989"
"Often","2013","Part Time","direct migration background","64","0.0794623793352125","0.0605063981933526","0.0984183604770725"
"Often","2013","Part Time","indirect migration background","25","","",""
"Often","2013","Not Working","no migration background","542","0.0759513019824951","0.0699823062925088","0.0819202976724814"
"Often","2013","Not Working","direct migration background","85","0.0953505559854432","0.0767815706876799","0.113919541283206"
"Often","2013","Not Working","indirect migration background","35","0.0772786838381163","0.0478365227257824","0.10672084495045"
"Very often","2013","Full Time","no migration background","81","0.0117867789818676","0.00946031130941696","0.0141132466543182"
"Very often","2013","Full Time","direct migration background","9","","",""
"Very often","2013","Full Time","indirect migration background","5","","",""
"Very often","2013","Part Time","no migration background","80","0.00977413325562073","0.00727941363262318","0.0122688528786183"
"Very often","2013","Part Time","direct migration background","8","","",""
"Very often","2013","Part Time","indirect migration background","11","","",""
"Very often","2013","Not Working","no migration background","140","0.0172022385151738","0.0142726219282557","0.0201318551020919"
"Very often","2013","Not Working","direct migration background","32","0.0305213148052353","0.019645616567323","0.0413970130431476"
"Very often","2013","Not Working","indirect migration background","7","","",""
"Very rare","2014","Full Time","no migration background","3463","0.444970793323497","0.433849018943094","0.4560925677039"
"Very rare","2014","Full Time","direct migration background","950","0.493909752779778","0.47105928940238","0.516760216157177"
"Very rare","2014","Full Time","indirect migration background","331","0.453735033834267","0.41708893028665","0.490381137381883"
"Very rare","2014","Part Time","no migration background","2056","0.376832941650757","0.3639306994662","0.389735183835313"
"Very rare","2014","Part Time","direct migration background","629","0.407710290892604","0.383394995527413","0.432025586257795"
"Very rare","2014","Part Time","indirect migration background","216","0.383495586070503","0.34350827481527","0.423482897325737"
"Very rare","2014","Not Working","no migration background","2905","0.404420277982058","0.393032538706632","0.415808017257483"
"Very rare","2014","Not Working","direct migration background","694","0.358135027598263","0.335377182492677","0.38089287270385"
