"plh0185","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","(Married) couple without C. ","West Germany","369","0.0730099538063304","0.0661126146746188","0.079907292938042","4"
"Often","2007","(Married) couple without C. ","East Germany","126","0.083786144539102","0.0713082119648589","0.0962640771133451","4"
"Often","2007","1-pers.-HH","West Germany","191","0.0792548872564176","0.0684089070565807","0.0901008674562546","4"
"Often","2007","1-pers.-HH","East Germany","71","0.0900854165928747","0.0699673680853818","0.110203465100368","4"
"Often","2007","Couple + C. GT 16 ","West Germany","138","0.0626135606423662","0.05313015214766","0.0720969691370724","4"
"Often","2007","Couple + C. GT 16 ","East Germany","53","0.0517524749996314","0.0381842032328831","0.0653207467663797","4"
"Often","2007","Couple + C. LE 16 ","West Germany","149","0.0578732217617952","0.0494269788133599","0.0663194647102306","4"
"Often","2007","Couple + C. LE 16 ","East Germany","25","","","","4"
"Often","2007","Couple + C. LE and GT 16","West Germany","58","0.0533656362211285","0.0399109777908868","0.0668202946513702","4"
"Often","2007","Couple + C. LE and GT 16","East Germany","12","","","","4"
"Often","2007","Single parent ","West Germany","76","0.0966560815603565","0.0760769684030551","0.117235194717658","4"
"Often","2007","Single parent ","East Germany","25","","","","4"
"Rarely","2007","(Married) couple without C. ","East Germany","605","0.310490693289587","0.289652864593047","0.331328521986126","2"
"Rarely","2007","1-pers.-HH","East Germany","243","0.324504500809295","0.291605713868573","0.357403287750017","2"
"Rarely","2007","Couple + C. GT 16 ","West Germany","823","0.31119135844849","0.293068196064337","0.329314520832642","2"
"Rarely","2007","1-pers.-HH","West Germany","699","0.292742015441644","0.274472899639985","0.311011131243303","2"
"Rarely","2007","(Married) couple without C. ","West Germany","1615","0.313775537480802","0.301472973088791","0.326078101872812","2"
"Rarely","2007","Couple + C. GT 16 ","East Germany","363","0.364750723110159","0.335267953198278","0.394233493022039","2"
"Rarely","2007","Couple + C. LE 16 ","West Germany","993","0.334169123694099","0.317106917319701","0.351231330068497","2"
"Rarely","2007","Couple + C. LE and GT 16","West Germany","369","0.329641233827547","0.301501167916729","0.357781299738366","2"
