"plh0185","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","(Married) couple without C. ","indirect migration background","10","","","","4"
"Often","2007","Single parent ","no migration background","81","0.0903481235326514","0.0715769569179484","0.109119290147354","4"
"Often","2007","1-pers.-HH","direct migration background","24","","","","4"
"Often","2007","1-pers.-HH","no migration background","232","0.0795256678187951","0.0695890725173407","0.0894622631202495","4"
"Often","2007","(Married) couple without C. ","direct migration background","64","0.0841407555634115","0.0630895277923511","0.105191983334472","4"
"Often","2007","1-pers.-HH","indirect migration background","6","","","","4"
"Often","2007","(Married) couple without C. ","no migration background","421","0.0739001262418377","0.0675685201612605","0.0802317323224148","4"
"Often","2007","Single parent ","direct migration background","15","","","","4"
"Often","2007","Single parent ","indirect migration background","5","","","","4"
"Often","2007","Couple + C. LE 16 ","no migration background","128","0.0532142636723375","0.045072911394798","0.061355615949877","4"
"Often","2007","Couple + C. LE 16 ","direct migration background","33","0.0731357988640513","0.0498925072534735","0.0963790904746291","4"
"Often","2007","Couple + C. LE 16 ","indirect migration background","13","","","","4"
"Often","2007","Couple + C. GT 16 ","no migration background","159","0.054623438932033","0.0465106831693575","0.0627361946947085","4"
"Often","2007","Couple + C. GT 16 ","direct migration background","20","","","","4"
"Often","2007","Couple + C. GT 16 ","indirect migration background","12","","","","4"
"Often","2007","Couple + C. LE and GT 16","no migration background","50","0.0578125992010471","0.043552573853017","0.0720726245490772","4"
"Often","2007","Couple + C. LE and GT 16","direct migration background","15","","","","4"
"Often","2007","Couple + C. LE and GT 16","indirect migration background","5","","","","4"
"Rarely","2007","1-pers.-HH","no migration background","845","0.297586666064172","0.280795486495311","0.314377845633032","2"
"Rarely","2007","1-pers.-HH","direct migration background","60","0.293504242666536","0.231915630979853","0.355092854353219","2"
"Rarely","2007","1-pers.-HH","indirect migration background","37","0.350742412169891","0.258584603861236","0.442900220478546","2"
"Rarely","2007","(Married) couple without C. ","no migration background","1993","0.316701726592024","0.30544290954409","0.327960543639958","2"
"Rarely","2007","(Married) couple without C. ","indirect migration background","47","0.380991317287879","0.29845821305221","0.463524421523548","2"
"Rarely","2007","Single parent ","no migration background","267","0.28795851368788","0.258309401263842","0.317607626111917","2"
"Rarely","2007","(Married) couple without C. ","direct migration background","180","0.277799335960865","0.243832554023061","0.311766117898669","2"
"Rarely","2007","Single parent ","direct migration background","28","","","","2"
"Rarely","2007","Single parent ","indirect migration background","23","","","","2"
"Rarely","2007","Couple + C. LE 16 ","no migration background","1039","0.360242866811162","0.342830334761989","0.377655398860334","2"
"Rarely","2007","Couple + C. LE 16 ","direct migration background","141","0.277260821673222","0.237297679902695","0.31722396344375","2"
"Rarely","2007","Couple + C. LE 16 ","indirect migration background","47","0.241377459307065","0.178864067150758","0.303890851463372","2"
"Rarely","2007","Couple + C. GT 16 ","no migration background","1018","0.33122175446937","0.314419136141282","0.348024372797457","2"
"Rarely","2007","Couple + C. GT 16 ","direct migration background","111","0.273885846333841","0.226828678052943","0.320943014614738","2"
"Rarely","2007","Couple + C. GT 16 ","indirect migration background","57","0.326148528466092","0.256087957905306","0.396209099026878","2"
"Rarely","2007","Couple + C. LE and GT 16","no migration background","350","0.332646768677775","0.303858871555223","0.361434665800327","2"
"Rarely","2007","Couple + C. LE and GT 16","direct migration background","72","0.278797825129983","0.218437250554708","0.339158399705257","2"
"Rarely","2007","Couple + C. LE and GT 16","indirect migration background","31","0.359186776161572","0.263712114906275","0.45466143741687","2"
"Sometimes","2007","Couple + C. LE 16 ","indirect migration background","32","0.173522388759981","0.118199462466022","0.228845315053939","3"
"Sometimes","2007","Couple + C. LE 16 ","direct migration background","82","0.213850323028547","0.177246019548145","0.250454626508949","3"
"Sometimes","2007","Couple + C. GT 16 ","indirect migration background","29","","","","3"
"Sometimes","2007","1-pers.-HH","no migration background","539","0.202289351119437","0.187536114631982","0.217042587606892","3"
"Sometimes","2007","1-pers.-HH","direct migration background","49","0.236774156736308","0.179278885563702","0.294269427908913","3"
"Sometimes","2007","1-pers.-HH","indirect migration background","24","","","","3"
"Sometimes","2007","(Married) couple without C. ","direct migration background","150","0.246224475508851","0.213554674735695","0.278894276282006","3"
"Sometimes","2007","(Married) couple without C. ","indirect migration background","29","","","","3"
"Sometimes","2007","(Married) couple without C. ","no migration background","1257","0.19626592503844","0.186653321556409","0.20587852852047","3"
"Sometimes","2007","Single parent ","indirect migration background","20","","","","3"
"Sometimes","2007","Couple + C. LE 16 ","no migration background","489","0.154819878179793","0.14169955106218","0.167940205297406","3"
"Sometimes","2007","Couple + C. GT 16 ","no migration background","580","0.197486139831656","0.1832736211547","0.211698658508613","3"
"Sometimes","2007","Couple + C. GT 16 ","direct migration background","59","0.18528154339507","0.144283946515116","0.226279140275023","3"
"Sometimes","2007","Single parent ","no migration background","181","0.207733801188152","0.18117042736897","0.234297175007335","3"
"Sometimes","2007","Single parent ","direct migration background","26","","","","3"
"Sometimes","2007","Couple + C. LE and GT 16","no migration background","208","0.239712096666104","0.213628082991185","0.265796110341022","3"
"Sometimes","2007","Couple + C. LE and GT 16","direct migration background","34","0.259060126994206","0.20008458634745","0.318035667640962","3"
"Sometimes","2007","Couple + C. LE and GT 16","indirect migration background","16","","","","3"
"Very often","2007","1-pers.-HH","no migration background","61","0.0219543640357457","0.0165726813305423","0.0273360467409491","5"
"Very often","2007","Single parent ","indirect migration background","1","","","","5"
"Very often","2007","Couple + C. LE 16 ","no migration background","30","0.0111364018397534","0.00733015186579726","0.0149426518137096","5"
"Very often","2007","1-pers.-HH","direct migration background","12","","","","5"
"Very often","2007","1-pers.-HH","indirect migration background","2","","","","5"
"Very often","2007","(Married) couple without C. ","no migration background","110","0.0159800352591537","0.0129450736178842","0.0190149969004233","5"
"Very often","2007","Single parent ","no migration background","29","","","","5"
"Very often","2007","Single parent ","direct migration background","7","","","","5"
"Very often","2007","Couple + C. GT 16 ","direct migration background","6","","","","5"
"Very often","2007","(Married) couple without C. ","direct migration background","13","","","","5"
"Very often","2007","(Married) couple without C. ","indirect migration background","3","","","","5"
"Very often","2007","Couple + C. LE 16 ","direct migration background","7","","","","5"
"Very often","2007","Couple + C. LE 16 ","indirect migration background","2","","","","5"
"Very often","2007","Couple + C. GT 16 ","no migration background","35","0.014118626044862","0.00990665850525556","0.0183305935844685","5"
"Very often","2007","Couple + C. GT 16 ","indirect migration background","4","","","","5"
"Very often","2007","Couple + C. LE and GT 16","no migration background","12","","","","5"
"Very often","2007","Couple + C. LE and GT 16","direct migration background","5","","","","5"
"Very often","2007","Couple + C. LE and GT 16","indirect migration background","2","","","","5"
"Very rare","2007","1-pers.-HH","no migration background","1171","0.398643950961851","0.380662011562432","0.416625890361269","1"
"Very rare","2007","1-pers.-HH","direct migration background","65","0.302315320331397","0.240200087842949","0.364430552819845","1"
"Very rare","2007","1-pers.-HH","indirect migration background","34","0.351672635683523","0.259458830578543","0.443886440788503","1"
"Very rare","2007","(Married) couple without C. ","no migration background","2777","0.397152186868545","0.385309650996865","0.408994722740224","1"
"Very rare","2007","(Married) couple without C. ","direct migration background","261","0.367645380612242","0.331081291032183","0.404209470192301","1"
"Very rare","2007","(Married) couple without C. ","indirect migration background","44","0.244128668953742","0.171123165717775","0.317134172189708","1"
"Very rare","2007","Single parent ","no migration background","338","0.384114313324384","0.352266883664783","0.415961742983985","1"
"Very rare","2007","Single parent ","direct migration background","42","0.380671067829955","0.293063281467935","0.468278854191975","1"
"Very rare","2007","Single parent ","indirect migration background","27","","","","1"
"Very rare","2007","Couple + C. LE 16 ","no migration background","1234","0.420586589496954","0.402681411317837","0.438491767676071","1"
"Very rare","2007","Couple + C. LE 16 ","direct migration background","219","0.426355083627397","0.382204965557907","0.470505201696887","1"
"Very rare","2007","Couple + C. LE 16 ","indirect migration background","86","0.499919961801658","0.42687641768946","0.572963505913856","1"
"Very rare","2007","Couple + C. GT 16 ","no migration background","1222","0.402550040722079","0.385042015143955","0.420058066300203","1"
"Very rare","2007","Couple + C. GT 16 ","direct migration background","149","0.450677130322685","0.398174006506249","0.503180254139121","1"
"Very rare","2007","Couple + C. GT 16 ","indirect migration background","70","0.381525867754789","0.308930880735056","0.454120854774522","1"
