"plh0185","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Often","2007","college entrance qualification","Female","230","0.0948221369008634","0.0835997535150794","0.106044520286647"
"Often","2007","college entrance qualification","Male","82","0.0409124274742171","0.0336026643454826","0.0482221906029516"
"Often","2007","lower secondary degree","Female","344","0.0979932849304439","0.0881856615148727","0.107800908346015"
"Often","2007","lower secondary degree","Male","154","0.0521829123521243","0.0447019989825531","0.0596638257216955"
"Often","2007","no degree/no degree yet","Female","36","0.125398854020307","0.0887105423225474","0.162087165718067"
"Often","2007","no degree/no degree yet","Male","8","","",""
"Often","2007","Other degree","Female","62","0.119261365191047","0.0927248315516033","0.145797898830491"
"Often","2007","Other degree","Male","20","","",""
"Often","2007","secondary school degree","Female","268","0.090581531068931","0.0810525072331221","0.10011055490474"
"Often","2007","secondary school degree","Male","92","0.0415563244860947","0.0338359739595716","0.0492766750126177"
"Rarely","2007","college entrance qualification","Female","850","0.316864701885739","0.299042819871545","0.334686583899934"
"Rarely","2007","college entrance qualification","Male","884","0.334671717487676","0.317258699573121","0.35208473540223"
"Rarely","2007","lower secondary degree","Female","1073","0.298639746315376","0.2835422435565","0.313737249074252"
"Rarely","2007","lower secondary degree","Male","1056","0.317505637933708","0.301847018957004","0.333164256910413"
"Rarely","2007","no degree/no degree yet","Female","97","0.260591078410647","0.211961776294185","0.309220380527109"
"Rarely","2007","no degree/no degree yet","Male","65","0.277156568767116","0.221223938228268","0.333089199305964"
"Rarely","2007","Other degree","Female","153","0.2391673543149","0.204239950993821","0.27409475763598"
"Rarely","2007","Other degree","Male","143","0.272872295887757","0.233750526556469","0.311994065219045"
"Rarely","2007","secondary school degree","Female","1153","0.322429937172784","0.306911732207583","0.337948142137984"
"Rarely","2007","secondary school degree","Male","864","0.343769503241752","0.325395785745145","0.362143220738358"
"Sometimes","2007","college entrance qualification","Female","607","0.240654808531403","0.224279851639587","0.257029765423218"
"Sometimes","2007","college entrance qualification","Male","385","0.144131759461425","0.131171017998621","0.15709250092423"
"Sometimes","2007","lower secondary degree","Female","864","0.250839700082033","0.236539363738939","0.265140036425127"
"Sometimes","2007","lower secondary degree","Male","493","0.158270690992154","0.145993057191958","0.17054832479235"
"Sometimes","2007","no degree/no degree yet","Female","71","0.243874354558973","0.196301854770028","0.291446854347919"
"Sometimes","2007","no degree/no degree yet","Male","30","0.13490305296497","0.0922132828365226","0.177592823093418"
"Sometimes","2007","Other degree","Female","147","0.284012537382008","0.24708993998546","0.320935134778556"
"Sometimes","2007","Other degree","Male","71","0.199920619699226","0.164794615149822","0.23504662424863"
"Sometimes","2007","secondary school degree","Female","803","0.233713128232127","0.219662881636152","0.247763374828102"
"Sometimes","2007","secondary school degree","Male","343","0.142351776727783","0.128835060419039","0.155868493036527"
"Very often","2007","college entrance qualification","Female","37","0.0155405299460517","0.010802529440658","0.0202785304514455"
"Very often","2007","college entrance qualification","Male","26","","",""
"Very often","2007","lower secondary degree","Female","96","0.0268222105693589","0.0214924939719993","0.0321519271667185"
"Very often","2007","lower secondary degree","Male","35","0.00892112696876334","0.00575817810150719","0.0120840758360195"
"Very often","2007","no degree/no degree yet","Female","10","","",""
"Very often","2007","no degree/no degree yet","Male","5","","",""
"Very often","2007","Other degree","Female","19","","",""
"Very often","2007","Other degree","Male","6","","",""
"Very often","2007","secondary school degree","Female","80","0.0279956510531249","0.022518861042383","0.0334724410638668"
"Very often","2007","secondary school degree","Male","28","","",""
"Very rare","2007","college entrance qualification","Female","894","0.332117822735943","0.314076877502719","0.350158767969167"
"Very rare","2007","college entrance qualification","Male","1444","0.47024349014673","0.451825336352232","0.488661643941228"
"Very rare","2007","lower secondary degree","Female","1153","0.325705058102788","0.310245469209755","0.341164646995821"
"Very rare","2007","lower secondary degree","Male","1657","0.46311963175325","0.446346523142372","0.479892740364129"
"Very rare","2007","no degree/no degree yet","Female","99","0.321940770885679","0.270180358493243","0.373701183278116"
"Very rare","2007","no degree/no degree yet","Male","138","0.539330473211022","0.477042706535979","0.601618239886066"
"Very rare","2007","Other degree","Female","192","0.327555739827314","0.289128292803279","0.365983186851349"
"Very rare","2007","Other degree","Male","258","0.471388336188813","0.427546250493809","0.515230421883817"
"Very rare","2007","secondary school degree","Female","1181","0.325279752473033","0.309725931827439","0.340833573118628"
"Very rare","2007","secondary school degree","Male","1240","0.4607299633246","0.441447543666784","0.480012382982415"
"Often","2008","college entrance qualification","Female","188","0.0831960203576912","0.0723242730682161","0.0940677676471663"
"Often","2008","college entrance qualification","Male","90","0.038556703892064","0.0312385639477521","0.045874843836376"
"Often","2008","lower secondary degree","Female","323","0.0997871969921953","0.0895690448799228","0.110005349104468"
"Often","2008","lower secondary degree","Male","128","0.0443859500042692","0.0372154243418246","0.0515564756667139"
"Often","2008","no degree/no degree yet","Female","26","","",""
"Often","2008","no degree/no degree yet","Male","4","","",""
"Often","2008","Other degree","Female","49","0.0901914972162227","0.0652322992057981","0.115150695226647"
"Often","2008","Other degree","Male","24","","",""
"Often","2008","secondary school degree","Female","233","0.0825041054545448","0.0731155931891911","0.0918926177198984"
"Often","2008","secondary school degree","Male","88","0.0478345386940555","0.0393769439481263","0.0562921334399847"
"Rarely","2008","college entrance qualification","Female","899","0.324210034961454","0.305784125900473","0.342635944022434"
"Rarely","2008","college entrance qualification","Male","892","0.341920349016006","0.32389056071892","0.359950137313091"
"Rarely","2008","lower secondary degree","Female","1062","0.311382388875165","0.295595431190108","0.327169346560221"
"Rarely","2008","lower secondary degree","Male","1053","0.335545243068206","0.319105492570709","0.351984993565702"
"Rarely","2008","no degree/no degree yet","Female","112","0.366590043550478","0.311508360560875","0.421671726540081"
"Rarely","2008","no degree/no degree yet","Male","80","0.277384062929092","0.222325388275652","0.332442737582532"
"Rarely","2008","Other degree","Female","184","0.399906241148793","0.357222598174491","0.442589884123095"
"Rarely","2008","Other degree","Male","133","0.291137516489818","0.248641725887458","0.333633307092177"
"Rarely","2008","secondary school degree","Female","1228","0.352743453159268","0.336438309099643","0.369048597218892"
"Rarely","2008","secondary school degree","Male","902","0.368534764559779","0.349417144836276","0.387652384283282"
"Sometimes","2008","college entrance qualification","Female","490","0.219118610134742","0.202835326182736","0.235401894086748"
"Sometimes","2008","college entrance qualification","Male","312","0.127891639006857","0.115197734584914","0.140585543428801"
"Sometimes","2008","lower secondary degree","Female","810","0.247330903031564","0.232621210558871","0.262040595504256"
"Sometimes","2008","lower secondary degree","Male","449","0.147971825108061","0.135609405944678","0.160334244271444"
"Sometimes","2008","no degree/no degree yet","Female","56","0.236638023037632","0.188055288941541","0.285220757133722"
"Sometimes","2008","no degree/no degree yet","Male","17","","",""
"Sometimes","2008","Other degree","Female","116","0.203151026424459","0.16809438133813","0.238207671510788"
"Sometimes","2008","Other degree","Male","62","0.178164740520291","0.14237001011947","0.213959470921112"
"Sometimes","2008","secondary school degree","Female","684","0.208614033663053","0.194748938145517","0.22247912918059"
"Sometimes","2008","secondary school degree","Male","280","0.121924737412352","0.108957972108664","0.13489150271604"
"Very often","2008","college entrance qualification","Female","42","0.013691230332242","0.0091167947798514","0.0182656658846327"
"Very often","2008","college entrance qualification","Male","16","","",""
"Very often","2008","lower secondary degree","Female","76","0.0225236955035987","0.0174650377031184","0.0275823533040791"
"Very often","2008","lower secondary degree","Male","36","0.0139744529978817","0.00988751109902121","0.0180613948967422"
"Very often","2008","no degree/no degree yet","Female","11","","",""
"Very often","2008","no degree/no degree yet","Male","3","","",""
"Very often","2008","Other degree","Female","15","","",""
"Very often","2008","Other degree","Male","8","","",""
"Very often","2008","secondary school degree","Female","65","0.0280607594657794","0.0224253405941205","0.0336961783374384"
"Very often","2008","secondary school degree","Male","26","","",""
"Very rare","2008","college entrance qualification","Female","860","0.359784104213871","0.340891403711558","0.378676804716184"
"Very rare","2008","college entrance qualification","Male","1349","0.486116802638531","0.467119521601243","0.505114083675818"
"Very rare","2008","lower secondary degree","Female","1034","0.318975815597478","0.303085866543729","0.334865764651227"
"Very rare","2008","lower secondary degree","Male","1503","0.458122528821582","0.440775370435057","0.475469687208107"
"Very rare","2008","no degree/no degree yet","Female","89","0.284808317162541","0.23321873774554","0.336397896579542"
"Very rare","2008","no degree/no degree yet","Male","150","0.617571028091423","0.557805593395015","0.677336462787831"
"Very rare","2008","Other degree","Female","142","0.271639592907032","0.232883272910571","0.310395912903492"
"Very rare","2008","Other degree","Male","212","0.455608532636305","0.409021246707109","0.502195818565501"
"Very rare","2008","secondary school degree","Female","1089","0.328077648257355","0.312056088315026","0.344099208199684"
"Very rare","2008","secondary school degree","Male","1150","0.450361681742344","0.430644761401316","0.470078602083371"
"Often","2009","college entrance qualification","Female","186","0.0854551031572751","0.0742024785518209","0.0967077277627293"
"Often","2009","college entrance qualification","Male","87","0.0473745838173288","0.0390720073842531","0.0556771602504044"
"Often","2009","lower secondary degree","Female","282","0.0873923130422579","0.07730174360084","0.0974828824836757"
"Often","2009","lower secondary degree","Male","126","0.0418819970455119","0.034597522771677","0.0491664713193469"
"Often","2009","no degree/no degree yet","Female","27","","",""
"Often","2009","no degree/no degree yet","Male","3","","",""
"Often","2009","Other degree","Female","47","0.0989508496719826","0.0709230599205727","0.126978639423393"
"Often","2009","Other degree","Male","15","","",""
"Often","2009","secondary school degree","Female","254","0.0882489432504528","0.0782893348925655","0.09820855160834"
"Often","2009","secondary school degree","Male","54","0.0243835009316464","0.0180594903584763","0.0307075115048166"
"Rarely","2009","college entrance qualification","Female","892","0.358649239652311","0.339344449805292","0.37795402949933"
"Rarely","2009","college entrance qualification","Male","825","0.341881634526647","0.323343373737757","0.360419895315538"
"Rarely","2009","lower secondary degree","Female","973","0.336155013655926","0.319276269376786","0.353033757935065"
"Rarely","2009","lower secondary degree","Male","937","0.328185506848546","0.311110558208326","0.345260455488766"
"Rarely","2009","no degree/no degree yet","Female","80","0.347803994865881","0.287295553982353","0.40831243574941"
"Rarely","2009","no degree/no degree yet","Male","82","0.319551004181202","0.26163263837443","0.377469369987974"
"Rarely","2009","Other degree","Female","136","0.307371176367259","0.264061324695806","0.350681028038712"
"Rarely","2009","Other degree","Male","105","0.31832168106501","0.270921064949131","0.365722297180889"
"Rarely","2009","secondary school degree","Female","1105","0.344556516721985","0.327870709349879","0.361242324094092"
"Rarely","2009","secondary school degree","Male","810","0.347024193899074","0.327506279410289","0.366542108387859"
"Sometimes","2009","college entrance qualification","Female","505","0.221309938812994","0.204600375935471","0.238019501690517"
"Sometimes","2009","college entrance qualification","Male","318","0.148856960328984","0.13494574908385","0.162768171574117"
"Sometimes","2009","lower secondary degree","Female","745","0.245215599838655","0.229843878512623","0.260587321164686"
"Sometimes","2009","lower secondary degree","Male","392","0.1515846433551","0.138543763727999","0.164625522982201"
"Sometimes","2009","no degree/no degree yet","Female","62","0.307032655107139","0.248431215993275","0.365634094221003"
"Sometimes","2009","no degree/no degree yet","Male","23","","",""
"Sometimes","2009","Other degree","Female","98","0.255888967054071","0.214929952532753","0.296847981575389"
"Sometimes","2009","Other degree","Male","62","0.181254583148763","0.142055123939892","0.220454042357633"
"Sometimes","2009","secondary school degree","Female","700","0.229317938296699","0.214557270502163","0.244078606091235"
"Sometimes","2009","secondary school degree","Male","289","0.133422529695226","0.119480587715585","0.147364471674867"
"Very often","2009","college entrance qualification","Female","49","0.0221865048700335","0.0162578690564574","0.0281151406836097"
"Very often","2009","college entrance qualification","Male","15","","",""
"Very often","2009","lower secondary degree","Female","68","0.0203705590029365","0.0153231396924122","0.0254179783134608"
"Very often","2009","lower secondary degree","Male","33","0.0123942058489863","0.00837096354047439","0.0164174481574982"
"Very often","2009","no degree/no degree yet","Female","7","","",""
"Very often","2009","no degree/no degree yet","Male","4","","",""
"Very often","2009","Other degree","Female","12","","",""
"Very often","2009","Other degree","Male","6","","",""
"Very often","2009","secondary school degree","Female","74","0.0258972136146902","0.0203205008155715","0.0314739264138089"
"Very often","2009","secondary school degree","Male","19","","",""
"Very rare","2009","college entrance qualification","Female","739","0.312399213507387","0.293743774979357","0.331054652035416"
"Very rare","2009","college entrance qualification","Male","1270","0.454825847206132","0.435364661647873","0.474287032764392"
"Very rare","2009","lower secondary degree","Female","941","0.310866514460225","0.294328794042122","0.327404234878328"
"Very rare","2009","lower secondary degree","Male","1417","0.465953646901856","0.447813706448341","0.484093587355371"
"Very rare","2009","no degree/no degree yet","Female","62","0.213866383882007","0.161773420992232","0.265959346771782"
"Very rare","2009","no degree/no degree yet","Male","137","0.519225754631612","0.457167847093049","0.581283662170174"
"Very rare","2009","Other degree","Female","143","0.313992624020372","0.270428502368205","0.357556745672539"
"Very rare","2009","Other degree","Male","183","0.441258470577548","0.390732677397709","0.491784263757387"
"Very rare","2009","secondary school degree","Female","983","0.311979388116173","0.295712179282066","0.328246596950279"
"Very rare","2009","secondary school degree","Male","1113","0.48792865725953","0.467433635308505","0.508423679210556"
"Often","2010","college entrance qualification","Female","152","0.0681538342789394","0.0577593396191762","0.0785483289387026"
"Often","2010","college entrance qualification","Male","64","0.0307220074691864","0.0238282021119873","0.0376158128263855"
"Often","2010","lower secondary degree","Female","268","0.092796318108266","0.0819283302715252","0.103664305945007"
"Often","2010","lower secondary degree","Male","106","0.0483425813229748","0.040124858917851","0.0565603037280986"
"Often","2010","no degree/no degree yet","Female","23","","",""
"Often","2010","no degree/no degree yet","Male","8","","",""
"Often","2010","Other degree","Female","51","0.114398762374683","0.0832064288588966","0.14559109589047"
"Often","2010","Other degree","Male","7","","",""
"Often","2010","secondary school degree","Female","217","0.0836973839990221","0.0736251642976388","0.0937696037004054"
"Often","2010","secondary school degree","Male","83","0.0454275598045202","0.0366109594407738","0.0542441601682666"
"Rarely","2010","college entrance qualification","Female","829","0.373951971782602","0.353994852089933","0.393909091475272"
"Rarely","2010","college entrance qualification","Male","861","0.378599379373523","0.359222410747976","0.39797634799907"
"Rarely","2010","lower secondary degree","Female","939","0.354088046892534","0.336174826752939","0.372001267032129"
"Rarely","2010","lower secondary degree","Male","903","0.354703813274396","0.336373971851224","0.373033654697568"
"Rarely","2010","no degree/no degree yet","Female","62","0.232725144213115","0.174014250687291","0.291436037738939"
"Rarely","2010","no degree/no degree yet","Male","70","0.361548271394245","0.297770840253966","0.425325702534524"
"Rarely","2010","Other degree","Female","136","0.385197026530748","0.337507002860001","0.432887050201494"
"Rarely","2010","Other degree","Male","111","0.381842442747243","0.328694401157645","0.434990484336841"
"Rarely","2010","secondary school degree","Female","1100","0.348452044333569","0.331122206983346","0.365781881683792"
"Rarely","2010","secondary school degree","Male","799","0.373766332920439","0.353282779380509","0.394249886460369"
"Sometimes","2010","college entrance qualification","Female","525","0.244364588850398","0.226640602405472","0.262088575295323"
"Sometimes","2010","college entrance qualification","Male","303","0.152616112676824","0.138249633740265","0.166982591613382"
"Sometimes","2010","lower secondary degree","Female","667","0.254865370810797","0.238542213799144","0.27118852782245"
"Sometimes","2010","lower secondary degree","Male","374","0.150498589166638","0.136799411558379","0.164197766774897"
"Sometimes","2010","no degree/no degree yet","Female","46","0.279497377072192","0.217148561999131","0.341846192145253"
"Sometimes","2010","no degree/no degree yet","Male","24","","",""
"Sometimes","2010","Other degree","Female","83","0.211135434948874","0.171140970728055","0.251129899169693"
"Sometimes","2010","Other degree","Male","47","0.146073046807322","0.107437151581664","0.184708942032981"
