"plh0185","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","(Married) couple without C. ","495","0.0751533123697702","0.0691298302475545","0.0811767944919859","4"
"Often","2007","1-pers.-HH","262","0.0813948432409964","0.0718625207168186","0.0909271657651741","4"
"Often","2007","Couple + C. GT 16 ","191","0.0603072400777516","0.0524553013947182","0.068159178760785","4"
"Often","2007","Couple + C. LE 16 ","174","0.0585694693038041","0.0508796686075713","0.0662592700000369","4"
"Often","2007","Couple + C. LE and GT 16","70","0.0614406464107589","0.0485736021904115","0.0743076906311064","4"
"Often","2007","Single parent ","101","0.090673616850064","0.0736271174419834","0.107720116258145","4"
"Rarely","2007","1-pers.-HH","942","0.299017823256392","0.28305764017958","0.314978006333204","2"
"Rarely","2007","(Married) couple without C. ","2220","0.313122189827499","0.302526350707887","0.32371802894711","2"
"Rarely","2007","Couple + C. GT 16 ","1186","0.322564536803779","0.307146058800188","0.337983014807371","2"
"Rarely","2007","Couple + C. LE 16 ","1227","0.338194976497159","0.32270203410109","0.353687918893228","2"
"Rarely","2007","Couple + C. LE and GT 16","453","0.3244948380645","0.299408442461765","0.349581233667235","2"
"Rarely","2007","Single parent ","318","0.281819878702421","0.255112126147876","0.308527631256966","2"
"Sometimes","2007","Couple + C. GT 16 ","668","0.196297110540029","0.183196125505442","0.209398095574615","3"
"Sometimes","2007","Single parent ","227","0.217944981446972","0.193435905800863","0.242454057093082","3"
"Sometimes","2007","1-pers.-HH","612","0.205890166599516","0.191794230167182","0.21998610303185","3"
"Sometimes","2007","Couple + C. LE and GT 16","258","0.242282311868939","0.219324282791734","0.265240340946144","3"
"Sometimes","2007","(Married) couple without C. ","1436","0.203409648825316","0.194212737790916","0.212606559859715","3"
"Sometimes","2007","Couple + C. LE 16 ","603","0.166277308270924","0.154084251272363","0.178470365269486","3"
"Very often","2007","1-pers.-HH","75","0.0235922524258539","0.0183012720024242","0.0288832328492837","5"
"Very often","2007","(Married) couple without C. ","126","0.0172757616065508","0.0142988007467885","0.0202527224663131","5"
"Very often","2007","Couple + C. GT 16 ","45","0.0126243917565909","0.00894186712085906","0.0163069163923227","5"
"Very often","2007","Couple + C. LE 16 ","39","0.0102775536138896","0.00697471855617546","0.0135803886716037","5"
"Very often","2007","Couple + C. LE and GT 16","19","","","","5"
"Very often","2007","Single parent ","37","0.0340759203402278","0.0233055624298079","0.0448462782506478","5"
"Very rare","2007","(Married) couple without C. ","3082","0.391039087370865","0.379889893083103","0.402188281658626","1"
"Very rare","2007","Couple + C. LE 16 ","1539","0.426680692314223","0.410483673760008","0.442877710868438","1"
"Very rare","2007","Couple + C. GT 16 ","1441","0.40820672082185","0.391995178963946","0.424418262679753","1"
"Very rare","2007","Couple + C. LE and GT 16","538","0.354982835258867","0.329343347332614","0.380622323185121","1"
"Very rare","2007","1-pers.-HH","1270","0.390104914477241","0.373100796058211","0.407109032896271","1"
"Very rare","2007","Single parent ","407","0.375485602660315","0.346737928467966","0.404233276852664","1"
"Often","2008","(Married) couple without C. ","446","0.0720713464327161","0.066039026720007","0.0781036661454253","4"
"Often","2008","Couple + C. GT 16 ","175","0.0588776941521352","0.0509171726608811","0.0668382156433893","4"
"Often","2008","Couple + C. LE 16 ","134","0.0452240814910136","0.0380278483085953","0.052420314673432","4"
"Often","2008","1-pers.-HH","249","0.0824963591587312","0.0727116711091784","0.092281047208284","4"
