"plh0185","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Often","2007","Employed","Female","484","0.0874955661984849","0.0803779035965434","0.0946132288004265"
"Often","2007","Employed","Male","206","0.0404247353733919","0.0356426131891207","0.0452068575576631"
"Often","2007","Not Employed","Female","480","0.108786226676265","0.099892008769083","0.117680444583448"
"Often","2007","Not Employed","Male","161","0.0551017338874708","0.0472653740473301","0.0629380937276116"
"Rarely","2007","Employed","Female","2030","0.320887503210958","0.309128401525922","0.332646604895995"
"Rarely","2007","Employed","Male","2173","0.339088250681977","0.327593867776812","0.350582633587142"
"Rarely","2007","Not Employed","Female","1382","0.289206725962456","0.276255654099284","0.302157797825629"
"Rarely","2007","Not Employed","Male","911","0.292882334076431","0.277253317784884","0.308511350367978"
"Sometimes","2007","Employed","Female","1395","0.24441546359879","0.233590342761944","0.255240584435637"
"Sometimes","2007","Employed","Male","864","0.145244786491579","0.136689615214636","0.153799957768521"
"Sometimes","2007","Not Employed","Female","1143","0.244740185762057","0.232459271615241","0.257021099908874"
"Sometimes","2007","Not Employed","Male","497","0.170202802356211","0.157296300540512","0.183109304171911"
"Very often","2007","Employed","Female","128","0.0256054468159318","0.0216265700728384","0.0295843235590251"
"Very often","2007","Employed","Male","51","0.00865756197383345","0.00640815930126649","0.0109069646464004"
"Very often","2007","Not Employed","Female","127","0.0263496114064487","0.0217743228232849","0.0309248999896124"
"Very often","2007","Not Employed","Male","49","0.0136950293973906","0.00970361970988736","0.0176864390848939"
"Very rare","2007","Employed","Female","2017","0.321596020175834","0.30983008614578","0.333361954205889"
"Very rare","2007","Employed","Male","3222","0.466584665479219","0.454471559075016","0.478697771883423"
"Very rare","2007","Not Employed","Female","1576","0.330917250192772","0.317476315098581","0.344358185286963"
"Very rare","2007","Not Employed","Male","1639","0.468118100282497","0.450981505226367","0.485254695338626"
"Often","2008","Employed","Female","411","0.0774460153294923","0.0705280749745068","0.0843639556844778"
"Often","2008","Employed","Male","203","0.0388010571535831","0.0339787939817384","0.0436233203254278"
"Often","2008","Not Employed","Female","426","0.104507286226912","0.0954671406630622","0.113547431790761"
"Often","2008","Not Employed","Male","137","0.0565774911119911","0.0483863128870213","0.0647686693369609"
"Rarely","2008","Employed","Female","2150","0.356704150454815","0.344306458652051","0.369101842257579"
"Rarely","2008","Employed","Male","2153","0.347214931290177","0.335326986235535","0.359102876344819"
"Rarely","2008","Not Employed","Female","1430","0.310326928321318","0.296655859297387","0.323997997345249"
"Rarely","2008","Not Employed","Male","984","0.322888943219651","0.306311102764877","0.339466783674424"
