"plh0185","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","Not Employed","in school","132","0.450391560522128","0.393029995996571","0.507753125047684"
"Very rare","2007","Not Employed","inadequately","38","0.319822012399311","0.242005097294218","0.397638927504404"
"Very rare","2007","Not Employed","general elemantary","446","0.3300045326517","0.304522145839304","0.355486919464096"
"Very rare","2007","Not Employed","middle vocational","1685","0.393855953247915","0.378967075642737","0.408744830853093"
"Very rare","2007","Not Employed","vocational + Abi","114","0.369729587826701","0.314549804726229","0.424909370927172"
"Very rare","2007","Not Employed","higher vocational","219","0.439343099744671","0.395577275975243","0.483108923514098"
"Very rare","2007","Not Employed","higher education","524","0.411513014353174","0.383144970297303","0.439881058409044"
"Very rare","2007","Employed","in school","26","","",""
"Very rare","2007","Employed","inadequately","33","0.415664138496927","0.307668641766716","0.523659635227138"
"Very rare","2007","Employed","general elemantary","371","0.408844346032025","0.376725734832705","0.440962957231345"
"Very rare","2007","Employed","middle vocational","2537","0.392428576998373","0.380273260959987","0.40458389303676"
"Very rare","2007","Employed","vocational + Abi","344","0.392230788594051","0.359898516400135","0.424563060787968"
"Very rare","2007","Employed","higher vocational","448","0.403698207576461","0.373879220324548","0.433517194828373"
"Very rare","2007","Employed","higher education","1403","0.418019399784258","0.40102799782195","0.435010801746565"
"Rarely","2007","Not Employed","in school","94","0.306518926287754","0.253363803720638","0.359674048854871"
"Rarely","2007","Not Employed","inadequately","39","0.226560533223414","0.156718987660337","0.29640207878649"
"Rarely","2007","Not Employed","general elemantary","409","0.30966286816468","0.284606426137587","0.334719310191774"
"Rarely","2007","Not Employed","middle vocational","1147","0.28652012929238","0.272742523252484","0.300297735332276"
"Rarely","2007","Not Employed","vocational + Abi","80","0.288838280364498","0.237031573500942","0.340644987228055"
"Rarely","2007","Not Employed","higher vocational","152","0.298112694257767","0.257775234486135","0.338450154029399"
"Rarely","2007","Not Employed","higher education","329","0.283832804147233","0.257842720334448","0.309822887960018"
"Rarely","2007","Employed","in school","13","","",""
"Rarely","2007","Employed","inadequately","18","","",""
"Rarely","2007","Employed","general elemantary","284","0.279760761078141","0.250434369726479","0.309087152429802"
"Rarely","2007","Employed","middle vocational","2103","0.337915976939162","0.326141321972523","0.349690631905801"
"Rarely","2007","Employed","vocational + Abi","284","0.303852169716728","0.273395813326153","0.334308526107303"
"Rarely","2007","Employed","higher vocational","341","0.355343623753639","0.326255224257378","0.3844320232499"
"Rarely","2007","Employed","higher education","1098","0.335505414143092","0.319239733876607","0.351771094409578"
"Sometimes","2007","Not Employed","in school","47","0.195060367492681","0.149376239013984","0.240744495971379"
"Sometimes","2007","Not Employed","inadequately","34","0.252356732220305","0.179885906626595","0.324827557814016"
"Sometimes","2007","Not Employed","general elemantary","274","0.217841908865286","0.195472103412221","0.240211714318352"
"Sometimes","2007","Not Employed","middle vocational","881","0.216321129508549","0.203774592549249","0.228867666467849"
"Sometimes","2007","Not Employed","vocational + Abi","60","0.238091306126048","0.189406027575037","0.286776584677058"
"Sometimes","2007","Not Employed","higher vocational","91","0.180863943362898","0.146921849052169","0.214806037673627"
"Sometimes","2007","Not Employed","higher education","225","0.210785466415876","0.187273603406076","0.234297329425677"
"Sometimes","2007","Employed","in school","9","","",""
"Sometimes","2007","Employed","inadequately","15","","",""
"Sometimes","2007","Employed","general elemantary","170","0.217704226660694","0.190742620616451","0.244665832704937"
"Sometimes","2007","Employed","middle vocational","1126","0.195447872948137","0.185576448164597","0.205319297731677"
"Sometimes","2007","Employed","vocational + Abi","171","0.211719055098468","0.184665987000876","0.238772123196059"
"Sometimes","2007","Employed","higher vocational","177","0.157394768424818","0.135261852032361","0.179527684817275"
"Sometimes","2007","Employed","higher education","561","0.175877312575793","0.162762031972336","0.188992593179251"
"Often","2007","Not Employed","in school","13","","",""
"Often","2007","Not Employed","inadequately","22","","",""
"Often","2007","Not Employed","general elemantary","140","0.115398231726593","0.0980834230277146","0.132713040425471"
"Often","2007","Not Employed","middle vocational","333","0.0836894429334463","0.0752510058976957","0.0921278799691969"
