"plh0185","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","(0) in school","West Germany","119","0.466964901509284","0.406204836227959","0.52772496679061"
"Very rare","2007","(0) in school","East Germany","39","0.523392404078538","0.414624748133794","0.632160060023283"
"Very rare","2007","(1a) inadequately completed","West Germany","70","0.373448852097681","0.305729329974103","0.44116837422126"
"Very rare","2007","(1a) inadequately completed","East Germany","8","","",""
"Very rare","2007","(1b) general elementary school","West Germany","548","0.355548063418386","0.331452176540465","0.379643950296307"
"Very rare","2007","(1b) general elementary school","East Germany","78","0.356416909306521","0.292097839971312","0.420735978641731"
"Very rare","2007","(1c) basic vocational qualification","West Germany","1959","0.413793595165854","0.399495502996913","0.428091687334795"
"Very rare","2007","(1c) basic vocational qualification","East Germany","418","0.379819111113092","0.350683972757692","0.408954249468492"
"Very rare","2007","(2b) intermediate general qualification","West Germany","153","0.395389027162177","0.34698791107769","0.443790143246663"
"Very rare","2007","(2b) intermediate general qualification","East Germany","53","0.396205673746542","0.312127886402272","0.480283461090813"
"Very rare","2007","(2a) intermediate vocational","West Germany","1364","0.404663679172616","0.387601632345413","0.421725725999819"
"Very rare","2007","(2a) intermediate vocational","East Germany","590","0.333193411158096","0.3107672306489","0.355619591667293"
"Very rare","2007","(2c_gen) general maturity certificate","West Germany","259","0.352609113668677","0.315622111442437","0.389596115894917"
"Very rare","2007","(2c_gen) general maturity certificate","East Germany","56","0.329006424832927","0.25878894504529","0.399223904620565"
"Very rare","2007","(2c_voc) vocational maturity certificate","West Germany","543","0.395369080984947","0.369141756719968","0.421596405249926"
"Very rare","2007","(2c_voc) vocational maturity certificate","East Germany","81","0.342919735767511","0.280477699734852","0.405361771800169"
"Very rare","2007","(3a) lower tertiary education","West Germany","491","0.406475227612375","0.376892611520945","0.436057843703806"
"Very rare","2007","(3a) lower tertiary education","East Germany","231","0.349946047373082","0.313279783409355","0.386612311336809"
"Very rare","2007","(3b) higher tertiary education","West Germany","940","0.445758449604195","0.424162852486281","0.467354046722109"
"Very rare","2007","(3b) higher tertiary education","East Germany","265","0.381707525841111","0.344331933509745","0.419083118172477"
"Rarely","2007","(0) in school","West Germany","80","0.297164427538563","0.241506954282717","0.352821900794409"
"Rarely","2007","(0) in school","East Germany","27","","",""
"Rarely","2007","(1a) inadequately completed","West Germany","50","0.243396434339084","0.183319003379321","0.303473865298847"
"Rarely","2007","(1a) inadequately completed","East Germany","3","","",""
"Rarely","2007","(1b) general elementary school","West Germany","462","0.289876717272863","0.267037982890723","0.312715451655003"
"Rarely","2007","(1b) general elementary school","East Germany","56","0.261073146120197","0.20208834551988","0.320057946720515"
"Rarely","2007","(1c) basic vocational qualification","West Germany","1402","0.31259228141403","0.299135002370268","0.326049560457791"
"Rarely","2007","(1c) basic vocational qualification","East Germany","302","0.26876714385544","0.242154659121792","0.295379628589088"
