"plh0185","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2010","16-34 y.","Not Employed","291","0.338354767031547","0.307596285395509","0.369113248667584","2"
"Rarely","2010","35-65 y.","Not Employed","582","0.337520528524487","0.315009281766016","0.360031775282958","2"
"Rarely","2010","35-65 y.","Employed","2767","0.372674163711635","0.361642003357448","0.383706324065821","2"
"Rarely","2010","66 and older","Not Employed","1225","0.335337519675364","0.320176562943842","0.350498476406886","2"
"Rarely","2010","66 and older","Employed","111","0.395330418132597","0.340279324172902","0.450381512092292","2"
"Sometimes","2010","16-34 y.","Employed","475","0.19984363461474","0.184672907509163","0.215014361720316","3"
"Sometimes","2010","35-65 y.","Not Employed","346","0.22931531988009","0.209302046051074","0.249328593709107","3"
"Sometimes","2010","66 and older","Employed","46","0.179535446626806","0.136320717869619","0.222750175383992","3"
"Sometimes","2010","16-34 y.","Not Employed","127","0.136709359236466","0.114376527717336","0.159042190755597","3"
"Sometimes","2010","66 and older","Not Employed","782","0.209105610001016","0.196046095191707","0.222165124810325","3"
"Sometimes","2010","35-65 y.","Employed","1246","0.178925435645815","0.17018009608484","0.18767077520679","3"
"Very often","2010","35-65 y.","Not Employed","45","0.0264554324760788","0.0188153404218586","0.0340955245302989","5"
"Very often","2010","16-34 y.","Not Employed","16","","","","5"
"Very often","2010","35-65 y.","Employed","68","0.00828206967987059","0.00621424907497464","0.0103498902847665","5"
"Very often","2010","16-34 y.","Employed","27","","","","5"
"Very often","2010","66 and older","Not Employed","51","0.0136269001896748","0.00990380534546508","0.0173499950338844","5"
"Very often","2010","66 and older","Employed","","","","","5"
"Very rare","2010","16-34 y.","Not Employed","408","0.410023618630283","0.378050286473979","0.441996950786587","1"
"Very rare","2010","16-34 y.","Employed","1045","0.358981495846497","0.340782596678398","0.377180395014596","1"
"Very rare","2010","35-65 y.","Not Employed","556","0.271519281519753","0.25034675876527","0.292691804274237","1"
"Very rare","2010","35-65 y.","Employed","2931","0.389872452230172","0.378744354584543","0.401000549875801","1"
"Very rare","2010","66 and older","Not Employed","1402","0.363834239007982","0.348384473887719","0.379284004128245","1"
"Very rare","2010","66 and older","Employed","138","0.393146832465626","0.338148948701939","0.448144716229313","1"
"Often","2011","16-34 y.","Not Employed","82","0.0841223281902955","0.0677637744451949","0.100480881935396","4"
"Often","2011","16-34 y.","Employed","194","0.0623777003548767","0.0539708857349634","0.07078451497479","4"
"Often","2011","35-65 y.","Not Employed","202","0.102899491607758","0.0902323355771075","0.115566647638409","4"
"Often","2011","35-65 y.","Employed","491","0.0577710473728763","0.0529761415402989","0.0625659532054537","4"
"Often","2011","66 and older","Employed","7","","","","4"
"Often","2011","66 and older","Not Employed","290","0.0719927923343702","0.0646483968296621","0.0793371878390783","4"
"Rarely","2011","16-34 y.","Not Employed","375","0.340813891391125","0.312879887140341","0.36874789564191","2"
"Rarely","2011","16-34 y.","Employed","1156","0.370275694398496","0.353489947990523","0.38706144080647","2"
"Rarely","2011","35-65 y.","Not Employed","673","0.303714990913376","0.284542497777702","0.32288748404905","2"
"Rarely","2011","35-65 y.","Employed","3282","0.355949601416277","0.346109469480256","0.365789733352299","2"
"Rarely","2011","66 and older","Not Employed","1422","0.300274966494036","0.287250524030325","0.313299408957746","2"
"Rarely","2011","66 and older","Employed","134","0.402952241322852","0.353701028764739","0.452203453880964","2"
"Sometimes","2011","16-34 y.","Employed","603","0.183279622798514","0.16983041778123","0.196728827815797","3"
"Sometimes","2011","66 and older","Not Employed","944","0.21084216528885","0.199251815516499","0.222432515061202","3"
"Sometimes","2011","16-34 y.","Not Employed","212","0.186948828723293","0.163971960065333","0.209925697381252","3"
"Sometimes","2011","35-65 y.","Not Employed","502","0.23008327194716","0.212535727368757","0.247630816525563","3"
"Sometimes","2011","35-65 y.","Employed","1729","0.197266577038883","0.189088349931715","0.205444804146052","3"
"Sometimes","2011","66 and older","Employed","55","0.152526034418576","0.116424906121543","0.188627162715608","3"
"Very often","2011","35-65 y.","Not Employed","69","0.0388999290199252","0.0308385254512247","0.0469613325886257","5"
"Very often","2011","16-34 y.","Employed","50","0.0119162167832492","0.00814424087209134","0.015688192694407","5"
"Very often","2011","66 and older","Not Employed","68","0.0155015760659397","0.0119913805052519","0.0190117716266275","5"
"Very often","2011","16-34 y.","Not Employed","28","","","","5"
"Very often","2011","35-65 y.","Employed","101","0.0122730725986755","0.0100102951711906","0.0145358500261603","5"
"Very often","2011","66 and older","Employed","2","","","","5"
"Very rare","2011","16-34 y.","Not Employed","409","0.361823019152976","0.333503283728834","0.390142754577118","1"
"Very rare","2011","35-65 y.","Not Employed","764","0.324402316511781","0.304884195627051","0.343920437396511","1"
"Very rare","2011","35-65 y.","Employed","3492","0.376739701573288","0.366781012672313","0.386698390474263","1"
"Very rare","2011","66 and older","Employed","183","0.416734526084533","0.367229592831471","0.466239459337594","1"
"Very rare","2011","16-34 y.","Employed","1176","0.372150765664864","0.355347644076909","0.38895388725282","1"
"Very rare","2011","66 and older","Not Employed","2034","0.401388499816804","0.387460432316774","0.415316567316835","1"
"Often","2012","16-34 y.","Not Employed","52","0.0378285045574329","0.0262168383578272","0.0494401707570387","4"
"Often","2012","16-34 y.","Employed","147","0.0437587787986416","0.0365648904594206","0.0509526671378625","4"
"Often","2012","35-65 y.","Not Employed","224","0.112371862232633","0.0991836732467191","0.125560051218548","4"
"Often","2012","35-65 y.","Employed","451","0.0536703339318588","0.0490047095815318","0.0583359582821858","4"
"Often","2012","66 and older","Not Employed","281","0.0604352482086706","0.0536947693495064","0.0671757270678348","4"
"Often","2012","66 and older","Employed","11","","","","4"
"Rarely","2012","16-34 y.","Employed","1093","0.357644924549926","0.340788673982489","0.374501175117363","2"
"Rarely","2012","16-34 y.","Not Employed","360","0.354807893617216","0.325687323575137","0.383928463659295","2"
"Rarely","2012","35-65 y.","Not Employed","705","0.30727244765173","0.288006788026845","0.326538107276616","2"
"Rarely","2012","35-65 y.","Employed","3298","0.362493438253236","0.35254135965699","0.372445516849482","2"
"Rarely","2012","66 and older","Not Employed","1499","0.321290972221753","0.308081869656604","0.334500074786902","2"
"Rarely","2012","66 and older","Employed","145","0.366641716055741","0.320222950526906","0.413060481584576","2"
"Sometimes","2012","16-34 y.","Not Employed","179","0.193149869496379","0.169122713992969","0.21717702499979","3"
"Sometimes","2012","35-65 y.","Not Employed","418","0.191139886470164","0.174720640295126","0.207559132645203","3"
"Sometimes","2012","35-65 y.","Employed","1466","0.171665939018317","0.163859261863828","0.179472616172806","3"
"Sometimes","2012","16-34 y.","Employed","488","0.15293783544081","0.14027991164456","0.165595759237059","3"
"Sometimes","2012","66 and older","Not Employed","891","0.191101906431645","0.179980450283546","0.202223362579745","3"
"Sometimes","2012","66 and older","Employed","52","0.127718990808666","0.0955672961865261","0.159870685430805","3"
"Very often","2012","16-34 y.","Employed","26","","","","5"
"Very often","2012","66 and older","Not Employed","70","0.0164764440818264","0.0128755830130494","0.0200773051506033","5"
"Very often","2012","16-34 y.","Not Employed","15","","","","5"
"Very often","2012","35-65 y.","Not Employed","58","0.0309856966449969","0.0237498964065091","0.0382214968834846","5"
"Very often","2012","35-65 y.","Employed","86","0.00864801157294503","0.00673113802261428","0.0105648851232758","5"
"Very often","2012","66 and older","Employed","2","","","","5"
"Very rare","2012","16-34 y.","Not Employed","431","0.393901286683682","0.364162441942109","0.423640131425254","1"
"Very rare","2012","35-65 y.","Not Employed","798","0.358230107000475","0.338207918140981","0.378252295859969","1"
"Very rare","2012","16-34 y.","Employed","1352","0.436465831910217","0.419024380694224","0.45390728312621","1"
"Very rare","2012","66 and older","Employed","204","0.463376063014432","0.415341954072624","0.511410171956241","1"
"Very rare","2012","35-65 y.","Employed","3662","0.403522277223643","0.393365585642141","0.413678968805146","1"
"Very rare","2012","66 and older","Not Employed","2060","0.410695429056105","0.396779504117378","0.424611353994832","1"
"Often","2013","16-34 y.","Not Employed","119","0.0699137996797429","0.0575872866891993","0.0822403126702866","4"
"Often","2013","16-34 y.","Employed","218","0.0512910297905707","0.0445273019723438","0.0580547576087977","4"
"Often","2013","35-65 y.","Not Employed","256","0.106611880512504","0.0948460551544622","0.118377705870546","4"
"Often","2013","35-65 y.","Employed","586","0.0510426958431025","0.0471591051914799","0.0549262864947251","4"
"Often","2013","66 and older","Not Employed","287","0.067856629362616","0.0605545579500912","0.0751587007751407","4"
"Often","2013","66 and older","Employed","10","","","","4"
"Rarely","2013","16-34 y.","Not Employed","584","0.32766155349586","0.304973151911353","0.350349955080368","2"
"Rarely","2013","16-34 y.","Employed","1486","0.353387506417453","0.338730457023172","0.368044555811734","2"
"Rarely","2013","35-65 y.","Not Employed","834","0.298873088637543","0.281421248191026","0.316324929084061","2"
"Rarely","2013","35-65 y.","Employed","4636","0.369838707880198","0.361319968109148","0.378357447651249","2"
"Rarely","2013","66 and older","Not Employed","1413","0.310313947821948","0.296882125244148","0.323745770399749","2"
"Rarely","2013","66 and older","Employed","142","0.366799063752111","0.321458375351348","0.412139752152875","2"
"Sometimes","2013","16-34 y.","Not Employed","273","0.168902570058117","0.150791617912386","0.187013522203849","3"
"Sometimes","2013","16-34 y.","Employed","584","0.144680139192927","0.133893959600155","0.1554663187857","3"
"Sometimes","2013","35-65 y.","Not Employed","537","0.218681240444415","0.202922576299547","0.234439904589283","3"
"Sometimes","2013","35-65 y.","Employed","1863","0.163957890409915","0.157424726628527","0.170491054191304","3"
"Sometimes","2013","66 and older","Not Employed","838","0.193588671326039","0.182116995751761","0.205060346900316","3"
"Sometimes","2013","66 and older","Employed","61","0.156991360513211","0.122765284104031","0.191217436922392","3"
"Very often","2013","16-34 y.","Employed","52","0.0123779513668827","0.00898780316213279","0.0157680995716326","5"
"Very often","2013","16-34 y.","Not Employed","29","","","","5"
"Very often","2013","35-65 y.","Not Employed","84","0.0259359438395812","0.0198763390959039","0.0319955485832585","5"
"Very often","2013","66 and older","Not Employed","66","0.0152519904026893","0.0116937573117286","0.01881022349365","5"
"Very often","2013","35-65 y.","Employed","142","0.0111308792129682","0.00927957644102144","0.0129821819849149","5"
"Very often","2013","66 and older","Employed","","","","","5"
"Very rare","2013","16-34 y.","Not Employed","639","0.413647727533788","0.389841432468354","0.437454022599223","1"
"Very rare","2013","35-65 y.","Not Employed","932","0.349897846565957","0.331715038828369","0.368080654303544","1"
"Very rare","2013","16-34 y.","Employed","1746","0.438263373232166","0.423049742547782","0.453477003916551","1"
"Very rare","2013","35-65 y.","Employed","5110","0.404029826653816","0.39537093541297","0.412688717894662","1"
"Very rare","2013","66 and older","Employed","221","0.456779520789038","0.409914954119467","0.503644087458609","1"
"Very rare","2013","66 and older","Not Employed","1953","0.412988761086708","0.398693210013872","0.427284312159543","1"
"Often","2014","16-34 y.","Not Employed","122","0.0628102123678937","0.052069107418719","0.0735513173170683","4"
"Often","2014","16-34 y.","Employed","220","0.0471970368984263","0.0410815220306295","0.0533125517662231","4"
"Often","2014","35-65 y.","Not Employed","253","0.100731374241702","0.0897602496895066","0.111702498793898","4"
"Often","2014","35-65 y.","Employed","623","0.0558002416981047","0.0518051999480953","0.059795283448114","4"
"Often","2014","66 and older","Employed","17","","","","4"
"Often","2014","66 and older","Not Employed","297","0.0711438649867978","0.063636425252152","0.0786513047214435","4"
"Rarely","2014","16-34 y.","Not Employed","679","0.336919937746148","0.315994892968498","0.357844982523797","2"
"Rarely","2014","16-34 y.","Employed","1667","0.368302000067605","0.354391879334646","0.382212120800564","2"
"Rarely","2014","35-65 y.","Not Employed","882","0.294605163840354","0.277987867658455","0.311222460022253","2"
"Rarely","2014","35-65 y.","Employed","4496","0.352187461984739","0.343873980004012","0.360500943965466","2"
"Rarely","2014","66 and older","Not Employed","1434","0.3180308718165","0.304430026619243","0.331631717013757","2"
"Rarely","2014","66 and older","Employed","138","0.298354881661998","0.25716559712836","0.339544166195635","2"
"Sometimes","2014","16-34 y.","Not Employed","334","0.168522024532342","0.151950068810721","0.185093980253963","3"
"Sometimes","2014","16-34 y.","Employed","661","0.14209288258875","0.132024020146713","0.152161745030787","3"
"Sometimes","2014","66 and older","Not Employed","812","0.190840753681915","0.179364465053192","0.202317042310638","3"
"Sometimes","2014","35-65 y.","Not Employed","548","0.195416472958092","0.180962401456842","0.209870544459341","3"
"Sometimes","2014","35-65 y.","Employed","1990","0.159480718818057","0.153108373940694","0.165853063695419","3"
"Sometimes","2014","66 and older","Employed","62","0.150787890066679","0.118573475622417","0.18300230451094","3"
"Very often","2014","16-34 y.","Employed","75","0.0141509925373236","0.0107447720039383","0.0175572130707089","5"
"Very often","2014","35-65 y.","Not Employed","83","0.0275155356966035","0.0215526790653333","0.0334783923278737","5"
"Very often","2014","16-34 y.","Not Employed","30","0.0135533496516885","0.00843440801738357","0.0186722912859934","5"
"Very often","2014","66 and older","Not Employed","59","0.0143304142723009","0.0108594994918501","0.0178013290527518","5"
"Very often","2014","35-65 y.","Employed","175","0.0125863339153156","0.0106460265542853","0.0145266412763459","5"
"Very often","2014","66 and older","Employed","5","","","","5"
"Very rare","2014","16-34 y.","Not Employed","795","0.418194475701929","0.396357216885557","0.4400317345183","1"
"Very rare","2014","35-65 y.","Not Employed","1125","0.381731453263248","0.364022552893966","0.39944035363253","1"
"Very rare","2014","35-65 y.","Employed","5397","0.419945243583784","0.411355065461811","0.428535421705757","1"
"Very rare","2014","66 and older","Employed","252","0.491712976323007","0.446707095462424","0.536718857183589","1"
"Very rare","2014","16-34 y.","Employed","1996","0.428257087907895","0.413986995536728","0.442527180279063","1"
"Very rare","2014","66 and older","Not Employed","1902","0.405654095242486","0.39131418378506","0.419994006699913","1"
"Often","2015","16-34 y.","Not Employed","118","0.0697219331301298","0.0572933389338522","0.0821505273264074","4"
"Often","2015","16-34 y.","Employed","207","0.0434033034024413","0.03719341698529","0.0496131898195926","4"
"Often","2015","35-65 y.","Not Employed","244","0.0983415153979609","0.0865286926790942","0.110154338116828","4"
"Often","2015","35-65 y.","Employed","576","0.0522472592647194","0.0482616968810762","0.0562328216483626","4"
"Often","2015","66 and older","Not Employed","279","0.0671914971121336","0.0597983637278583","0.074584630496409","4"
"Often","2015","66 and older","Employed","15","","","","4"
"Rarely","2015","16-34 y.","Employed","1560","0.377750939149883","0.362975420743744","0.392526457556022","2"
"Rarely","2015","16-34 y.","Not Employed","561","0.347472199138558","0.32423464318542","0.370709755091695","2"
"Rarely","2015","35-65 y.","Not Employed","763","0.301586692378879","0.283380189197674","0.319793195560083","2"
"Rarely","2015","35-65 y.","Employed","4268","0.351604953199925","0.34305315062063","0.360156755779221","2"
"Rarely","2015","66 and older","Not Employed","1462","0.324916692807209","0.311086130696717","0.338747254917701","2"
"Rarely","2015","66 and older","Employed","167","0.330746435622874","0.290112638376603","0.371380232869144","2"
"Sometimes","2015","16-34 y.","Not Employed","258","0.17887440870834","0.160171471891454","0.197577345525225","3"
"Sometimes","2015","35-65 y.","Not Employed","494","0.214714373989611","0.198424842823095","0.231003905156128","3"
"Sometimes","2015","35-65 y.","Employed","1879","0.164232612521706","0.157596973674883","0.170868251368529","3"
"Sometimes","2015","66 and older","Employed","63","0.140057908632846","0.110084723343451","0.17003109392224","3"
"Sometimes","2015","16-34 y.","Employed","608","0.142407403213473","0.131757035039459","0.153057771387487","3"
"Sometimes","2015","66 and older","Not Employed","848","0.202205549280401","0.190344662091889","0.214066436468914","3"
"Very often","2015","16-34 y.","Employed","45","0.0112063887144725","0.00799832124680755","0.0144144561821375","5"
"Very often","2015","66 and older","Not Employed","75","0.0185303054673044","0.0145478138436233","0.0225127970909855","5"
"Very often","2015","16-34 y.","Not Employed","32","0.0204828013806051","0.0135703575215055","0.0273952452397048","5"
"Very often","2015","35-65 y.","Not Employed","83","0.0336343357844502","0.0264823544152187","0.0407863171536818","5"
"Very often","2015","35-65 y.","Employed","153","0.0105125342034586","0.00868582595639757","0.0123392424505195","5"
"Very often","2015","66 and older","Employed","2","","","","5"
"Very rare","2015","16-34 y.","Not Employed","644","0.383448657642368","0.359720220096963","0.407177095187773","1"
"Very rare","2015","35-65 y.","Not Employed","857","0.351723082449099","0.332780250090485","0.370665914807712","1"
"Very rare","2015","66 and older","Employed","268","0.484890306204854","0.441726862277955","0.528053750131753","1"
"Very rare","2015","16-34 y.","Employed","1716","0.42523196551973","0.410165302276898","0.440298628762562","1"
"Very rare","2015","66 and older","Not Employed","1741","0.387155955332952","0.372771510937019","0.401540399728885","1"
"Very rare","2015","35-65 y.","Employed","5099","0.421402640810191","0.412558672454379","0.430246609166003","1"
"Often","2016","16-34 y.","Not Employed","95","0.0536947976264618","0.0423961603369267","0.0649934349159968","4"
"Often","2016","16-34 y.","Employed","234","0.0606931121792393","0.0533540957298262","0.0680321286286525","4"
"Often","2016","35-65 y.","Not Employed","259","0.120176138419894","0.106930296007099","0.13342198083269","4"
"Often","2016","35-65 y.","Employed","651","0.0609342231441117","0.0565764337533179","0.0652920125349055","4"
"Often","2016","66 and older","Employed","20","","","","4"
"Often","2016","66 and older","Not Employed","313","0.0825510178285794","0.0742752554032957","0.0908267802538631","4"
"Rarely","2016","16-34 y.","Not Employed","535","0.345333484348378","0.32150075627023","0.369166212426525","2"
"Rarely","2016","16-34 y.","Employed","1537","0.400815852873191","0.385752661065485","0.415879044680897","2"
"Rarely","2016","35-65 y.","Not Employed","728","0.280011114374821","0.261720717695276","0.298301511054366","2"
"Rarely","2016","35-65 y.","Employed","4163","0.359566563898266","0.350824494697286","0.368308633099246","2"
"Rarely","2016","66 and older","Employed","180","0.381268019630726","0.338737988620069","0.423798050641382","2"
"Rarely","2016","66 and older","Not Employed","1414","0.31897544937612","0.304959715261812","0.332991183490429","2"
"Sometimes","2016","35-65 y.","Not Employed","526","0.248359050783514","0.230758842588349","0.265959258978679","3"
"Sometimes","2016","16-34 y.","Employed","603","0.137014994787642","0.126445601021523","0.147584388553761","3"
"Sometimes","2016","66 and older","Employed","77","0.172438194962318","0.139359666496561","0.205516723428075","3"
"Sometimes","2016","16-34 y.","Not Employed","268","0.196569168636364","0.1766497666722","0.216488570600528","3"
"Sometimes","2016","35-65 y.","Employed","1956","0.170440825510955","0.16359070690618","0.177290944115731","3"
"Sometimes","2016","66 and older","Not Employed","828","0.209706289432464","0.19746419210955","0.221948386755379","3"
"Very often","2016","16-34 y.","Not Employed","39","0.024832227181762","0.0170322765324133","0.0326321778311108","5"
"Very often","2016","16-34 y.","Employed","56","0.0154616191041694","0.0116692708281177","0.019253967380221","5"
