"plh0185","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","16-34 y.","lower secondary degree","331","0.401932987815727","0.367481336544436","0.436384639087018"
"Very rare","2007","16-34 y.","secondary school degree","538","0.361733725542038","0.336688852440647","0.386778598643428"
"Very rare","2007","16-34 y.","college entrance qualification","591","0.358597802118055","0.334927637519851","0.38226796671626"
"Very rare","2007","16-34 y.","Other degree","57","0.410119044756154","0.330608161178148","0.489629928334161"
"Very rare","2007","16-34 y.","no degree/no degree yet","177","0.508427092544551","0.457828228247381","0.55902595684172"
"Very rare","2007","35-65 y.","lower secondary degree","1385","0.38977777323092","0.373480257233525","0.406075289228315"
"Very rare","2007","35-65 y.","secondary school degree","1580","0.38661403058989","0.371437217995508","0.401790843184272"
"Very rare","2007","35-65 y.","college entrance qualification","1365","0.404884075956067","0.387769321075734","0.421998830836401"
"Very rare","2007","35-65 y.","Other degree","311","0.395716442793895","0.359997855023876","0.431435030563913"
"Very rare","2007","35-65 y.","no degree/no degree yet","37","0.283102492276375","0.201120309349151","0.365084675203599"
"Very rare","2007","66 and older","lower secondary degree","1094","0.391969423327872","0.373578955892769","0.410359890762975"
"Very rare","2007","66 and older","secondary school degree","303","0.427518350730272","0.390416471729855","0.464620229730689"
"Very rare","2007","66 and older","college entrance qualification","382","0.513350013701068","0.476376163132209","0.550323864269927"
"Very rare","2007","66 and older","Other degree","82","0.39035340215707","0.323411034449552","0.457295769864588"
"Very rare","2007","66 and older","no degree/no degree yet","23","","",""
"Rarely","2007","16-34 y.","lower secondary degree","267","0.357221647051935","0.323550508793435","0.390892785310435"
"Rarely","2007","16-34 y.","secondary school degree","513","0.361853176175156","0.336806512346317","0.386899840003994"
"Rarely","2007","16-34 y.","college entrance qualification","518","0.338164836424955","0.314815669699998","0.361514003149912"
"Rarely","2007","16-34 y.","Other degree","39","0.197438647443217","0.133089228685039","0.261788066201395"
"Rarely","2007","16-34 y.","no degree/no degree yet","115","0.283987323657041","0.238347675241878","0.329626972072204"
"Rarely","2007","35-65 y.","lower secondary degree","1069","0.299486076743474","0.284179940531537","0.314792212955411"
"Rarely","2007","35-65 y.","secondary school degree","1304","0.324130972261939","0.309543958739217","0.338717985784661"
"Rarely","2007","35-65 y.","college entrance qualification","1047","0.341171191881513","0.32464103343049","0.357701350332537"
"Rarely","2007","35-65 y.","Other degree","202","0.278510798277759","0.245767850185317","0.311253746370201"
"Rarely","2007","35-65 y.","no degree/no degree yet","32","0.274574709744828","0.19335794058218","0.355791478907475"
"Rarely","2007","66 and older","lower secondary degree","793","0.302775978528213","0.285467820887412","0.320084136169014"
"Rarely","2007","66 and older","secondary school degree","200","0.310704695196431","0.275997916436199","0.345411473956664"
"Rarely","2007","66 and older","college entrance qualification","169","0.243964583931804","0.2121948192869","0.275734348576708"
"Rarely","2007","66 and older","Other degree","55","0.228024233643762","0.170450374180564","0.285598093106961"
"Rarely","2007","66 and older","no degree/no degree yet","15","","",""
"Sometimes","2007","16-34 y.","lower secondary degree","131","0.182286937669148","0.15515776593738","0.209416109400917"
"Sometimes","2007","16-34 y.","secondary school degree","257","0.197663696790553","0.176906673884596","0.218420719696509"
"Sometimes","2007","16-34 y.","college entrance qualification","322","0.20351508391156","0.183644102194388","0.223386065628733"
"Sometimes","2007","16-34 y.","Other degree","37","0.283822889472741","0.210940374506491","0.356705404438991"
"Sometimes","2007","16-34 y.","no degree/no degree yet","60","0.157487603287636","0.120620094372676","0.194355112202596"
"Sometimes","2007","35-65 y.","lower secondary degree","662","0.204978527946305","0.191488511353861","0.218468544538749"
"Sometimes","2007","35-65 y.","secondary school degree","751","0.190874603944196","0.178626839142085","0.203122368746307"
"Sometimes","2007","35-65 y.","college entrance qualification","558","0.182319549704889","0.168857444608214","0.195781654801565"
"Sometimes","2007","35-65 y.","Other degree","138","0.222279223463674","0.191909339762966","0.252649107164381"
"Sometimes","2007","35-65 y.","no degree/no degree yet","26","","",""
"Sometimes","2007","66 and older","lower secondary degree","564","0.214749374518854","0.199279953394585","0.230218795643124"
"Sometimes","2007","66 and older","secondary school degree","138","0.194234326748513","0.164565176191777","0.22390347730525"
"Sometimes","2007","66 and older","college entrance qualification","112","0.183790049121456","0.155138937641902","0.212441160601009"
"Sometimes","2007","66 and older","Other degree","43","0.280437414836788","0.218794201220219","0.342080628453356"
"Sometimes","2007","66 and older","no degree/no degree yet","15","","",""
"Often","2007","16-34 y.","lower secondary degree","34","0.042352069454474","0.0282006974427835","0.0565034414661645"
"Often","2007","16-34 y.","secondary school degree","85","0.0649299138064305","0.0520868724418237","0.0777729551710372"
"Often","2007","16-34 y.","college entrance qualification","126","0.0866774842445942","0.072790834702045","0.100564133787143"
