"plh0185","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2009","(2c_voc) vocational maturity certificate","459","0.359244723160285","0.333391811425018","0.385097634895553"
"Rarely","2009","(3a) lower tertiary education","552","0.35307205788342","0.329506421254813","0.376637694512026"
"Rarely","2009","(3b) higher tertiary education","840","0.331415493675181","0.312760958901018","0.350070028449344"
"Sometimes","2009","(0) in school","44","0.166476664047235","0.125142766570759","0.207810561523711"
"Sometimes","2009","(1a) inadequately completed","40","0.260906505649736","0.195280493969702","0.326532517329769"
"Sometimes","2009","(1b) general elementary school","314","0.241828670435686","0.219374993962742","0.26428234690863"
"Sometimes","2009","(1c) basic vocational qualification","878","0.187645137807123","0.176606950541858","0.198683325072387"
"Sometimes","2009","(2a) intermediate vocational","824","0.197868900896802","0.186047554799708","0.209690246993897"
"Sometimes","2009","(2b) intermediate general qualification","61","0.128052415602842","0.0966153281337079","0.159489503071976"
"Sometimes","2009","(2c_gen) general maturity certificate","148","0.221831769914675","0.190964935554414","0.252698604274936"
"Sometimes","2009","(2c_voc) vocational maturity certificate","255","0.196806830528584","0.175382944178224","0.218230716878943"
"Sometimes","2009","(3a) lower tertiary education","246","0.150675231593219","0.133036092857671","0.168314370328768"
"Sometimes","2009","(3b) higher tertiary education","389","0.179529332980721","0.164319687094583","0.194738978866859"
"Very often","2009","(0) in school","1","","",""
"Very often","2009","(1a) inadequately completed","9","","",""
"Very often","2009","(1b) general elementary school","35","0.020720324208124","0.0132506522115735","0.0281899962046744"
"Very often","2009","(1c) basic vocational qualification","79","0.0154013810157961","0.0119198870126106","0.0188828750189817"
"Very often","2009","(2a) intermediate vocational","79","0.0185532184018495","0.0145491776346127","0.0225572591690862"
"Very often","2009","(2b) intermediate general qualification","7","","",""
"Very often","2009","(2c_gen) general maturity certificate","13","","",""
"Very often","2009","(2c_voc) vocational maturity certificate","24","","",""
"Very often","2009","(3a) lower tertiary education","15","","",""
"Very often","2009","(3b) higher tertiary education","25","","",""
"Very rare","2009","(0) in school","147","0.422561802470794","0.367750683697028","0.477372921244559"
"Very rare","2009","(1a) inadequately completed","51","0.307465193770969","0.238504336782284","0.376426050759653"
"Very rare","2009","(1b) general elementary school","476","0.330214274746747","0.305552986841076","0.354875562652417"
"Very rare","2009","(1c) basic vocational qualification","1988","0.402836725387814","0.388970211794938","0.416703238980689"
"Very rare","2009","(2a) intermediate vocational","1654","0.379789338607353","0.365388211525131","0.394190465689576"
"Very rare","2009","(2b) intermediate general qualification","184","0.412813579989212","0.366493615741679","0.459133544236744"
"Very rare","2009","(2c_gen) general maturity certificate","244","0.343783987540802","0.30849739640895","0.379070578672654"
"Very rare","2009","(2c_voc) vocational maturity certificate","497","0.348986056385963","0.323301778987043","0.374670333784882"
"Very rare","2009","(3a) lower tertiary education","686","0.431371870349315","0.406951084887009","0.455792655811622"
"Very rare","2009","(3b) higher tertiary education","1073","0.417963733771399","0.398417450528814","0.437510017013984"
"Often","2010","(0) in school","15","","",""
"Often","2010","(1a) inadequately completed","16","","",""
"Often","2010","(1b) general elementary school","121","0.106458420830818","0.0894014987965076","0.123515342865128"
"Often","2010","(1c) basic vocational qualification","288","0.063470217039778","0.05622919616305","0.070711237916506"
"Often","2010","(2a) intermediate vocational","241","0.0652392558843714","0.0576553031405452","0.0728232086281977"
"Often","2010","(2b) intermediate general qualification","29","","",""
"Often","2010","(2c_gen) general maturity certificate","42","0.0553986110291226","0.0377991458450287","0.0729980762132165"
"Often","2010","(2c_voc) vocational maturity certificate","66","0.0461381817018695","0.0345822701750819","0.0576940932286572"
"Often","2010","(3a) lower tertiary education","64","0.047659009426156","0.036888472717289","0.0584295461350231"
"Often","2010","(3b) higher tertiary education","98","0.0524795986989259","0.0434290823858236","0.0615301150120282"
"Rarely","2010","(0) in school","86","0.308469888675731","0.253379207158717","0.363560570192744"
"Rarely","2010","(1a) inadequately completed","45","0.288719985681207","0.214959661525763","0.362480309836652"
"Rarely","2010","(1b) general elementary school","407","0.34916621346064","0.322802631104956","0.375529795816324"
"Rarely","2010","(1c) basic vocational qualification","1514","0.356393604708315","0.342169362528705","0.370617846887924"
"Rarely","2010","(2a) intermediate vocational","1553","0.363239743029753","0.348469911536983","0.378009574522523"
"Rarely","2010","(2b) intermediate general qualification","141","0.325037319182343","0.279363860257199","0.370710778107487"
"Rarely","2010","(2c_gen) general maturity certificate","223","0.389362984989097","0.3518488758837","0.426877094094495"
"Rarely","2010","(2c_voc) vocational maturity certificate","440","0.383043856600022","0.356265579246353","0.40982213395369"
"Rarely","2010","(3a) lower tertiary education","561","0.36811242719828","0.343729898310068","0.392494956086491"
"Rarely","2010","(3b) higher tertiary education","858","0.377553999870476","0.357878571522665","0.397229428218288"
"Sometimes","2010","(0) in school","37","0.126515974086617","0.0868638575124202","0.166168090660813"
"Sometimes","2010","(1a) inadequately completed","32","0.246139572322739","0.176026292404962","0.316252852240516"
"Sometimes","2010","(1b) general elementary school","285","0.223888284486706","0.200835092067072","0.246941476906341"
"Sometimes","2010","(1c) basic vocational qualification","804","0.197081260881127","0.185266839017498","0.208895682744755"
"Sometimes","2010","(2a) intermediate vocational","710","0.183205027272626","0.171325036387785","0.195085018157466"
"Sometimes","2010","(2b) intermediate general qualification","58","0.16496022091591","0.128769219065494","0.201151222766327"
"Sometimes","2010","(2c_gen) general maturity certificate","120","0.217462806798349","0.185725451677721","0.249200161918977"
"Sometimes","2010","(2c_voc) vocational maturity certificate","258","0.212046363808208","0.189530065958434","0.234562661657982"
"Sometimes","2010","(3a) lower tertiary education","261","0.189674376849114","0.169854419315863","0.209494334382364"
"Sometimes","2010","(3b) higher tertiary education","384","0.168468500034248","0.153277634292675","0.183659365775822"
"Very often","2010","(0) in school","1","","",""
"Very often","2010","(1a) inadequately completed","7","","",""
"Very often","2010","(1b) general elementary school","32","0.020243811989771","0.0124552294540189","0.0280323945255231"
"Very often","2010","(1c) basic vocational qualification","57","0.0115203915522636","0.00835103216381603","0.0146897509407111"
"Very often","2010","(2a) intermediate vocational","37","0.0104678034085404","0.0073422017433317","0.013593405073749"
"Very often","2010","(2b) intermediate general qualification","9","","",""
"Very often","2010","(2c_gen) general maturity certificate","13","","",""
"Very often","2010","(2c_voc) vocational maturity certificate","15","","",""
"Very often","2010","(3a) lower tertiary education","12","","",""
"Very often","2010","(3b) higher tertiary education","17","","",""
"Very rare","2010","(0) in school","131","0.492884727845221","0.43325096214087","0.552518493549572"
"Very rare","2010","(1a) inadequately completed","45","0.275258156347247","0.202559588320616","0.347956724373878"
"Very rare","2010","(1b) general elementary school","411","0.300243269232065","0.274894116171057","0.325592422293073"
"Very rare","2010","(1c) basic vocational qualification","1692","0.371534525818517","0.35718312439428","0.385885927242755"
"Very rare","2010","(2a) intermediate vocational","1532","0.37784817040471","0.362958066130035","0.392738274679384"
"Very rare","2010","(2b) intermediate general qualification","167","0.398472381259764","0.350732173213734","0.446212589305793"
"Very rare","2010","(2c_gen) general maturity certificate","251","0.310717698489267","0.275113000851237","0.346322396127296"
"Very rare","2010","(2c_voc) vocational maturity certificate","487","0.347513380647212","0.321283107759536","0.373743653534887"
"Very rare","2010","(3a) lower tertiary education","605","0.389404790762901","0.364753143656219","0.414056437869582"
"Very rare","2010","(3b) higher tertiary education","975","0.391184999812216","0.371378050660382","0.41099194896405"
"Often","2011","(0) in school","20","","",""
"Often","2011","(1a) inadequately completed","13","","",""
"Often","2011","(1b) general elementary school","137","0.0884509978966505","0.074852777877065","0.102049217916236"
"Often","2011","(1c) basic vocational qualification","338","0.0719058373929712","0.0650530124377767","0.0787586623481657"
"Often","2011","(2a) intermediate vocational","322","0.0647556131430401","0.0579103565894759","0.0716008696966043"
"Often","2011","(2b) intermediate general qualification","42","0.0789545111793134","0.0561250999800988","0.101783922378528"
"Often","2011","(2c_gen) general maturity certificate","57","0.0691894728990665","0.0524223939539065","0.0859565518442266"
"Often","2011","(2c_voc) vocational maturity certificate","89","0.0601574400594992","0.0484106838814487","0.0719041962375497"
"Often","2011","(3a) lower tertiary education","73","0.0414116742638201","0.0320795077262501","0.0507438408013901"
"Often","2011","(3b) higher tertiary education","145","0.0616073392518491","0.0527581495499169","0.0704565289537813"
"Rarely","2011","(0) in school","105","0.294913312158176","0.244314626018774","0.345511998297579"
"Rarely","2011","(1a) inadequately completed","66","0.217583148320059","0.166334768083734","0.268831528556384"
"Rarely","2011","(1b) general elementary school","493","0.294444131063536","0.272616437866863","0.316271824260208"
"Rarely","2011","(1c) basic vocational qualification","1771","0.328017765905501","0.315563471644684","0.340472060166318"
"Rarely","2011","(2a) intermediate vocational","1804","0.362492921865742","0.349121403180709","0.375864440550776"
"Rarely","2011","(2b) intermediate general qualification","188","0.385839363324133","0.344628667142434","0.427050059505832"
"Rarely","2011","(2c_gen) general maturity certificate","292","0.357839240303422","0.326167449629791","0.389511030977053"
"Rarely","2011","(2c_voc) vocational maturity certificate","565","0.373168059634444","0.349274903661775","0.397061215607114"
"Rarely","2011","(3a) lower tertiary education","618","0.358655201891982","0.336191083808214","0.38111931997575"
"Rarely","2011","(3b) higher tertiary education","976","0.330100639115624","0.312793593350732","0.347407684880517"
"Sometimes","2011","(0) in school","65","0.215124218473401","0.169529355898928","0.260719081047874"
"Sometimes","2011","(1a) inadequately completed","56","0.2329820694286","0.180475647393028","0.285488491464173"
"Sometimes","2011","(1b) general elementary school","392","0.238839602333956","0.218420720905662","0.25925848376225"
"Sometimes","2011","(1c) basic vocational qualification","1055","0.195797087375105","0.185270745323325","0.206323429426884"
"Sometimes","2011","(2a) intermediate vocational","982","0.196881040812748","0.185820398395927","0.20794168322957"
"Sometimes","2011","(2b) intermediate general qualification","92","0.154416658510809","0.12382584823066","0.185007468790958"
"Sometimes","2011","(2c_gen) general maturity certificate","187","0.192584162012369","0.166530686195885","0.218637637828853"
"Sometimes","2011","(2c_voc) vocational maturity certificate","319","0.207185379128477","0.187163210968364","0.22720754728859"
"Sometimes","2011","(3a) lower tertiary education","305","0.17883228799011","0.160883136754884","0.196781439225337"
"Sometimes","2011","(3b) higher tertiary education","507","0.197505421142961","0.182853129926839","0.212157712359083"
"Very often","2011","(0) in school","3","","",""
"Very often","2011","(1a) inadequately completed","7","","",""
"Very often","2011","(1b) general elementary school","40","0.0274046085922112","0.0195861958993659","0.0352230212850564"
"Very often","2011","(1c) basic vocational qualification","87","0.0153549817385213","0.012093191415148","0.0186167720618945"
"Very often","2011","(2a) intermediate vocational","67","0.0128069548671448","0.00967934591421216","0.0159345638200774"
"Very often","2011","(2b) intermediate general qualification","7","","",""
"Very often","2011","(2c_gen) general maturity certificate","19","","",""
"Very often","2011","(2c_voc) vocational maturity certificate","25","","",""
"Very often","2011","(3a) lower tertiary education","22","","",""
"Very often","2011","(3b) higher tertiary education","25","","",""
"Very rare","2011","(0) in school","119","0.4127891943727","0.358159097143778","0.467419291601621"
"Very rare","2011","(1a) inadequately completed","107","0.459816934907996","0.397913979915586","0.521719889900405"
"Very rare","2011","(1b) general elementary school","613","0.350860660113646","0.328005883111207","0.373715437116085"
"Very rare","2011","(1c) basic vocational qualification","2208","0.388924327587902","0.37599215190648","0.401856503269324"
"Very rare","2011","(2a) intermediate vocational","1790","0.363063469311324","0.349687421259034","0.376439517363615"
"Very rare","2011","(2b) intermediate general qualification","207","0.373104817458087","0.332161918395303","0.414047716520872"
"Very rare","2011","(2c_gen) general maturity certificate","325","0.36259010202839","0.330826910834396","0.394353293222385"
"Very rare","2011","(2c_voc) vocational maturity certificate","576","0.341063933305665","0.317644020990812","0.364483845620518"
"Very rare","2011","(3a) lower tertiary education","733","0.402575982548722","0.379605491056386","0.425546474041058"
"Very rare","2011","(3b) higher tertiary education","1183","0.401020376810199","0.382982549604103","0.419058204016296"
"Often","2012","(0) in school","12","","",""
"Often","2012","(1a) inadequately completed","26","","",""
"Often","2012","(1b) general elementary school","130","0.0708489365059948","0.0583703638936018","0.0833275091183878"
"Often","2012","(1c) basic vocational qualification","318","0.0608436581146354","0.0544322404573071","0.0672550757719638"
"Often","2012","(2a) intermediate vocational","255","0.061152981663707","0.0544542502648217","0.0678517130625924"
"Often","2012","(2b) intermediate general qualification","32","0.056406412515502","0.0367837669038996","0.0760290581271043"
"Often","2012","(2c_gen) general maturity certificate","58","0.0672219004830985","0.0503781496010716","0.0840656513651254"
"Often","2012","(2c_voc) vocational maturity certificate","86","0.0432787131346194","0.0332831688584843","0.0532742574107545"
"Often","2012","(3a) lower tertiary education","73","0.0388509522026287","0.0298688412292712","0.0478330631759862"
"Often","2012","(3b) higher tertiary education","146","0.0541098438929795","0.0458430586895825","0.0623766290963764"
"Rarely","2012","(0) in school","112","0.412747443763437","0.355788517115225","0.469706370411648"
"Rarely","2012","(1a) inadequately completed","74","0.277561819335001","0.222920843613842","0.332202795056159"
"Rarely","2012","(1b) general elementary school","481","0.310535353249971","0.288030996460387","0.333039710039554"
"Rarely","2012","(1c) basic vocational qualification","1827","0.350029388323065","0.337236265268445","0.362822511377684"
"Rarely","2012","(2a) intermediate vocational","1814","0.362546838516463","0.349107047031703","0.375986630001223"
"Rarely","2012","(2b) intermediate general qualification","178","0.357679371021764","0.316910966823974","0.398447775219555"
"Rarely","2012","(2c_gen) general maturity certificate","275","0.347897732636459","0.315858810264049","0.379936655008868"
"Rarely","2012","(2c_voc) vocational maturity certificate","572","0.352330246748701","0.328864826792643","0.375795666704759"
"Rarely","2012","(3a) lower tertiary education","627","0.359502721720375","0.337198249646879","0.381807193793871"
"Rarely","2012","(3b) higher tertiary education","987","0.318037836013004","0.301020260160721","0.335055411865288"
"Sometimes","2012","(0) in school","41","0.138946565574754","0.0989294204217914","0.178963710727716"
"Sometimes","2012","(1a) inadequately completed","50","0.192872897237984","0.144728605109018","0.24101718936695"
"Sometimes","2012","(1b) general elementary school","337","0.223308667536929","0.203053674511499","0.243563660562358"
"Sometimes","2012","(1c) basic vocational qualification","921","0.173196966276262","0.16304737313069","0.183346559421835"
"Sometimes","2012","(2a) intermediate vocational","826","0.161986523443892","0.151686190244104","0.17228685664368"
"Sometimes","2012","(2b) intermediate general qualification","72","0.144262796122685","0.114378143631162","0.174147448614208"
"Sometimes","2012","(2c_gen) general maturity certificate","164","0.171265572295284","0.145923800752941","0.196607343837627"
"Sometimes","2012","(2c_voc) vocational maturity certificate","283","0.204550548422071","0.184736045729949","0.224365051114193"
"Sometimes","2012","(3a) lower tertiary education","278","0.148096630404169","0.131586520306715","0.164606740501624"
"Sometimes","2012","(3b) higher tertiary education","448","0.168895978160676","0.155205598060602","0.18258635826075"
"Very often","2012","(0) in school","1","","",""
"Very often","2012","(1a) inadequately completed","11","","",""
"Very often","2012","(1b) general elementary school","43","0.0280759507385018","0.0200418276962089","0.0361100737807947"
"Very often","2012","(1c) basic vocational qualification","66","0.0116442564754265","0.00876692438736314","0.0145215885634898"
"Very often","2012","(2a) intermediate vocational","48","0.00991870502839414","0.00714826186237561","0.0126891481944127"
"Very often","2012","(2b) intermediate general qualification","15","","",""
"Very often","2012","(2c_gen) general maturity certificate","14","","",""
"Very often","2012","(2c_voc) vocational maturity certificate","15","","",""
"Very often","2012","(3a) lower tertiary education","16","","",""
"Very often","2012","(3b) higher tertiary education","24","","",""
"Very rare","2012","(0) in school","121","0.404771976444412","0.347984306928641","0.461559645960184"
"Very rare","2012","(1a) inadequately completed","97","0.376189948291537","0.317078987856935","0.435300908726138"
"Very rare","2012","(1b) general elementary school","633","0.367231091968604","0.343786246946102","0.390675936991107"
"Very rare","2012","(1c) basic vocational qualification","2208","0.404285730810611","0.391123161514752","0.41744830010647"
"Very rare","2012","(2a) intermediate vocational","1972","0.404394951347544","0.390674500647595","0.418115402047494"
"Very rare","2012","(2b) intermediate general qualification","234","0.414691567523981","0.37278753451773","0.456595600530231"
"Very rare","2012","(2c_gen) general maturity certificate","338","0.397636391744897","0.3647158729171","0.430556910572694"
"Very rare","2012","(2c_voc) vocational maturity certificate","636","0.384045754952393","0.3601543180587","0.407937191846085"
"Very rare","2012","(3a) lower tertiary education","784","0.442078932462905","0.418994537161922","0.465163327763888"
"Very rare","2012","(3b) higher tertiary education","1272","0.451237049406368","0.433053740083704","0.469420358729032"
"Often","2013","(0) in school","27","","",""
"Often","2013","(1a) inadequately completed","31","0.0952016221481367","0.0651335468480794","0.125269697448194"
"Often","2013","(1b) general elementary school","163","0.088534382942866","0.0759001288806894","0.101168637005043"
"Often","2013","(1c) basic vocational qualification","370","0.066800049173259","0.0604053031325373","0.0731947952139807"
"Often","2013","(2a) intermediate vocational","352","0.0566595988643708","0.051043148562038","0.0622760491667037"
"Often","2013","(2b) intermediate general qualification","51","0.0678644578983228","0.0496193100485839","0.0861096057480617"
"Often","2013","(2c_gen) general maturity certificate","62","0.0524483604404789","0.0389835170225708","0.065913203858387"
"Often","2013","(2c_voc) vocational maturity certificate","128","0.0520722865393074","0.042922627251894","0.0612219458267208"
"Often","2013","(3a) lower tertiary education","97","0.0464775238128189","0.037454376808184","0.0555006708174537"
"Often","2013","(3b) higher tertiary education","157","0.0485516290362494","0.0416808426778787","0.0554224153946202"
"Rarely","2013","(0) in school","162","0.309085975414293","0.266901827383907","0.351270123444678"
"Rarely","2013","(1a) inadequately completed","108","0.247678988069857","0.203455425417094","0.29190255072262"
