"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1984","16-34 y.","(0) in school","7.89","8","185","5","7","9","10","7.63","8.15","8","8"
"1984","16-34 y.","(1a) inadequately completed","6.89","7","327","4","5","9","10","6.62","7.16","7","8"
"1984","16-34 y.","(1b) general elementary school","7.36","8","922","5","6","9","10","7.22","7.5","8","8"
"1984","16-34 y.","(1c) basic vocational qualification","7.57","8","1281","5","6","9","10","7.46","7.68","8","8"
"1984","16-34 y.","(2a) intermediate vocational","7.91","8","633","5","7","9","10","7.77","8.05","8","8"
"1984","16-34 y.","(2b) intermediate general qualification","7.78","8","357","5","7","9","10","7.59","7.97","8","8"
"1984","16-34 y.","(2c_gen) general maturity certificate","7.53","8","345","5","7","9","10","7.31","7.75","8","8"
"1984","16-34 y.","(2c_voc) vocational maturity certificate","7.82","8","215","5","7","9","10","7.57","8.07","8","8"
"1984","16-34 y.","(3a) lower tertiary education","8.04","8","69","6","7","9","10","7.69","8.39","8","9"
"1984","16-34 y.","(3b) higher tertiary education","7.71","8","171","5","7","9","10","7.42","8","8","8"
"1984","35-65 y.","(0) in school","","","","","","","","","","",""
"1984","35-65 y.","(1a) inadequately completed","6.89","7","755","4","5","9","10","6.73","7.05","7","8"
"1984","35-65 y.","(1b) general elementary school","7.05","7","1568","4","5","9","10","6.94","7.16","7","8"
"1984","35-65 y.","(1c) basic vocational qualification","7.39","8","2457","5","6","9","10","7.31","7.47","8","8"
"1984","35-65 y.","(2a) intermediate vocational","7.81","8","611","5","7","9","10","7.66","7.96","8","8"
"1984","35-65 y.","(2b) intermediate general qualification","7.36","8","80","5","6","9","10","6.84","7.88","7","8"
"1984","35-65 y.","(2c_gen) general maturity certificate","7.48","8","52","5","7","9","9","6.86","8.1","6","8"
"1984","35-65 y.","(2c_voc) vocational maturity certificate","7.35","8","195","5","6","9","10","7.04","7.66","7","8"
"1984","35-65 y.","(3a) lower tertiary education","8","8","170","5","7","9","10","7.74","8.26","8","9"
"1984","35-65 y.","(3b) higher tertiary education","8.04","8","304","6","7","9","10","7.86","8.22","8","8"
"1984","66 and older","(0) in school","","","","","","","","","","",""
