"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","7.66","8","2853","5","7","9","10","10","7.59","7.73","0","10","8","8"
"1984","Employed","Male","7.54","8","4608","5","6","9","10","10","7.48","7.6","0","10","8","8"
"1984","Not Employed","Female","7.33","8","3292","5","6","9","10","10","7.25","7.41","0","10","8","8"
"1984","Not Employed","Male","7.12","8","1289","4","6","9","10","10","6.99","7.25","0","10","7","8"
"1985","Employed","Female","7.53","8","2603","5","7","9","10","10","7.46","7.6","0","10","8","8"
"1985","Employed","Male","7.43","8","4179","5","6","9","10","10","7.37","7.49","0","10","8","8"
"1985","Not Employed","Female","7.28","8","2940","5","6","9","10","10","7.2","7.36","0","10","8","8"
"1985","Not Employed","Male","7.05","8","1224","4","5","9","10","10","6.92","7.18","0","10","7","8"
"1986","Employed","Female","7.59","8","2590","5","7","9","10","10","7.52","7.66","0","10","8","8"
"1986","Employed","Male","7.57","8","4031","5","7","9","10","10","7.52","7.62","0","10","8","8"
"1986","Not Employed","Female","7.47","8","2721","5","6","9","10","10","7.4","7.54","0","10","8","8"
"1986","Not Employed","Male","7.33","8","1174","5","6","9","10","10","7.21","7.45","0","10","8","8"
"1987","Employed","Female","7.35","8","2612","5","6","9","10","10","7.28","7.42","0","10","8","8"
"1987","Employed","Male","7.32","8","4024","5","6","8","9","10","7.26","7.38","0","10","8","8"
"1987","Not Employed","Female","7.21","8","2623","5","6","9","10","10","7.13","7.29","0","10","8","8"
"1987","Not Employed","Male","7.23","8","1121","5","6","9","10","10","7.11","7.35","0","10","8","8"
"1988","Employed","Female","","","","","","","","","","","","","",""
"1988","Employed","Male","","","","","","","","","","","","","",""
"1988","Not Employed","Female","","","","","","","","","","","","","",""
"1988","Not Employed","Male","","","","","","","","","","","","","",""
"1989","Employed","Female","","","","","","","","","","","","","",""
"1989","Employed","Male","","","","","","","","","","","","","",""
"1989","Not Employed","Female","","","","","","","","","","","","","",""
"1989","Not Employed","Male","","","","","","","","","","","","","",""
"1990","Employed","Female","","","","","","","","","","","","","",""
"1990","Employed","Male","","","","","","","","","","","","","",""
"1990","Not Employed","Female","","","","","","","","","","","","","",""
"1990","Not Employed","Male","","","","","","","","","","","","","",""
"1991","Employed","Female","","","","","","","","","","","","","",""
"1991","Employed","Male","","","","","","","","","","","","","",""
"1991","Not Employed","Female","","","","","","","","","","","","","",""
"1991","Not Employed","Male","","","","","","","","","","","","","",""
"1992","Employed","Female","","","","","","","","","","","","","",""
"1992","Employed","Male","","","","","","","","","","","","","",""
"1992","Not Employed","Female","","","","","","","","","","","","","",""
"1992","Not Employed","Male","","","","","","","","","","","","","",""
"1993","Employed","Female","","","","","","","","","","","","","",""
"1993","Employed","Male","","","","","","","","","","","","","",""
"1993","Not Employed","Female","","","","","","","","","","","","","",""
"1993","Not Employed","Male","","","","","","","","","","","","","",""
"1994","Employed","Female","","","","","","","","","","","","","",""
"1994","Employed","Male","","","","","","","","","","","","","",""
"1994","Not Employed","Female","","","","","","","","","","","","","",""
"1994","Not Employed","Male","","","","","","","","","","","","","",""
"1995","Employed","Female","","","","","","","","","","","","","",""
"1995","Employed","Male","","","","","","","","","","","","","",""
"1995","Not Employed","Female","","","","","","","","","","","","","",""
"1995","Not Employed","Male","","","","","","","","","","","","","",""
"1996","Employed","Female","","","","","","","","","","","","","",""
"1996","Employed","Male","","","","","","","","","","","","","",""
"1996","Not Employed","Female","","","","","","","","","","","","","",""
"1996","Not Employed","Male","","","","","","","","","","","","","",""
"1997","Employed","Female","","","","","","","","","","","","","",""
