"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","7.55","8","1901","5","6","9","10","10","7.45","7.65","0","10","8","8"
"1984","Full Time","indirect migration background","8.24","8.69","52","6","7","10","10","10","7.76","8.72","5","10","7","9"
"1984","Full Time","no migration background","7.63","8","3647","5","7","9","10","10","7.57","7.69","0","10","8","8"
"1984","Not Working","direct migration background","7.24","8","981","4","6","9","10","10","7.09","7.39","0","10","8","8"
"1984","Not Working","indirect migration background","7.61","7","58","6","7","8","10","10","7.19","8.03","2","10","8","9"
"1984","Not Working","no migration background","7.27","8","3542","4","6","9","10","10","7.19","7.35","0","10","8","8"
"1984","Part Time","direct migration background","7.31","8","481","5","6","9","10","10","7.11","7.51","0","10","7","8"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","7.49","8","1362","5","6","9","10","10","7.38","7.6","0","10","8","8"
"1985","Full Time","direct migration background","7.41","8","1569","5","6","9","10","10","7.31","7.51","0","10","8","8"
"1985","Full Time","indirect migration background","7.76","8","51","3","7","9","10","10","7.27","8.25","3","10","8","9"
"1985","Full Time","no migration background","7.51","8","3311","5","7","9","10","10","7.45","7.57","0","10","8","8"
"1985","Not Working","direct migration background","7.17","8","871","4","6","9","10","10","7.02","7.32","0","10","7","8"
"1985","Not Working","indirect migration background","7.95","8","70","5","7","9","10","10","7.57","8.33","5","10","8","9"
"1985","Not Working","no migration background","7.21","8","3223","4","6","9","10","10","7.13","7.29","0","10","8","8"
"1985","Part Time","direct migration background","7.51","8","459","5","7","9","10","10","7.33","7.69","0","10","8","8"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","7.39","8","1371","5","6","9","10","10","7.29","7.49","0","10","8","8"
"1986","Full Time","direct migration background","7.58","8","1514","5","7","9","10","10","7.49","7.67","0","10","8","8"
"1986","Full Time","indirect migration background","8","8","56","6","7","9","10","10","7.62","8.38","4","10","8","8"
"1986","Full Time","no migration background","7.63","8","3238","5","7","9","10","10","7.57","7.69","0","10","8","8"
"1986","Not Working","direct migration background","7.43","8","843","5","6","9","10","10","7.29","7.57","0","10","8","8"
"1986","Not Working","indirect migration background","8.4","8.02","64","7","7","10","10","10","7.95","8.85","3","10","8","9"
"1986","Not Working","no migration background","7.42","8","2988","5","6","9","10","10","7.35","7.49","0","10","8","8"
"1986","Part Time","direct migration background","7.46","8","455","5","6","9","10","10","7.26","7.66","0","10","8","8"
"1986","Part Time","indirect migration background","7.88","8","36","5","7","9","10","10","7.2","8.56","3","10","8","9"
"1986","Part Time","no migration background","7.45","8","1322","5","6","9","10","10","7.36","7.54","0","10","8","8"
"1987","Full Time","direct migration background","7.39","8","1520","5","6","9","10","10","7.3","7.48","0","10","8","8"
"1987","Full Time","indirect migration background","7.67","8","66","5","7","9","10","10","7.22","8.12","1","10","8","9"
"1987","Full Time","no migration background","7.37","8","3258","5","6","9","9","10","7.31","7.43","0","10","8","8"
"1987","Not Working","direct migration background","7.27","8","838","5","6","9","10","10","7.13","7.41","0","10","8","8"
"1987","Not Working","indirect migration background","7.87","8","74","6","7","9","10","10","7.58","8.16","5","10","8","9"
"1987","Not Working","no migration background","7.2","8","2832","5","6","9","10","10","7.13","7.27","0","10","8","8"
"1987","Part Time","direct migration background","7.34","8","438","5","6","9","10","10","7.16","7.52","0","10","8","8"
"1987","Part Time","indirect migration background","8.02","9","34","5","7","9","10","10","7.28","8.76","1","10","8","9"
"1987","Part Time","no migration background","7.19","8","1320","5","6","8","9","10","7.09","7.29","0","10","7","8"
"1988","Full Time","direct migration background","","","","","","","","","","","","","",""
"1988","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1988","Full Time","no migration background","","","","","","","","","","","","","",""
"1988","Not Working","direct migration background","","","","","","","","","","","","","",""
"1988","Not Working","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Working","no migration background","","","","","","","","","","","","","",""
"1988","Part Time","direct migration background","","","","","","","","","","","","","",""
"1988","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1988","Part Time","no migration background","","","","","","","","","","","","","",""
"1989","Full Time","direct migration background","","","","","","","","","","","","","",""
"1989","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1989","Full Time","no migration background","","","","","","","","","","","","","",""
"1989","Not Working","direct migration background","","","","","","","","","","","","","",""
"1989","Not Working","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Working","no migration background","","","","","","","","","","","","","",""
"1989","Part Time","direct migration background","","","","","","","","","","","","","",""
"1989","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1989","Part Time","no migration background","","","","","","","","","","","","","",""
"1990","Full Time","direct migration background","","","","","","","","","","","","","",""
"1990","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1990","Full Time","no migration background","","","","","","","","","","","","","",""
