"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","7.58","8","2662","5","6","9","10","10","7.5","7.66","0","10","8","8"
"1984","1-pers.-HH","7.31","8","1314","5","6","9","10","10","7.19","7.43","0","10","8","8"
"1984","Couple + C. GT 16 ","7.41","8","1958","5","6","9","10","10","7.32","7.5","0","10","8","8"
"1984","Couple + C. LE 16","7.67","8","3034","5","7","9","10","10","7.6","7.74","0","10","8","8"
"1984","Couple + C. LE and GT 16","7.43","8","1694","5","6","9","10","10","7.33","7.53","0","10","8","8"
"1984","Single parent","7","7","574","4","6","9","10","10","6.82","7.18","0","10","7","8"
"1985","(Married) couple without C.","7.46","8","2412","5","6","9","10","10","7.38","7.54","0","10","8","8"
"1985","1-pers.-HH","7.23","8","1154","5","6","9","10","10","7.11","7.35","0","10","8","8"
"1985","Couple + C. GT 16 ","7.35","8","2006","5","6","9","10","10","7.26","7.44","0","10","8","8"
"1985","Couple + C. LE 16","7.52","8","2655","5","7","9","10","10","7.45","7.59","0","10","8","8"
"1985","Couple + C. LE and GT 16","7.36","8","1474","5","6","9","10","10","7.26","7.46","0","10","8","8"
"1985","Single parent","6.97","7","537","4","5","9","10","10","6.78","7.16","0","10","7","8"
"1986","(Married) couple without C.","7.55","8","2366","5","7","9","10","10","7.47","7.63","0","10","8","8"
"1986","1-pers.-HH","7.56","8","1106","5","7","9","10","10","7.44","7.68","0","10","8","8"
"1986","Couple + C. GT 16 ","7.48","8","2080","5","7","9","10","10","7.4","7.56","0","10","8","8"
"1986","Couple + C. LE 16","7.64","8","2385","5","7","9","10","10","7.57","7.71","0","10","8","8"
"1986","Couple + C. LE and GT 16","7.42","8","1390","5","6","9","10","10","7.32","7.52","0","10","8","8"
"1986","Single parent","7.24","8","506","5","6","9","9","10","7.07","7.41","0","10","8","8"
"1987","(Married) couple without C.","7.46","8","2340","5","7","9","10","10","7.39","7.53","0","10","8","8"
