"plh0110","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","1-pers.-HH","49","0.132013886086332","0.0960855505489021","0.167942221623762"
"Very important","1990","Full Time","(Married) couple without C. ","246","0.273365026242715","0.243884824097575","0.302845228387855"
"Very important","1990","Full Time","Single parent ","47","0.262464147737926","0.195534181001355","0.329394114474498"
"Very important","1990","Full Time","Couple + C. LE 16 ","462","0.602303333909682","0.567276485079652","0.637330182739711"
"Very important","1990","Full Time","Couple + C. GT 16 ","220","0.305686874626131","0.271871094610527","0.339502654641735"
"Very important","1990","Full Time","Couple + C. LE and GT 16","77","0.418117518284328","0.347421637282714","0.488813399285941"
"Very important","1990","Part Time","1-pers.-HH","15","","",""
"Very important","1990","Part Time","(Married) couple without C. ","86","0.30055971475242","0.245356310517757","0.355763118987083"
"Very important","1990","Part Time","Single parent ","23","","",""
"Very important","1990","Part Time","Couple + C. LE 16 ","249","0.693457830711902","0.646287361044958","0.740628300378846"
"Very important","1990","Part Time","Couple + C. GT 16 ","114","0.34693137592321","0.295418906710485","0.398443845135934"
"Very important","1990","Part Time","Couple + C. LE and GT 16","48","0.403619746504731","0.31471949483311","0.492519998176353"
"Very important","1990","Not Working","1-pers.-HH","129","0.275175557772173","0.234495745672831","0.315855369871515"
"Very important","1990","Not Working","(Married) couple without C. ","336","0.401405013759357","0.368471259181746","0.434338768336967"
"Very important","1990","Not Working","Single parent ","43","0.314931663044301","0.235693164736238","0.394170161352364"
"Very important","1990","Not Working","Couple + C. LE 16 ","252","0.710920993201741","0.663427620111728","0.758414366291755"
"Very important","1990","Not Working","Couple + C. GT 16 ","177","0.354876751049331","0.311665408644765","0.398088093453897"
"Very important","1990","Not Working","Couple + C. LE and GT 16","53","0.415837629184033","0.331113893430591","0.500561364937474"
"Important","1990","Full Time","1-pers.-HH","124","0.339779492490187","0.28950890180909","0.390050083171284"
"Important","1990","Full Time","(Married) couple without C. ","344","0.386968891370551","0.354752260840747","0.419185521900355"
"Important","1990","Full Time","Single parent ","68","0.434673655031406","0.359264283939858","0.510083026122954"
"Important","1990","Full Time","Couple + C. LE 16 ","270","0.371655991299273","0.337071071917874","0.406240910680673"
"Important","1990","Full Time","Couple + C. GT 16 ","343","0.488535241984195","0.451844277127122","0.525226206841268"
"Important","1990","Full Time","Couple + C. LE and GT 16","84","0.451554581716299","0.380228376178166","0.522880787254433"
"Important","1990","Part Time","1-pers.-HH","37","0.368804587642844","0.270745761294452","0.466863413991237"
"Important","1990","Part Time","(Married) couple without C. ","103","0.407199796283526","0.348045934507542","0.466353658059511"
"Important","1990","Part Time","Single parent ","43","0.552237097119137","0.446524809364488","0.657949384873786"
"Important","1990","Part Time","Couple + C. LE 16 ","111","0.285530529700861","0.239320827221001","0.331740232180722"
