"plh0110","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1992","Part Time","West Germany","59","0.0484364539197689","0.0370390685904518","0.059833839249086"
"Quite unimportant","1992","Part Time","East Germany","28","","",""
"Quite unimportant","1992","Not Working","West Germany","225","0.109663989558721","0.097336220112385","0.121991759005057"
"Quite unimportant","1992","Not Working","East Germany","135","0.162786460140313","0.13985954185106","0.185713378429566"
"Very important","1993","Full Time","West Germany","","","",""
"Very important","1993","Full Time","East Germany","","","",""
"Very important","1993","Part Time","West Germany","","","",""
"Very important","1993","Part Time","East Germany","","","",""
"Very important","1993","Not Working","West Germany","","","",""
"Very important","1993","Not Working","East Germany","","","",""
"Important","1993","Full Time","West Germany","","","",""
"Important","1993","Full Time","East Germany","","","",""
"Important","1993","Part Time","West Germany","","","",""
"Important","1993","Part Time","East Germany","","","",""
"Important","1993","Not Working","West Germany","","","",""
"Important","1993","Not Working","East Germany","","","",""
"Less important","1993","Full Time","West Germany","","","",""
"Less important","1993","Full Time","East Germany","","","",""
"Less important","1993","Part Time","West Germany","","","",""
"Less important","1993","Part Time","East Germany","","","",""
"Less important","1993","Not Working","West Germany","","","",""
"Less important","1993","Not Working","East Germany","","","",""
"Quite unimportant","1993","Full Time","West Germany","","","",""
"Quite unimportant","1993","Full Time","East Germany","","","",""
"Quite unimportant","1993","Part Time","West Germany","","","",""
"Quite unimportant","1993","Part Time","East Germany","","","",""
"Quite unimportant","1993","Not Working","West Germany","","","",""
"Quite unimportant","1993","Not Working","East Germany","","","",""
"Very important","1994","Full Time","West Germany","","","",""
"Very important","1994","Full Time","East Germany","","","",""
"Very important","1994","Part Time","West Germany","","","",""
"Very important","1994","Part Time","East Germany","","","",""
"Very important","1994","Not Working","West Germany","","","",""
"Very important","1994","Not Working","East Germany","","","",""
"Important","1994","Full Time","West Germany","","","",""
"Important","1994","Full Time","East Germany","","","",""
"Important","1994","Part Time","West Germany","","","",""
"Important","1994","Part Time","East Germany","","","",""
"Important","1994","Not Working","West Germany","","","",""
"Important","1994","Not Working","East Germany","","","",""
"Less important","1994","Full Time","West Germany","","","",""
"Less important","1994","Full Time","East Germany","","","",""
"Less important","1994","Part Time","West Germany","","","",""
"Less important","1994","Part Time","East Germany","","","",""
"Less important","1994","Not Working","West Germany","","","",""
"Less important","1994","Not Working","East Germany","","","",""
"Quite unimportant","1994","Full Time","West Germany","","","",""
"Quite unimportant","1994","Full Time","East Germany","","","",""
"Quite unimportant","1994","Part Time","West Germany","","","",""
"Quite unimportant","1994","Part Time","East Germany","","","",""
"Quite unimportant","1994","Not Working","West Germany","","","",""
"Quite unimportant","1994","Not Working","East Germany","","","",""
"Very important","1995","Full Time","West Germany","1325","0.377914513969098","0.361049059582013","0.394779968356183"
"Very important","1995","Full Time","East Germany","962","0.52649438557052","0.503227212883221","0.549761558257819"
"Very important","1995","Part Time","West Germany","794","0.468556469006312","0.444051749556425","0.493061188456199"
"Very important","1995","Part Time","East Germany","320","0.496149361183497","0.45577110411496","0.536527618252034"
"Very important","1995","Not Working","West Germany","1290","0.445837007308198","0.427218786075602","0.464455228540793"
"Very important","1995","Not Working","East Germany","571","0.4448912087604","0.417581284229067","0.472201133291733"
"Important","1995","Full Time","West Germany","1106","0.355424324436731","0.338775378013224","0.372073270860238"
"Important","1995","Full Time","East Germany","586","0.338755093821742","0.316700032912166","0.360810154731318"
"Important","1995","Part Time","West Germany","514","0.337853706932861","0.314627327135715","0.361080086730006"
"Important","1995","Part Time","East Germany","171","0.317924774630593","0.280317767948138","0.355531781313048"
"Important","1995","Not Working","West Germany","983","0.366478297401573","0.348429999603776","0.384526595199371"
"Important","1995","Not Working","East Germany","458","0.35694537039394","0.330616674593691","0.383274066194188"
"Less important","1995","Full Time","West Germany","539","0.189553483175129","0.175920079599092","0.203186886751166"
"Less important","1995","Full Time","East Germany","181","0.112273787577363","0.0975620867924918","0.126985488362234"
"Less important","1995","Part Time","West Germany","205","0.134738163575301","0.117971012033656","0.151505315116946"
"Less important","1995","Part Time","East Germany","63","0.119806341141636","0.0935811015888943","0.146031580694378"
"Less important","1995","Not Working","West Germany","276","0.103355754681129","0.0919530262008133","0.114758483161444"
"Less important","1995","Not Working","East Germany","123","0.0798004551332618","0.0649086197579064","0.0946922905086172"
"Quite unimportant","1995","Full Time","West Germany","205","0.0771076784190423","0.0678286916324954","0.0863866652055892"
"Quite unimportant","1995","Full Time","East Germany","40","0.0224767330303748","0.0155693375862559","0.0293841284744938"
"Quite unimportant","1995","Part Time","West Germany","80","0.0588516604855266","0.0472945676009692","0.070408753370084"
"Quite unimportant","1995","Part Time","East Germany","35","0.066119523044274","0.0460516683434475","0.0861873777451006"
"Quite unimportant","1995","Not Working","West Germany","189","0.0843289406091004","0.0739204097189484","0.0947374714992525"
"Quite unimportant","1995","Not Working","East Germany","120","0.118362965712398","0.100610553772434","0.136115377652363"
"Very important","1996","Full Time","West Germany","","","",""
"Very important","1996","Full Time","East Germany","","","",""
"Very important","1996","Part Time","West Germany","","","",""
"Very important","1996","Part Time","East Germany","","","",""
"Very important","1996","Not Working","West Germany","","","",""
"Very important","1996","Not Working","East Germany","","","",""
"Important","1996","Full Time","West Germany","","","",""
"Important","1996","Full Time","East Germany","","","",""
"Important","1996","Part Time","West Germany","","","",""
"Important","1996","Part Time","East Germany","","","",""
"Important","1996","Not Working","West Germany","","","",""
"Important","1996","Not Working","East Germany","","","",""
"Less important","1996","Full Time","West Germany","","","",""
"Less important","1996","Full Time","East Germany","","","",""
"Less important","1996","Part Time","West Germany","","","",""
"Less important","1996","Part Time","East Germany","","","",""
"Less important","1996","Not Working","West Germany","","","",""
"Less important","1996","Not Working","East Germany","","","",""
"Quite unimportant","1996","Full Time","West Germany","","","",""
"Quite unimportant","1996","Full Time","East Germany","","","",""
"Quite unimportant","1996","Part Time","West Germany","","","",""
"Quite unimportant","1996","Part Time","East Germany","","","",""
"Quite unimportant","1996","Not Working","West Germany","","","",""
"Quite unimportant","1996","Not Working","East Germany","","","",""
"Very important","1997","Full Time","West Germany","","","",""
"Very important","1997","Full Time","East Germany","","","",""
"Very important","1997","Part Time","West Germany","","","",""
"Very important","1997","Part Time","East Germany","","","",""
"Very important","1997","Not Working","West Germany","","","",""
"Very important","1997","Not Working","East Germany","","","",""
"Important","1997","Full Time","West Germany","","","",""
"Important","1997","Full Time","East Germany","","","",""
"Important","1997","Part Time","West Germany","","","",""
"Important","1997","Part Time","East Germany","","","",""
"Important","1997","Not Working","West Germany","","","",""
"Important","1997","Not Working","East Germany","","","",""
"Less important","1997","Full Time","West Germany","","","",""
"Less important","1997","Full Time","East Germany","","","",""
"Less important","1997","Part Time","West Germany","","","",""
"Less important","1997","Part Time","East Germany","","","",""
"Less important","1997","Not Working","West Germany","","","",""
"Less important","1997","Not Working","East Germany","","","",""
"Quite unimportant","1997","Full Time","West Germany","","","",""
"Quite unimportant","1997","Full Time","East Germany","","","",""
"Quite unimportant","1997","Part Time","West Germany","","","",""
"Quite unimportant","1997","Part Time","East Germany","","","",""
"Quite unimportant","1997","Not Working","West Germany","","","",""
"Quite unimportant","1997","Not Working","East Germany","","","",""
"Very important","1998","Full Time","West Germany","","","",""
"Very important","1998","Full Time","East Germany","","","",""
"Very important","1998","Part Time","West Germany","","","",""
"Very important","1998","Part Time","East Germany","","","",""
"Very important","1998","Not Working","West Germany","","","",""
"Very important","1998","Not Working","East Germany","","","",""
"Important","1998","Full Time","West Germany","","","",""
"Important","1998","Full Time","East Germany","","","",""
"Important","1998","Part Time","West Germany","","","",""
"Important","1998","Part Time","East Germany","","","",""
"Important","1998","Not Working","West Germany","","","",""
"Important","1998","Not Working","East Germany","","","",""
"Less important","1998","Full Time","West Germany","","","",""
"Less important","1998","Full Time","East Germany","","","",""
"Less important","1998","Part Time","West Germany","","","",""
"Less important","1998","Part Time","East Germany","","","",""
"Less important","1998","Not Working","West Germany","","","",""
"Less important","1998","Not Working","East Germany","","","",""
"Quite unimportant","1998","Full Time","West Germany","","","",""
"Quite unimportant","1998","Full Time","East Germany","","","",""
"Quite unimportant","1998","Part Time","West Germany","","","",""
"Quite unimportant","1998","Part Time","East Germany","","","",""
"Quite unimportant","1998","Not Working","West Germany","","","",""
"Quite unimportant","1998","Not Working","East Germany","","","",""
"Very important","1999","Full Time","West Germany","","","",""
"Very important","1999","Full Time","East Germany","","","",""
"Very important","1999","Part Time","West Germany","","","",""
"Very important","1999","Part Time","East Germany","","","",""
"Very important","1999","Not Working","West Germany","","","",""
"Very important","1999","Not Working","East Germany","","","",""
"Important","1999","Full Time","West Germany","","","",""
"Important","1999","Full Time","East Germany","","","",""
"Important","1999","Part Time","West Germany","","","",""
"Important","1999","Part Time","East Germany","","","",""
"Important","1999","Not Working","West Germany","","","",""
"Important","1999","Not Working","East Germany","","","",""
"Less important","1999","Full Time","West Germany","","","",""
"Less important","1999","Full Time","East Germany","","","",""
"Less important","1999","Part Time","West Germany","","","",""
"Less important","1999","Part Time","East Germany","","","",""
"Less important","1999","Not Working","West Germany","","","",""
"Less important","1999","Not Working","East Germany","","","",""
"Quite unimportant","1999","Full Time","West Germany","","","",""
"Quite unimportant","1999","Full Time","East Germany","","","",""
"Quite unimportant","1999","Part Time","West Germany","","","",""
"Quite unimportant","1999","Part Time","East Germany","","","",""
"Quite unimportant","1999","Not Working","West Germany","","","",""
"Quite unimportant","1999","Not Working","East Germany","","","",""
"Very important","2000","Full Time","West Germany","","","",""
"Very important","2000","Full Time","East Germany","","","",""
"Very important","2000","Part Time","West Germany","","","",""
"Very important","2000","Part Time","East Germany","","","",""
"Very important","2000","Not Working","West Germany","","","",""
"Very important","2000","Not Working","East Germany","","","",""
"Important","2000","Full Time","West Germany","","","",""
"Important","2000","Full Time","East Germany","","","",""
"Important","2000","Part Time","West Germany","","","",""
"Important","2000","Part Time","East Germany","","","",""
"Important","2000","Not Working","West Germany","","","",""
"Important","2000","Not Working","East Germany","","","",""
"Less important","2000","Full Time","West Germany","","","",""
"Less important","2000","Full Time","East Germany","","","",""
"Less important","2000","Part Time","West Germany","","","",""
"Less important","2000","Part Time","East Germany","","","",""
"Less important","2000","Not Working","West Germany","","","",""
"Less important","2000","Not Working","East Germany","","","",""
"Quite unimportant","2000","Full Time","West Germany","","","",""
"Quite unimportant","2000","Full Time","East Germany","","","",""
"Quite unimportant","2000","Part Time","West Germany","","","",""
"Quite unimportant","2000","Part Time","East Germany","","","",""
"Quite unimportant","2000","Not Working","West Germany","","","",""
"Quite unimportant","2000","Not Working","East Germany","","","",""
"Very important","2001","Full Time","West Germany","","","",""
"Very important","2001","Full Time","East Germany","","","",""
"Very important","2001","Part Time","West Germany","","","",""
"Very important","2001","Part Time","East Germany","","","",""
"Very important","2001","Not Working","West Germany","","","",""
"Very important","2001","Not Working","East Germany","","","",""
"Important","2001","Full Time","West Germany","","","",""
"Important","2001","Full Time","East Germany","","","",""
"Important","2001","Part Time","West Germany","","","",""
"Important","2001","Part Time","East Germany","","","",""
"Important","2001","Not Working","West Germany","","","",""
"Important","2001","Not Working","East Germany","","","",""
"Less important","2001","Full Time","West Germany","","","",""
"Less important","2001","Full Time","East Germany","","","",""
"Less important","2001","Part Time","West Germany","","","",""
"Less important","2001","Part Time","East Germany","","","",""
"Less important","2001","Not Working","West Germany","","","",""
"Less important","2001","Not Working","East Germany","","","",""
"Quite unimportant","2001","Full Time","West Germany","","","",""
"Quite unimportant","2001","Full Time","East Germany","","","",""
"Quite unimportant","2001","Part Time","West Germany","","","",""
"Quite unimportant","2001","Part Time","East Germany","","","",""
"Quite unimportant","2001","Not Working","West Germany","","","",""
"Quite unimportant","2001","Not Working","East Germany","","","",""
"Very important","2002","Full Time","West Germany","","","",""
"Very important","2002","Full Time","East Germany","","","",""
"Very important","2002","Part Time","West Germany","","","",""
"Very important","2002","Part Time","East Germany","","","",""
"Very important","2002","Not Working","West Germany","","","",""
"Very important","2002","Not Working","East Germany","","","",""
"Important","2002","Full Time","West Germany","","","",""
"Important","2002","Full Time","East Germany","","","",""
"Important","2002","Part Time","West Germany","","","",""
"Important","2002","Part Time","East Germany","","","",""
"Important","2002","Not Working","West Germany","","","",""
"Important","2002","Not Working","East Germany","","","",""
"Less important","2002","Full Time","West Germany","","","",""
"Less important","2002","Full Time","East Germany","","","",""
"Less important","2002","Part Time","West Germany","","","",""
"Less important","2002","Part Time","East Germany","","","",""
"Less important","2002","Not Working","West Germany","","","",""
"Less important","2002","Not Working","East Germany","","","",""
"Quite unimportant","2002","Full Time","West Germany","","","",""
"Quite unimportant","2002","Full Time","East Germany","","","",""
"Quite unimportant","2002","Part Time","West Germany","","","",""
"Quite unimportant","2002","Part Time","East Germany","","","",""
"Quite unimportant","2002","Not Working","West Germany","","","",""
"Quite unimportant","2002","Not Working","East Germany","","","",""
"Very important","2003","Full Time","West Germany","","","",""
"Very important","2003","Full Time","East Germany","","","",""
"Very important","2003","Part Time","West Germany","","","",""
"Very important","2003","Part Time","East Germany","","","",""
"Very important","2003","Not Working","West Germany","","","",""
"Very important","2003","Not Working","East Germany","","","",""
"Important","2003","Full Time","West Germany","","","",""
"Important","2003","Full Time","East Germany","","","",""
"Important","2003","Part Time","West Germany","","","",""
"Important","2003","Part Time","East Germany","","","",""
"Important","2003","Not Working","West Germany","","","",""
"Important","2003","Not Working","East Germany","","","",""
"Less important","2003","Full Time","West Germany","","","",""
"Less important","2003","Full Time","East Germany","","","",""
"Less important","2003","Part Time","West Germany","","","",""
"Less important","2003","Part Time","East Germany","","","",""
"Less important","2003","Not Working","West Germany","","","",""
"Less important","2003","Not Working","East Germany","","","",""
"Quite unimportant","2003","Full Time","West Germany","","","",""
"Quite unimportant","2003","Full Time","East Germany","","","",""
"Quite unimportant","2003","Part Time","West Germany","","","",""
"Quite unimportant","2003","Part Time","East Germany","","","",""
"Quite unimportant","2003","Not Working","West Germany","","","",""
"Quite unimportant","2003","Not Working","East Germany","","","",""
"Very important","2004","Full Time","West Germany","2602","0.370500736127982","0.358600890577205","0.382400581678758"
"Very important","2004","Full Time","East Germany","958","0.438340440826901","0.41684573444129","0.459835147212512"
"Very important","2004","Part Time","West Germany","2002","0.46978090145365","0.454252111298716","0.485309691608584"
"Very important","2004","Part Time","East Germany","495","0.443708138231729","0.413022623962194","0.474393652501264"
"Very important","2004","Not Working","West Germany","2724","0.438283575781712","0.425564520793867","0.451002630769558"
"Very important","2004","Not Working","East Germany","874","0.409268228864678","0.388213228276049","0.430323229453307"
"Important","2004","Full Time","West Germany","2150","0.344868140004363","0.333155897086032","0.356580382922695"
"Important","2004","Full Time","East Germany","741","0.359360140294147","0.338574610433538","0.380145670154756"
"Important","2004","Part Time","West Germany","1297","0.346602608160544","0.331795615170589","0.361409601150498"
"Important","2004","Part Time","East Germany","329","0.35140669038204","0.32192009700565","0.38089328375843"
"Important","2004","Not Working","West Germany","2172","0.388290965391711","0.375797878063445","0.400784052719976"
"Important","2004","Not Working","East Germany","809","0.390168932609125","0.369281397502839","0.411056467715411"
"Less important","2004","Full Time","West Germany","1117","0.194093168884668","0.184347835122207","0.203838502647129"
"Less important","2004","Full Time","East Germany","275","0.153390116554288","0.137779159625118","0.169001073483459"
"Less important","2004","Part Time","West Germany","460","0.12317434840242","0.112948978692915","0.133399718111925"
"Less important","2004","Part Time","East Germany","133","0.128255788285616","0.107603585580325","0.148907990990907"
"Less important","2004","Not Working","West Germany","618","0.104966487064052","0.0971093620102295","0.112823612117874"
"Less important","2004","Not Working","East Germany","240","0.114540332172219","0.100903305543028","0.12817735880141"
"Quite unimportant","2004","Full Time","West Germany","458","0.0905379549829866","0.0834673462758728","0.0976085636901004"
"Quite unimportant","2004","Full Time","East Germany","73","0.0489093023246632","0.0395660974808007","0.0582525071685258"
"Quite unimportant","2004","Part Time","West Germany","209","0.0604421419833865","0.0530274357839754","0.0678568481827976"
"Quite unimportant","2004","Part Time","East Germany","50","0.0766293831006151","0.0602000836406839","0.0930586825605463"
"Quite unimportant","2004","Not Working","West Germany","332","0.0684589717625253","0.0619855356658786","0.0749324078591721"
"Quite unimportant","2004","Not Working","East Germany","172","0.0860225063539777","0.0740156345390542","0.0980293781689012"
"Very important","2005","Full Time","West Germany","","","",""
"Very important","2005","Full Time","East Germany","","","",""
"Very important","2005","Part Time","West Germany","","","",""
"Very important","2005","Part Time","East Germany","","","",""
"Very important","2005","Not Working","West Germany","","","",""
"Very important","2005","Not Working","East Germany","","","",""
"Important","2005","Full Time","West Germany","","","",""
"Important","2005","Full Time","East Germany","","","",""
"Important","2005","Part Time","West Germany","","","",""
"Important","2005","Part Time","East Germany","","","",""
"Important","2005","Not Working","West Germany","","","",""
"Important","2005","Not Working","East Germany","","","",""
"Less important","2005","Full Time","West Germany","","","",""
"Less important","2005","Full Time","East Germany","","","",""
"Less important","2005","Part Time","West Germany","","","",""
"Less important","2005","Part Time","East Germany","","","",""
"Less important","2005","Not Working","West Germany","","","",""
"Less important","2005","Not Working","East Germany","","","",""
"Quite unimportant","2005","Full Time","West Germany","","","",""
"Quite unimportant","2005","Full Time","East Germany","","","",""
"Quite unimportant","2005","Part Time","West Germany","","","",""
"Quite unimportant","2005","Part Time","East Germany","","","",""
"Quite unimportant","2005","Not Working","West Germany","","","",""
"Quite unimportant","2005","Not Working","East Germany","","","",""
"Very important","2006","Full Time","West Germany","","","",""
"Very important","2006","Full Time","East Germany","","","",""
"Very important","2006","Part Time","West Germany","","","",""
"Very important","2006","Part Time","East Germany","","","",""
"Very important","2006","Not Working","West Germany","","","",""
"Very important","2006","Not Working","East Germany","","","",""
"Important","2006","Full Time","West Germany","","","",""
"Important","2006","Full Time","East Germany","","","",""
"Important","2006","Part Time","West Germany","","","",""
"Important","2006","Part Time","East Germany","","","",""
"Important","2006","Not Working","West Germany","","","",""
"Important","2006","Not Working","East Germany","","","",""
"Less important","2006","Full Time","West Germany","","","",""
"Less important","2006","Full Time","East Germany","","","",""
"Less important","2006","Part Time","West Germany","","","",""
"Less important","2006","Part Time","East Germany","","","",""
"Less important","2006","Not Working","West Germany","","","",""
"Less important","2006","Not Working","East Germany","","","",""
"Quite unimportant","2006","Full Time","West Germany","","","",""
"Quite unimportant","2006","Full Time","East Germany","","","",""
"Quite unimportant","2006","Part Time","West Germany","","","",""
"Quite unimportant","2006","Part Time","East Germany","","","",""
"Quite unimportant","2006","Not Working","West Germany","","","",""
"Quite unimportant","2006","Not Working","East Germany","","","",""
"Very important","2007","Full Time","West Germany","","","",""
"Very important","2007","Full Time","East Germany","","","",""
"Very important","2007","Part Time","West Germany","","","",""
"Very important","2007","Part Time","East Germany","","","",""
"Very important","2007","Not Working","West Germany","","","",""
"Very important","2007","Not Working","East Germany","","","",""
"Important","2007","Full Time","West Germany","","","",""
"Important","2007","Full Time","East Germany","","","",""
"Important","2007","Part Time","West Germany","","","",""
"Important","2007","Part Time","East Germany","","","",""
"Important","2007","Not Working","West Germany","","","",""
"Important","2007","Not Working","East Germany","","","",""
"Less important","2007","Full Time","West Germany","","","",""
"Less important","2007","Full Time","East Germany","","","",""
"Less important","2007","Part Time","West Germany","","","",""
"Less important","2007","Part Time","East Germany","","","",""
"Less important","2007","Not Working","West Germany","","","",""
"Less important","2007","Not Working","East Germany","","","",""
"Quite unimportant","2007","Full Time","West Germany","","","",""
"Quite unimportant","2007","Full Time","East Germany","","","",""
"Quite unimportant","2007","Part Time","West Germany","","","",""
"Quite unimportant","2007","Part Time","East Germany","","","",""
"Quite unimportant","2007","Not Working","West Germany","","","",""
"Quite unimportant","2007","Not Working","East Germany","","","",""
"Very important","2008","Full Time","West Germany","2387","0.38426729532067","0.371518259764684","0.397016330876656"
"Very important","2008","Full Time","East Germany","893","0.423239397091275","0.400688777972908","0.445790016209643"
"Very important","2008","Part Time","West Germany","1841","0.489287988524694","0.472629211190707","0.50594676585868"
"Very important","2008","Part Time","East Germany","484","0.493548959627786","0.461312602412052","0.52578531684352"
"Very important","2008","Not Working","West Germany","2557","0.461519079196531","0.448204261424013","0.474833896969048"
"Very important","2008","Not Working","East Germany","909","0.43259507326488","0.410543147479534","0.454646999050225"
"Important","2008","Full Time","West Germany","1886","0.337188458485345","0.324797757085008","0.349579159885683"
"Important","2008","Full Time","East Germany","690","0.387785196603644","0.365546201506579","0.41002419170071"
"Important","2008","Part Time","West Germany","1109","0.315501625987681","0.300014892617221","0.330988359358141"
"Important","2008","Part Time","East Germany","298","0.330992822011946","0.300651340548327","0.361334303475564"
"Important","2008","Not Working","West Germany","1971","0.359440411496933","0.346624530772411","0.372256292221454"
"Important","2008","Not Working","East Germany","716","0.376101701390556","0.35454070950339","0.397662693277722"
"Less important","2008","Full Time","West Germany","906","0.184736700441816","0.174565082316413","0.194908318567218"
"Less important","2008","Full Time","East Germany","201","0.146377104588858","0.130243283512197","0.16251092566552"
"Less important","2008","Part Time","West Germany","358","0.136203586707368","0.124772887930717","0.147634285484019"
"Less important","2008","Part Time","East Germany","95","0.116215648494289","0.0955514976150997","0.136879799373479"
"Less important","2008","Not Working","West Germany","530","0.106543515698304","0.0983029798792346","0.114784051517374"
"Less important","2008","Not Working","East Germany","185","0.106192811652529","0.0924799318947683","0.119905691410289"
"Quite unimportant","2008","Full Time","West Germany","413","0.0938075457521696","0.0861657818213577","0.101449309682982"
"Quite unimportant","2008","Full Time","East Germany","60","0.0425983017162224","0.0333808499845491","0.0518157534478956"
"Quite unimportant","2008","Part Time","West Germany","151","0.0590067987802581","0.051154133612136","0.0668594639483802"
"Quite unimportant","2008","Part Time","East Germany","47","0.0592425698659788","0.0440207044207849","0.0744644353111728"
"Quite unimportant","2008","Not Working","West Germany","327","0.0724969936082324","0.0655711465204202","0.0794228406960447"
"Quite unimportant","2008","Not Working","East Germany","129","0.0851104136920357","0.0726900338027096","0.0975307935813619"
"Very important","2009","Full Time","West Germany","","","",""
"Very important","2009","Full Time","East Germany","","","",""
"Very important","2009","Part Time","West Germany","","","",""
"Very important","2009","Part Time","East Germany","","","",""
"Very important","2009","Not Working","West Germany","","","",""
"Very important","2009","Not Working","East Germany","","","",""
"Important","2009","Full Time","West Germany","","","",""
"Important","2009","Full Time","East Germany","","","",""
"Important","2009","Part Time","West Germany","","","",""
"Important","2009","Part Time","East Germany","","","",""
"Important","2009","Not Working","West Germany","","","",""
"Important","2009","Not Working","East Germany","","","",""
"Less important","2009","Full Time","West Germany","","","",""
"Less important","2009","Full Time","East Germany","","","",""
"Less important","2009","Part Time","West Germany","","","",""
"Less important","2009","Part Time","East Germany","","","",""
"Less important","2009","Not Working","West Germany","","","",""
"Less important","2009","Not Working","East Germany","","","",""
"Quite unimportant","2009","Full Time","West Germany","","","",""
"Quite unimportant","2009","Full Time","East Germany","","","",""
"Quite unimportant","2009","Part Time","West Germany","","","",""
"Quite unimportant","2009","Part Time","East Germany","","","",""
"Quite unimportant","2009","Not Working","West Germany","","","",""
"Quite unimportant","2009","Not Working","East Germany","","","",""
"Very important","2010","Full Time","West Germany","1602","0.669721955632312","0.650412810403301","0.689031100861322"
