"plh0110","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Important","1998","Couple + C. LE and GT 16","Female","","","",""
"Less important","1998","1-pers.-HH","Male","","","",""
"Less important","1998","1-pers.-HH","Female","","","",""
"Less important","1998","(Married) couple without C. ","Male","","","",""
"Less important","1998","(Married) couple without C. ","Female","","","",""
"Less important","1998","Single parent ","Male","","","",""
"Less important","1998","Single parent ","Female","","","",""
"Less important","1998","Couple + C. LE 16 ","Male","","","",""
"Less important","1998","Couple + C. LE 16 ","Female","","","",""
"Less important","1998","Couple + C. GT 16 ","Male","","","",""
"Less important","1998","Couple + C. GT 16 ","Female","","","",""
"Less important","1998","Couple + C. LE and GT 16","Male","","","",""
"Less important","1998","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","1998","1-pers.-HH","Male","","","",""
"Quite unimportant","1998","1-pers.-HH","Female","","","",""
"Quite unimportant","1998","(Married) couple without C. ","Male","","","",""
"Quite unimportant","1998","(Married) couple without C. ","Female","","","",""
"Quite unimportant","1998","Single parent ","Male","","","",""
"Quite unimportant","1998","Single parent ","Female","","","",""
"Quite unimportant","1998","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","1998","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","1998","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","1998","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","1998","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","1998","Couple + C. LE and GT 16","Female","","","",""
"Very important","1999","1-pers.-HH","Male","","","",""
"Very important","1999","1-pers.-HH","Female","","","",""
"Very important","1999","(Married) couple without C. ","Male","","","",""
"Very important","1999","(Married) couple without C. ","Female","","","",""
"Very important","1999","Single parent ","Male","","","",""
"Very important","1999","Single parent ","Female","","","",""
"Very important","1999","Couple + C. LE 16 ","Male","","","",""
"Very important","1999","Couple + C. LE 16 ","Female","","","",""
"Very important","1999","Couple + C. GT 16 ","Male","","","",""
"Very important","1999","Couple + C. GT 16 ","Female","","","",""
"Very important","1999","Couple + C. LE and GT 16","Male","","","",""
"Very important","1999","Couple + C. LE and GT 16","Female","","","",""
"Important","1999","1-pers.-HH","Male","","","",""
"Important","1999","1-pers.-HH","Female","","","",""
"Important","1999","(Married) couple without C. ","Male","","","",""
"Important","1999","(Married) couple without C. ","Female","","","",""
"Important","1999","Single parent ","Male","","","",""
"Important","1999","Single parent ","Female","","","",""
"Important","1999","Couple + C. LE 16 ","Male","","","",""
"Important","1999","Couple + C. LE 16 ","Female","","","",""
"Important","1999","Couple + C. GT 16 ","Male","","","",""
"Important","1999","Couple + C. GT 16 ","Female","","","",""
"Important","1999","Couple + C. LE and GT 16","Male","","","",""
"Important","1999","Couple + C. LE and GT 16","Female","","","",""
"Less important","1999","1-pers.-HH","Male","","","",""
"Less important","1999","1-pers.-HH","Female","","","",""
"Less important","1999","(Married) couple without C. ","Male","","","",""
"Less important","1999","(Married) couple without C. ","Female","","","",""
"Less important","1999","Single parent ","Male","","","",""
"Less important","1999","Single parent ","Female","","","",""
"Less important","1999","Couple + C. LE 16 ","Male","","","",""
"Less important","1999","Couple + C. LE 16 ","Female","","","",""
"Less important","1999","Couple + C. GT 16 ","Male","","","",""
"Less important","1999","Couple + C. GT 16 ","Female","","","",""
"Less important","1999","Couple + C. LE and GT 16","Male","","","",""
"Less important","1999","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","1999","1-pers.-HH","Male","","","",""
"Quite unimportant","1999","1-pers.-HH","Female","","","",""
"Quite unimportant","1999","(Married) couple without C. ","Male","","","",""
"Quite unimportant","1999","(Married) couple without C. ","Female","","","",""
"Quite unimportant","1999","Single parent ","Male","","","",""
"Quite unimportant","1999","Single parent ","Female","","","",""
"Quite unimportant","1999","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","1999","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","1999","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","1999","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","1999","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","1999","Couple + C. LE and GT 16","Female","","","",""
"Very important","2000","1-pers.-HH","Male","","","",""
"Very important","2000","1-pers.-HH","Female","","","",""
"Very important","2000","(Married) couple without C. ","Male","","","",""
"Very important","2000","(Married) couple without C. ","Female","","","",""
"Very important","2000","Single parent ","Male","","","",""
"Very important","2000","Single parent ","Female","","","",""
"Very important","2000","Couple + C. LE 16 ","Male","","","",""
"Very important","2000","Couple + C. LE 16 ","Female","","","",""
"Very important","2000","Couple + C. GT 16 ","Male","","","",""
"Very important","2000","Couple + C. GT 16 ","Female","","","",""
"Very important","2000","Couple + C. LE and GT 16","Male","","","",""
"Very important","2000","Couple + C. LE and GT 16","Female","","","",""
"Important","2000","1-pers.-HH","Male","","","",""
"Important","2000","1-pers.-HH","Female","","","",""
"Important","2000","(Married) couple without C. ","Male","","","",""
"Important","2000","(Married) couple without C. ","Female","","","",""
"Important","2000","Single parent ","Male","","","",""
"Important","2000","Single parent ","Female","","","",""
"Important","2000","Couple + C. LE 16 ","Male","","","",""
"Important","2000","Couple + C. LE 16 ","Female","","","",""
"Important","2000","Couple + C. GT 16 ","Male","","","",""
"Important","2000","Couple + C. GT 16 ","Female","","","",""
"Important","2000","Couple + C. LE and GT 16","Male","","","",""
"Important","2000","Couple + C. LE and GT 16","Female","","","",""
"Less important","2000","1-pers.-HH","Male","","","",""
"Less important","2000","1-pers.-HH","Female","","","",""
"Less important","2000","(Married) couple without C. ","Male","","","",""
"Less important","2000","(Married) couple without C. ","Female","","","",""
"Less important","2000","Single parent ","Male","","","",""
"Less important","2000","Single parent ","Female","","","",""
"Less important","2000","Couple + C. LE 16 ","Male","","","",""
"Less important","2000","Couple + C. LE 16 ","Female","","","",""
"Less important","2000","Couple + C. GT 16 ","Male","","","",""
"Less important","2000","Couple + C. GT 16 ","Female","","","",""
"Less important","2000","Couple + C. LE and GT 16","Male","","","",""
"Less important","2000","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2000","1-pers.-HH","Male","","","",""
"Quite unimportant","2000","1-pers.-HH","Female","","","",""
"Quite unimportant","2000","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2000","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2000","Single parent ","Male","","","",""
"Quite unimportant","2000","Single parent ","Female","","","",""
"Quite unimportant","2000","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2000","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2000","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2000","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2000","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2000","Couple + C. LE and GT 16","Female","","","",""
"Very important","2001","1-pers.-HH","Male","","","",""
"Very important","2001","1-pers.-HH","Female","","","",""
"Very important","2001","(Married) couple without C. ","Male","","","",""
"Very important","2001","(Married) couple without C. ","Female","","","",""
"Very important","2001","Single parent ","Male","","","",""
"Very important","2001","Single parent ","Female","","","",""
"Very important","2001","Couple + C. LE 16 ","Male","","","",""
"Very important","2001","Couple + C. LE 16 ","Female","","","",""
"Very important","2001","Couple + C. GT 16 ","Male","","","",""
"Very important","2001","Couple + C. GT 16 ","Female","","","",""
"Very important","2001","Couple + C. LE and GT 16","Male","","","",""
"Very important","2001","Couple + C. LE and GT 16","Female","","","",""
"Important","2001","1-pers.-HH","Male","","","",""
"Important","2001","1-pers.-HH","Female","","","",""
"Important","2001","(Married) couple without C. ","Male","","","",""
"Important","2001","(Married) couple without C. ","Female","","","",""
"Important","2001","Single parent ","Male","","","",""
"Important","2001","Single parent ","Female","","","",""
"Important","2001","Couple + C. LE 16 ","Male","","","",""
"Important","2001","Couple + C. LE 16 ","Female","","","",""
"Important","2001","Couple + C. GT 16 ","Male","","","",""
"Important","2001","Couple + C. GT 16 ","Female","","","",""
"Important","2001","Couple + C. LE and GT 16","Male","","","",""
"Important","2001","Couple + C. LE and GT 16","Female","","","",""
"Less important","2001","1-pers.-HH","Male","","","",""
"Less important","2001","1-pers.-HH","Female","","","",""
"Less important","2001","(Married) couple without C. ","Male","","","",""
"Less important","2001","(Married) couple without C. ","Female","","","",""
"Less important","2001","Single parent ","Male","","","",""
"Less important","2001","Single parent ","Female","","","",""
"Less important","2001","Couple + C. LE 16 ","Male","","","",""
"Less important","2001","Couple + C. LE 16 ","Female","","","",""
"Less important","2001","Couple + C. GT 16 ","Male","","","",""
"Less important","2001","Couple + C. GT 16 ","Female","","","",""
"Less important","2001","Couple + C. LE and GT 16","Male","","","",""
"Less important","2001","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2001","1-pers.-HH","Male","","","",""
"Quite unimportant","2001","1-pers.-HH","Female","","","",""
"Quite unimportant","2001","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2001","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2001","Single parent ","Male","","","",""
"Quite unimportant","2001","Single parent ","Female","","","",""
"Quite unimportant","2001","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2001","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2001","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2001","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2001","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2001","Couple + C. LE and GT 16","Female","","","",""
"Very important","2002","1-pers.-HH","Male","","","",""
"Very important","2002","1-pers.-HH","Female","","","",""
"Very important","2002","(Married) couple without C. ","Male","","","",""
"Very important","2002","(Married) couple without C. ","Female","","","",""
"Very important","2002","Single parent ","Male","","","",""
"Very important","2002","Single parent ","Female","","","",""
"Very important","2002","Couple + C. LE 16 ","Male","","","",""
"Very important","2002","Couple + C. LE 16 ","Female","","","",""
"Very important","2002","Couple + C. GT 16 ","Male","","","",""
"Very important","2002","Couple + C. GT 16 ","Female","","","",""
"Very important","2002","Couple + C. LE and GT 16","Male","","","",""
"Very important","2002","Couple + C. LE and GT 16","Female","","","",""
"Important","2002","1-pers.-HH","Male","","","",""
"Important","2002","1-pers.-HH","Female","","","",""
"Important","2002","(Married) couple without C. ","Male","","","",""
"Important","2002","(Married) couple without C. ","Female","","","",""
"Important","2002","Single parent ","Male","","","",""
"Important","2002","Single parent ","Female","","","",""
"Important","2002","Couple + C. LE 16 ","Male","","","",""
"Important","2002","Couple + C. LE 16 ","Female","","","",""
"Important","2002","Couple + C. GT 16 ","Male","","","",""
"Important","2002","Couple + C. GT 16 ","Female","","","",""
"Important","2002","Couple + C. LE and GT 16","Male","","","",""
"Important","2002","Couple + C. LE and GT 16","Female","","","",""
"Less important","2002","1-pers.-HH","Male","","","",""
"Less important","2002","1-pers.-HH","Female","","","",""
"Less important","2002","(Married) couple without C. ","Male","","","",""
"Less important","2002","(Married) couple without C. ","Female","","","",""
"Less important","2002","Single parent ","Male","","","",""
"Less important","2002","Single parent ","Female","","","",""
"Less important","2002","Couple + C. LE 16 ","Male","","","",""
"Less important","2002","Couple + C. LE 16 ","Female","","","",""
"Less important","2002","Couple + C. GT 16 ","Male","","","",""
"Less important","2002","Couple + C. GT 16 ","Female","","","",""
"Less important","2002","Couple + C. LE and GT 16","Male","","","",""
"Less important","2002","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2002","1-pers.-HH","Male","","","",""
"Quite unimportant","2002","1-pers.-HH","Female","","","",""
"Quite unimportant","2002","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2002","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2002","Single parent ","Male","","","",""
"Quite unimportant","2002","Single parent ","Female","","","",""
"Quite unimportant","2002","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2002","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2002","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2002","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2002","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2002","Couple + C. LE and GT 16","Female","","","",""
"Very important","2003","1-pers.-HH","Male","","","",""
"Very important","2003","1-pers.-HH","Female","","","",""
"Very important","2003","(Married) couple without C. ","Male","","","",""
"Very important","2003","(Married) couple without C. ","Female","","","",""
"Very important","2003","Single parent ","Male","","","",""
"Very important","2003","Single parent ","Female","","","",""
"Very important","2003","Couple + C. LE 16 ","Male","","","",""
"Very important","2003","Couple + C. LE 16 ","Female","","","",""
"Very important","2003","Couple + C. GT 16 ","Male","","","",""
"Very important","2003","Couple + C. GT 16 ","Female","","","",""
"Very important","2003","Couple + C. LE and GT 16","Male","","","",""
"Very important","2003","Couple + C. LE and GT 16","Female","","","",""
"Important","2003","1-pers.-HH","Male","","","",""
"Important","2003","1-pers.-HH","Female","","","",""
"Important","2003","(Married) couple without C. ","Male","","","",""
"Important","2003","(Married) couple without C. ","Female","","","",""
"Important","2003","Single parent ","Male","","","",""
"Important","2003","Single parent ","Female","","","",""
"Important","2003","Couple + C. LE 16 ","Male","","","",""
"Important","2003","Couple + C. LE 16 ","Female","","","",""
"Important","2003","Couple + C. GT 16 ","Male","","","",""
"Important","2003","Couple + C. GT 16 ","Female","","","",""
"Important","2003","Couple + C. LE and GT 16","Male","","","",""
"Important","2003","Couple + C. LE and GT 16","Female","","","",""
"Less important","2003","1-pers.-HH","Male","","","",""
"Less important","2003","1-pers.-HH","Female","","","",""
"Less important","2003","(Married) couple without C. ","Male","","","",""
"Less important","2003","(Married) couple without C. ","Female","","","",""
"Less important","2003","Single parent ","Male","","","",""
"Less important","2003","Single parent ","Female","","","",""
"Less important","2003","Couple + C. LE 16 ","Male","","","",""
"Less important","2003","Couple + C. LE 16 ","Female","","","",""
"Less important","2003","Couple + C. GT 16 ","Male","","","",""
"Less important","2003","Couple + C. GT 16 ","Female","","","",""
"Less important","2003","Couple + C. LE and GT 16","Male","","","",""
"Less important","2003","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2003","1-pers.-HH","Male","","","",""
"Quite unimportant","2003","1-pers.-HH","Female","","","",""
"Quite unimportant","2003","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2003","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2003","Single parent ","Male","","","",""
"Quite unimportant","2003","Single parent ","Female","","","",""
"Quite unimportant","2003","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2003","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2003","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2003","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2003","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2003","Couple + C. LE and GT 16","Female","","","",""
"Very important","2004","1-pers.-HH","Male","208","0.165890519634489","0.14484402463798","0.186937014630998"
"Very important","2004","1-pers.-HH","Female","504","0.301295514822109","0.27893911173935","0.323651917904867"
"Very important","2004","(Married) couple without C. ","Male","1272","0.356293978685551","0.34048901914431","0.372098938226793"
"Very important","2004","(Married) couple without C. ","Female","1622","0.435729358473731","0.419504757946575","0.451953959000886"
"Very important","2004","Single parent ","Male","55","0.184919360121615","0.143773464708256","0.226065255534973"
"Very important","2004","Single parent ","Female","358","0.498668123181295","0.462691980089899","0.534644266272692"
"Very important","2004","Couple + C. LE 16 ","Male","1336","0.63340044236479","0.612308039779649","0.65449284494993"
"Very important","2004","Couple + C. LE 16 ","Female","1606","0.765438579907507","0.747118572581013","0.783758587234001"
"Very important","2004","Couple + C. GT 16 ","Male","683","0.332950122956412","0.312408901752992","0.353491344159832"
"Very important","2004","Couple + C. GT 16 ","Female","914","0.501245651983234","0.478399774886605","0.524091529079864"
"Very important","2004","Couple + C. LE and GT 16","Male","362","0.381774187533418","0.349874525139029","0.413673849927807"
"Very important","2004","Couple + C. LE and GT 16","Female","483","0.55687771348655","0.523830873029834","0.589924553943267"
"Important","2004","1-pers.-HH","Male","445","0.371014513623824","0.343682399232368","0.398346628015279"
"Important","2004","1-pers.-HH","Female","652","0.399248202122084","0.375385047430658","0.42311135681351"
"Important","2004","(Married) couple without C. ","Male","1440","0.414379484965687","0.398122027537642","0.430636942393732"
"Important","2004","(Married) couple without C. ","Female","1276","0.369698158355614","0.353903151983645","0.385493164727583"
"Important","2004","Single parent ","Male","123","0.352110441817547","0.301490110841264","0.402730772793829"
"Important","2004","Single parent ","Female","283","0.376376396486275","0.341517101411886","0.411235691560665"
"Important","2004","Couple + C. LE 16 ","Male","606","0.335050063745466","0.314389592204261","0.355710535286672"
"Important","2004","Couple + C. LE 16 ","Female","421","0.220302921630699","0.202383860142681","0.238221983118717"
"Important","2004","Couple + C. GT 16 ","Male","804","0.408715331409431","0.387288088696585","0.430142574122277"
"Important","2004","Couple + C. GT 16 ","Female","625","0.336202086830271","0.314616824887776","0.357787348772767"
"Important","2004","Couple + C. LE and GT 16","Male","341","0.3803366641444","0.348460119701258","0.412213208587543"
"Important","2004","Couple + C. LE and GT 16","Female","263","0.304195099209864","0.273588993312368","0.334801205107361"
"Less important","2004","1-pers.-HH","Male","362","0.298296776857411","0.272411162065815","0.324182391649006"
"Less important","2004","1-pers.-HH","Female","271","0.163076154700353","0.14507513801578","0.181077171384926"
"Less important","2004","(Married) couple without C. ","Male","556","0.153039101910843","0.14115741113134","0.164920792690346"
"Less important","2004","(Married) couple without C. ","Female","438","0.120025104373694","0.109391192392441","0.130659016354946"
"Less important","2004","Single parent ","Male","117","0.334128551999066","0.284138103991531","0.384119000006601"
"Less important","2004","Single parent ","Female","70","0.0768937410972685","0.0577239455181225","0.0960635366764144"
"Less important","2004","Couple + C. LE 16 ","Male","52","0.0255635672807163","0.0186551527666237","0.032471981794809"
"Less important","2004","Couple + C. LE 16 ","Female","26","","",""
"Less important","2004","Couple + C. GT 16 ","Male","399","0.186677151007","0.169693362067199","0.203660939946802"
"Less important","2004","Couple + C. GT 16 ","Female","230","0.127935619030332","0.112673698385125","0.143197539675539"
"Less important","2004","Couple + C. LE and GT 16","Male","149","0.173844914313273","0.148960866653022","0.198728961973524"
"Less important","2004","Couple + C. LE and GT 16","Female","95","0.117186820536696","0.0957893706392746","0.138584270434117"
"Quite unimportant","2004","1-pers.-HH","Male","185","0.164798189884276","0.143807370100145","0.185789009668408"
"Quite unimportant","2004","1-pers.-HH","Female","191","0.136380128355454","0.119657840571759","0.153102416139149"
"Quite unimportant","2004","(Married) couple without C. ","Male","259","0.0762874344379186","0.0675267045198277","0.0850481643560096"
"Quite unimportant","2004","(Married) couple without C. ","Female","252","0.074547378796962","0.0659529868152354","0.0831417707786887"
"Quite unimportant","2004","Single parent ","Male","47","0.128841646061773","0.0933348305893487","0.164348461534197"
"Quite unimportant","2004","Single parent ","Female","31","0.048061739235161","0.0326713263479119","0.0634521521224102"
"Quite unimportant","2004","Couple + C. LE 16 ","Male","11","","",""
"Quite unimportant","2004","Couple + C. LE 16 ","Female","2","","",""
"Quite unimportant","2004","Couple + C. GT 16 ","Male","136","0.0716573946271569","0.0604154313198075","0.0828993579345063"
"Quite unimportant","2004","Couple + C. GT 16 ","Female","71","0.034616642156163","0.0262638523501155","0.0429694319622105"
"Quite unimportant","2004","Couple + C. LE and GT 16","Male","39","0.0640442340089089","0.0479682739348288","0.080120194082989"
"Quite unimportant","2004","Couple + C. LE and GT 16","Female","27","","",""
"Very important","2005","1-pers.-HH","Male","","","",""
"Very important","2005","1-pers.-HH","Female","","","",""
"Very important","2005","(Married) couple without C. ","Male","","","",""
"Very important","2005","(Married) couple without C. ","Female","","","",""
"Very important","2005","Single parent ","Male","","","",""
"Very important","2005","Single parent ","Female","","","",""
"Very important","2005","Couple + C. LE 16 ","Male","","","",""
"Very important","2005","Couple + C. LE 16 ","Female","","","",""
"Very important","2005","Couple + C. GT 16 ","Male","","","",""
"Very important","2005","Couple + C. GT 16 ","Female","","","",""
"Very important","2005","Couple + C. LE and GT 16","Male","","","",""
"Very important","2005","Couple + C. LE and GT 16","Female","","","",""
"Important","2005","1-pers.-HH","Male","","","",""
"Important","2005","1-pers.-HH","Female","","","",""
"Important","2005","(Married) couple without C. ","Male","","","",""
"Important","2005","(Married) couple without C. ","Female","","","",""
"Important","2005","Single parent ","Male","","","",""
"Important","2005","Single parent ","Female","","","",""
"Important","2005","Couple + C. LE 16 ","Male","","","",""
"Important","2005","Couple + C. LE 16 ","Female","","","",""
"Important","2005","Couple + C. GT 16 ","Male","","","",""
"Important","2005","Couple + C. GT 16 ","Female","","","",""
"Important","2005","Couple + C. LE and GT 16","Male","","","",""
"Important","2005","Couple + C. LE and GT 16","Female","","","",""
"Less important","2005","1-pers.-HH","Male","","","",""
"Less important","2005","1-pers.-HH","Female","","","",""
"Less important","2005","(Married) couple without C. ","Male","","","",""
"Less important","2005","(Married) couple without C. ","Female","","","",""
"Less important","2005","Single parent ","Male","","","",""
"Less important","2005","Single parent ","Female","","","",""
"Less important","2005","Couple + C. LE 16 ","Male","","","",""
"Less important","2005","Couple + C. LE 16 ","Female","","","",""
"Less important","2005","Couple + C. GT 16 ","Male","","","",""
"Less important","2005","Couple + C. GT 16 ","Female","","","",""
"Less important","2005","Couple + C. LE and GT 16","Male","","","",""
"Less important","2005","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2005","1-pers.-HH","Male","","","",""
"Quite unimportant","2005","1-pers.-HH","Female","","","",""
"Quite unimportant","2005","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2005","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2005","Single parent ","Male","","","",""
"Quite unimportant","2005","Single parent ","Female","","","",""
"Quite unimportant","2005","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2005","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2005","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2005","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2005","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2005","Couple + C. LE and GT 16","Female","","","",""
"Very important","2006","1-pers.-HH","Male","","","",""
"Very important","2006","1-pers.-HH","Female","","","",""
"Very important","2006","(Married) couple without C. ","Male","","","",""
"Very important","2006","(Married) couple without C. ","Female","","","",""
"Very important","2006","Single parent ","Male","","","",""
"Very important","2006","Single parent ","Female","","","",""
"Very important","2006","Couple + C. LE 16 ","Male","","","",""
"Very important","2006","Couple + C. LE 16 ","Female","","","",""
"Very important","2006","Couple + C. GT 16 ","Male","","","",""
"Very important","2006","Couple + C. GT 16 ","Female","","","",""
"Very important","2006","Couple + C. LE and GT 16","Male","","","",""
"Very important","2006","Couple + C. LE and GT 16","Female","","","",""
"Important","2006","1-pers.-HH","Male","","","",""
"Important","2006","1-pers.-HH","Female","","","",""
"Important","2006","(Married) couple without C. ","Male","","","",""
"Important","2006","(Married) couple without C. ","Female","","","",""
"Important","2006","Single parent ","Male","","","",""
"Important","2006","Single parent ","Female","","","",""
"Important","2006","Couple + C. LE 16 ","Male","","","",""
"Important","2006","Couple + C. LE 16 ","Female","","","",""
"Important","2006","Couple + C. GT 16 ","Male","","","",""
"Important","2006","Couple + C. GT 16 ","Female","","","",""
"Important","2006","Couple + C. LE and GT 16","Male","","","",""
"Important","2006","Couple + C. LE and GT 16","Female","","","",""
"Less important","2006","1-pers.-HH","Male","","","",""
"Less important","2006","1-pers.-HH","Female","","","",""
"Less important","2006","(Married) couple without C. ","Male","","","",""
"Less important","2006","(Married) couple without C. ","Female","","","",""
"Less important","2006","Single parent ","Male","","","",""
"Less important","2006","Single parent ","Female","","","",""
"Less important","2006","Couple + C. LE 16 ","Male","","","",""
"Less important","2006","Couple + C. LE 16 ","Female","","","",""
"Less important","2006","Couple + C. GT 16 ","Male","","","",""
"Less important","2006","Couple + C. GT 16 ","Female","","","",""
"Less important","2006","Couple + C. LE and GT 16","Male","","","",""
"Less important","2006","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2006","1-pers.-HH","Male","","","",""
"Quite unimportant","2006","1-pers.-HH","Female","","","",""
"Quite unimportant","2006","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2006","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2006","Single parent ","Male","","","",""
"Quite unimportant","2006","Single parent ","Female","","","",""
"Quite unimportant","2006","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2006","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2006","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2006","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2006","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2006","Couple + C. LE and GT 16","Female","","","",""
"Very important","2007","1-pers.-HH","Male","","","",""
"Very important","2007","1-pers.-HH","Female","","","",""
"Very important","2007","(Married) couple without C. ","Male","","","",""
"Very important","2007","(Married) couple without C. ","Female","","","",""
"Very important","2007","Single parent ","Male","","","",""
"Very important","2007","Single parent ","Female","","","",""
"Very important","2007","Couple + C. LE 16 ","Male","","","",""
"Very important","2007","Couple + C. LE 16 ","Female","","","",""
"Very important","2007","Couple + C. GT 16 ","Male","","","",""
"Very important","2007","Couple + C. GT 16 ","Female","","","",""
"Very important","2007","Couple + C. LE and GT 16","Male","","","",""
"Very important","2007","Couple + C. LE and GT 16","Female","","","",""
"Important","2007","1-pers.-HH","Male","","","",""
"Important","2007","1-pers.-HH","Female","","","",""
"Important","2007","(Married) couple without C. ","Male","","","",""
"Important","2007","(Married) couple without C. ","Female","","","",""
"Important","2007","Single parent ","Male","","","",""
"Important","2007","Single parent ","Female","","","",""
"Important","2007","Couple + C. LE 16 ","Male","","","",""
"Important","2007","Couple + C. LE 16 ","Female","","","",""
"Important","2007","Couple + C. GT 16 ","Male","","","",""
"Important","2007","Couple + C. GT 16 ","Female","","","",""
"Important","2007","Couple + C. LE and GT 16","Male","","","",""
"Important","2007","Couple + C. LE and GT 16","Female","","","",""
"Less important","2007","1-pers.-HH","Male","","","",""
"Less important","2007","1-pers.-HH","Female","","","",""
"Less important","2007","(Married) couple without C. ","Male","","","",""
"Less important","2007","(Married) couple without C. ","Female","","","",""
"Less important","2007","Single parent ","Male","","","",""
"Less important","2007","Single parent ","Female","","","",""
"Less important","2007","Couple + C. LE 16 ","Male","","","",""
"Less important","2007","Couple + C. LE 16 ","Female","","","",""
"Less important","2007","Couple + C. GT 16 ","Male","","","",""
"Less important","2007","Couple + C. GT 16 ","Female","","","",""
"Less important","2007","Couple + C. LE and GT 16","Male","","","",""
"Less important","2007","Couple + C. LE and GT 16","Female","","","",""
"Quite unimportant","2007","1-pers.-HH","Male","","","",""
"Quite unimportant","2007","1-pers.-HH","Female","","","",""
"Quite unimportant","2007","(Married) couple without C. ","Male","","","",""
"Quite unimportant","2007","(Married) couple without C. ","Female","","","",""
"Quite unimportant","2007","Single parent ","Male","","","",""
"Quite unimportant","2007","Single parent ","Female","","","",""
"Quite unimportant","2007","Couple + C. LE 16 ","Male","","","",""
"Quite unimportant","2007","Couple + C. LE 16 ","Female","","","",""
"Quite unimportant","2007","Couple + C. GT 16 ","Male","","","",""
"Quite unimportant","2007","Couple + C. GT 16 ","Female","","","",""
"Quite unimportant","2007","Couple + C. LE and GT 16","Male","","","",""
"Quite unimportant","2007","Couple + C. LE and GT 16","Female","","","",""
"Very important","2008","1-pers.-HH","Male","256","0.18906299691017","0.167561920390911","0.210564073429429"
"Very important","2008","1-pers.-HH","Female","624","0.339476839200623","0.316953729700056","0.361999948701191"
"Very important","2008","(Married) couple without C. ","Male","1366","0.371894368166629","0.355787950586732","0.388000785746525"
"Very important","2008","(Married) couple without C. ","Female","1684","0.460702650759863","0.444191530752032","0.477213770767695"
"Very important","2008","Single parent ","Male","61","0.211837777241295","0.166351880931669","0.257323673550921"
