"plh0110","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Important","1995","Thuringia","Rural Area","167","0.405751412700272","0.36073155786993","0.450771267530614","2"
"Important","1995","Thuringia","Urban Area","55","0.303961815827114","0.238211898028884","0.369711733625344","2"
"Important","1995","Saxony-Anhalt","Rural Area","176","0.39657474438015","0.353653521582781","0.439495967177519","2"
"Less important","1995","Schleswig-Holstein","Rural Area","18","","","","3"
"Less important","1995","Hamburg","Rural Area","","","","","3"
"Less important","1995","Lower Saxony","Urban Area","58","0.135556798542303","0.104103132166097","0.167010464918509","3"
"Less important","1995","Schleswig-Holstein","Urban Area","7","","","","3"
"Less important","1995","Hamburg","Urban Area","19","","","","3"
"Less important","1995","Lower Saxony","Rural Area","65","0.132432059855168","0.101183702819524","0.163680416890813","3"
"Less important","1995","Bremen","Urban Area","9","","","","3"
"Less important","1995","Bremen","Rural Area","","","","","3"
"Less important","1995","North Rhine-Westphalia","Urban Area","259","0.14370019245175","0.128134764899482","0.159265620004018","3"
"Less important","1995","North Rhine-Westphalia","Rural Area","3","","","","3"
"Less important","1995","Hesse","Urban Area","78","0.143719274476343","0.114767570386408","0.172670978566277","3"
"Less important","1995","Hesse","Rural Area","18","","","","3"
"Less important","1995","Rhineland-Palatinate,Saarland","Urban Area","55","0.131490128206553","0.101568583866979","0.161411672546128","3"
"Less important","1995","Rhineland-Palatinate,Saarland","Rural Area","14","","","","3"
"Less important","1995","Baden-Württemberg","Urban Area","161","0.161278246419456","0.138893325584923","0.18366316725399","3"
"Less important","1995","Baden-Württemberg","Rural Area","19","","","","3"
"Less important","1995","Bavaria","Urban Area","113","0.176644537864867","0.147788903729969","0.205500171999764","3"
"Less important","1995","Bavaria","Rural Area","87","0.132028792979556","0.107057977452172","0.156999608506941","3"
"Less important","1995","Berlin","Urban Area","63","0.140128095688647","0.109641220756288","0.170614970621006","3"
"Less important","1995","Berlin","Rural Area","","","","","3"
"Less important","1995","Brandenburg","Urban Area","3","","","","3"
"Less important","1995","Brandenburg","Rural Area","72","0.135943447668319","0.107582751693112","0.164304143643527","3"
"Less important","1995","Mecklenburg-Western Pomerania","Urban Area","9","","","","3"
"Less important","1995","Mecklenburg-Western Pomerania","Rural Area","28","","","","3"
"Less important","1995","Saxony","Urban Area","53","0.0793102858164364","0.0569094826368883","0.101711088995984","3"
"Less important","1995","Saxony","Rural Area","61","0.120152764480446","0.0919619150730902","0.148343613887803","3"
"Less important","1995","Saxony-Anhalt","Urban Area","18","","","","3"
"Less important","1995","Thuringia","Rural Area","28","","","","3"
"Less important","1995","Thuringia","Urban Area","18","","","","3"
"Less important","1995","Saxony-Anhalt","Rural Area","51","0.0889782330659689","0.0639975629874146","0.113958903144523","3"
"Quite unimportant","1995","Lower Saxony","Urban Area","18","","","","4"
"Quite unimportant","1995","Hamburg","Rural Area","","","","","4"
"Quite unimportant","1995","Hamburg","Urban Area","10","","","","4"
"Quite unimportant","1995","Lower Saxony","Rural Area","22","","","","4"
"Quite unimportant","1995","Schleswig-Holstein","Urban Area","6","","","","4"
"Quite unimportant","1995","Schleswig-Holstein","Rural Area","6","","","","4"
"Quite unimportant","1995","Bremen","Rural Area","","","","","4"
"Quite unimportant","1995","Bremen","Urban Area","10","","","","4"
"Quite unimportant","1995","North Rhine-Westphalia","Urban Area","106","0.0634964262408331","0.0526758891723781","0.0743169633092881","4"
"Quite unimportant","1995","North Rhine-Westphalia","Rural Area","","","","","4"
"Quite unimportant","1995","Hesse","Urban Area","34","0.0582938064218172","0.0389573245794127","0.0776302882642217","4"
"Quite unimportant","1995","Hesse","Rural Area","10","","","","4"
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Urban Area","29","","","","4"
"Quite unimportant","1995","Rhineland-Palatinate,Saarland","Rural Area","3","","","","4"
"Quite unimportant","1995","Bavaria","Rural Area","49","0.0734147537741388","0.0541758596710256","0.0926536478772521","4"
"Quite unimportant","1995","Baden-Württemberg","Rural Area","9","","","","4"
"Quite unimportant","1995","Bavaria","Urban Area","58","0.118132947896252","0.0937113593389911","0.142554536453513","4"
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Urban Area","2","","","","4"
"Quite unimportant","1995","Mecklenburg-Western Pomerania","Rural Area","18","","","","4"
"Quite unimportant","1995","Saxony","Urban Area","28","","","","4"
"Quite unimportant","1995","Saxony","Rural Area","28","","","","4"
"Quite unimportant","1995","Baden-Württemberg","Urban Area","72","0.0766499560506255","0.0604580544841809","0.09284185761707","4"
"Quite unimportant","1995","Berlin","Urban Area","55","0.155606893618333","0.123770770492295","0.187443016744372","4"
"Quite unimportant","1995","Berlin","Rural Area","","","","","4"
"Quite unimportant","1995","Brandenburg","Urban Area","1","","","","4"
"Quite unimportant","1995","Brandenburg","Rural Area","29","","","","4"
"Quite unimportant","1995","Saxony-Anhalt","Urban Area","10","","","","4"
"Quite unimportant","1995","Saxony-Anhalt","Rural Area","27","","","","4"
"Quite unimportant","1995","Thuringia","Urban Area","15","","","","4"
"Quite unimportant","1995","Thuringia","Rural Area","14","","","","4"
"Very important","1995","Schleswig-Holstein","Urban Area","62","0.457211646913463","0.366944635752142","0.547478658074785","1"
"Very important","1995","Schleswig-Holstein","Rural Area","71","0.527500935778712","0.445387161899156","0.609614709658267","1"
"Very important","1995","Hamburg","Urban Area","33","0.309027149793687","0.219787411392372","0.398266888195003","1"
"Very important","1995","Hamburg","Rural Area","","","","","1"
"Very important","1995","Lower Saxony","Urban Area","200","0.397511596738504","0.35254483220245","0.442478361274559","1"
"Very important","1995","Lower Saxony","Rural Area","231","0.465993400182463","0.420005660025838","0.511981140339089","1"
"Very important","1995","Bremen","Urban Area","36","0.409291034246644","0.304140533569119","0.514441534924169","1"
"Very important","1995","Bremen","Rural Area","","","","","1"
"Very important","1995","North Rhine-Westphalia","Urban Area","894","0.426167153404611","0.404223843073226","0.448110463735997","1"
"Very important","1995","North Rhine-Westphalia","Rural Area","34","0.490896328035193","0.37207575537148","0.609716900698906","1"
"Very important","1995","Hesse","Urban Area","257","0.454346528736425","0.413254213852127","0.495438843620724","1"
"Very important","1995","Hesse","Rural Area","56","0.452413094161674","0.3665221560414","0.538304032281948","1"
"Very important","1995","Rhineland-Palatinate,Saarland","Urban Area","219","0.400221529448938","0.356840913828289","0.443602145069588","1"
"Very important","1995","Rhineland-Palatinate,Saarland","Rural Area","67","0.444526614234734","0.360391710245591","0.528661518223877","1"
"Very important","1995","Baden-Württemberg","Urban Area","475","0.444130730849481","0.41388943077451","0.474372030924453","1"
"Very important","1995","Baden-Württemberg","Rural Area","62","0.423856272477163","0.344509423797268","0.503203121157058","1"
"Very important","1995","Bavaria","Urban Area","286","0.37223756889562","0.33566170494967","0.408813432841569","1"
"Very important","1995","Thuringia","Rural Area","248","0.480290608380454","0.434484613444751","0.526096603316157","1"
"Very important","1995","Bavaria","Rural Area","333","0.423264815940984","0.386819640236548","0.459709991645419","1"
"Very important","1995","Berlin","Urban Area","227","0.403245856929094","0.360161848907956","0.446329864950231","1"
"Very important","1995","Berlin","Rural Area","","","","","1"
"Very important","1995","Brandenburg","Urban Area","7","","","","1"
"Very important","1995","Brandenburg","Rural Area","264","0.462950659105937","0.421689530046838","0.504211788165036","1"
"Very important","1995","Mecklenburg-Western Pomerania","Urban Area","31","0.598622527499024","0.469077791186652","0.728167263811397","1"
"Very important","1995","Mecklenburg-Western Pomerania","Rural Area","176","0.468108895414821","0.416129494396681","0.52008829643296","1"
"Very important","1995","Saxony","Urban Area","283","0.507930965120292","0.466487357798251","0.549374572442332","1"
"Very important","1995","Saxony","Rural Area","262","0.486283312999417","0.442947778159906","0.529618847838928","1"
"Very important","1995","Saxony-Anhalt","Urban Area","103","0.540910404925251","0.468710946664932","0.613109863185569","1"
"Very important","1995","Saxony-Anhalt","Rural Area","245","0.450792401983589","0.407135352564526","0.494449451402652","1"
"Very important","1995","Thuringia","Urban Area","100","0.515724166426984","0.444286985767537","0.587161347086431","1"
"Important","1996","Schleswig-Holstein","Urban Area","","","","","2"
"Important","1996","Hamburg","Urban Area","","","","","2"
"Important","1996","Hamburg","Rural Area","","","","","2"
"Important","1996","Lower Saxony","Urban Area","","","","","2"
"Important","1996","Lower Saxony","Rural Area","","","","","2"
"Important","1996","Schleswig-Holstein","Rural Area","","","","","2"
"Important","1996","Bremen","Urban Area","","","","","2"
"Important","1996","North Rhine-Westphalia","Rural Area","","","","","2"
"Important","1996","Bremen","Rural Area","","","","","2"
"Important","1996","North Rhine-Westphalia","Urban Area","","","","","2"
"Important","1996","Hesse","Urban Area","","","","","2"
"Important","1996","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Important","1996","Hesse","Rural Area","","","","","2"
"Important","1996","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Important","1996","Baden-Württemberg","Rural Area","","","","","2"
"Important","1996","Bavaria","Urban Area","","","","","2"
"Important","1996","Baden-Württemberg","Urban Area","","","","","2"
"Important","1996","Berlin","Urban Area","","","","","2"
"Important","1996","Bavaria","Rural Area","","","","","2"
"Important","1996","Brandenburg","Urban Area","","","","","2"
"Important","1996","Brandenburg","Rural Area","","","","","2"
"Important","1996","Berlin","Rural Area","","","","","2"
"Important","1996","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Important","1996","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Important","1996","Saxony","Urban Area","","","","","2"
"Important","1996","Saxony","Rural Area","","","","","2"
"Important","1996","Saxony-Anhalt","Urban Area","","","","","2"
"Important","1996","Thuringia","Urban Area","","","","","2"
"Important","1996","Thuringia","Rural Area","","","","","2"
"Important","1996","Saxony-Anhalt","Rural Area","","","","","2"
"Less important","1996","Schleswig-Holstein","Urban Area","","","","","3"
"Less important","1996","Hamburg","Rural Area","","","","","3"
"Less important","1996","Lower Saxony","Urban Area","","","","","3"
"Less important","1996","Schleswig-Holstein","Rural Area","","","","","3"
"Less important","1996","Hamburg","Urban Area","","","","","3"
"Less important","1996","Lower Saxony","Rural Area","","","","","3"
"Less important","1996","Bremen","Urban Area","","","","","3"
"Less important","1996","Bremen","Rural Area","","","","","3"
"Less important","1996","Hesse","Urban Area","","","","","3"
"Less important","1996","North Rhine-Westphalia","Urban Area","","","","","3"
"Less important","1996","North Rhine-Westphalia","Rural Area","","","","","3"
"Less important","1996","Hesse","Rural Area","","","","","3"
"Less important","1996","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Less important","1996","Baden-Württemberg","Rural Area","","","","","3"
"Less important","1996","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Less important","1996","Baden-Württemberg","Urban Area","","","","","3"
"Less important","1996","Berlin","Urban Area","","","","","3"
"Less important","1996","Bavaria","Urban Area","","","","","3"
"Less important","1996","Bavaria","Rural Area","","","","","3"
"Less important","1996","Berlin","Rural Area","","","","","3"
"Less important","1996","Brandenburg","Urban Area","","","","","3"
"Less important","1996","Brandenburg","Rural Area","","","","","3"
"Less important","1996","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Less important","1996","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Less important","1996","Saxony","Urban Area","","","","","3"
"Less important","1996","Saxony","Rural Area","","","","","3"
"Less important","1996","Saxony-Anhalt","Urban Area","","","","","3"
"Less important","1996","Thuringia","Urban Area","","","","","3"
"Less important","1996","Thuringia","Rural Area","","","","","3"
"Less important","1996","Saxony-Anhalt","Rural Area","","","","","3"
"Quite unimportant","1996","Lower Saxony","Rural Area","","","","","4"
"Quite unimportant","1996","Hamburg","Rural Area","","","","","4"
"Quite unimportant","1996","Hamburg","Urban Area","","","","","4"
"Quite unimportant","1996","Lower Saxony","Urban Area","","","","","4"
"Quite unimportant","1996","Schleswig-Holstein","Urban Area","","","","","4"
"Quite unimportant","1996","Schleswig-Holstein","Rural Area","","","","","4"
"Quite unimportant","1996","Bremen","Urban Area","","","","","4"
"Quite unimportant","1996","Bremen","Rural Area","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","Urban Area","","","","","4"
"Quite unimportant","1996","North Rhine-Westphalia","Rural Area","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Quite unimportant","1996","Hesse","Urban Area","","","","","4"
"Quite unimportant","1996","Hesse","Rural Area","","","","","4"
"Quite unimportant","1996","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Quite unimportant","1996","Bavaria","Urban Area","","","","","4"
"Quite unimportant","1996","Bavaria","Rural Area","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","Urban Area","","","","","4"
"Quite unimportant","1996","Baden-Württemberg","Rural Area","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Quite unimportant","1996","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Quite unimportant","1996","Saxony","Urban Area","","","","","4"
"Quite unimportant","1996","Saxony","Rural Area","","","","","4"
"Quite unimportant","1996","Berlin","Urban Area","","","","","4"
"Quite unimportant","1996","Berlin","Rural Area","","","","","4"
"Quite unimportant","1996","Brandenburg","Urban Area","","","","","4"
"Quite unimportant","1996","Brandenburg","Rural Area","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","Urban Area","","","","","4"
"Quite unimportant","1996","Saxony-Anhalt","Rural Area","","","","","4"
"Quite unimportant","1996","Thuringia","Urban Area","","","","","4"
"Quite unimportant","1996","Thuringia","Rural Area","","","","","4"
"Very important","1996","Schleswig-Holstein","Urban Area","","","","","1"
"Very important","1996","Schleswig-Holstein","Rural Area","","","","","1"
"Very important","1996","Hamburg","Urban Area","","","","","1"
"Very important","1996","Hamburg","Rural Area","","","","","1"
"Very important","1996","Lower Saxony","Urban Area","","","","","1"
"Very important","1996","Lower Saxony","Rural Area","","","","","1"
"Very important","1996","Bremen","Urban Area","","","","","1"
"Very important","1996","Bremen","Rural Area","","","","","1"
"Very important","1996","North Rhine-Westphalia","Urban Area","","","","","1"
"Very important","1996","North Rhine-Westphalia","Rural Area","","","","","1"
"Very important","1996","Hesse","Urban Area","","","","","1"
"Very important","1996","Hesse","Rural Area","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Very important","1996","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Very important","1996","Baden-Württemberg","Urban Area","","","","","1"
"Very important","1996","Bavaria","Urban Area","","","","","1"
"Very important","1996","Baden-Württemberg","Rural Area","","","","","1"
"Very important","1996","Bavaria","Rural Area","","","","","1"
"Very important","1996","Berlin","Urban Area","","","","","1"
"Very important","1996","Berlin","Rural Area","","","","","1"
"Very important","1996","Thuringia","Rural Area","","","","","1"
"Very important","1996","Brandenburg","Urban Area","","","","","1"
"Very important","1996","Brandenburg","Rural Area","","","","","1"
"Very important","1996","Saxony-Anhalt","Rural Area","","","","","1"
"Very important","1996","Thuringia","Urban Area","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Very important","1996","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Very important","1996","Saxony","Urban Area","","","","","1"
"Very important","1996","Saxony","Rural Area","","","","","1"
"Very important","1996","Saxony-Anhalt","Urban Area","","","","","1"
"Important","1997","Hamburg","Urban Area","","","","","2"
"Important","1997","Schleswig-Holstein","Urban Area","","","","","2"
"Important","1997","Schleswig-Holstein","Rural Area","","","","","2"
"Important","1997","Lower Saxony","Rural Area","","","","","2"
"Important","1997","Hamburg","Rural Area","","","","","2"
"Important","1997","Lower Saxony","Urban Area","","","","","2"
"Important","1997","North Rhine-Westphalia","Urban Area","","","","","2"
"Important","1997","Bremen","Urban Area","","","","","2"
"Important","1997","Bremen","Rural Area","","","","","2"
"Important","1997","North Rhine-Westphalia","Rural Area","","","","","2"
"Important","1997","Hesse","Rural Area","","","","","2"
"Important","1997","Hesse","Urban Area","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Important","1997","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Important","1997","Baden-Württemberg","Urban Area","","","","","2"
"Important","1997","Baden-Württemberg","Rural Area","","","","","2"
"Important","1997","Bavaria","Urban Area","","","","","2"
"Important","1997","Bavaria","Rural Area","","","","","2"
"Important","1997","Berlin","Urban Area","","","","","2"
"Important","1997","Berlin","Rural Area","","","","","2"
"Important","1997","Brandenburg","Urban Area","","","","","2"
"Important","1997","Brandenburg","Rural Area","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Important","1997","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Important","1997","Saxony","Urban Area","","","","","2"
"Important","1997","Saxony","Rural Area","","","","","2"
"Important","1997","Saxony-Anhalt","Urban Area","","","","","2"
"Important","1997","Saxony-Anhalt","Rural Area","","","","","2"
"Important","1997","Thuringia","Urban Area","","","","","2"
"Important","1997","Thuringia","Rural Area","","","","","2"
"Less important","1997","Hamburg","Urban Area","","","","","3"
"Less important","1997","Hamburg","Rural Area","","","","","3"
"Less important","1997","Lower Saxony","Urban Area","","","","","3"
"Less important","1997","Schleswig-Holstein","Urban Area","","","","","3"
"Less important","1997","Schleswig-Holstein","Rural Area","","","","","3"
"Less important","1997","Lower Saxony","Rural Area","","","","","3"
"Less important","1997","Bremen","Rural Area","","","","","3"
"Less important","1997","Bremen","Urban Area","","","","","3"
"Less important","1997","Hesse","Urban Area","","","","","3"
"Less important","1997","North Rhine-Westphalia","Rural Area","","","","","3"
"Less important","1997","North Rhine-Westphalia","Urban Area","","","","","3"
"Less important","1997","Hesse","Rural Area","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Less important","1997","Baden-Württemberg","Rural Area","","","","","3"
"Less important","1997","Baden-Württemberg","Urban Area","","","","","3"
"Less important","1997","Berlin","Urban Area","","","","","3"
"Less important","1997","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Less important","1997","Bavaria","Rural Area","","","","","3"
"Less important","1997","Bavaria","Urban Area","","","","","3"
"Less important","1997","Berlin","Rural Area","","","","","3"
"Less important","1997","Brandenburg","Urban Area","","","","","3"
"Less important","1997","Brandenburg","Rural Area","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Less important","1997","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Less important","1997","Saxony","Urban Area","","","","","3"
"Less important","1997","Thuringia","Urban Area","","","","","3"
"Less important","1997","Saxony","Rural Area","","","","","3"
"Less important","1997","Saxony-Anhalt","Urban Area","","","","","3"
"Less important","1997","Saxony-Anhalt","Rural Area","","","","","3"
"Less important","1997","Thuringia","Rural Area","","","","","3"
"Quite unimportant","1997","Hamburg","Urban Area","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","Rural Area","","","","","4"
"Quite unimportant","1997","Hamburg","Rural Area","","","","","4"
"Quite unimportant","1997","Lower Saxony","Urban Area","","","","","4"
"Quite unimportant","1997","Lower Saxony","Rural Area","","","","","4"
"Quite unimportant","1997","Schleswig-Holstein","Urban Area","","","","","4"
"Quite unimportant","1997","Bremen","Urban Area","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","Urban Area","","","","","4"
"Quite unimportant","1997","Bremen","Rural Area","","","","","4"
"Quite unimportant","1997","North Rhine-Westphalia","Rural Area","","","","","4"
"Quite unimportant","1997","Hesse","Rural Area","","","","","4"
"Quite unimportant","1997","Hesse","Urban Area","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Quite unimportant","1997","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","Rural Area","","","","","4"
"Quite unimportant","1997","Bavaria","Urban Area","","","","","4"
"Quite unimportant","1997","Bavaria","Rural Area","","","","","4"
"Quite unimportant","1997","Baden-Württemberg","Urban Area","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Quite unimportant","1997","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Quite unimportant","1997","Saxony","Urban Area","","","","","4"
"Quite unimportant","1997","Saxony","Rural Area","","","","","4"
"Quite unimportant","1997","Berlin","Urban Area","","","","","4"
"Quite unimportant","1997","Berlin","Rural Area","","","","","4"
"Quite unimportant","1997","Brandenburg","Urban Area","","","","","4"
"Quite unimportant","1997","Brandenburg","Rural Area","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","Urban Area","","","","","4"
"Quite unimportant","1997","Saxony-Anhalt","Rural Area","","","","","4"
"Quite unimportant","1997","Thuringia","Urban Area","","","","","4"
"Quite unimportant","1997","Thuringia","Rural Area","","","","","4"
"Very important","1997","Schleswig-Holstein","Urban Area","","","","","1"
"Very important","1997","Schleswig-Holstein","Rural Area","","","","","1"
"Very important","1997","Hamburg","Urban Area","","","","","1"
"Very important","1997","Hamburg","Rural Area","","","","","1"
"Very important","1997","Lower Saxony","Urban Area","","","","","1"
"Very important","1997","Lower Saxony","Rural Area","","","","","1"
"Very important","1997","Bremen","Urban Area","","","","","1"
"Very important","1997","Bremen","Rural Area","","","","","1"
"Very important","1997","North Rhine-Westphalia","Urban Area","","","","","1"
"Very important","1997","North Rhine-Westphalia","Rural Area","","","","","1"
"Very important","1997","Hesse","Urban Area","","","","","1"
"Very important","1997","Hesse","Rural Area","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Very important","1997","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Very important","1997","Baden-Württemberg","Urban Area","","","","","1"
"Very important","1997","Baden-Württemberg","Rural Area","","","","","1"
"Very important","1997","Bavaria","Urban Area","","","","","1"
"Very important","1997","Bavaria","Rural Area","","","","","1"
"Very important","1997","Berlin","Urban Area","","","","","1"
"Very important","1997","Berlin","Rural Area","","","","","1"
"Very important","1997","Brandenburg","Urban Area","","","","","1"
"Very important","1997","Brandenburg","Rural Area","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Very important","1997","Thuringia","Urban Area","","","","","1"
"Very important","1997","Thuringia","Rural Area","","","","","1"
"Very important","1997","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Very important","1997","Saxony","Rural Area","","","","","1"
"Very important","1997","Saxony-Anhalt","Urban Area","","","","","1"
"Very important","1997","Saxony-Anhalt","Rural Area","","","","","1"
"Very important","1997","Saxony","Urban Area","","","","","1"
"Important","1998","Schleswig-Holstein","Rural Area","","","","","2"
"Important","1998","Hamburg","Urban Area","","","","","2"
"Important","1998","Schleswig-Holstein","Urban Area","","","","","2"
"Important","1998","Lower Saxony","Urban Area","","","","","2"
"Important","1998","Lower Saxony","Rural Area","","","","","2"
"Important","1998","North Rhine-Westphalia","Urban Area","","","","","2"
"Important","1998","Hamburg","Rural Area","","","","","2"
"Important","1998","Bremen","Rural Area","","","","","2"
"Important","1998","Bremen","Urban Area","","","","","2"
"Important","1998","Hesse","Urban Area","","","","","2"
"Important","1998","North Rhine-Westphalia","Rural Area","","","","","2"
"Important","1998","Hesse","Rural Area","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Important","1998","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Important","1998","Baden-Württemberg","Urban Area","","","","","2"
"Important","1998","Baden-Württemberg","Rural Area","","","","","2"
"Important","1998","Bavaria","Urban Area","","","","","2"
"Important","1998","Bavaria","Rural Area","","","","","2"
"Important","1998","Berlin","Urban Area","","","","","2"
"Important","1998","Berlin","Rural Area","","","","","2"
"Important","1998","Brandenburg","Urban Area","","","","","2"
"Important","1998","Brandenburg","Rural Area","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Important","1998","Saxony","Urban Area","","","","","2"
"Important","1998","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Important","1998","Saxony-Anhalt","Urban Area","","","","","2"
"Important","1998","Saxony","Rural Area","","","","","2"
"Important","1998","Thuringia","Rural Area","","","","","2"
"Important","1998","Saxony-Anhalt","Rural Area","","","","","2"
"Important","1998","Thuringia","Urban Area","","","","","2"
"Less important","1998","Hamburg","Urban Area","","","","","3"
"Less important","1998","Lower Saxony","Urban Area","","","","","3"
"Less important","1998","Schleswig-Holstein","Rural Area","","","","","3"
"Less important","1998","Hamburg","Rural Area","","","","","3"
"Less important","1998","Schleswig-Holstein","Urban Area","","","","","3"
"Less important","1998","Bremen","Urban Area","","","","","3"
"Less important","1998","Bremen","Rural Area","","","","","3"
"Less important","1998","Lower Saxony","Rural Area","","","","","3"
"Less important","1998","North Rhine-Westphalia","Rural Area","","","","","3"
"Less important","1998","Hesse","Urban Area","","","","","3"
"Less important","1998","North Rhine-Westphalia","Urban Area","","","","","3"
"Less important","1998","Hesse","Rural Area","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Less important","1998","Baden-Württemberg","Urban Area","","","","","3"
"Less important","1998","Baden-Württemberg","Rural Area","","","","","3"
"Less important","1998","Berlin","Urban Area","","","","","3"
"Less important","1998","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Less important","1998","Bavaria","Rural Area","","","","","3"
"Less important","1998","Bavaria","Urban Area","","","","","3"
"Less important","1998","Berlin","Rural Area","","","","","3"
"Less important","1998","Brandenburg","Urban Area","","","","","3"
"Less important","1998","Brandenburg","Rural Area","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Less important","1998","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Less important","1998","Saxony","Urban Area","","","","","3"
"Less important","1998","Saxony-Anhalt","Rural Area","","","","","3"
"Less important","1998","Thuringia","Urban Area","","","","","3"
"Less important","1998","Saxony","Rural Area","","","","","3"
"Less important","1998","Saxony-Anhalt","Urban Area","","","","","3"
"Less important","1998","Thuringia","Rural Area","","","","","3"
"Quite unimportant","1998","Lower Saxony","Urban Area","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","Rural Area","","","","","4"
"Quite unimportant","1998","Schleswig-Holstein","Urban Area","","","","","4"
"Quite unimportant","1998","Hamburg","Urban Area","","","","","4"
"Quite unimportant","1998","Hamburg","Rural Area","","","","","4"
"Quite unimportant","1998","Lower Saxony","Rural Area","","","","","4"
"Quite unimportant","1998","Bremen","Urban Area","","","","","4"
"Quite unimportant","1998","Bremen","Rural Area","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","Urban Area","","","","","4"
"Quite unimportant","1998","North Rhine-Westphalia","Rural Area","","","","","4"
"Quite unimportant","1998","Hesse","Urban Area","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Quite unimportant","1998","Hesse","Rural Area","","","","","4"
"Quite unimportant","1998","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","Urban Area","","","","","4"
"Quite unimportant","1998","Baden-Württemberg","Rural Area","","","","","4"
"Quite unimportant","1998","Bavaria","Urban Area","","","","","4"
"Quite unimportant","1998","Bavaria","Rural Area","","","","","4"
"Quite unimportant","1998","Saxony","Urban Area","","","","","4"
"Quite unimportant","1998","Saxony","Rural Area","","","","","4"
"Quite unimportant","1998","Berlin","Urban Area","","","","","4"
"Quite unimportant","1998","Berlin","Rural Area","","","","","4"
"Quite unimportant","1998","Brandenburg","Urban Area","","","","","4"
"Quite unimportant","1998","Brandenburg","Rural Area","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Quite unimportant","1998","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Quite unimportant","1998","Saxony-Anhalt","Urban Area","","","","","4"
