"plh0110","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Less important","1990","Baden-Württemberg","Single parent ","8","","","","3"
"Less important","1990","Baden-Württemberg","Couple + C. LE 16 ","5","","","","3"
"Less important","1990","Baden-Württemberg","Couple + C. LE and GT 16","10","","","","3"
"Less important","1990","Bavaria","1-pers.-HH","36","0.206442806841273","0.146129376000649","0.266756237681897","3"
"Less important","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","4","","","","3"
"Less important","1990","Baden-Württemberg","1-pers.-HH","27","","","","3"
"Quite unimportant","1990","Schleswig-Holstein","Couple + C. GT 16 ","5","","","","4"
"Quite unimportant","1990","Hamburg","(Married) couple without C. ","6","","","","4"
"Quite unimportant","1990","Bavaria","(Married) couple without C. ","36","0.123785879701296","0.0875886604373526","0.15998309896524","4"
"Quite unimportant","1990","Bavaria","Single parent ","4","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Single parent ","","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","4"
"Quite unimportant","1990","Hamburg","1-pers.-HH","8","","","","4"
"Quite unimportant","1990","Hamburg","Couple + C. GT 16 ","","","","","4"
"Quite unimportant","1990","Hamburg","Couple + C. LE and GT 16","","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Single parent ","5","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Couple + C. GT 16 ","17","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","1-pers.-HH","2","","","","4"
"Quite unimportant","1990","Schleswig-Holstein","(Married) couple without C. ","3","","","","4"
"Quite unimportant","1990","Hamburg","Single parent ","3","","","","4"
"Quite unimportant","1990","Hamburg","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Baden-Württemberg","Couple + C. LE and GT 16","2","","","","4"
"Quite unimportant","1990","Bavaria","1-pers.-HH","26","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","2","","","","4"
"Quite unimportant","1990","Baden-Württemberg","1-pers.-HH","21","","","","4"
"Quite unimportant","1990","Baden-Württemberg","(Married) couple without C. ","15","","","","4"
"Quite unimportant","1990","Lower Saxony","1-pers.-HH","17","","","","4"
"Quite unimportant","1990","Lower Saxony","(Married) couple without C. ","20","","","","4"
"Quite unimportant","1990","Lower Saxony","Single parent ","2","","","","4"
"Quite unimportant","1990","Lower Saxony","Couple + C. LE 16 ","1","","","","4"
"Quite unimportant","1990","Lower Saxony","Couple + C. GT 16 ","14","","","","4"
"Quite unimportant","1990","Lower Saxony","Couple + C. LE and GT 16","1","","","","4"
"Quite unimportant","1990","Bremen","1-pers.-HH","4","","","","4"
"Quite unimportant","1990","Bremen","(Married) couple without C. ","5","","","","4"
"Quite unimportant","1990","Bremen","Single parent ","1","","","","4"
"Quite unimportant","1990","Hesse","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Hesse","Couple + C. LE and GT 16","1","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","9","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","10","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Single parent ","4","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","2","","","","4"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","6","","","","4"
"Quite unimportant","1990","Bremen","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Bremen","Couple + C. GT 16 ","1","","","","4"
"Quite unimportant","1990","Bremen","Couple + C. LE and GT 16","","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","1-pers.-HH","38","0.171082228528834","0.122728685117149","0.219435771940519","4"
"Quite unimportant","1990","Hesse","1-pers.-HH","13","","","","4"
"Quite unimportant","1990","Hesse","(Married) couple without C. ","26","","","","4"
"Quite unimportant","1990","Hesse","Single parent ","2","","","","4"
"Quite unimportant","1990","Hesse","Couple + C. GT 16 ","9","","","","4"
"Quite unimportant","1990","Bavaria","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Bavaria","Couple + C. GT 16 ","9","","","","4"
"Quite unimportant","1990","Bavaria","Couple + C. LE and GT 16","2","","","","4"
"Quite unimportant","1990","Berlin","1-pers.-HH","6","","","","4"
"Quite unimportant","1990","Berlin","(Married) couple without C. ","11","","","","4"
"Quite unimportant","1990","Berlin","Single parent ","2","","","","4"
"Quite unimportant","1990","Berlin","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Berlin","Couple + C. GT 16 ","3","","","","4"
"Quite unimportant","1990","Berlin","Couple + C. LE and GT 16","","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Couple + C. LE 16 ","1","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Couple + C. GT 16 ","13","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","3","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","(Married) couple without C. ","22","","","","4"
"Quite unimportant","1990","North Rhine-Westphalia","Single parent ","3","","","","4"
"Quite unimportant","1990","Brandenburg","1-pers.-HH","","","","","4"
"Quite unimportant","1990","Brandenburg","(Married) couple without C. ","","","","","4"
"Quite unimportant","1990","Brandenburg","Single parent ","","","","","4"
"Quite unimportant","1990","Brandenburg","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Brandenburg","Couple + C. GT 16 ","","","","","4"
"Quite unimportant","1990","Brandenburg","Couple + C. LE and GT 16","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Single parent ","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","4"
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","4"
"Quite unimportant","1990","Saxony","1-pers.-HH","","","","","4"
"Quite unimportant","1990","Saxony","(Married) couple without C. ","","","","","4"
"Quite unimportant","1990","Saxony","Single parent ","","","","","4"
"Quite unimportant","1990","Saxony","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Saxony","Couple + C. GT 16 ","","","","","4"
"Quite unimportant","1990","Saxony","Couple + C. LE and GT 16","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","1-pers.-HH","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","(Married) couple without C. ","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Single parent ","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Couple + C. GT 16 ","","","","","4"
"Quite unimportant","1990","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","4"
"Quite unimportant","1990","Thuringia","1-pers.-HH","","","","","4"
"Quite unimportant","1990","Thuringia","(Married) couple without C. ","","","","","4"
"Quite unimportant","1990","Thuringia","Single parent ","","","","","4"
"Quite unimportant","1990","Thuringia","Couple + C. LE 16 ","","","","","4"
"Quite unimportant","1990","Thuringia","Couple + C. GT 16 ","","","","","4"
"Quite unimportant","1990","Thuringia","Couple + C. LE and GT 16","","","","","4"
"Very important","1990","Schleswig-Holstein","1-pers.-HH","10","","","","1"
"Very important","1990","Schleswig-Holstein","(Married) couple without C. ","38","0.469156450080975","0.357689826399755","0.580623073762195","1"
"Very important","1990","Schleswig-Holstein","Single parent ","4","","","","1"
"Very important","1990","Schleswig-Holstein","Couple + C. LE 16 ","32","0.651378349003008","0.524278495996772","0.778478202009243","1"
"Very important","1990","Schleswig-Holstein","Couple + C. GT 16 ","14","","","","1"
"Very important","1990","Schleswig-Holstein","Couple + C. LE and GT 16","8","","","","1"
"Very important","1990","Hamburg","1-pers.-HH","7","","","","1"
"Very important","1990","Hamburg","(Married) couple without C. ","12","","","","1"
"Very important","1990","Hamburg","Single parent ","1","","","","1"
"Very important","1990","Hamburg","Couple + C. LE 16 ","14","","","","1"
"Very important","1990","Hamburg","Couple + C. GT 16 ","1","","","","1"
"Very important","1990","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Very important","1990","Lower Saxony","1-pers.-HH","23","","","","1"
"Very important","1990","Lower Saxony","(Married) couple without C. ","109","0.416924289444999","0.357672926272088","0.47617565261791","1"
"Very important","1990","Lower Saxony","Single parent ","15","","","","1"
"Very important","1990","Lower Saxony","Couple + C. LE 16 ","97","0.663399274928151","0.587009638421411","0.739788911434892","1"
"Very important","1990","Lower Saxony","Couple + C. GT 16 ","70","0.34303381887978","0.277076722452568","0.408990915306992","1"
"Very important","1990","Lower Saxony","Couple + C. LE and GT 16","17","","","","1"
"Very important","1990","Bremen","1-pers.-HH","6","","","","1"
"Very important","1990","Bremen","(Married) couple without C. ","14","","","","1"
"Very important","1990","Bremen","Single parent ","2","","","","1"
"Very important","1990","Bremen","Couple + C. LE 16 ","9","","","","1"
"Very important","1990","Bremen","Couple + C. GT 16 ","4","","","","1"
"Very important","1990","Bremen","Couple + C. LE and GT 16","","","","","1"
"Very important","1990","North Rhine-Westphalia","1-pers.-HH","45","0.201036396874238","0.149576255597248","0.252496538151227","1"
"Very important","1990","North Rhine-Westphalia","(Married) couple without C. ","182","0.362792348105649","0.321546295632099","0.404038400579199","1"
"Very important","1990","North Rhine-Westphalia","Single parent ","30","0.273265198274931","0.188430152164996","0.358100244384866","1"
"Very important","1990","North Rhine-Westphalia","Couple + C. LE 16 ","303","0.685686493267141","0.642010021770471","0.729362964763811","1"
"Very important","1990","North Rhine-Westphalia","Couple + C. GT 16 ","140","0.32231125361586","0.277614465366159","0.367008041865562","1"
"Very important","1990","North Rhine-Westphalia","Couple + C. LE and GT 16","51","0.374878982604775","0.291663523888993","0.458094441320556","1"
"Very important","1990","Hesse","1-pers.-HH","14","","","","1"
"Very important","1990","Hesse","(Married) couple without C. ","46","0.218967597039237","0.161654015906491","0.276281178171984","1"
"Very important","1990","Hesse","Single parent ","10","","","","1"
"Very important","1990","Hesse","Couple + C. LE 16 ","67","0.556325539484308","0.467803355590588","0.644847723378028","1"
"Very important","1990","Hesse","Couple + C. GT 16 ","45","0.287101339516734","0.215648541606355","0.358554137427114","1"
"Very important","1990","Hesse","Couple + C. LE and GT 16","16","","","","1"
"Very important","1990","Rhineland-Palatinate,Saarland","1-pers.-HH","9","","","","1"
"Very important","1990","Rhineland-Palatinate,Saarland","(Married) couple without C. ","53","0.294356404100141","0.223066552368323","0.36564625583196","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Single parent ","7","","","","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","76","0.680414011197907","0.592872239547195","0.767955782848618","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","43","0.327377319552622","0.243765927553116","0.410988711552127","1"
"Very important","1990","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","7","","","","1"
"Very important","1990","Baden-Württemberg","1-pers.-HH","24","","","","1"
"Very important","1990","Baden-Württemberg","(Married) couple without C. ","113","0.38690599265778","0.331975830217136","0.441836155098424","1"
"Very important","1990","Baden-Württemberg","Single parent ","20","","","","1"
"Very important","1990","Baden-Württemberg","Couple + C. LE 16 ","182","0.6968396386105","0.641078649502163","0.752600627718837","1"
"Very important","1990","Baden-Württemberg","Couple + C. GT 16 ","86","0.314239099705087","0.258557855507033","0.369920343903141","1"
"Very important","1990","Baden-Württemberg","Couple + C. LE and GT 16","36","0.478429371911562","0.368966061555374","0.587892682267749","1"
"Very important","1990","Bavaria","1-pers.-HH","39","0.228397429095242","0.165841644145506","0.290953214044978","1"
"Very important","1990","Bavaria","(Married) couple without C. ","93","0.289474292795299","0.239628394203545","0.339320191387053","1"
"Very important","1990","Bavaria","Single parent ","21","","","","1"
"Very important","1990","Bavaria","Couple + C. LE 16 ","159","0.590193963461733","0.53098169338814","0.649406233535326","1"
"Very important","1990","Bavaria","Couple + C. GT 16 ","99","0.38580099157679","0.327081491042399","0.444520492111181","1"
"Very important","1990","Bavaria","Couple + C. LE and GT 16","39","0.44920704105748","0.344079542012882","0.554334540102077","1"
"Very important","1990","Berlin","1-pers.-HH","16","","","","1"
"Very important","1990","Berlin","(Married) couple without C. ","8","","","","1"
"Very important","1990","Berlin","Single parent ","3","","","","1"
"Very important","1990","Berlin","Couple + C. LE 16 ","24","","","","1"
"Very important","1990","Berlin","Couple + C. GT 16 ","9","","","","1"
"Very important","1990","Berlin","Couple + C. LE and GT 16","4","","","","1"
"Very important","1990","Brandenburg","1-pers.-HH","","","","","1"
"Very important","1990","Brandenburg","(Married) couple without C. ","","","","","1"
"Very important","1990","Brandenburg","Single parent ","","","","","1"
"Very important","1990","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Very important","1990","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Very important","1990","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Very important","1990","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Very important","1990","Saxony","1-pers.-HH","","","","","1"
"Very important","1990","Saxony","(Married) couple without C. ","","","","","1"
"Very important","1990","Saxony","Single parent ","","","","","1"
"Very important","1990","Saxony","Couple + C. LE 16 ","","","","","1"
"Very important","1990","Saxony","Couple + C. GT 16 ","","","","","1"
