"plh0110","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","(0) in school","","","",""
"Very important","1990","Full Time","(1a) inadequately completed","7","","",""
"Very important","1990","Full Time","(1b) general elementary school","119","0.333823231502844","0.282866312406709","0.38478015059898"
"Very important","1990","Full Time","(1c) basic vocational qualification","534","0.363612997094673","0.338056614669121","0.389169379520224"
"Very important","1990","Full Time","(2b) intermediate general qualification","29","","",""
"Very important","1990","Full Time","(2a) intermediate vocational","232","0.323985544710825","0.288887853613818","0.359083235807833"
"Very important","1990","Full Time","(2c_gen) general maturity certificate","16","","",""
"Very important","1990","Full Time","(2c_voc) vocational maturity certificate","48","0.257828957632041","0.191284499029209","0.324373416234872"
"Very important","1990","Full Time","(3a) lower tertiary education","52","0.353052852920017","0.2738869194869","0.432218786353135"
"Very important","1990","Full Time","(3b) higher tertiary education","105","0.378295423564436","0.319795714874333","0.436795132254539"
"Very important","1990","Part Time","(0) in school","3","","",""
"Very important","1990","Part Time","(1a) inadequately completed","3","","",""
"Very important","1990","Part Time","(1b) general elementary school","109","0.379631620033935","0.320184047645324","0.439079192422546"
"Very important","1990","Part Time","(1c) basic vocational qualification","218","0.464494283227888","0.41799896775918","0.510989598696596"
"Very important","1990","Part Time","(2b) intermediate general qualification","26","","",""
"Very important","1990","Part Time","(2a) intermediate vocational","107","0.463701160787266","0.398249875475219","0.529152446099313"
"Very important","1990","Part Time","(2c_gen) general maturity certificate","19","","",""
"Very important","1990","Part Time","(2c_voc) vocational maturity certificate","26","","",""
"Very important","1990","Part Time","(3a) lower tertiary education","17","","",""
"Very important","1990","Part Time","(3b) higher tertiary education","37","0.403067893714143","0.296900113547148","0.509235673881138"
"Very important","1990","Not Working","(0) in school","17","","",""
"Very important","1990","Not Working","(1a) inadequately completed","10","","",""
"Very important","1990","Not Working","(1b) general elementary school","310","0.394075167399208","0.359150033417779","0.429000301380637"
"Very important","1990","Not Working","(1c) basic vocational qualification","430","0.422633108284692","0.390987178312884","0.4542790382565"
"Very important","1990","Not Working","(2b) intermediate general qualification","31","0.331255727569019","0.236610651594103","0.425900803543935"
"Very important","1990","Not Working","(2a) intermediate vocational","150","0.424558214249732","0.369268006120803","0.47984842237866"
"Very important","1990","Not Working","(2c_gen) general maturity certificate","19","","",""
"Very important","1990","Not Working","(2c_voc) vocational maturity certificate","29","","",""
"Very important","1990","Not Working","(3a) lower tertiary education","19","","",""
"Very important","1990","Not Working","(3b) higher tertiary education","29","","",""
"Important","1990","Full Time","(0) in school","","","",""
"Important","1990","Full Time","(1a) inadequately completed","4","","",""
"Important","1990","Full Time","(1b) general elementary school","138","0.4281034869963","0.374636803127386","0.481570170865214"
