"plh0105","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Quite unimportant","1991","Couple + C. LE 16 ","Female","","","","","4"
"Quite unimportant","1991","Couple + C. GT 16 ","Male","","","","","4"
"Quite unimportant","1991","Couple + C. GT 16 ","Female","","","","","4"
"Quite unimportant","1991","Couple + C. LE and GT 16","Male","","","","","4"
"Quite unimportant","1991","Couple + C. LE and GT 16","Female","","","","","4"
"Very important","1991","1-pers.-HH","Male","","","","","1"
"Very important","1991","1-pers.-HH","Female","","","","","1"
"Very important","1991","(Married) couple without C. ","Male","","","","","1"
"Very important","1991","(Married) couple without C. ","Female","","","","","1"
"Very important","1991","Single parent ","Male","","","","","1"
"Very important","1991","Single parent ","Female","","","","","1"
"Very important","1991","Couple + C. LE 16 ","Male","","","","","1"
"Very important","1991","Couple + C. LE 16 ","Female","","","","","1"
"Very important","1991","Couple + C. GT 16 ","Male","","","","","1"
"Very important","1991","Couple + C. GT 16 ","Female","","","","","1"
"Very important","1991","Couple + C. LE and GT 16","Male","","","","","1"
"Very important","1991","Couple + C. LE and GT 16","Female","","","","","1"
"Important","1992","1-pers.-HH","Male","260","0.622393588993713","0.575179369547526","0.669607808439901","2"
"Important","1992","1-pers.-HH","Female","490","0.624373684241332","0.590919499462769","0.657827869019894","2"
"Important","1992","(Married) couple without C. ","Male","987","0.672499343960626","0.648401935743854","0.696596752177399","2"
"Important","1992","(Married) couple without C. ","Female","981","0.663033919311457","0.6391217646264","0.686946073996513","2"
"Important","1992","Single parent ","Female","219","0.596411039016744","0.546009955235005","0.646812122798483","2"
"Important","1992","Couple + C. LE 16 ","Male","899","0.678935363816939","0.653824624180758","0.70404610345312","2"
"Important","1992","Couple + C. LE 16 ","Female","877","0.620441092817212","0.594975671956283","0.645906513678142","2"
"Important","1992","Single parent ","Male","113","0.647533702401303","0.576137706741395","0.718929698061212","2"
"Important","1992","Couple + C. GT 16 ","Female","620","0.626147948578375","0.596055201720102","0.656240695436647","2"
"Important","1992","Couple + C. GT 16 ","Male","808","0.679255838999165","0.652802617349081","0.70570906064925","2"
"Important","1992","Couple + C. LE and GT 16","Male","257","0.675246255563327","0.627976256704558","0.722516254422096","2"
"Important","1992","Couple + C. LE and GT 16","Female","230","0.64687578513866","0.596732870498335","0.697018699778985","2"
"Less important","1992","Couple + C. GT 16 ","Female","69","0.0591853508777281","0.0445085089907475","0.0738621927647087","3"
"Less important","1992","Couple + C. LE and GT 16","Male","44","0.12108894476273","0.0881581564802482","0.154019733045212","3"
"Less important","1992","Couple + C. LE and GT 16","Female","21","","","","3"
"Less important","1992","(Married) couple without C. ","Female","104","0.0709951103361284","0.0580029621905421","0.0839872584817148","3"
"Less important","1992","1-pers.-HH","Female","85","0.117556057149905","0.0953067639219608","0.139805350377849","3"
"Less important","1992","(Married) couple without C. ","Male","174","0.131347682400905","0.114003552659729","0.148691812142082","3"
"Less important","1992","Single parent ","Male","25","","","","3"
"Less important","1992","Single parent ","Female","27","","","","3"
"Less important","1992","Couple + C. LE 16 ","Male","160","0.124439183936969","0.106686223330761","0.142192144543176","3"
"Less important","1992","Couple + C. LE 16 ","Female","91","0.0617343597845153","0.0491048245806798","0.0743638949883509","3"
"Less important","1992","1-pers.-HH","Male","72","0.183639167656965","0.145930228298905","0.221348107015025","3"
"Less important","1992","Couple + C. GT 16 ","Male","168","0.142594603204882","0.122778094057076","0.162411112352688","3"
"Quite unimportant","1992","(Married) couple without C. ","Female","12","","","","4"
"Quite unimportant","1992","1-pers.-HH","Male","2","","","","4"
"Quite unimportant","1992","1-pers.-HH","Female","16","","","","4"
"Quite unimportant","1992","(Married) couple without C. ","Male","17","","","","4"
"Quite unimportant","1992","Single parent ","Male","2","","","","4"
"Quite unimportant","1992","Single parent ","Female","3","","","","4"
"Quite unimportant","1992","Couple + C. LE 16 ","Male","5","","","","4"
"Quite unimportant","1992","Couple + C. LE 16 ","Female","4","","","","4"
"Quite unimportant","1992","Couple + C. GT 16 ","Male","15","","","","4"
"Quite unimportant","1992","Couple + C. GT 16 ","Female","7","","","","4"
"Quite unimportant","1992","Couple + C. LE and GT 16","Male","1","","","","4"
"Quite unimportant","1992","Couple + C. LE and GT 16","Female","","","","","4"
"Very important","1992","1-pers.-HH","Male","71","0.188453365061837","0.150366145596103","0.226540584527571","1"
"Very important","1992","1-pers.-HH","Female","214","0.229506388349752","0.200457329841003","0.258555446858501","1"
"Very important","1992","(Married) couple without C. ","Male","279","0.182460547641709","0.16262897468218","0.202292120601238","1"
"Very important","1992","(Married) couple without C. ","Female","404","0.256301688139744","0.23421493505497","0.278388441224517","1"
"Very important","1992","Single parent ","Male","32","0.203068503355244","0.142948963579675","0.263188043130813","1"
"Very important","1992","Single parent ","Female","115","0.327326472176427","0.279121689131218","0.375531255221636","1"
"Very important","1992","Couple + C. LE 16 ","Male","264","0.193811685246217","0.172551977896697","0.215071392595737","1"
"Very important","1992","Couple + C. LE 16 ","Female","423","0.314815331754449","0.290443243457269","0.33918742005163","1"
"Very important","1992","Couple + C. GT 16 ","Male","205","0.165345602066002","0.144291720859282","0.186399483272721","1"
"Very important","1992","Couple + C. GT 16 ","Female","297","0.307076019325761","0.278385446872636","0.335766591778886","1"
"Very important","1992","Couple + C. LE and GT 16","Male","75","0.199930663962733","0.15955860183644","0.240302726089025","1"
"Very important","1992","Couple + C. LE and GT 16","Female","98","0.280548706093084","0.233414064232801","0.327683347953367","1"
"Important","1993","1-pers.-HH","Female","","","","","2"
"Important","1993","(Married) couple without C. ","Male","","","","","2"
"Important","1993","(Married) couple without C. ","Female","","","","","2"
"Important","1993","Single parent ","Male","","","","","2"
"Important","1993","1-pers.-HH","Male","","","","","2"
"Important","1993","Single parent ","Female","","","","","2"
"Important","1993","Couple + C. LE 16 ","Male","","","","","2"
"Important","1993","Couple + C. LE 16 ","Female","","","","","2"
"Important","1993","Couple + C. GT 16 ","Male","","","","","2"
"Important","1993","Couple + C. GT 16 ","Female","","","","","2"
"Important","1993","Couple + C. LE and GT 16","Male","","","","","2"
"Important","1993","Couple + C. LE and GT 16","Female","","","","","2"
"Less important","1993","Couple + C. GT 16 ","Female","","","","","3"
"Less important","1993","Couple + C. LE and GT 16","Male","","","","","3"
"Less important","1993","Couple + C. LE and GT 16","Female","","","","","3"
"Less important","1993","(Married) couple without C. ","Female","","","","","3"
"Less important","1993","1-pers.-HH","Female","","","","","3"
"Less important","1993","(Married) couple without C. ","Male","","","","","3"
"Less important","1993","Single parent ","Male","","","","","3"
"Less important","1993","Single parent ","Female","","","","","3"
"Less important","1993","Couple + C. LE 16 ","Male","","","","","3"
"Less important","1993","Couple + C. LE 16 ","Female","","","","","3"
"Less important","1993","1-pers.-HH","Male","","","","","3"
"Less important","1993","Couple + C. GT 16 ","Male","","","","","3"
"Quite unimportant","1993","(Married) couple without C. ","Female","","","","","4"
"Quite unimportant","1993","1-pers.-HH","Female","","","","","4"
"Quite unimportant","1993","(Married) couple without C. ","Male","","","","","4"
"Quite unimportant","1993","1-pers.-HH","Male","","","","","4"
"Quite unimportant","1993","Single parent ","Male","","","","","4"
"Quite unimportant","1993","Single parent ","Female","","","","","4"
"Quite unimportant","1993","Couple + C. LE 16 ","Male","","","","","4"
"Quite unimportant","1993","Couple + C. LE 16 ","Female","","","","","4"
"Quite unimportant","1993","Couple + C. GT 16 ","Male","","","","","4"
"Quite unimportant","1993","Couple + C. GT 16 ","Female","","","","","4"
"Quite unimportant","1993","Couple + C. LE and GT 16","Male","","","","","4"
"Quite unimportant","1993","Couple + C. LE and GT 16","Female","","","","","4"
"Very important","1993","Couple + C. GT 16 ","Female","","","","","1"
"Very important","1993","Couple + C. LE and GT 16","Male","","","","","1"
"Very important","1993","Couple + C. LE and GT 16","Female","","","","","1"
"Very important","1993","1-pers.-HH","Male","","","","","1"
"Very important","1993","1-pers.-HH","Female","","","","","1"
"Very important","1993","(Married) couple without C. ","Male","","","","","1"
"Very important","1993","(Married) couple without C. ","Female","","","","","1"
"Very important","1993","Single parent ","Male","","","","","1"
"Very important","1993","Single parent ","Female","","","","","1"
"Very important","1993","Couple + C. LE 16 ","Male","","","","","1"
"Very important","1993","Couple + C. LE 16 ","Female","","","","","1"
"Very important","1993","Couple + C. GT 16 ","Male","","","","","1"
"Important","1994","1-pers.-HH","Female","","","","","2"
"Important","1994","(Married) couple without C. ","Male","","","","","2"
"Important","1994","(Married) couple without C. ","Female","","","","","2"
"Important","1994","Single parent ","Male","","","","","2"
"Important","1994","Single parent ","Female","","","","","2"
"Important","1994","Couple + C. LE 16 ","Female","","","","","2"
"Important","1994","1-pers.-HH","Male","","","","","2"
"Important","1994","Couple + C. LE 16 ","Male","","","","","2"
"Important","1994","Couple + C. GT 16 ","Female","","","","","2"
"Important","1994","Couple + C. LE and GT 16","Male","","","","","2"
"Important","1994","Couple + C. GT 16 ","Male","","","","","2"
"Important","1994","Couple + C. LE and GT 16","Female","","","","","2"
"Less important","1994","1-pers.-HH","Male","","","","","3"
"Less important","1994","1-pers.-HH","Female","","","","","3"
"Less important","1994","(Married) couple without C. ","Male","","","","","3"
"Less important","1994","(Married) couple without C. ","Female","","","","","3"
"Less important","1994","Single parent ","Male","","","","","3"
"Less important","1994","Single parent ","Female","","","","","3"
"Less important","1994","Couple + C. LE 16 ","Male","","","","","3"
"Less important","1994","Couple + C. LE 16 ","Female","","","","","3"
"Less important","1994","Couple + C. GT 16 ","Male","","","","","3"
"Less important","1994","Couple + C. GT 16 ","Female","","","","","3"
"Less important","1994","Couple + C. LE and GT 16","Male","","","","","3"
"Less important","1994","Couple + C. LE and GT 16","Female","","","","","3"
"Quite unimportant","1994","1-pers.-HH","Male","","","","","4"
"Quite unimportant","1994","1-pers.-HH","Female","","","","","4"
"Quite unimportant","1994","(Married) couple without C. ","Female","","","","","4"
"Quite unimportant","1994","(Married) couple without C. ","Male","","","","","4"
"Quite unimportant","1994","Single parent ","Male","","","","","4"
"Quite unimportant","1994","Single parent ","Female","","","","","4"
"Quite unimportant","1994","Couple + C. LE 16 ","Male","","","","","4"
"Quite unimportant","1994","Couple + C. GT 16 ","Male","","","","","4"
"Quite unimportant","1994","Couple + C. GT 16 ","Female","","","","","4"
"Quite unimportant","1994","Couple + C. LE 16 ","Female","","","","","4"
"Quite unimportant","1994","Couple + C. LE and GT 16","Male","","","","","4"
"Quite unimportant","1994","Couple + C. LE and GT 16","Female","","","","","4"
"Very important","1994","Couple + C. GT 16 ","Female","","","","","1"
"Very important","1994","Couple + C. LE and GT 16","Male","","","","","1"
"Very important","1994","Couple + C. LE and GT 16","Female","","","","","1"
"Very important","1994","1-pers.-HH","Female","","","","","1"
"Very important","1994","(Married) couple without C. ","Male","","","","","1"
"Very important","1994","(Married) couple without C. ","Female","","","","","1"
"Very important","1994","Single parent ","Male","","","","","1"
"Very important","1994","Single parent ","Female","","","","","1"
"Very important","1994","Couple + C. LE 16 ","Male","","","","","1"
"Very important","1994","1-pers.-HH","Male","","","","","1"
"Very important","1994","Couple + C. LE 16 ","Female","","","","","1"
"Very important","1994","Couple + C. GT 16 ","Male","","","","","1"
"Important","1995","Single parent ","Female","226","0.606728146143934","0.557222379107536","0.656233913180331","2"
"Important","1995","1-pers.-HH","Male","298","0.635239812006731","0.591905541511378","0.678574082502084","2"
"Important","1995","Single parent ","Male","105","0.644287008487959","0.570339302875497","0.718234714100421","2"
"Important","1995","Couple + C. LE 16 ","Male","883","0.699151229615591","0.674006767634549","0.724295691596632","2"
"Important","1995","Couple + C. LE 16 ","Female","811","0.633512400859292","0.607732631038919","0.659292170679665","2"
"Important","1995","(Married) couple without C. ","Female","1043","0.666466738228103","0.643357657255923","0.689575819200283","2"
"Important","1995","1-pers.-HH","Female","530","0.62527014606276","0.592993811135931","0.657546480989589","2"
"Important","1995","(Married) couple without C. ","Male","1079","0.688866075646264","0.665987719730651","0.711744431561878","2"
"Important","1995","Couple + C. GT 16 ","Female","537","0.562918386089903","0.530725889541884","0.595110882637922","2"
"Important","1995","Couple + C. LE and GT 16","Male","312","0.635917364589311","0.592871860555364","0.678962868623259","2"
"Important","1995","Couple + C. LE and GT 16","Female","246","0.540528412291995","0.494483629537106","0.586573195046884","2"
"Important","1995","Couple + C. GT 16 ","Male","747","0.678403524619345","0.650623484642623","0.706183564596068","2"
"Less important","1995","Couple + C. LE and GT 16","Female","23","","","","3"
"Less important","1995","(Married) couple without C. ","Female","90","0.054651626106106","0.0435106987063809","0.065792553505831","3"
"Less important","1995","Couple + C. LE 16 ","Male","109","0.0987554760627513","0.082399194538527","0.115111757586976","3"
"Less important","1995","Couple + C. GT 16 ","Male","119","0.119922907159371","0.100601239358507","0.139244574960234","3"
"Less important","1995","Single parent ","Female","16","","","","3"
"Less important","1995","Single parent ","Male","21","","","","3"
"Less important","1995","Couple + C. LE 16 ","Female","50","0.0341243639941297","0.0244111105309009","0.0438376174573585","3"
"Less important","1995","Couple + C. GT 16 ","Female","51","0.0584708972982136","0.0432430881377536","0.0736987064586736","3"
"Less important","1995","Couple + C. LE and GT 16","Male","53","0.111479038242936","0.0833238835394763","0.139634192946395","3"
"Less important","1995","1-pers.-HH","Male","72","0.152409449238203","0.120053218765902","0.184765679710505","3"
"Less important","1995","1-pers.-HH","Female","71","0.0858938245900581","0.0672097964923119","0.104577852687804","3"
"Less important","1995","(Married) couple without C. ","Male","165","0.112327933329822","0.0967232884101377","0.127932578249507","3"
"Quite unimportant","1995","1-pers.-HH","Male","7","","","","4"
"Quite unimportant","1995","1-pers.-HH","Female","17","","","","4"
"Quite unimportant","1995","(Married) couple without C. ","Female","6","","","","4"
"Quite unimportant","1995","(Married) couple without C. ","Male","14","","","","4"
"Quite unimportant","1995","Single parent ","Male","","","","","4"
"Quite unimportant","1995","Single parent ","Female","2","","","","4"
"Quite unimportant","1995","Couple + C. GT 16 ","Female","8","","","","4"
"Quite unimportant","1995","Couple + C. LE 16 ","Male","4","","","","4"
"Quite unimportant","1995","Couple + C. LE 16 ","Female","4","","","","4"
"Quite unimportant","1995","Couple + C. GT 16 ","Male","14","","","","4"
"Quite unimportant","1995","Couple + C. LE and GT 16","Male","2","","","","4"
"Quite unimportant","1995","Couple + C. LE and GT 16","Female","2","","","","4"
"Very important","1995","Couple + C. GT 16 ","Female","316","0.361399072315847","0.330220303550061","0.392577841081634","1"
"Very important","1995","Couple + C. LE and GT 16","Male","113","0.247460838355416","0.208855686517829","0.286065990193004","1"
"Very important","1995","Couple + C. LE and GT 16","Female","179","0.404348930060438","0.359005335391779","0.449692524729097","1"
"Very important","1995","(Married) couple without C. ","Female","460","0.273080837095317","0.251242853733265","0.29491882045737","1"
"Very important","1995","Single parent ","Male","35","0.208447670600686","0.145703484262446","0.271191856938926","1"
"Very important","1995","Single parent ","Female","130","0.340237043326017","0.292219819004135","0.388254267647899","1"
"Very important","1995","1-pers.-HH","Female","246","0.261172705678145","0.231882219562111","0.29046319179418","1"
"Very important","1995","(Married) couple without C. ","Male","315","0.187016829090831","0.167747577281699","0.206286080899964","1"
"Very important","1995","Couple + C. LE 16 ","Male","282","0.199857442698726","0.177933103524362","0.221781781873091","1"
"Very important","1995","Couple + C. LE 16 ","Female","477","0.330279501938685","0.305116674496448","0.355442329380922","1"
"Very important","1995","Couple + C. GT 16 ","Male","206","0.190475267954551","0.167120931328678","0.213829604580424","1"
"Very important","1995","1-pers.-HH","Male","97","0.199725177265508","0.16373409512333","0.235716259407686","1"
"Important","1996","Single parent ","Female","","","","","2"
"Important","1996","Couple + C. LE 16 ","Male","","","","","2"
"Important","1996","Couple + C. LE 16 ","Female","","","","","2"
"Important","1996","1-pers.-HH","Male","","","","","2"
"Important","1996","(Married) couple without C. ","Female","","","","","2"
"Important","1996","Single parent ","Male","","","","","2"
"Important","1996","1-pers.-HH","Female","","","","","2"
"Important","1996","(Married) couple without C. ","Male","","","","","2"
"Important","1996","Couple + C. GT 16 ","Female","","","","","2"
"Important","1996","Couple + C. LE and GT 16","Male","","","","","2"
"Important","1996","Couple + C. LE and GT 16","Female","","","","","2"
"Important","1996","Couple + C. GT 16 ","Male","","","","","2"
"Less important","1996","(Married) couple without C. ","Female","","","","","3"
"Less important","1996","Single parent ","Female","","","","","3"
"Less important","1996","Couple + C. LE 16 ","Male","","","","","3"
"Less important","1996","Couple + C. GT 16 ","Male","","","","","3"
"Less important","1996","Couple + C. LE and GT 16","Female","","","","","3"
"Less important","1996","Single parent ","Male","","","","","3"
"Less important","1996","Couple + C. LE 16 ","Female","","","","","3"
"Less important","1996","Couple + C. GT 16 ","Female","","","","","3"
"Less important","1996","Couple + C. LE and GT 16","Male","","","","","3"
"Less important","1996","1-pers.-HH","Male","","","","","3"
"Less important","1996","1-pers.-HH","Female","","","","","3"
"Less important","1996","(Married) couple without C. ","Male","","","","","3"
"Quite unimportant","1996","1-pers.-HH","Male","","","","","4"
"Quite unimportant","1996","(Married) couple without C. ","Female","","","","","4"
"Quite unimportant","1996","1-pers.-HH","Female","","","","","4"
"Quite unimportant","1996","(Married) couple without C. ","Male","","","","","4"
"Quite unimportant","1996","Single parent ","Male","","","","","4"
"Quite unimportant","1996","Couple + C. LE and GT 16","Female","","","","","4"
"Quite unimportant","1996","Single parent ","Female","","","","","4"
"Quite unimportant","1996","Couple + C. LE 16 ","Male","","","","","4"
"Quite unimportant","1996","Couple + C. LE 16 ","Female","","","","","4"
"Quite unimportant","1996","Couple + C. GT 16 ","Male","","","","","4"
"Quite unimportant","1996","Couple + C. GT 16 ","Female","","","","","4"
"Quite unimportant","1996","Couple + C. LE and GT 16","Male","","","","","4"
"Very important","1996","Couple + C. GT 16 ","Female","","","","","1"
"Very important","1996","Couple + C. LE and GT 16","Male","","","","","1"
"Very important","1996","Couple + C. LE and GT 16","Female","","","","","1"
"Very important","1996","(Married) couple without C. ","Female","","","","","1"
"Very important","1996","Single parent ","Male","","","","","1"
"Very important","1996","Single parent ","Female","","","","","1"
"Very important","1996","Couple + C. LE 16 ","Male","","","","","1"
"Very important","1996","Couple + C. LE 16 ","Female","","","","","1"
"Very important","1996","1-pers.-HH","Male","","","","","1"
"Very important","1996","1-pers.-HH","Female","","","","","1"
"Very important","1996","(Married) couple without C. ","Male","","","","","1"
"Very important","1996","Couple + C. GT 16 ","Male","","","","","1"
"Important","1997","(Married) couple without C. ","Female","","","","","2"
"Important","1997","1-pers.-HH","Female","","","","","2"
"Important","1997","(Married) couple without C. ","Male","","","","","2"
"Important","1997","Single parent ","Male","","","","","2"
"Important","1997","Single parent ","Female","","","","","2"
"Important","1997","Couple + C. LE 16 ","Male","","","","","2"
"Important","1997","Couple + C. LE 16 ","Female","","","","","2"
"Important","1997","1-pers.-HH","Male","","","","","2"
"Important","1997","Couple + C. GT 16 ","Female","","","","","2"
"Important","1997","Couple + C. LE and GT 16","Male","","","","","2"
"Important","1997","Couple + C. LE and GT 16","Female","","","","","2"
"Important","1997","Couple + C. GT 16 ","Male","","","","","2"
"Less important","1997","Couple + C. LE 16 ","Female","","","","","3"
"Less important","1997","(Married) couple without C. ","Female","","","","","3"
"Less important","1997","Single parent ","Male","","","","","3"
"Less important","1997","Single parent ","Female","","","","","3"
"Less important","1997","Couple + C. LE 16 ","Male","","","","","3"
"Less important","1997","Couple + C. GT 16 ","Male","","","","","3"
"Less important","1997","Couple + C. GT 16 ","Female","","","","","3"
"Less important","1997","Couple + C. LE and GT 16","Male","","","","","3"
"Less important","1997","Couple + C. LE and GT 16","Female","","","","","3"
"Less important","1997","1-pers.-HH","Male","","","","","3"
"Less important","1997","1-pers.-HH","Female","","","","","3"
"Less important","1997","(Married) couple without C. ","Male","","","","","3"
"Quite unimportant","1997","(Married) couple without C. ","Female","","","","","4"
"Quite unimportant","1997","1-pers.-HH","Female","","","","","4"
"Quite unimportant","1997","(Married) couple without C. ","Male","","","","","4"
"Quite unimportant","1997","1-pers.-HH","Male","","","","","4"
"Quite unimportant","1997","Single parent ","Male","","","","","4"
"Quite unimportant","1997","Single parent ","Female","","","","","4"
"Quite unimportant","1997","Couple + C. LE 16 ","Male","","","","","4"
"Quite unimportant","1997","Couple + C. LE 16 ","Female","","","","","4"
"Quite unimportant","1997","Couple + C. GT 16 ","Male","","","","","4"
"Quite unimportant","1997","Couple + C. GT 16 ","Female","","","","","4"
"Quite unimportant","1997","Couple + C. LE and GT 16","Male","","","","","4"
"Quite unimportant","1997","Couple + C. LE and GT 16","Female","","","","","4"
"Very important","1997","(Married) couple without C. ","Female","","","","","1"
"Very important","1997","Couple + C. GT 16 ","Female","","","","","1"
"Very important","1997","Couple + C. LE and GT 16","Male","","","","","1"
"Very important","1997","Couple + C. LE and GT 16","Female","","","","","1"
"Very important","1997","1-pers.-HH","Female","","","","","1"
"Very important","1997","(Married) couple without C. ","Male","","","","","1"
"Very important","1997","Single parent ","Male","","","","","1"
"Very important","1997","Single parent ","Female","","","","","1"
"Very important","1997","Couple + C. LE 16 ","Male","","","","","1"
"Very important","1997","Couple + C. LE 16 ","Female","","","","","1"
"Very important","1997","1-pers.-HH","Male","","","","","1"
"Very important","1997","Couple + C. GT 16 ","Male","","","","","1"
"Important","1998","(Married) couple without C. ","Male","","","","","2"
"Important","1998","1-pers.-HH","Male","","","","","2"
"Important","1998","1-pers.-HH","Female","","","","","2"
"Important","1998","Single parent ","Male","","","","","2"
"Important","1998","Single parent ","Female","","","","","2"
"Important","1998","Couple + C. LE 16 ","Male","","","","","2"
"Important","1998","Couple + C. LE 16 ","Female","","","","","2"
"Important","1998","(Married) couple without C. ","Female","","","","","2"
"Important","1998","Couple + C. GT 16 ","Female","","","","","2"
"Important","1998","Couple + C. LE and GT 16","Male","","","","","2"
