"plh0105","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Less important","1990","Full Time","Couple + C. LE and GT 16","23","","",""
"Less important","1990","Part Time","1-pers.-HH","13","","",""
"Less important","1990","Part Time","(Married) couple without C. ","23","","",""
"Less important","1990","Part Time","Single parent ","11","","",""
"Less important","1990","Part Time","Couple + C. LE 16 ","18","","",""
"Less important","1990","Part Time","Couple + C. GT 16 ","29","","",""
"Less important","1990","Part Time","Couple + C. LE and GT 16","9","","",""
"Less important","1990","Not Working","1-pers.-HH","64","0.141375526883192","0.110207003926029","0.172544049840355"
"Less important","1990","Not Working","(Married) couple without C. ","63","0.0687347333385516","0.0519901971229101","0.0854792695541932"
"Less important","1990","Not Working","Single parent ","12","","",""
"Less important","1990","Not Working","Couple + C. LE 16 ","22","","",""
"Less important","1990","Not Working","Couple + C. GT 16 ","46","0.0997180570991904","0.0728858431511845","0.126550271047196"
"Less important","1990","Not Working","Couple + C. LE and GT 16","10","","",""
"Quite unimportant","1990","Full Time","1-pers.-HH","1","","",""
"Quite unimportant","1990","Full Time","(Married) couple without C. ","2","","",""
"Quite unimportant","1990","Full Time","Single parent ","2","","",""
"Quite unimportant","1990","Full Time","Couple + C. LE 16 ","5","","",""
"Quite unimportant","1990","Full Time","Couple + C. GT 16 ","3","","",""
"Quite unimportant","1990","Full Time","Couple + C. LE and GT 16","2","","",""
"Quite unimportant","1990","Part Time","1-pers.-HH","1","","",""
"Quite unimportant","1990","Part Time","(Married) couple without C. ","","","",""
"Quite unimportant","1990","Part Time","Single parent ","","","",""
"Quite unimportant","1990","Part Time","Couple + C. LE 16 ","2","","",""
"Quite unimportant","1990","Part Time","Couple + C. GT 16 ","3","","",""
"Quite unimportant","1990","Part Time","Couple + C. LE and GT 16","2","","",""
"Quite unimportant","1990","Not Working","1-pers.-HH","17","","",""
"Quite unimportant","1990","Not Working","(Married) couple without C. ","4","","",""
"Quite unimportant","1990","Not Working","Single parent ","2","","",""
"Quite unimportant","1990","Not Working","Couple + C. LE 16 ","2","","",""
"Quite unimportant","1990","Not Working","Couple + C. GT 16 ","1","","",""
"Quite unimportant","1990","Not Working","Couple + C. LE and GT 16","1","","",""
"Very important","1991","Full Time","1-pers.-HH","","","",""
"Very important","1991","Full Time","(Married) couple without C. ","","","",""
"Very important","1991","Full Time","Single parent ","","","",""
"Very important","1991","Full Time","Couple + C. LE 16 ","","","",""
"Very important","1991","Full Time","Couple + C. GT 16 ","","","",""
"Very important","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Very important","1991","Part Time","1-pers.-HH","","","",""
"Very important","1991","Part Time","(Married) couple without C. ","","","",""
"Very important","1991","Part Time","Single parent ","","","",""
"Very important","1991","Part Time","Couple + C. LE 16 ","","","",""
"Very important","1991","Part Time","Couple + C. GT 16 ","","","",""
"Very important","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Very important","1991","Not Working","1-pers.-HH","","","",""
"Very important","1991","Not Working","(Married) couple without C. ","","","",""
"Very important","1991","Not Working","Single parent ","","","",""
"Very important","1991","Not Working","Couple + C. LE 16 ","","","",""
"Very important","1991","Not Working","Couple + C. GT 16 ","","","",""
"Very important","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Important","1991","Full Time","1-pers.-HH","","","",""
"Important","1991","Full Time","(Married) couple without C. ","","","",""
"Important","1991","Full Time","Single parent ","","","",""
"Important","1991","Full Time","Couple + C. LE 16 ","","","",""
"Important","1991","Full Time","Couple + C. GT 16 ","","","",""
"Important","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Important","1991","Part Time","1-pers.-HH","","","",""
"Important","1991","Part Time","(Married) couple without C. ","","","",""
"Important","1991","Part Time","Single parent ","","","",""
"Important","1991","Part Time","Couple + C. LE 16 ","","","",""
"Important","1991","Part Time","Couple + C. GT 16 ","","","",""
"Important","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Important","1991","Not Working","1-pers.-HH","","","",""
"Important","1991","Not Working","(Married) couple without C. ","","","",""
"Important","1991","Not Working","Single parent ","","","",""
"Important","1991","Not Working","Couple + C. LE 16 ","","","",""
"Important","1991","Not Working","Couple + C. GT 16 ","","","",""
"Important","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Less important","1991","Full Time","1-pers.-HH","","","",""
"Less important","1991","Full Time","(Married) couple without C. ","","","",""
"Less important","1991","Full Time","Single parent ","","","",""
"Less important","1991","Full Time","Couple + C. LE 16 ","","","",""
"Less important","1991","Full Time","Couple + C. GT 16 ","","","",""
"Less important","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Less important","1991","Part Time","1-pers.-HH","","","",""
"Less important","1991","Part Time","(Married) couple without C. ","","","",""
"Less important","1991","Part Time","Single parent ","","","",""
"Less important","1991","Part Time","Couple + C. LE 16 ","","","",""
"Less important","1991","Part Time","Couple + C. GT 16 ","","","",""
"Less important","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Less important","1991","Not Working","1-pers.-HH","","","",""
"Less important","1991","Not Working","(Married) couple without C. ","","","",""
"Less important","1991","Not Working","Single parent ","","","",""
"Less important","1991","Not Working","Couple + C. LE 16 ","","","",""
"Less important","1991","Not Working","Couple + C. GT 16 ","","","",""
"Less important","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","Full Time","1-pers.-HH","","","",""
"Quite unimportant","1991","Full Time","(Married) couple without C. ","","","",""
"Quite unimportant","1991","Full Time","Single parent ","","","",""
"Quite unimportant","1991","Full Time","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","Full Time","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","Full Time","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","Part Time","1-pers.-HH","","","",""
"Quite unimportant","1991","Part Time","(Married) couple without C. ","","","",""
"Quite unimportant","1991","Part Time","Single parent ","","","",""
"Quite unimportant","1991","Part Time","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","Part Time","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","Part Time","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1991","Not Working","1-pers.-HH","","","",""
"Quite unimportant","1991","Not Working","(Married) couple without C. ","","","",""
"Quite unimportant","1991","Not Working","Single parent ","","","",""
"Quite unimportant","1991","Not Working","Couple + C. LE 16 ","","","",""
"Quite unimportant","1991","Not Working","Couple + C. GT 16 ","","","",""
"Quite unimportant","1991","Not Working","Couple + C. LE and GT 16","","","",""
"Very important","1992","Full Time","1-pers.-HH","114","0.263723854724552","0.222782410547528","0.304665298901577"
"Very important","1992","Full Time","(Married) couple without C. ","306","0.218638493380832","0.19599557374012","0.241281413021544"
"Very important","1992","Full Time","Single parent ","57","0.234811034309438","0.181183717217215","0.288438351401662"
"Very important","1992","Full Time","Couple + C. LE 16 ","338","0.205133598550265","0.185366323776879","0.224900873323652"
"Very important","1992","Full Time","Couple + C. GT 16 ","240","0.213856743803444","0.189702880608211","0.238010606998678"
"Very important","1992","Full Time","Couple + C. LE and GT 16","77","0.185872871713792","0.146605527125522","0.225140216302062"
"Very important","1992","Part Time","1-pers.-HH","31","0.254567731745428","0.17495089079592","0.334184572694936"
"Very important","1992","Part Time","(Married) couple without C. ","102","0.252438531845791","0.210130594122842","0.294746469568739"
"Very important","1992","Part Time","Single parent ","44","0.36071972046756","0.28145697131508","0.43998246962004"
"Very important","1992","Part Time","Couple + C. LE 16 ","214","0.326104936934309","0.290973584868467","0.361236289000151"
"Very important","1992","Part Time","Couple + C. GT 16 ","112","0.237928136982858","0.199554020793846","0.27630225317187"
"Very important","1992","Part Time","Couple + C. LE and GT 16","45","0.254021937202948","0.190428766596711","0.317615107809186"
"Very important","1992","Not Working","1-pers.-HH","140","0.180798608494433","0.151212741863454","0.210384475125413"
"Very important","1992","Not Working","(Married) couple without C. ","275","0.20875049790509","0.186424834433159","0.231076161377021"
"Very important","1992","Not Working","Single parent ","46","0.292241503667009","0.220644353746949","0.363838653587069"
"Very important","1992","Not Working","Couple + C. LE 16 ","135","0.299577175059321","0.25658005653716","0.342574293581481"
"Very important","1992","Not Working","Couple + C. GT 16 ","150","0.241036113936851","0.207066464988377","0.275005762885326"
"Very important","1992","Not Working","Couple + C. LE and GT 16","51","0.323127333426504","0.252618248980125","0.393636417872883"
"Important","1992","Full Time","1-pers.-HH","286","0.636645649542897","0.591958551205333","0.681332747880461"
"Important","1992","Full Time","(Married) couple without C. ","847","0.672414804019735","0.64670351365607","0.6981260943834"
"Important","1992","Full Time","Single parent ","160","0.666255621646764","0.606597456371228","0.725913786922301"
"Important","1992","Full Time","Couple + C. LE 16 ","1098","0.68509713626875","0.662359479259818","0.707834793277682"
"Important","1992","Full Time","Couple + C. GT 16 ","729","0.657874088765845","0.629926866115302","0.685821311416388"
"Important","1992","Full Time","Couple + C. LE and GT 16","265","0.697831634223251","0.651478698999003","0.744184569447499"
"Important","1992","Part Time","1-pers.-HH","75","0.682403544249126","0.597317637516085","0.767489450982167"
"Important","1992","Part Time","(Married) couple without C. ","259","0.62793442700526","0.580859736872248","0.675009117138271"
"Important","1992","Part Time","Single parent ","85","0.560495574119333","0.478572497300855","0.64241865093781"
"Important","1992","Part Time","Couple + C. LE 16 ","411","0.596481992421689","0.559715671904491","0.633248312938887"
"Important","1992","Part Time","Couple + C. GT 16 ","310","0.665670898995248","0.623156661272314","0.708185136718183"
"Important","1992","Part Time","Couple + C. LE and GT 16","118","0.656698625366612","0.587334859556537","0.726062391176686"
"Important","1992","Not Working","1-pers.-HH","389","0.607150032076271","0.569604973618908","0.644695090533635"
"Important","1992","Not Working","(Married) couple without C. ","862","0.675430951134492","0.649710539217964","0.70115136305102"
"Important","1992","Not Working","Single parent ","87","0.587445238394418","0.509944339821607","0.664946136967229"
"Important","1992","Not Working","Couple + C. LE 16 ","267","0.619311931502045","0.573735092353968","0.664888770650122"
"Important","1992","Not Working","Couple + C. GT 16 ","389","0.646347802927688","0.608376039768224","0.684319566087152"
"Important","1992","Not Working","Couple + C. LE and GT 16","104","0.595478803579892","0.521482754155256","0.669474853004528"
"Less important","1992","Full Time","1-pers.-HH","45","0.099630495732551","0.0718029682962098","0.127458023168892"
"Less important","1992","Full Time","(Married) couple without C. ","124","0.106366836967809","0.0894769840655459","0.123256689870073"
"Less important","1992","Full Time","Single parent ","22","","",""
"Less important","1992","Full Time","Couple + C. LE 16 ","162","0.107224374269356","0.0920783289318747","0.122370419606837"
"Less important","1992","Full Time","Couple + C. GT 16 ","126","0.117839208706434","0.0988462307183235","0.136832186694544"
"Less important","1992","Full Time","Couple + C. LE and GT 16","34","0.112267119255567","0.0803998493745261","0.144134389136607"
"Less important","1992","Part Time","1-pers.-HH","8","","",""
"Less important","1992","Part Time","(Married) couple without C. ","44","0.119627041148949","0.0880211087274891","0.15123297357041"
"Less important","1992","Part Time","Single parent ","12","","",""
"Less important","1992","Part Time","Couple + C. LE 16 ","57","0.0739872101355615","0.0543713724836974","0.0936030477874255"
"Less important","1992","Part Time","Couple + C. GT 16 ","50","0.0952003067940654","0.0687510838740735","0.121649529714057"
"Less important","1992","Part Time","Couple + C. LE and GT 16","17","","",""
"Less important","1992","Not Working","1-pers.-HH","104","0.176991412359638","0.147650764874546","0.20633205984473"
"Less important","1992","Not Working","(Married) couple without C. ","110","0.0932950475702484","0.0773180128726059","0.109272082267891"
"Less important","1992","Not Working","Single parent ","18","","",""
"Less important","1992","Not Working","Couple + C. LE 16 ","32","0.0778343136352624","0.0526868102384548","0.10298181703207"
"Less important","1992","Not Working","Couple + C. GT 16 ","61","0.0952524988238816","0.0719371815508849","0.118567816096878"
"Less important","1992","Not Working","Couple + C. LE and GT 16","14","","",""
"Quite unimportant","1992","Full Time","1-pers.-HH","","","",""
"Quite unimportant","1992","Full Time","(Married) couple without C. ","3","","",""
"Quite unimportant","1992","Full Time","Single parent ","1","","",""
"Quite unimportant","1992","Full Time","Couple + C. LE 16 ","5","","",""
"Quite unimportant","1992","Full Time","Couple + C. GT 16 ","12","","",""
"Quite unimportant","1992","Full Time","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","1992","Part Time","1-pers.-HH","1","","",""
"Quite unimportant","1992","Part Time","(Married) couple without C. ","","","",""
"Quite unimportant","1992","Part Time","Single parent ","","","",""
"Quite unimportant","1992","Part Time","Couple + C. LE 16 ","2","","",""
"Quite unimportant","1992","Part Time","Couple + C. GT 16 ","1","","",""
"Quite unimportant","1992","Part Time","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1992","Not Working","1-pers.-HH","17","","",""
"Quite unimportant","1992","Not Working","(Married) couple without C. ","26","","",""
"Quite unimportant","1992","Not Working","Single parent ","4","","",""
"Quite unimportant","1992","Not Working","Couple + C. LE 16 ","2","","",""
"Quite unimportant","1992","Not Working","Couple + C. GT 16 ","9","","",""
"Quite unimportant","1992","Not Working","Couple + C. LE and GT 16","","","",""
"Very important","1993","Full Time","1-pers.-HH","","","",""
"Very important","1993","Full Time","(Married) couple without C. ","","","",""
"Very important","1993","Full Time","Single parent ","","","",""
"Very important","1993","Full Time","Couple + C. LE 16 ","","","",""
"Very important","1993","Full Time","Couple + C. GT 16 ","","","",""
"Very important","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Very important","1993","Part Time","1-pers.-HH","","","",""
"Very important","1993","Part Time","(Married) couple without C. ","","","",""
"Very important","1993","Part Time","Single parent ","","","",""
"Very important","1993","Part Time","Couple + C. LE 16 ","","","",""
"Very important","1993","Part Time","Couple + C. GT 16 ","","","",""
"Very important","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Very important","1993","Not Working","1-pers.-HH","","","",""
"Very important","1993","Not Working","(Married) couple without C. ","","","",""
"Very important","1993","Not Working","Single parent ","","","",""
"Very important","1993","Not Working","Couple + C. LE 16 ","","","",""
"Very important","1993","Not Working","Couple + C. GT 16 ","","","",""
"Very important","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Important","1993","Full Time","1-pers.-HH","","","",""
"Important","1993","Full Time","(Married) couple without C. ","","","",""
"Important","1993","Full Time","Single parent ","","","",""
"Important","1993","Full Time","Couple + C. LE 16 ","","","",""
"Important","1993","Full Time","Couple + C. GT 16 ","","","",""
"Important","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Important","1993","Part Time","1-pers.-HH","","","",""
"Important","1993","Part Time","(Married) couple without C. ","","","",""
"Important","1993","Part Time","Single parent ","","","",""
"Important","1993","Part Time","Couple + C. LE 16 ","","","",""
"Important","1993","Part Time","Couple + C. GT 16 ","","","",""
"Important","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Important","1993","Not Working","1-pers.-HH","","","",""
"Important","1993","Not Working","(Married) couple without C. ","","","",""
"Important","1993","Not Working","Single parent ","","","",""
"Important","1993","Not Working","Couple + C. LE 16 ","","","",""
"Important","1993","Not Working","Couple + C. GT 16 ","","","",""
"Important","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Less important","1993","Full Time","1-pers.-HH","","","",""
"Less important","1993","Full Time","(Married) couple without C. ","","","",""
"Less important","1993","Full Time","Single parent ","","","",""
"Less important","1993","Full Time","Couple + C. LE 16 ","","","",""
"Less important","1993","Full Time","Couple + C. GT 16 ","","","",""
"Less important","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Less important","1993","Part Time","1-pers.-HH","","","",""
"Less important","1993","Part Time","(Married) couple without C. ","","","",""
"Less important","1993","Part Time","Single parent ","","","",""
"Less important","1993","Part Time","Couple + C. LE 16 ","","","",""
"Less important","1993","Part Time","Couple + C. GT 16 ","","","",""
"Less important","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Less important","1993","Not Working","1-pers.-HH","","","",""
"Less important","1993","Not Working","(Married) couple without C. ","","","",""
"Less important","1993","Not Working","Single parent ","","","",""
"Less important","1993","Not Working","Couple + C. LE 16 ","","","",""
"Less important","1993","Not Working","Couple + C. GT 16 ","","","",""
"Less important","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1993","Full Time","1-pers.-HH","","","",""
"Quite unimportant","1993","Full Time","(Married) couple without C. ","","","",""
"Quite unimportant","1993","Full Time","Single parent ","","","",""
"Quite unimportant","1993","Full Time","Couple + C. LE 16 ","","","",""
"Quite unimportant","1993","Full Time","Couple + C. GT 16 ","","","",""
"Quite unimportant","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1993","Part Time","1-pers.-HH","","","",""
"Quite unimportant","1993","Part Time","(Married) couple without C. ","","","",""
"Quite unimportant","1993","Part Time","Single parent ","","","",""
"Quite unimportant","1993","Part Time","Couple + C. LE 16 ","","","",""
"Quite unimportant","1993","Part Time","Couple + C. GT 16 ","","","",""
"Quite unimportant","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1993","Not Working","1-pers.-HH","","","",""
"Quite unimportant","1993","Not Working","(Married) couple without C. ","","","",""
"Quite unimportant","1993","Not Working","Single parent ","","","",""
"Quite unimportant","1993","Not Working","Couple + C. LE 16 ","","","",""
"Quite unimportant","1993","Not Working","Couple + C. GT 16 ","","","",""
"Quite unimportant","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Very important","1994","Full Time","1-pers.-HH","","","",""
"Very important","1994","Full Time","(Married) couple without C. ","","","",""
"Very important","1994","Full Time","Single parent ","","","",""
"Very important","1994","Full Time","Couple + C. LE 16 ","","","",""
"Very important","1994","Full Time","Couple + C. GT 16 ","","","",""
"Very important","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Very important","1994","Part Time","1-pers.-HH","","","",""
"Very important","1994","Part Time","(Married) couple without C. ","","","",""
"Very important","1994","Part Time","Single parent ","","","",""
"Very important","1994","Part Time","Couple + C. LE 16 ","","","",""
"Very important","1994","Part Time","Couple + C. GT 16 ","","","",""
"Very important","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Very important","1994","Not Working","1-pers.-HH","","","",""
"Very important","1994","Not Working","(Married) couple without C. ","","","",""
"Very important","1994","Not Working","Single parent ","","","",""
"Very important","1994","Not Working","Couple + C. LE 16 ","","","",""
"Very important","1994","Not Working","Couple + C. GT 16 ","","","",""
"Very important","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Important","1994","Full Time","1-pers.-HH","","","",""
"Important","1994","Full Time","(Married) couple without C. ","","","",""
"Important","1994","Full Time","Single parent ","","","",""
"Important","1994","Full Time","Couple + C. LE 16 ","","","",""
"Important","1994","Full Time","Couple + C. GT 16 ","","","",""
"Important","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Important","1994","Part Time","1-pers.-HH","","","",""
"Important","1994","Part Time","(Married) couple without C. ","","","",""
"Important","1994","Part Time","Single parent ","","","",""
"Important","1994","Part Time","Couple + C. LE 16 ","","","",""
"Important","1994","Part Time","Couple + C. GT 16 ","","","",""
"Important","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Important","1994","Not Working","1-pers.-HH","","","",""
"Important","1994","Not Working","(Married) couple without C. ","","","",""
"Important","1994","Not Working","Single parent ","","","",""
"Important","1994","Not Working","Couple + C. LE 16 ","","","",""
"Important","1994","Not Working","Couple + C. GT 16 ","","","",""
"Important","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Less important","1994","Full Time","1-pers.-HH","","","",""
"Less important","1994","Full Time","(Married) couple without C. ","","","",""
"Less important","1994","Full Time","Single parent ","","","",""
"Less important","1994","Full Time","Couple + C. LE 16 ","","","",""
"Less important","1994","Full Time","Couple + C. GT 16 ","","","",""
"Less important","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Less important","1994","Part Time","1-pers.-HH","","","",""
"Less important","1994","Part Time","(Married) couple without C. ","","","",""
"Less important","1994","Part Time","Single parent ","","","",""
"Less important","1994","Part Time","Couple + C. LE 16 ","","","",""
"Less important","1994","Part Time","Couple + C. GT 16 ","","","",""
"Less important","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Less important","1994","Not Working","1-pers.-HH","","","",""
"Less important","1994","Not Working","(Married) couple without C. ","","","",""
"Less important","1994","Not Working","Single parent ","","","",""
"Less important","1994","Not Working","Couple + C. LE 16 ","","","",""
"Less important","1994","Not Working","Couple + C. GT 16 ","","","",""
"Less important","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1994","Full Time","1-pers.-HH","","","",""
"Quite unimportant","1994","Full Time","(Married) couple without C. ","","","",""
"Quite unimportant","1994","Full Time","Single parent ","","","",""
"Quite unimportant","1994","Full Time","Couple + C. LE 16 ","","","",""
"Quite unimportant","1994","Full Time","Couple + C. GT 16 ","","","",""
"Quite unimportant","1994","Full Time","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1994","Part Time","1-pers.-HH","","","",""
"Quite unimportant","1994","Part Time","(Married) couple without C. ","","","",""
"Quite unimportant","1994","Part Time","Single parent ","","","",""
"Quite unimportant","1994","Part Time","Couple + C. LE 16 ","","","",""
"Quite unimportant","1994","Part Time","Couple + C. GT 16 ","","","",""
"Quite unimportant","1994","Part Time","Couple + C. LE and GT 16","","","",""
"Quite unimportant","1994","Not Working","1-pers.-HH","","","",""
"Quite unimportant","1994","Not Working","(Married) couple without C. ","","","",""
"Quite unimportant","1994","Not Working","Single parent ","","","",""
"Quite unimportant","1994","Not Working","Couple + C. LE 16 ","","","",""
"Quite unimportant","1994","Not Working","Couple + C. GT 16 ","","","",""
"Quite unimportant","1994","Not Working","Couple + C. LE and GT 16","","","",""
"Very important","1995","Full Time","1-pers.-HH","114","0.221980052642211","0.183961630449051","0.259998474835371"
"Very important","1995","Full Time","(Married) couple without C. ","297","0.206652162718583","0.184624797972211","0.228679527464955"
"Very important","1995","Full Time","Single parent ","59","0.290276558207707","0.226570410700337","0.353982705715076"
"Very important","1995","Full Time","Couple + C. LE 16 ","338","0.21572997202896","0.19422207336772","0.2372378706902"
"Very important","1995","Full Time","Couple + C. GT 16 ","207","0.2049068571922","0.179034885004539","0.230778829379861"
"Very important","1995","Full Time","Couple + C. LE and GT 16","112","0.264344763645477","0.222856453352024","0.305833073938931"
"Very important","1995","Part Time","1-pers.-HH","56","0.322894148563272","0.253015863439964","0.39277243368658"
"Very important","1995","Part Time","(Married) couple without C. ","106","0.227639122470735","0.188280632182574","0.266997612758896"
"Very important","1995","Part Time","Single parent ","48","0.325929125946406","0.250414408738159","0.401443843154653"
"Very important","1995","Part Time","Couple + C. LE 16 ","198","0.263938583391812","0.230132102286992","0.297745064496632"
"Very important","1995","Part Time","Couple + C. GT 16 ","125","0.304960925090859","0.261546612752365","0.348375237429353"
"Very important","1995","Part Time","Couple + C. LE and GT 16","74","0.358223836409498","0.293063179301885","0.423384493517111"
"Very important","1995","Not Working","1-pers.-HH","173","0.232569520787029","0.201428395274174","0.263710646299884"
"Very important","1995","Not Working","(Married) couple without C. ","372","0.244610842088313","0.222393511722782","0.266828172453843"
"Very important","1995","Not Working","Single parent ","58","0.28454375166369","0.220722760631935","0.348364742695444"
"Very important","1995","Not Working","Couple + C. LE 16 ","223","0.37749657460482","0.33741845715927","0.41757469205037"
"Very important","1995","Not Working","Couple + C. GT 16 ","190","0.315167950500812","0.278918913497309","0.351416987504316"
"Very important","1995","Not Working","Couple + C. LE and GT 16","106","0.36558019859687","0.309960126922268","0.421200270271471"
"Important","1995","Full Time","1-pers.-HH","297","0.6804363926877","0.637777048713679","0.723095736661722"
"Important","1995","Full Time","(Married) couple without C. ","896","0.707163943646156","0.682407795433884","0.731920091858428"
"Important","1995","Full Time","Single parent ","124","0.652429464764631","0.585592142102916","0.719266787426345"
"Important","1995","Full Time","Couple + C. LE 16 ","961","0.701434475748192","0.677505543961874","0.72536340753451"
"Important","1995","Full Time","Couple + C. GT 16 ","636","0.686098947478878","0.65635270950147","0.715845185456286"
