"plh0193","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Fully agree","2003","Full Time","(0) in school","","","",""
"Fully agree","2003","Full Time","(1a) inadequately completed","13","","",""
"Fully agree","2003","Full Time","(1b) general elementary school","69","0.133749675130988","0.101651947256438","0.165847403005539"
"Fully agree","2003","Full Time","(1c) basic vocational qualification","212","0.100149018063308","0.0872727061307342","0.113025329995882"
"Fully agree","2003","Full Time","(2b) intermediate general qualification","21","","",""
"Fully agree","2003","Full Time","(2a) intermediate vocational","175","0.0687205455389747","0.0589380569711443","0.0785030341068051"
"Fully agree","2003","Full Time","(2c_gen) general maturity certificate","7","","",""
"Fully agree","2003","Full Time","(2c_voc) vocational maturity certificate","30","0.0303856297346715","0.0181420544052979","0.0426292050640451"
"Fully agree","2003","Full Time","(3a) lower tertiary education","35","0.0440922751093524","0.0310783475560481","0.0571062026626566"
"Fully agree","2003","Full Time","(3b) higher tertiary education","41","0.0332619862094701","0.0243175508323908","0.0422064215865494"
"Fully agree","2003","Part Time","(0) in school","5","","",""
"Fully agree","2003","Part Time","(1a) inadequately completed","9","","",""
"Fully agree","2003","Part Time","(1b) general elementary school","59","0.146648448528494","0.113134242583531","0.180162654473457"
"Fully agree","2003","Part Time","(1c) basic vocational qualification","126","0.0972990842986146","0.08053796931736","0.114060199279869"
"Fully agree","2003","Part Time","(2b) intermediate general qualification","11","","",""
"Fully agree","2003","Part Time","(2a) intermediate vocational","79","0.0623851743186577","0.0497433904799832","0.0750269581573322"
"Fully agree","2003","Part Time","(2c_gen) general maturity certificate","13","","",""
"Fully agree","2003","Part Time","(2c_voc) vocational maturity certificate","19","","",""
"Fully agree","2003","Part Time","(3a) lower tertiary education","16","","",""
"Fully agree","2003","Part Time","(3b) higher tertiary education","16","","",""
"Fully agree","2003","Not Working","(0) in school","22","","",""
"Fully agree","2003","Not Working","(1a) inadequately completed","23","","",""
"Fully agree","2003","Not Working","(1b) general elementary school","192","0.141635389794988","0.122548908487616","0.160721871102361"
"Fully agree","2003","Not Working","(1c) basic vocational qualification","400","0.136712499715093","0.124425318501123","0.148999680929063"
"Fully agree","2003","Not Working","(2b) intermediate general qualification","16","","",""
"Fully agree","2003","Not Working","(2a) intermediate vocational","100","0.0877746512672269","0.0716089151970826","0.103940387337371"
"Fully agree","2003","Not Working","(2c_gen) general maturity certificate","14","","",""
"Fully agree","2003","Not Working","(2c_voc) vocational maturity certificate","25","","",""
"Fully agree","2003","Not Working","(3a) lower tertiary education","30","0.090694548205829","0.064278633543639","0.117110462868019"
"Fully agree","2003","Not Working","(3b) higher tertiary education","27","","",""
"Rather agree","2003","Full Time","(0) in school","","","",""
"Rather agree","2003","Full Time","(1a) inadequately completed","24","","",""
"Rather agree","2003","Full Time","(1b) general elementary school","143","0.344606468997849","0.299791922520499","0.389421015475199"
"Rather agree","2003","Full Time","(1c) basic vocational qualification","779","0.376121385125053","0.355343712132345","0.39689905811776"
"Rather agree","2003","Full Time","(2b) intermediate general qualification","85","0.398119252915156","0.334157751771426","0.462080754058887"
"Rather agree","2003","Full Time","(2a) intermediate vocational","971","0.377923040075512","0.359173536139486","0.396672544011538"
"Rather agree","2003","Full Time","(2c_gen) general maturity certificate","51","0.307250412094657","0.237693688977291","0.376807135212022"
"Rather agree","2003","Full Time","(2c_voc) vocational maturity certificate","241","0.332255322456026","0.29865713830865","0.365853506603402"
"Rather agree","2003","Full Time","(3a) lower tertiary education","298","0.333661132895075","0.303771572477767","0.363550693312383"
"Rather agree","2003","Full Time","(3b) higher tertiary education","342","0.228492209077843","0.207549623475453","0.249434794680233"
"Rather agree","2003","Part Time","(0) in school","23","","",""
"Rather agree","2003","Part Time","(1a) inadequately completed","14","","",""
"Rather agree","2003","Part Time","(1b) general elementary school","174","0.397737158589771","0.351369269570382","0.44410504760916"
"Rather agree","2003","Part Time","(1c) basic vocational qualification","458","0.390421520084162","0.362831102436002","0.418011937732321"
"Rather agree","2003","Part Time","(2b) intermediate general qualification","63","0.348616643844285","0.281386843106602","0.415846444581968"
"Rather agree","2003","Part Time","(2a) intermediate vocational","500","0.35827806555646","0.333214723398948","0.383341407713972"
"Rather agree","2003","Part Time","(2c_gen) general maturity certificate","81","0.23916012030038","0.194597802143421","0.283722438457339"
"Rather agree","2003","Part Time","(2c_voc) vocational maturity certificate","116","0.243071024713325","0.202242910233974","0.283899139192676"
"Rather agree","2003","Part Time","(3a) lower tertiary education","78","0.269783370724201","0.220533596744425","0.319033144703978"
