"ple0181","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Never","2018","Single parent ","indirect migration background","12","","",""
"Never","2018","Couple + C. LE 16 ","no migration background","140","0.0324500862129619","0.0266368304099295","0.0382633420159944"
"Never","2018","Couple + C. LE 16 ","direct migration background","38","0.0214800688392141","0.0139579744816372","0.029002163196791"
"Never","2018","Couple + C. LE 16 ","indirect migration background","16","","",""
"Never","2018","Couple + C. GT 16 ","no migration background","100","0.0437703111427991","0.0354020913633427","0.0521385309222556"
"Never","2018","Couple + C. GT 16 ","direct migration background","13","","",""
"Never","2018","Couple + C. GT 16 ","indirect migration background","13","","",""
"Never","2018","Couple + C. LE and GT 16","no migration background","54","0.0321107253038537","0.0228661325474076","0.0413553180602997"
"Never","2018","Couple + C. LE and GT 16","direct migration background","16","","",""
"Never","2018","Couple + C. LE and GT 16","indirect migration background","8","","",""
