"ple0181","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2018","16-34 y.","Male","197","0.0663260513781124","0.0571673337417638","0.0754847690144611"
"Daily","2018","16-34 y.","Female","127","0.0282432446271553","0.0224807265042711","0.0340057627500394"
"Daily","2018","35-65 y.","Male","160","0.0237436425181389","0.0200375548345225","0.0274497302017553"
"Daily","2018","35-65 y.","Female","164","0.0189998581013382","0.0160219353187729","0.0219777808839035"
"Daily","2018","66 and older","Male","26","","",""
"Daily","2018","66 and older","Female","15","","",""
"Four to six days a week","2018","16-34 y.","Male","472","0.165576397620598","0.151896353988719","0.179256441252477"
"Four to six days a week","2018","16-34 y.","Female","413","0.136052038715305","0.124126649966136","0.147977427464474"
"Four to six days a week","2018","35-65 y.","Male","618","0.0929675916854273","0.0858989287525807","0.100036254618274"
"Four to six days a week","2018","35-65 y.","Female","701","0.0858140198538843","0.0797045979158447","0.0919234417919238"
"Four to six days a week","2018","66 and older","Male","158","0.0722973750542163","0.0619577395978831","0.0826370105105496"
"Four to six days a week","2018","66 and older","Female","145","0.0573042396873427","0.0482440203722477","0.0663644590024376"
"Two to three days a week","2018","16-34 y.","Male","1213","0.424027744429664","0.405839411438071","0.442216077421256"
"Two to three days a week","2018","16-34 y.","Female","1322","0.404760943620472","0.387687495634239","0.421834391606705"
"Two to three days a week","2018","35-65 y.","Male","2743","0.435929012150101","0.423858245664064","0.447999778636139"
"Two to three days a week","2018","35-65 y.","Female","3418","0.407839087007569","0.397119747899651","0.418558426115486"
"Two to three days a week","2018","66 and older","Male","812","0.323212375676118","0.304539561954595","0.341885189397642"
"Two to three days a week","2018","66 and older","Female","912","0.339484204065025","0.321025086063517","0.357943322066533"
"Two to four days a month","2018","16-34 y.","Male","666","0.24167076700723","0.22591513107347","0.257426402940991"
"Two to four days a month","2018","16-34 y.","Female","755","0.244167680444194","0.229224843956435","0.259110516931953"
"Two to four days a month","2018","35-65 y.","Male","2176","0.324153519046043","0.312759958121056","0.335547079971031"
"Two to four days a month","2018","35-65 y.","Female","2620","0.331564854543507","0.321296104052612","0.341833605034402"
"Two to four days a month","2018","66 and older","Male","933","0.389553945994973","0.370084794743936","0.40902309724601"
"Two to four days a month","2018","66 and older","Female","963","0.383332607069805","0.364379826687009","0.402285387452601"
"Once a month or less","2018","16-34 y.","Male","191","0.0684791820938287","0.0591837294520531","0.0777746347356042"
"Once a month or less","2018","16-34 y.","Female","258","0.0871018257560272","0.0772933612537087","0.0969102902583457"
"Once a month or less","2018","35-65 y.","Male","607","0.0925229261594919","0.0854694599370224","0.0995763923819613"
"Once a month or less","2018","35-65 y.","Female","769","0.104136927508275","0.0974745856091101","0.11079926940744"
"Once a month or less","2018","66 and older","Male","360","0.149993094157288","0.135737463698003","0.164248724616574"
"Once a month or less","2018","66 and older","Female","359","0.154722674237608","0.140625367565036","0.168819980910179"
"Never","2018","16-34 y.","Male","97","0.0339198574705667","0.0272574902792516","0.0405822246618819"
"Never","2018","16-34 y.","Female","300","0.0996742668368462","0.0892542701035897","0.110094263570103"
"Never","2018","35-65 y.","Male","179","0.0306833084407973","0.0264852931243356","0.034881323757259"
"Never","2018","35-65 y.","Female","402","0.0516452529854265","0.0468179524883959","0.0564725534824571"
"Never","2018","66 and older","Male","121","0.0575598995267626","0.0482611090582693","0.0668586899952559"
"Never","2018","66 and older","Female","134","0.0590421474872261","0.0498540474647552","0.068230247509697"
