"ple0181","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","Part Time","(Married) couple without C. ","106","0.0889979289501992","0.0742758433253056","0.103720014575093"
"Four to six days a week","2016","Part Time","Single parent ","95","0.139558030743971","0.11606802292197","0.163048038565972"
"Four to six days a week","2016","Part Time","Couple + C. LE 16 ","229","0.115514368978927","0.102136338804875","0.128892399152978"
"Four to six days a week","2016","Part Time","Couple + C. GT 16 ","99","0.124264296629454","0.102318672357273","0.146209920901634"
"Four to six days a week","2016","Part Time","Couple + C. LE and GT 16","90","0.131846114033233","0.107353895401752","0.156338332664714"
"Four to six days a week","2016","Not Working","1-pers.-HH","99","0.0562766360056775","0.0450371035481009","0.067516168463254"
"Four to six days a week","2016","Not Working","(Married) couple without C. ","206","0.0653738859363947","0.0570505486033572","0.0736972232694323"
"Four to six days a week","2016","Not Working","Single parent ","76","0.100177647093223","0.0764102481490464","0.1239450460374"
"Four to six days a week","2016","Not Working","Couple + C. LE 16 ","135","0.139045526060431","0.116352575606224","0.161738476514638"
"Four to six days a week","2016","Not Working","Couple + C. GT 16 ","71","0.112234332859924","0.0887667842502698","0.135701881469579"
"Four to six days a week","2016","Not Working","Couple + C. LE and GT 16","60","0.131577228700422","0.102354383306792","0.160800074094053"
"Two to three days a week","2016","Full Time","1-pers.-HH","416","0.36483544583687","0.336842373574307","0.392828518099433"
"Two to three days a week","2016","Full Time","(Married) couple without C. ","940","0.382413965313617","0.362930565355366","0.401897365271869"
"Two to three days a week","2016","Full Time","Single parent ","314","0.450437697724862","0.413178917111655","0.487696478338069"
"Two to three days a week","2016","Full Time","Couple + C. LE 16 ","1244","0.453255303965939","0.434383546416904","0.472127061514974"
"Two to three days a week","2016","Full Time","Couple + C. GT 16 ","501","0.438542842482246","0.409851398787411","0.467234286177082"
"Two to three days a week","2016","Full Time","Couple + C. LE and GT 16","360","0.460753294526521","0.426842573841795","0.494664015211248"
"Two to three days a week","2016","Part Time","1-pers.-HH","239","0.31899236653759","0.283883250757116","0.354101482318064"
"Two to three days a week","2016","Part Time","(Married) couple without C. ","559","0.373798446966028","0.348783734024087","0.398813159907969"
"Two to three days a week","2016","Part Time","Single parent ","418","0.468205630334704","0.434380838249722","0.502030422419687"
"Two to three days a week","2016","Part Time","Couple + C. LE 16 ","985","0.429464531123724","0.408747202716331","0.450181859531118"
"Two to three days a week","2016","Part Time","Couple + C. GT 16 ","390","0.432113966232733","0.399159219820522","0.465068712644945"
"Two to three days a week","2016","Part Time","Couple + C. LE and GT 16","339","0.461433061939358","0.425344439668902","0.497521684209813"
"Two to three days a week","2016","Not Working","1-pers.-HH","525","0.333389454977212","0.310397608709415","0.356381301245009"
"Two to three days a week","2016","Not Working","(Married) couple without C. ","1233","0.35970001762224","0.343540128944735","0.375859906299744"
"Two to three days a week","2016","Not Working","Single parent ","268","0.477420952120806","0.437880230798268","0.516961673443344"
"Two to three days a week","2016","Not Working","Couple + C. LE 16 ","414","0.470429578503435","0.43769313227996","0.503166024726911"
"Two to three days a week","2016","Not Working","Couple + C. GT 16 ","335","0.475618312698501","0.438489699250466","0.512746926146537"
"Two to three days a week","2016","Not Working","Couple + C. LE and GT 16","255","0.488797861685288","0.445583558845075","0.532012164525501"
"Two to four days a month","2016","Full Time","1-pers.-HH","410","0.366768371546643","0.338743981868159","0.394792761225128"
"Two to four days a month","2016","Full Time","(Married) couple without C. ","822","0.346738192886267","0.327657523117035","0.365818862655499"
"Two to four days a month","2016","Full Time","Single parent ","208","0.332723414198268","0.297437820404975","0.36800900799156"
"Two to four days a month","2016","Full Time","Couple + C. LE 16 ","788","0.297245948168824","0.279919551117542","0.314572345220106"
"Two to four days a month","2016","Full Time","Couple + C. GT 16 ","364","0.313340597604422","0.286520083643585","0.340161111565259"
"Two to four days a month","2016","Full Time","Couple + C. LE and GT 16","267","0.298553779192413","0.267421026542921","0.329686531841906"
"Two to four days a month","2016","Part Time","1-pers.-HH","209","0.278898537196421","0.245117337947713","0.312679736445129"
"Two to four days a month","2016","Part Time","(Married) couple without C. ","518","0.360181773882796","0.335361368124163","0.38500217964143"
"Two to four days a month","2016","Part Time","Single parent ","197","0.231995549040357","0.20338233476332","0.260608763317393"
"Two to four days a month","2016","Part Time","Couple + C. LE 16 ","643","0.311922234460447","0.292532551679979","0.331311917240914"
"Two to four days a month","2016","Part Time","Couple + C. GT 16 ","252","0.283822755251139","0.253829604299427","0.313815906202852"
"Two to four days a month","2016","Part Time","Couple + C. LE and GT 16","206","0.285258388309363","0.252570275405662","0.317946501213065"
"Two to four days a month","2016","Not Working","1-pers.-HH","601","0.365479655754513","0.341993269072721","0.388966042436306"
"Two to four days a month","2016","Not Working","(Married) couple without C. ","1296","0.373933694228719","0.357641339555141","0.390226048902297"
"Two to four days a month","2016","Not Working","Single parent ","173","0.266952715610355","0.2319339349594","0.301971496261309"
"Two to four days a month","2016","Not Working","Couple + C. LE 16 ","210","0.254942109330016","0.226357111852968","0.283527106807063"
"Two to four days a month","2016","Not Working","Couple + C. GT 16 ","180","0.255782034147827","0.223345026581976","0.288219041713678"
"Two to four days a month","2016","Not Working","Couple + C. LE and GT 16","116","0.230609884835245","0.1941950124642","0.267024757206291"
"Once a month or less","2016","Full Time","1-pers.-HH","135","0.124482815798202","0.105285258858161","0.143680372738243"
"Once a month or less","2016","Full Time","(Married) couple without C. ","272","0.109656568157982","0.0971296210093585","0.122183515306606"
"Once a month or less","2016","Full Time","Single parent ","64","0.059504915549554","0.0417892492192054","0.0772205818799026"
"Once a month or less","2016","Full Time","Couple + C. LE 16 ","190","0.0661465165985357","0.0567245519077393","0.0755684812893321"
"Once a month or less","2016","Full Time","Couple + C. GT 16 ","118","0.0930095680635443","0.0762156030832141","0.109803533043875"
"Once a month or less","2016","Full Time","Couple + C. LE and GT 16","61","0.0690930594508052","0.0518394727391843","0.0863466461624262"
"Once a month or less","2016","Part Time","1-pers.-HH","94","0.166435902948186","0.138378545489905","0.194493260406467"
"Once a month or less","2016","Part Time","(Married) couple without C. ","173","0.123595766610439","0.106579129471351","0.140612403749527"
"Once a month or less","2016","Part Time","Single parent ","62","0.0806579612899954","0.0621990053849805","0.0991169171950103"
"Once a month or less","2016","Part Time","Couple + C. LE 16 ","188","0.0829554684349699","0.0714117294617141","0.0944992074082258"
"Once a month or less","2016","Part Time","Couple + C. GT 16 ","75","0.10846756942584","0.0877801292341267","0.129155009617553"
"Once a month or less","2016","Part Time","Couple + C. LE and GT 16","54","0.0735396352509727","0.0546436186590294","0.0924356518429159"
"Once a month or less","2016","Not Working","1-pers.-HH","252","0.164250455548686","0.146180661889705","0.182320249207668"
"Once a month or less","2016","Not Working","(Married) couple without C. ","465","0.138152123002271","0.126533076767763","0.149771169236778"
"Once a month or less","2016","Not Working","Single parent ","52","0.0808084904600381","0.059233562569402","0.102383418350674"
"Once a month or less","2016","Not Working","Couple + C. LE 16 ","51","0.0615775323918884","0.0458111265765069","0.0773439382072698"
"Once a month or less","2016","Not Working","Couple + C. GT 16 ","60","0.0713285228572225","0.0521939682622535","0.0904630774521915"
"Once a month or less","2016","Not Working","Couple + C. LE and GT 16","32","0.0651087188898722","0.0437799071312027","0.0864375306485418"
"Never","2016","Full Time","1-pers.-HH","58","0.0452106775481784","0.0331288339351992","0.0572925211611576"
"Never","2016","Full Time","(Married) couple without C. ","98","0.0451725332397441","0.0368462953428283","0.05349877113666"
"Never","2016","Full Time","Single parent ","26","","",""
"Never","2016","Full Time","Couple + C. LE 16 ","71","0.0221269138502857","0.01655056055953","0.0277032671410414"
"Never","2016","Full Time","Couple + C. GT 16 ","35","0.0334836693170694","0.0230818526025636","0.0438854860315751"
"Never","2016","Full Time","Couple + C. LE and GT 16","15","","",""
"Never","2016","Part Time","1-pers.-HH","71","0.12143227654277","0.0968281219396641","0.146036431145876"
"Never","2016","Part Time","(Married) couple without C. ","61","0.0414185349370032","0.0311162967372709","0.0517207731367354"
"Never","2016","Part Time","Single parent ","40","0.0541669459595548","0.0388236249670916","0.0695102669520179"
"Never","2016","Part Time","Couple + C. LE 16 ","102","0.0437353387465576","0.0351761209823293","0.052294556510786"
"Never","2016","Part Time","Couple + C. GT 16 ","40","0.0437450215799139","0.0301387416855628","0.0573513014742649"
"Never","2016","Part Time","Couple + C. LE and GT 16","27","","",""
"Never","2016","Not Working","1-pers.-HH","109","0.0654095215058795","0.0533510297769136","0.0774680132348453"
"Never","2016","Not Working","(Married) couple without C. ","136","0.0450716038834697","0.0380858496833528","0.0520573580835866"
"Never","2016","Not Working","Single parent ","27","","",""
"Never","2016","Not Working","Couple + C. LE 16 ","29","","",""
"Never","2016","Not Working","Couple + C. GT 16 ","30","0.0513964176246083","0.0349805253454521","0.0678123099037646"
"Never","2016","Not Working","Couple + C. LE and GT 16","25","","",""
"Daily","2017","Full Time","1-pers.-HH","","","",""
"Daily","2017","Full Time","(Married) couple without C. ","","","",""
"Daily","2017","Full Time","Single parent ","","","",""
"Daily","2017","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2017","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2017","Part Time","1-pers.-HH","","","",""
"Daily","2017","Part Time","(Married) couple without C. ","","","",""
"Daily","2017","Part Time","Single parent ","","","",""
"Daily","2017","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2017","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2017","Not Working","1-pers.-HH","","","",""
"Daily","2017","Not Working","(Married) couple without C. ","","","",""
"Daily","2017","Not Working","Single parent ","","","",""
"Daily","2017","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2017","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2017","Not Working","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Full Time","1-pers.-HH","","","",""
"Four to six days a week","2017","Full Time","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Full Time","Single parent ","","","",""
"Four to six days a week","2017","Full Time","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Full Time","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Part Time","1-pers.-HH","","","",""
"Four to six days a week","2017","Part Time","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Part Time","Single parent ","","","",""
"Four to six days a week","2017","Part Time","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Part Time","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Four to six days a week","2017","Not Working","1-pers.-HH","","","",""
"Four to six days a week","2017","Not Working","(Married) couple without C. ","","","",""
"Four to six days a week","2017","Not Working","Single parent ","","","",""
"Four to six days a week","2017","Not Working","Couple + C. LE 16 ","","","",""
"Four to six days a week","2017","Not Working","Couple + C. GT 16 ","","","",""
"Four to six days a week","2017","Not Working","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Full Time","1-pers.-HH","","","",""
"Two to three days a week","2017","Full Time","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Full Time","Single parent ","","","",""
"Two to three days a week","2017","Full Time","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Full Time","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Part Time","1-pers.-HH","","","",""
"Two to three days a week","2017","Part Time","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Part Time","Single parent ","","","",""
"Two to three days a week","2017","Part Time","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Part Time","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Two to three days a week","2017","Not Working","1-pers.-HH","","","",""
"Two to three days a week","2017","Not Working","(Married) couple without C. ","","","",""
"Two to three days a week","2017","Not Working","Single parent ","","","",""
"Two to three days a week","2017","Not Working","Couple + C. LE 16 ","","","",""
"Two to three days a week","2017","Not Working","Couple + C. GT 16 ","","","",""
"Two to three days a week","2017","Not Working","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Full Time","1-pers.-HH","","","",""
"Two to four days a month","2017","Full Time","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Full Time","Single parent ","","","",""
"Two to four days a month","2017","Full Time","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Full Time","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Part Time","1-pers.-HH","","","",""
"Two to four days a month","2017","Part Time","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Part Time","Single parent ","","","",""
"Two to four days a month","2017","Part Time","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Part Time","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Two to four days a month","2017","Not Working","1-pers.-HH","","","",""
"Two to four days a month","2017","Not Working","(Married) couple without C. ","","","",""
"Two to four days a month","2017","Not Working","Single parent ","","","",""
"Two to four days a month","2017","Not Working","Couple + C. LE 16 ","","","",""
"Two to four days a month","2017","Not Working","Couple + C. GT 16 ","","","",""
"Two to four days a month","2017","Not Working","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Full Time","1-pers.-HH","","","",""
"Once a month or less","2017","Full Time","(Married) couple without C. ","","","",""
"Once a month or less","2017","Full Time","Single parent ","","","",""
"Once a month or less","2017","Full Time","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Full Time","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Part Time","1-pers.-HH","","","",""
"Once a month or less","2017","Part Time","(Married) couple without C. ","","","",""
"Once a month or less","2017","Part Time","Single parent ","","","",""
"Once a month or less","2017","Part Time","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Part Time","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Once a month or less","2017","Not Working","1-pers.-HH","","","",""
"Once a month or less","2017","Not Working","(Married) couple without C. ","","","",""
"Once a month or less","2017","Not Working","Single parent ","","","",""
"Once a month or less","2017","Not Working","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","Not Working","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2017","Full Time","1-pers.-HH","","","",""
"Never","2017","Full Time","(Married) couple without C. ","","","",""
"Never","2017","Full Time","Single parent ","","","",""
"Never","2017","Full Time","Couple + C. LE 16 ","","","",""
"Never","2017","Full Time","Couple + C. GT 16 ","","","",""
"Never","2017","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2017","Part Time","1-pers.-HH","","","",""
"Never","2017","Part Time","(Married) couple without C. ","","","",""
"Never","2017","Part Time","Single parent ","","","",""
"Never","2017","Part Time","Couple + C. LE 16 ","","","",""
"Never","2017","Part Time","Couple + C. GT 16 ","","","",""
"Never","2017","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2017","Not Working","1-pers.-HH","","","",""
"Never","2017","Not Working","(Married) couple without C. ","","","",""
"Never","2017","Not Working","Single parent ","","","",""
"Never","2017","Not Working","Couple + C. LE 16 ","","","",""
"Never","2017","Not Working","Couple + C. GT 16 ","","","",""
"Never","2017","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2018","Full Time","1-pers.-HH","37","0.0233803625722784","0.0155042532890004","0.0312564718555564"
"Daily","2018","Full Time","(Married) couple without C. ","62","0.0198541598876306","0.01459037386698","0.0251179459082811"
"Daily","2018","Full Time","Single parent ","14","","",""
"Daily","2018","Full Time","Couple + C. LE 16 ","91","0.039898022085202","0.0323908042045796","0.0474052399658243"
"Daily","2018","Full Time","Couple + C. GT 16 ","43","0.0329010127387811","0.0231480486613005","0.0426539768162618"
"Daily","2018","Full Time","Couple + C. LE and GT 16","36","0.0294743452348734","0.0182032626914353","0.0407454277783115"
"Daily","2018","Part Time","1-pers.-HH","18","","",""
"Daily","2018","Part Time","(Married) couple without C. ","32","0.0163231529150086","0.010203461256309","0.0224428445737082"
"Daily","2018","Part Time","Single parent ","24","","",""
"Daily","2018","Part Time","Couple + C. LE 16 ","62","0.0199198618035565","0.0139692849619126","0.0258704386452003"
"Daily","2018","Part Time","Couple + C. GT 16 ","23","","",""
"Daily","2018","Part Time","Couple + C. LE and GT 16","36","0.0591251059866416","0.0428320684888955","0.0754181434843876"
"Daily","2018","Not Working","1-pers.-HH","28","","",""
"Daily","2018","Not Working","(Married) couple without C. ","34","0.0114958526040642","0.0079822567649037","0.0150094484432246"
"Daily","2018","Not Working","Single parent ","25","","",""
"Daily","2018","Not Working","Couple + C. LE 16 ","28","","",""
"Daily","2018","Not Working","Couple + C. GT 16 ","23","","",""
"Daily","2018","Not Working","Couple + C. LE and GT 16","31","0.0659124101445686","0.0444824248159075","0.0873423954732297"
"Four to six days a week","2018","Full Time","1-pers.-HH","124","0.100237825505756","0.0845846278014498","0.115891023210063"
"Four to six days a week","2018","Full Time","(Married) couple without C. ","288","0.103322800363739","0.0918374759713914","0.114808124756086"
"Four to six days a week","2018","Full Time","Single parent ","77","0.0938525243842357","0.0726102394670722","0.115094809301399"
"Four to six days a week","2018","Full Time","Couple + C. LE 16 ","273","0.109784055909864","0.0977928744515213","0.121775237368206"
"Four to six days a week","2018","Full Time","Couple + C. GT 16 ","139","0.124186576266357","0.106154752551136","0.142218399981578"
"Four to six days a week","2018","Full Time","Couple + C. LE and GT 16","86","0.117790577711381","0.0963082588194713","0.139272896603291"
"Four to six days a week","2018","Part Time","1-pers.-HH","58","0.0601600868378663","0.044659610467975","0.0756605632077576"
"Four to six days a week","2018","Part Time","(Married) couple without C. ","132","0.0844530940495962","0.0710239178017191","0.0978822702974734"
"Four to six days a week","2018","Part Time","Single parent ","101","0.101964196110829","0.0814272557712124","0.122501136450446"
"Four to six days a week","2018","Part Time","Couple + C. LE 16 ","223","0.120648941574421","0.106777294954921","0.134520588193921"
"Four to six days a week","2018","Part Time","Couple + C. GT 16 ","107","0.0922384851775604","0.074357515572844","0.110119454782277"
"Four to six days a week","2018","Part Time","Couple + C. LE and GT 16","89","0.136044800217883","0.112361799079774","0.159727801355993"
"Four to six days a week","2018","Not Working","1-pers.-HH","115","0.0580106750702498","0.0471204110665942","0.0689009390739055"
"Four to six days a week","2018","Not Working","(Married) couple without C. ","254","0.0855970529993828","0.0763757949039525","0.094818311094813"
"Four to six days a week","2018","Not Working","Single parent ","85","0.116664985023458","0.0919290154233507","0.141400954623565"
"Four to six days a week","2018","Not Working","Couple + C. LE 16 ","104","0.141940099392304","0.116305918181482","0.167574280603126"
"Four to six days a week","2018","Not Working","Couple + C. GT 16 ","72","0.118165552706596","0.0941837157288272","0.142147389684364"
"Four to six days a week","2018","Not Working","Couple + C. LE and GT 16","82","0.169806152830082","0.137378841365501","0.202233464294664"
"Two to three days a week","2018","Full Time","1-pers.-HH","545","0.383267432772727","0.357926488937607","0.408608376607848"
"Two to three days a week","2018","Full Time","(Married) couple without C. ","1067","0.403074265360852","0.384565399618288","0.421583131103417"
"Two to three days a week","2018","Full Time","Single parent ","336","0.475399747977387","0.439023112430607","0.511776383524167"
"Two to three days a week","2018","Full Time","Couple + C. LE 16 ","1172","0.464144919854441","0.445015793669355","0.483274046039527"
"Two to three days a week","2018","Full Time","Couple + C. GT 16 ","543","0.43923715285342","0.412101787263414","0.466372518443426"
"Two to three days a week","2018","Full Time","Couple + C. LE and GT 16","363","0.441124190134566","0.408035610085077","0.474212770184056"
"Two to three days a week","2018","Part Time","1-pers.-HH","318","0.352978470033222","0.321825651157104","0.384131288909341"
"Two to three days a week","2018","Part Time","(Married) couple without C. ","653","0.416952383481983","0.393140347288818","0.440764419675149"
"Two to three days a week","2018","Part Time","Single parent ","359","0.451820170028741","0.418044078025257","0.485596262032225"
"Two to three days a week","2018","Part Time","Couple + C. LE 16 ","927","0.4168752259884","0.395877662509644","0.437872789467157"
"Two to three days a week","2018","Part Time","Couple + C. GT 16 ","445","0.431502607267365","0.400896714564497","0.462108499970233"
"Two to three days a week","2018","Part Time","Couple + C. LE and GT 16","362","0.460335417708319","0.425904444032702","0.494766391383936"
"Two to three days a week","2018","Not Working","1-pers.-HH","601","0.331755152224156","0.309820128650908","0.353690175797404"
"Two to three days a week","2018","Not Working","(Married) couple without C. ","1298","0.348694166768337","0.332986676914093","0.364401656622581"
"Two to three days a week","2018","Not Working","Single parent ","263","0.41677147575388","0.37878191058551","0.45476104092225"
"Two to three days a week","2018","Not Working","Couple + C. LE 16 ","333","0.422804020042176","0.386518003267016","0.459090036817336"
"Two to three days a week","2018","Not Working","Couple + C. GT 16 ","322","0.440877267863052","0.40399174879763","0.477762786928474"
"Two to three days a week","2018","Not Working","Couple + C. LE and GT 16","232","0.453834272883388","0.410835571108378","0.496832974658399"
"Two to four days a month","2018","Full Time","1-pers.-HH","466","0.317987495457017","0.293714432850062","0.342260558063973"
"Two to four days a month","2018","Full Time","(Married) couple without C. ","884","0.325577457262835","0.307895907770472","0.343259006755197"
"Two to four days a month","2018","Full Time","Single parent ","208","0.285149357057236","0.252262477913265","0.318036236201207"
"Two to four days a month","2018","Full Time","Couple + C. LE 16 ","814","0.304513989421317","0.286862047942038","0.322165930900596"
"Two to four days a month","2018","Full Time","Couple + C. GT 16 ","412","0.274185623170079","0.249794508392686","0.298576737947473"
"Two to four days a month","2018","Full Time","Couple + C. LE and GT 16","293","0.323477537256923","0.292302770570611","0.354652303943235"
"Two to four days a month","2018","Part Time","1-pers.-HH","301","0.352435792848854","0.321293879074035","0.383577706623673"
"Two to four days a month","2018","Part Time","(Married) couple without C. ","545","0.315300094311003","0.292860578805078","0.337739609816928"
"Two to four days a month","2018","Part Time","Single parent ","237","0.296134747542999","0.265149532591652","0.327119962494345"
"Two to four days a month","2018","Part Time","Couple + C. LE 16 ","613","0.294227427143257","0.274820397073103","0.31363445721341"
"Two to four days a month","2018","Part Time","Couple + C. GT 16 ","299","0.332969606701939","0.303847404781939","0.362091808621939"
"Two to four days a month","2018","Part Time","Couple + C. LE and GT 16","217","0.258119365105813","0.227890108832253","0.288348621379372"
"Two to four days a month","2018","Not Working","1-pers.-HH","639","0.367019780154415","0.344565390092441","0.389474170216389"
"Two to four days a month","2018","Not Working","(Married) couple without C. ","1332","0.367954855871298","0.352059755241681","0.383849956500915"
"Two to four days a month","2018","Not Working","Single parent ","184","0.294107043715259","0.25899807378958","0.329216013640938"
"Two to four days a month","2018","Not Working","Couple + C. LE 16 ","186","0.316769056573977","0.28259762028346","0.350940492864494"
"Two to four days a month","2018","Not Working","Couple + C. GT 16 ","180","0.251862171726535","0.219613208989966","0.284111134463105"
"Two to four days a month","2018","Not Working","Couple + C. LE and GT 16","109","0.222250873978031","0.186343306845068","0.258158441110994"
"Once a month or less","2018","Full Time","1-pers.-HH","163","0.115246616237898","0.0986029654919917","0.131890266983805"
"Once a month or less","2018","Full Time","(Married) couple without C. ","276","0.0988942869895917","0.0876300807958174","0.110158493183366"
"Once a month or less","2018","Full Time","Single parent ","48","0.0742075453634802","0.0551151833947645","0.093299907332196"
"Once a month or less","2018","Full Time","Couple + C. LE 16 ","189","0.0629173226960417","0.0536036981416294","0.072230947250454"
"Once a month or less","2018","Full Time","Couple + C. GT 16 ","107","0.0933234759270044","0.0774190438485954","0.109227908005413"
"Once a month or less","2018","Full Time","Couple + C. LE and GT 16","68","0.0655733919173259","0.0490774750187481","0.0820693088159037"
"Once a month or less","2018","Part Time","1-pers.-HH","118","0.125070684385162","0.103506743970619","0.146634624799704"
"Once a month or less","2018","Part Time","(Married) couple without C. ","190","0.113219286609229","0.0979165318615056","0.128522041356953"
"Once a month or less","2018","Part Time","Single parent ","67","0.0787264749147678","0.0604488498595873","0.0970040999699482"
"Once a month or less","2018","Part Time","Couple + C. LE 16 ","193","0.102529322360524","0.0896106081533356","0.115448036567712"
"Once a month or less","2018","Part Time","Couple + C. GT 16 ","85","0.0688318218841885","0.0531874620677984","0.0844761817005787"
"Once a month or less","2018","Part Time","Couple + C. LE and GT 16","66","0.0512107897499932","0.035983740369721","0.0664378391302654"
"Once a month or less","2018","Not Working","1-pers.-HH","267","0.158940532798082","0.141907493752966","0.175973571843199"
"Once a month or less","2018","Not Working","(Married) couple without C. ","456","0.137058774116027","0.125723396482395","0.148394151749658"
"Once a month or less","2018","Not Working","Single parent ","38","0.0389504409741755","0.0240422470970035","0.0538586348513475"
"Once a month or less","2018","Not Working","Couple + C. LE 16 ","39","0.0529261991713276","0.0364811430854263","0.0693712552572289"
"Once a month or less","2018","Not Working","Couple + C. GT 16 ","61","0.0974749354397764","0.0754396041026609","0.119510266776892"
"Once a month or less","2018","Not Working","Couple + C. LE and GT 16","37","0.0536767177083923","0.0342115919166637","0.0731418435001209"
"Never","2018","Full Time","1-pers.-HH","79","0.0598802674543226","0.0475134817234229","0.0722470531852224"
"Never","2018","Full Time","(Married) couple without C. ","121","0.0492770301353523","0.0411097702632735","0.0574442900074312"
"Never","2018","Full Time","Single parent ","41","0.0493555044549427","0.0335773692081041","0.0651336397017813"
"Never","2018","Full Time","Couple + C. LE 16 ","72","0.0187416900331343","0.0135400450921494","0.0239433349741193"
"Never","2018","Full Time","Couple + C. GT 16 ","41","0.0361661590443583","0.0259579675950042","0.0463743504937125"
"Never","2018","Full Time","Couple + C. LE and GT 16","19","","",""
