"ple0181","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2018","Hesse","Male","82","0.103294538112222","0.0821121420588068","0.124476934165636"
"Four to six days a week","2018","Hesse","Female","76","0.0811435512491508","0.0633536048078219","0.0989334976904796"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Male","63","0.0889301865916147","0.0675517980690005","0.110308575114229"
"Four to six days a week","2018","Rhineland-Palatinate,Saarland","Female","74","0.0778858865474391","0.0592099853489896","0.0965617877458887"
"Four to six days a week","2018","Baden-Württemberg","Male","93","0.0788806610534944","0.0640849371134715","0.0936763849935174"
"Four to six days a week","2018","Baden-Württemberg","Female","88","0.0767502612178268","0.0632476514966083","0.0902528709390453"
"Four to six days a week","2018","Bavaria","Male","153","0.0931898571298405","0.0797343381314161","0.106645376128265"
"Four to six days a week","2018","Bavaria","Female","163","0.0759860872119646","0.0648038341980929","0.0871683402258362"
"Four to six days a week","2018","Berlin","Male","45","0.0897440726671244","0.0642546986106319","0.115233446723617"
"Four to six days a week","2018","Berlin","Female","38","0.0635633974952559","0.0422424333407738","0.084884361649738"
"Four to six days a week","2018","Brandenburg","Male","55","0.114787260918594","0.0861811001222784","0.14339342171491"
"Four to six days a week","2018","Brandenburg","Female","63","0.0917311549384723","0.0676953401867477","0.115766969690197"
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Male","32","0.147928726308147","0.105183327337229","0.190674125279065"
"Four to six days a week","2018","Mecklenburg-Western Pomerania","Female","35","0.0902306428551809","0.0592240642264535","0.121237221483908"
"Four to six days a week","2018","Saxony","Male","68","0.0916843588369411","0.0712080418282","0.112160675845682"
"Four to six days a week","2018","Saxony","Female","59","0.0797406617592332","0.0615617195201232","0.0979196039983431"
"Four to six days a week","2018","Saxony-Anhalt","Male","35","0.0627066194262494","0.0388287833107948","0.086584455541704"
"Four to six days a week","2018","Saxony-Anhalt","Female","42","0.104423618080112","0.0778306434577802","0.131016592702444"
"Four to six days a week","2018","Thuringia","Male","35","0.080175475825602","0.0543572205070204","0.105993731144184"
"Four to six days a week","2018","Thuringia","Female","37","0.0697315359978013","0.0476269814130048","0.0918360905825978"
"Two to three days a week","2018","Schleswig-Holstein","Male","185","0.426910961911567","0.379830049939341","0.473991873883793"
"Two to three days a week","2018","Schleswig-Holstein","Female","229","0.430177707437831","0.386781002322079","0.473574412553583"
"Two to three days a week","2018","Hamburg","Male","92","0.427260086972507","0.360827192318578","0.493692981626436"
"Two to three days a week","2018","Hamburg","Female","107","0.406127226980407","0.347977113052655","0.464277340908158"
"Two to three days a week","2018","Lower Saxony","Male","516","0.440461137668438","0.411978409254311","0.468943866082565"
"Two to three days a week","2018","Lower Saxony","Female","549","0.398587030284862","0.372450308125714","0.424723752444011"
"Two to three days a week","2018","Bremen","Male","46","0.549921378642901","0.454306403731144","0.645536353554658"
"Two to three days a week","2018","Bremen","Female","46","0.34926910968773","0.264673275774544","0.433864943600916"
"Two to three days a week","2018","North Rhine-Westphalia","Male","1094","0.447193137982069","0.4275851111534","0.466801164810739"
"Two to three days a week","2018","North Rhine-Westphalia","Female","1352","0.432407972747168","0.41447281621229","0.450343129282047"
"Two to three days a week","2018","Hesse","Male","306","0.411343782897602","0.377095024346416","0.445592541448788"
"Two to three days a week","2018","Hesse","Female","369","0.363117038336763","0.331785845439226","0.3944482312343"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Male","321","0.449024948609453","0.411667626418838","0.486382270800067"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Female","333","0.393943547519413","0.359892271999837","0.42799482303899"
"Two to three days a week","2018","Baden-Württemberg","Male","454","0.37160389301247","0.345079230361031","0.39812855566391"
"Two to three days a week","2018","Baden-Württemberg","Female","561","0.36877337989077","0.344300187639333","0.393246572142206"
"Two to three days a week","2018","Bavaria","Male","632","0.33728802604906","0.315404322804355","0.359171729293766"
"Two to three days a week","2018","Bavaria","Female","777","0.328084809123512","0.308270756615787","0.347898861631236"
"Two to three days a week","2018","Berlin","Male","192","0.390529787453294","0.347020912803174","0.434038662103413"
"Two to three days a week","2018","Berlin","Female","174","0.347733108532711","0.306113327857317","0.389352889208105"
"Two to three days a week","2018","Brandenburg","Male","242","0.495325321865714","0.45045698993585","0.540193653795578"
"Two to three days a week","2018","Brandenburg","Female","265","0.462270158338334","0.420753421875216","0.503786894801451"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Male","105","0.367207848241392","0.3091699504308","0.425245746051983"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Female","161","0.481793180191769","0.427718612588448","0.53586774779509"
"Two to three days a week","2018","Saxony","Male","269","0.373815230442504","0.339485881416736","0.408144579468273"
"Two to three days a week","2018","Saxony","Female","334","0.398502853863873","0.365647505302809","0.431358202424937"
"Two to three days a week","2018","Saxony-Anhalt","Male","154","0.416089115627831","0.367541605488151","0.46463662576751"
"Two to three days a week","2018","Saxony-Anhalt","Female","201","0.347156833439638","0.305758436405173","0.388555230474104"
"Two to three days a week","2018","Thuringia","Male","160","0.359594853324091","0.313971440796284","0.405218265851898"
"Two to three days a week","2018","Thuringia","Female","194","0.382422326936369","0.340244867517309","0.424599786355428"
"Two to four days a month","2018","Schleswig-Holstein","Male","102","0.262628013022021","0.220741037402004","0.304514988642038"
"Two to four days a month","2018","Schleswig-Holstein","Female","129","0.250824882683347","0.212828690993632","0.288821074373062"
"Two to four days a month","2018","Hamburg","Male","49","0.247740553108947","0.189765565311553","0.30571554090634"
"Two to four days a month","2018","Hamburg","Female","78","0.284846168990027","0.231404780192798","0.338287557787255"
"Two to four days a month","2018","Lower Saxony","Male","330","0.287153525698297","0.261195734036242","0.313111317360352"
"Two to four days a month","2018","Lower Saxony","Female","411","0.339593541877762","0.314312875814807","0.364874207940717"
"Two to four days a month","2018","Bremen","Male","23","","",""
"Two to four days a month","2018","Bremen","Female","32","0.339442062886876","0.255417461202671","0.42346666457108"
"Two to four days a month","2018","North Rhine-Westphalia","Male","661","0.266500898597586","0.249064822879391","0.283936974315782"
"Two to four days a month","2018","North Rhine-Westphalia","Female","726","0.266585343683316","0.250577489906015","0.282593197460616"
"Two to four days a month","2018","Hesse","Male","281","0.32613286252251","0.29350445203796","0.35876127300706"
"Two to four days a month","2018","Hesse","Female","295","0.364029653894723","0.332681597761511","0.395377710027935"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","Male","190","0.320081141268768","0.285043640352227","0.35511864218531"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","Female","255","0.3535625712999","0.320246311644477","0.386878830955323"
"Two to four days a month","2018","Baden-Württemberg","Male","486","0.360416120235882","0.334062283151473","0.386769957320291"
"Two to four days a month","2018","Baden-Württemberg","Female","527","0.327008018578171","0.303212107734171","0.35080392942217"
"Two to four days a month","2018","Bavaria","Male","690","0.390813421951413","0.368228538976052","0.413398304926774"
"Two to four days a month","2018","Bavaria","Female","769","0.370334195263323","0.349955565445392","0.390712825081253"
"Two to four days a month","2018","Berlin","Male","148","0.324245555538102","0.28250040832092","0.365990702755284"
"Two to four days a month","2018","Berlin","Female","164","0.344370581740651","0.302845897687712","0.38589526579359"
"Two to four days a month","2018","Brandenburg","Male","118","0.246098844585208","0.207444270415404","0.284753418755011"
"Two to four days a month","2018","Brandenburg","Female","156","0.306824528294391","0.268421998075125","0.345227058513657"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","Male","98","0.368925413688413","0.310830944732156","0.427019882644671"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","Female","97","0.320089796395211","0.269603575439262","0.370576017351161"
"Two to four days a month","2018","Saxony","Male","291","0.336961513879459","0.303422882111752","0.370500145647166"
"Two to four days a month","2018","Saxony","Female","331","0.385385934094646","0.352725439827102","0.418046428362191"
"Two to four days a month","2018","Saxony-Anhalt","Male","142","0.348855006748928","0.301912980603207","0.395797032894648"
"Two to four days a month","2018","Saxony-Anhalt","Female","181","0.338953404155712","0.29779085414153","0.380115954169893"
"Two to four days a month","2018","Thuringia","Male","166","0.400230329552776","0.353650180449155","0.446810478656396"
"Two to four days a month","2018","Thuringia","Female","187","0.341715319332777","0.300552785404148","0.382877853261407"
"Once a month or less","2018","Schleswig-Holstein","Male","33","0.0663983927428547","0.0426996808358699","0.0900971046498396"
"Once a month or less","2018","Schleswig-Holstein","Female","36","0.0815154870001669","0.05753162749086","0.105499346509474"
"Once a month or less","2018","Hamburg","Male","15","","",""
"Once a month or less","2018","Hamburg","Female","26","","",""
"Once a month or less","2018","Lower Saxony","Male","91","0.0769715541066837","0.0616788131063356","0.0922642951070319"
"Once a month or less","2018","Lower Saxony","Female","106","0.0941623941032306","0.0785716420730872","0.109753146133374"
"Once a month or less","2018","Bremen","Male","18","","",""
"Once a month or less","2018","Bremen","Female","13","","",""
"Once a month or less","2018","North Rhine-Westphalia","Male","193","0.0773742971695372","0.0668374483837999","0.0879111459552746"
"Once a month or less","2018","North Rhine-Westphalia","Female","246","0.0961711504123767","0.0854976790992306","0.106844621725523"
"Once a month or less","2018","Hesse","Male","65","0.0912308902826977","0.0711903589372737","0.111271421628122"
"Once a month or less","2018","Hesse","Female","83","0.101758152756472","0.0820609275359418","0.121455377977002"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","Male","70","0.096083266949533","0.0739491281676098","0.118217405731456"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","Female","72","0.109063980161238","0.0873407812265527","0.130787179095924"
"Once a month or less","2018","Baden-Württemberg","Male","157","0.126368767709844","0.108130778698788","0.144606756720901"
"Once a month or less","2018","Baden-Württemberg","Female","196","0.156479905411763","0.138051184583019","0.174908626240508"
"Once a month or less","2018","Bavaria","Male","220","0.12041152822599","0.105347825214192","0.135475231237788"
"Once a month or less","2018","Bavaria","Female","280","0.141074414461074","0.126384308903715","0.155764520018432"
"Once a month or less","2018","Berlin","Male","42","0.0878917804436606","0.0626411723479221","0.113142388539399"
"Once a month or less","2018","Berlin","Female","57","0.0939207879331324","0.0684273711900843","0.119414204676181"
"Once a month or less","2018","Brandenburg","Male","46","0.117276401912757","0.0884024262212933","0.146150377604221"
"Once a month or less","2018","Brandenburg","Female","45","0.0929313256532151","0.0687547738588859","0.117107877447544"
"Once a month or less","2018","Mecklenburg-Western Pomerania","Male","16","","",""
"Once a month or less","2018","Mecklenburg-Western Pomerania","Female","21","","",""
"Once a month or less","2018","Saxony","Male","105","0.143242131696401","0.118385043081277","0.168099220311526"
"Once a month or less","2018","Saxony","Female","82","0.083011274544888","0.0644962575752809","0.101526291514495"
"Once a month or less","2018","Saxony-Anhalt","Male","45","0.113661726447096","0.0824004019938528","0.144923050900338"
"Once a month or less","2018","Saxony-Anhalt","Female","63","0.167068785757096","0.134629710757573","0.199507860756618"
"Once a month or less","2018","Thuringia","Male","42","0.101231532882633","0.072554418666153","0.129908647099113"
"Once a month or less","2018","Thuringia","Female","60","0.137389178222883","0.107511508851603","0.167266847594162"
"Never","2018","Schleswig-Holstein","Male","13","","",""
"Never","2018","Schleswig-Holstein","Female","33","0.0761687229346955","0.0529173952539614","0.0994200506154296"
"Never","2018","Hamburg","Male","5","","",""
"Never","2018","Hamburg","Female","18","","",""
"Never","2018","Lower Saxony","Male","36","0.0505617932187261","0.0379911572679379","0.0631324291695144"
"Never","2018","Lower Saxony","Female","66","0.0487655548581308","0.0372680523233435","0.0602630573929181"
"Never","2018","Bremen","Male","4","","",""
"Never","2018","Bremen","Female","9","","",""
"Never","2018","North Rhine-Westphalia","Male","84","0.0333968779800866","0.0263112777452086","0.0404824782149646"
"Never","2018","North Rhine-Westphalia","Female","190","0.070028995176969","0.0607902320307553","0.0792677583231828"
"Never","2018","Hesse","Male","34","0.044178526359479","0.0298762389335233","0.0584808137854346"
"Never","2018","Hesse","Female","60","0.0560508934802728","0.0410647681191311","0.0710370188414144"
"Never","2018","Rhineland-Palatinate,Saarland","Male","23","","",""
"Never","2018","Rhineland-Palatinate,Saarland","Female","48","0.0601842720643063","0.0436104485616974","0.0767580955669152"
"Never","2018","Baden-Württemberg","Male","59","0.0391156896591933","0.0284741603478514","0.0497572189705352"
"Never","2018","Baden-Württemberg","Female","109","0.0634421064665864","0.0510776708166701","0.0758065421165027"
"Never","2018","Bavaria","Male","55","0.0343723071403362","0.0259395975473027","0.0428050167333697"
"Never","2018","Bavaria","Female","153","0.0776557678320094","0.066361543863367","0.0889499918006517"
"Never","2018","Berlin","Male","37","0.0722123182154962","0.0491286687721601","0.0952959676588322"
"Never","2018","Berlin","Female","59","0.134534626923209","0.104714740419814","0.164354513426604"
"Never","2018","Brandenburg","Male","8","","",""
"Never","2018","Brandenburg","Female","17","","",""
"Never","2018","Mecklenburg-Western Pomerania","Male","3","","",""
"Never","2018","Mecklenburg-Western Pomerania","Female","9","","",""
"Never","2018","Saxony","Male","15","","",""
"Never","2018","Saxony","Female","33","0.0405480417868697","0.0273116341069697","0.0537844494667696"
"Never","2018","Saxony-Anhalt","Male","10","","",""
"Never","2018","Saxony-Anhalt","Female","15","","",""
"Never","2018","Thuringia","Male","11","","",""
"Never","2018","Thuringia","Female","17","","",""
