"ple0181","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Daily","2016","Not Employed","1-pers.-HH","29","","",""
"Daily","2016","Not Employed","(Married) couple without C. ","52","0.0177686753269066","0.0133202038909293","0.0222171467628838"
"Daily","2016","Not Employed","Single parent ","17","","",""
"Daily","2016","Not Employed","Couple + C. LE 16 ","54","0.0522765527443744","0.0376777700195696","0.0668753354691792"
"Daily","2016","Not Employed","Couple + C. GT 16 ","19","","",""
"Daily","2016","Not Employed","Couple + C. LE and GT 16","26","","",""
"Daily","2016","Employed","1-pers.-HH","36","0.0179094797714426","0.0118047501492116","0.0240142093936736"
"Daily","2016","Employed","(Married) couple without C. ","72","0.0179168645895515","0.0137142071465866","0.0221195220325163"
"Daily","2016","Employed","Single parent ","38","0.0262040012774465","0.0181761136848007","0.0342318888700923"
"Daily","2016","Employed","Couple + C. LE 16 ","120","0.0275693569813314","0.0229688607946725","0.0321698531679902"
"Daily","2016","Employed","Couple + C. GT 16 ","40","0.016247082094077","0.0107297916600046","0.0217643725281494"
"Daily","2016","Employed","Couple + C. LE and GT 16","43","0.028869929335077","0.0205689341206879","0.037170924549466"
"Four to six days a week","2016","Not Employed","1-pers.-HH","99","0.0562766360056775","0.0450371035481009","0.067516168463254"
"Four to six days a week","2016","Not Employed","(Married) couple without C. ","206","0.0653738859363947","0.0570505486033572","0.0736972232694323"
"Four to six days a week","2016","Not Employed","Single parent ","76","0.100177647093223","0.0764102481490464","0.1239450460374"
"Four to six days a week","2016","Not Employed","Couple + C. LE 16 ","135","0.139045526060431","0.116352575606224","0.161738476514638"
"Four to six days a week","2016","Not Employed","Couple + C. GT 16 ","71","0.112234332859924","0.0887667842502698","0.135701881469579"
"Four to six days a week","2016","Not Employed","Couple + C. LE and GT 16","60","0.131577228700422","0.102354383306792","0.160800074094053"
"Four to six days a week","2016","Employed","1-pers.-HH","145","0.0863258897882414","0.0733983649707338","0.0992534146057491"
"Four to six days a week","2016","Employed","(Married) couple without C. ","312","0.0928700966957975","0.083674253641026","0.102065939750569"
"Four to six days a week","2016","Employed","Single parent ","154","0.1207003447166","0.10432817678334","0.137072512649861"
"Four to six days a week","2016","Employed","Couple + C. LE 16 ","535","0.120847310671138","0.11168905658844","0.130005564753835"
"Four to six days a week","2016","Employed","Couple + C. GT 16 ","202","0.109397475080829","0.0957754789626408","0.123019471199017"
"Four to six days a week","2016","Employed","Couple + C. LE and GT 16","191","0.12989214582035","0.113225561948523","0.146558729692176"
"Two to three days a week","2016","Not Employed","1-pers.-HH","525","0.333389454977212","0.310397608709415","0.356381301245009"
"Two to three days a week","2016","Not Employed","(Married) couple without C. ","1233","0.35970001762224","0.343540128944735","0.375859906299744"
"Two to three days a week","2016","Not Employed","Single parent ","268","0.477420952120806","0.437880230798268","0.516961673443344"
"Two to three days a week","2016","Not Employed","Couple + C. LE 16 ","414","0.470429578503435","0.43769313227996","0.503166024726911"
"Two to three days a week","2016","Not Employed","Couple + C. GT 16 ","335","0.475618312698501","0.438489699250466","0.512746926146537"
"Two to three days a week","2016","Not Employed","Couple + C. LE and GT 16","255","0.488797861685288","0.445583558845075","0.532012164525501"
"Two to three days a week","2016","Employed","1-pers.-HH","655","0.34851214891177","0.32657847862985","0.370445819193689"
"Two to three days a week","2016","Employed","(Married) couple without C. ","1499","0.379411653985434","0.364038038979623","0.394785268991246"
"Two to three days a week","2016","Employed","Single parent ","732","0.460120419362118","0.435072728857196","0.485168109867039"
"Two to three days a week","2016","Employed","Couple + C. LE 16 ","2229","0.442856067745358","0.428899550999701","0.456812584491015"
"Two to three days a week","2016","Employed","Couple + C. GT 16 ","891","0.436015112227057","0.414373996548132","0.457656227905983"
"Two to three days a week","2016","Employed","Couple + C. LE and GT 16","699","0.461060711713052","0.436348160494406","0.485773262931697"
"Two to four days a month","2016","Not Employed","1-pers.-HH","601","0.365479655754513","0.341993269072721","0.388966042436306"
"Two to four days a month","2016","Not Employed","(Married) couple without C. ","1296","0.373933694228719","0.357641339555141","0.390226048902297"
"Two to four days a month","2016","Not Employed","Single parent ","173","0.266952715610355","0.2319339349594","0.301971496261309"
"Two to four days a month","2016","Not Employed","Couple + C. LE 16 ","210","0.254942109330016","0.226357111852968","0.283527106807063"
"Two to four days a month","2016","Not Employed","Couple + C. GT 16 ","180","0.255782034147827","0.223345026581976","0.288219041713678"
"Two to four days a month","2016","Not Employed","Couple + C. LE and GT 16","116","0.230609884835245","0.1941950124642","0.267024757206291"
"Two to four days a month","2016","Employed","1-pers.-HH","619","0.335480652248944","0.313746798344772","0.357214506153116"
"Two to four days a month","2016","Employed","(Married) couple without C. ","1340","0.351422973753633","0.336297300475451","0.366548647031815"
"Two to four days a month","2016","Employed","Single parent ","405","0.27783127222229","0.255320344845956","0.300342199598624"
"Two to four days a month","2016","Employed","Couple + C. LE 16 ","1431","0.303661131441754","0.290740999152894","0.316581263730614"
"Two to four days a month","2016","Employed","Couple + C. GT 16 ","616","0.301734658978688","0.281702950826187","0.321766367131188"
"Two to four days a month","2016","Employed","Couple + C. LE and GT 16","473","0.292541087819002","0.269987655284101","0.315094520353903"
"Once a month or less","2016","Not Employed","1-pers.-HH","252","0.164250455548686","0.146180661889705","0.182320249207668"
"Once a month or less","2016","Not Employed","(Married) couple without C. ","465","0.138152123002271","0.126533076767763","0.149771169236778"
"Once a month or less","2016","Not Employed","Single parent ","52","0.0808084904600381","0.059233562569402","0.102383418350674"
"Once a month or less","2016","Not Employed","Couple + C. LE 16 ","51","0.0615775323918884","0.0458111265765069","0.0773439382072698"
"Once a month or less","2016","Not Employed","Couple + C. GT 16 ","60","0.0713285228572225","0.0521939682622535","0.0904630774521915"
"Once a month or less","2016","Not Employed","Couple + C. LE and GT 16","32","0.0651087188898722","0.0437799071312027","0.0864375306485418"
