"ple0181","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2018","Part Time","higher education","30","0.0134842714062052","0.00813226757619163","0.0188362752362188"
"Daily","2018","Not Working","in school","18","","",""
"Daily","2018","Not Working","inadequately","16","","",""
"Daily","2018","Not Working","general elemantary","41","0.0374952252264103","0.0269087186692103","0.0480817317836103"
"Daily","2018","Not Working","middle vocational","64","0.0125071542335021","0.00898109064790249","0.0160332178191017"
"Daily","2018","Not Working","vocational + Abi","7","","",""
"Daily","2018","Not Working","higher vocational","7","","",""
"Daily","2018","Not Working","higher education","15","","",""
"Four to six days a week","2018","Full Time","in school","","","",""
"Four to six days a week","2018","Full Time","inadequately","16","","",""
"Four to six days a week","2018","Full Time","general elemantary","104","0.181469984344822","0.151954688088677","0.210985280600966"
"Four to six days a week","2018","Full Time","middle vocational","472","0.123345610569391","0.113367415348876","0.133323805789905"
"Four to six days a week","2018","Full Time","vocational + Abi","107","0.0980921119347804","0.0792768352277093","0.116907388641851"
"Four to six days a week","2018","Full Time","higher vocational","61","0.0865380870353074","0.066212023028296","0.106864151042319"
"Four to six days a week","2018","Full Time","higher education","227","0.076734542182825","0.067184452970179","0.0862846313954709"
"Four to six days a week","2018","Part Time","in school","11","","",""
"Four to six days a week","2018","Part Time","inadequately","29","","",""
"Four to six days a week","2018","Part Time","general elemantary","105","0.131706086327007","0.107789247227675","0.155622925426339"
"Four to six days a week","2018","Part Time","middle vocational","329","0.0855794825293345","0.0761542793098609","0.095004685748808"
"Four to six days a week","2018","Part Time","vocational + Abi","85","0.127538130388532","0.104022772384908","0.151053488392156"
"Four to six days a week","2018","Part Time","higher vocational","20","","",""
"Four to six days a week","2018","Part Time","higher education","117","0.069517186155635","0.0577153131669618","0.0813190591443082"
"Four to six days a week","2018","Not Working","in school","34","0.132688288580126","0.0925206120252767","0.172855965134976"
"Four to six days a week","2018","Not Working","inadequately","40","0.136826301050277","0.0958342072740753","0.177818394826479"
"Four to six days a week","2018","Not Working","general elemantary","145","0.0986370336536257","0.0820207805824541","0.115253286724797"
"Four to six days a week","2018","Not Working","middle vocational","324","0.0802610313017977","0.0716406084453662","0.0888814541582292"
"Four to six days a week","2018","Not Working","vocational + Abi","41","0.136110357256229","0.101496329588103","0.170724384924354"
"Four to six days a week","2018","Not Working","higher vocational","25","","",""
"Four to six days a week","2018","Not Working","higher education","94","0.0610587957112117","0.0489538758991594","0.0731637155232641"
"Two to three days a week","2018","Full Time","in school","1","","",""
"Two to three days a week","2018","Full Time","inadequately","42","0.572227957488949","0.468264862590953","0.676191052386944"
"Two to three days a week","2018","Full Time","general elemantary","292","0.43683162425933","0.398847369820796","0.474815878697864"
"Two to three days a week","2018","Full Time","middle vocational","1785","0.426998837813812","0.411989309685486","0.442008365942139"
"Two to three days a week","2018","Full Time","vocational + Abi","405","0.457347113791559","0.425833623635038","0.48886060394808"
"Two to three days a week","2018","Full Time","higher vocational","289","0.369439447458461","0.334546355617899","0.404332539299023"
"Two to three days a week","2018","Full Time","higher education","1200","0.400362760687517","0.382782722372697","0.417942799002336"
"Two to three days a week","2018","Part Time","in school","36","0.658436336681139","0.543148327679503","0.773724345682775"
"Two to three days a week","2018","Part Time","inadequately","50","0.375672183366607","0.291773727416092","0.459570639317122"
"Two to three days a week","2018","Part Time","general elemantary","319","0.400898750601815","0.36623824089397","0.43555926030966"
"Two to three days a week","2018","Part Time","middle vocational","1461","0.430178158309105","0.413496983335573","0.446859333282637"
"Two to three days a week","2018","Part Time","vocational + Abi","349","0.418873729187464","0.38409328211824","0.453654176256687"
"Two to three days a week","2018","Part Time","higher vocational","126","0.41062047020713","0.355228782367457","0.466012158046803"
"Two to three days a week","2018","Part Time","higher education","676","0.380703307782517","0.358171638332696","0.403234977232337"
"Two to three days a week","2018","Not Working","in school","114","0.415657213608395","0.357302718726325","0.474011708490465"
"Two to three days a week","2018","Not Working","inadequately","130","0.448315007691182","0.388994694868941","0.507635320513423"
"Two to three days a week","2018","Not Working","general elemantary","509","0.396646286077366","0.369384711736475","0.423907860418257"
"Two to three days a week","2018","Not Working","middle vocational","1462","0.358037833849576","0.342826647550686","0.373249020148466"
"Two to three days a week","2018","Not Working","vocational + Abi","153","0.366159133684225","0.317529335176814","0.414788932191635"
"Two to three days a week","2018","Not Working","higher vocational","136","0.314094930024642","0.268088113606712","0.360101746442572"
"Two to three days a week","2018","Not Working","higher education","519","0.310736152535901","0.2873393105097","0.334132994562102"
"Two to four days a month","2018","Full Time","in school","","","",""
"Two to four days a month","2018","Full Time","inadequately","16","","",""
"Two to four days a month","2018","Full Time","general elemantary","165","0.237044067067481","0.204476020281901","0.269612113853061"
"Two to four days a month","2018","Full Time","middle vocational","1278","0.292827433727191","0.279018996686494","0.306635870767888"
"Two to four days a month","2018","Full Time","vocational + Abi","301","0.297540393864783","0.268620538327173","0.326460249402393"
"Two to four days a month","2018","Full Time","higher vocational","276","0.371860337250853","0.336920372750057","0.406800301751649"
"Two to four days a month","2018","Full Time","higher education","1045","0.348919807630058","0.331818522999384","0.366021092260733"
"Two to four days a month","2018","Part Time","in school","6","","",""
"Two to four days a month","2018","Part Time","inadequately","25","","",""
"Two to four days a month","2018","Part Time","general elemantary","210","0.304469475852433","0.271923488006153","0.337015463698712"
"Two to four days a month","2018","Part Time","middle vocational","1007","0.312372337821589","0.296757198355873","0.327987477287306"
"Two to four days a month","2018","Part Time","vocational + Abi","229","0.303293307380464","0.270888104201487","0.335698510559441"
"Two to four days a month","2018","Part Time","higher vocational","109","0.371742274193632","0.317327520028467","0.426157028358796"
"Two to four days a month","2018","Part Time","higher education","601","0.328028307806959","0.306242091219381","0.349814524394537"
"Two to four days a month","2018","Not Working","in school","62","0.191467829031767","0.14488033302124","0.238055325042295"
"Two to four days a month","2018","Not Working","inadequately","62","0.256512431258767","0.204422081541195","0.308602780976339"
"Two to four days a month","2018","Not Working","general elemantary","366","0.323042994328211","0.296983022116033","0.349102966540389"
"Two to four days a month","2018","Not Working","middle vocational","1300","0.345683151927406","0.330593574905547","0.360772728949265"
"Two to four days a month","2018","Not Working","vocational + Abi","113","0.352849780272988","0.304613379698074","0.401086180847902"
"Two to four days a month","2018","Not Working","higher vocational","154","0.424009245360481","0.375025145505886","0.472993345215077"
"Two to four days a month","2018","Not Working","higher education","581","0.390015888947815","0.365357255086169","0.414674522809461"
"Once a month or less","2018","Full Time","in school","","","",""
"Once a month or less","2018","Full Time","inadequately","5","","",""
"Once a month or less","2018","Full Time","general elemantary","52","0.0808463214991833","0.0599701124081741","0.101722530590193"
"Once a month or less","2018","Full Time","middle vocational","373","0.0917008002656672","0.0829433643131946","0.10045823621814"
"Once a month or less","2018","Full Time","vocational + Abi","73","0.0660570067406703","0.0503449838245631","0.0817690296567776"
"Once a month or less","2018","Full Time","higher vocational","69","0.113025757142361","0.0901356071667823","0.135915907117939"
"Once a month or less","2018","Full Time","higher education","287","0.0992575378751965","0.0885292418394964","0.109985833910897"
"Once a month or less","2018","Part Time","in school","5","","",""
"Once a month or less","2018","Part Time","inadequately","11","","",""
"Once a month or less","2018","Part Time","general elemantary","70","0.101305670816614","0.0799658700724488","0.122645471560779"
"Once a month or less","2018","Part Time","middle vocational","337","0.10460765182299","0.0942961640800914","0.114919139565889"
"Once a month or less","2018","Part Time","vocational + Abi","53","0.0745516785421798","0.0560349976101543","0.0930683594742054"
"Once a month or less","2018","Part Time","higher vocational","32","0.0978965151160538","0.0644355415275541","0.131357488704553"
"Once a month or less","2018","Part Time","higher education","208","0.108277360107522","0.0938583850055092","0.122696335209535"
"Once a month or less","2018","Not Working","in school","21","","",""
"Once a month or less","2018","Not Working","inadequately","12","","",""
"Once a month or less","2018","Not Working","general elemantary","126","0.104003869847803","0.0869924306309254","0.121015309064681"
"Once a month or less","2018","Not Working","middle vocational","472","0.143261505783726","0.132145908495656","0.154377103071795"
"Once a month or less","2018","Not Working","vocational + Abi","38","0.0923368344599017","0.0631136686310258","0.121560000288778"
"Once a month or less","2018","Not Working","higher vocational","43","0.118104276457852","0.0861152412210817","0.150093311694622"
"Once a month or less","2018","Not Working","higher education","207","0.160478998631979","0.141922608866217","0.17903538839774"
"Never","2018","Full Time","in school","","","",""
"Never","2018","Full Time","inadequately","2","","",""
"Never","2018","Full Time","general elemantary","13","","",""
"Never","2018","Full Time","middle vocational","127","0.0362966781033753","0.0306214795671873","0.0419718766395633"
"Never","2018","Full Time","vocational + Abi","41","0.0464508872023787","0.0331377314048704","0.059764042999887"
"Never","2018","Full Time","higher vocational","22","","",""
"Never","2018","Full Time","higher education","162","0.0546048663830004","0.0464527374984564","0.0627569952675445"
"Never","2018","Part Time","in school","5","","",""
"Never","2018","Part Time","inadequately","3","","",""
"Never","2018","Part Time","general elemantary","17","","",""
"Never","2018","Part Time","middle vocational","165","0.0435600098250788","0.0366829031419152","0.0504371165082424"
"Never","2018","Part Time","vocational + Abi","45","0.0590141824220337","0.042401946875249","0.0756264179688184"
"Never","2018","Part Time","higher vocational","13","","",""
"Never","2018","Part Time","higher education","152","0.0999895667411617","0.0860691646112683","0.113909968871055"
"Never","2018","Not Working","in school","25","","",""
"Never","2018","Not Working","inadequately","10","","",""
"Never","2018","Not Working","general elemantary","50","0.040174590866584","0.0292316237576938","0.0511175579754742"
"Never","2018","Not Working","middle vocational","194","0.0602493229039925","0.0526996816196097","0.0677989641883753"
"Never","2018","Not Working","vocational + Abi","25","","",""
"Never","2018","Not Working","higher vocational","26","","",""
"Never","2018","Not Working","higher education","87","0.0673737300756166","0.0547010719465052","0.0800463882047281"
