"ple0181","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2016","Employed","(3a) lower tertiary education","80","0.0615558883728891","0.0484503205375117","0.0746614562082665"
"Four to six days a week","2016","Employed","(3b) higher tertiary education","227","0.0791913977262447","0.0696345450515813","0.088748250400908"
"Two to three days a week","2016","Not Employed","(0) in school","125","0.466443091733111","0.40592049633094","0.526965687135281"
"Two to three days a week","2016","Not Employed","(1a) inadequately completed","112","0.418035263699224","0.355633442565603","0.480437084832844"
"Two to three days a week","2016","Not Employed","(1b) general elementary school","409","0.418450904633017","0.387644187311991","0.449257621954042"
"Two to three days a week","2016","Not Employed","(1c) basic vocational qualification","858","0.369133619383497","0.349373205395197","0.388894033371797"
"Two to three days a week","2016","Not Employed","(2b) intermediate general qualification","123","0.429418770019618","0.370045398289411","0.488792141749825"
"Two to three days a week","2016","Not Employed","(2a) intermediate vocational","495","0.351050790785741","0.325075020523974","0.377026561047507"
"Two to three days a week","2016","Not Employed","(2c_gen) general maturity certificate","199","0.444733148956087","0.397763805713627","0.491702492198547"
"Two to three days a week","2016","Not Employed","(2c_voc) vocational maturity certificate","201","0.44411220857772","0.398357171244367","0.489867245911073"
"Two to three days a week","2016","Not Employed","(3a) lower tertiary education","170","0.329419827074944","0.288906021354793","0.369933632795095"
"Two to three days a week","2016","Not Employed","(3b) higher tertiary education","328","0.309068298109306","0.27972922218872","0.338407374029891"
"Two to three days a week","2016","Employed","(0) in school","25","","",""
"Two to three days a week","2016","Employed","(1a) inadequately completed","116","0.500859406930475","0.436932524896494","0.564786288964455"
"Two to three days a week","2016","Employed","(1b) general elementary school","424","0.399764576867137","0.368111411794209","0.431417741940065"
"Two to three days a week","2016","Employed","(1c) basic vocational qualification","1124","0.381408014088842","0.363089811800892","0.399726216376793"
"Two to three days a week","2016","Employed","(2b) intermediate general qualification","179","0.426242330275626","0.379170866527336","0.473313794023917"
"Two to three days a week","2016","Employed","(2a) intermediate vocational","1700","0.403984301467678","0.388716610767522","0.419251992167833"
"Two to three days a week","2016","Employed","(2c_gen) general maturity certificate","404","0.447813288347122","0.413798484070138","0.481828092624106"
"Two to three days a week","2016","Employed","(2c_voc) vocational maturity certificate","865","0.415408236913065","0.393647235572755","0.437169238253375"
"Two to three days a week","2016","Employed","(3a) lower tertiary education","501","0.378863076597435","0.352411494770503","0.405314658424367"
"Two to three days a week","2016","Employed","(3b) higher tertiary education","1308","0.408015843768543","0.390622432797265","0.425409254739822"
"Two to four days a month","2016","Not Employed","(0) in school","59","0.254047287967109","0.201234296533724","0.306860279400494"
"Two to four days a month","2016","Not Employed","(1a) inadequately completed","58","0.293570167611827","0.235955515201835","0.35118482002182"
"Two to four days a month","2016","Not Employed","(1b) general elementary school","311","0.336575267885758","0.307065424494269","0.366085111277247"
"Two to four days a month","2016","Not Employed","(1c) basic vocational qualification","837","0.359208726780414","0.33956303707683","0.378854416483999"
"Two to four days a month","2016","Not Employed","(2b) intermediate general qualification","71","0.268985228049896","0.215796481963776","0.322173974136015"
"Two to four days a month","2016","Not Employed","(2a) intermediate vocational","469","0.366803847632107","0.340575907850029","0.393031787414185"
"Two to four days a month","2016","Not Employed","(2c_gen) general maturity certificate","96","0.25343267976133","0.212319633316492","0.294545726206167"
"Two to four days a month","2016","Not Employed","(2c_voc) vocational maturity certificate","135","0.325131022134545","0.281995215148335","0.368266829120756"
"Two to four days a month","2016","Not Employed","(3a) lower tertiary education","198","0.368711593339116","0.327124351013904","0.410298835664327"
"Two to four days a month","2016","Not Employed","(3b) higher tertiary education","345","0.370842970999453","0.340175625001843","0.401510316997064"
"Two to four days a month","2016","Employed","(0) in school","16","","",""
"Two to four days a month","2016","Employed","(1a) inadequately completed","36","0.144586239985668","0.0996221552263226","0.189550324745014"
"Two to four days a month","2016","Employed","(1b) general elementary school","214","0.275503747465289","0.246634464031984","0.304373030898593"
"Two to four days a month","2016","Employed","(1c) basic vocational qualification","843","0.344009412470661","0.326094290650338","0.361924534290984"
"Two to four days a month","2016","Employed","(2b) intermediate general qualification","120","0.292610680725193","0.249305535529523","0.335915825920862"
"Two to four days a month","2016","Employed","(2a) intermediate vocational","1336","0.346782890392719","0.331974090450118","0.361591690335319"
"Two to four days a month","2016","Employed","(2c_gen) general maturity certificate","199","0.223979734175376","0.195461843064992","0.25249762528576"
"Two to four days a month","2016","Employed","(2c_voc) vocational maturity certificate","597","0.301491087023084","0.2812264796923","0.321755694353869"
"Two to four days a month","2016","Employed","(3a) lower tertiary education","479","0.3629692550673","0.33674929953421","0.38918921060039"
"Two to four days a month","2016","Employed","(3b) higher tertiary education","1018","0.342895427496097","0.32609620064947","0.359694654342725"
"Once a month or less","2016","Not Employed","(0) in school","15","","",""
"Once a month or less","2016","Not Employed","(1a) inadequately completed","14","","",""
"Once a month or less","2016","Not Employed","(1b) general elementary school","110","0.121542266415782","0.101136445248445","0.141948087583119"
"Once a month or less","2016","Not Employed","(1c) basic vocational qualification","293","0.139585194735876","0.125394320141271","0.153776069330482"
"Once a month or less","2016","Not Employed","(2b) intermediate general qualification","20","","",""
"Once a month or less","2016","Not Employed","(2a) intermediate vocational","157","0.124365691001394","0.106406375440651","0.142325006562136"
"Once a month or less","2016","Not Employed","(2c_gen) general maturity certificate","41","0.108167828011086","0.0788113138575754","0.137524342164597"
"Once a month or less","2016","Not Employed","(2c_voc) vocational maturity certificate","46","0.091694999676762","0.0651191187540548","0.118270880599469"
"Once a month or less","2016","Not Employed","(3a) lower tertiary education","76","0.142214486689872","0.112107721721635","0.17232125165811"
"Once a month or less","2016","Not Employed","(3b) higher tertiary education","141","0.177528036955429","0.15326776486967","0.201788309041189"
"Once a month or less","2016","Employed","(0) in school","4","","",""
"Once a month or less","2016","Employed","(1a) inadequately completed","26","","",""
"Once a month or less","2016","Employed","(1b) general elementary school","89","0.128720357412382","0.107080391153703","0.150360323671061"
"Once a month or less","2016","Employed","(1c) basic vocational qualification","284","0.116755457315679","0.104644879210691","0.128866035420666"
"Once a month or less","2016","Employed","(2b) intermediate general qualification","30","0.0784991259733179","0.0528988027239762","0.10409944922266"
"Once a month or less","2016","Employed","(2a) intermediate vocational","381","0.0990352001210107","0.0897410226100822","0.108329377631939"
"Once a month or less","2016","Employed","(2c_gen) general maturity certificate","48","0.0587874080784167","0.0426971676662115","0.0748776484906219"
"Once a month or less","2016","Employed","(2c_voc) vocational maturity certificate","148","0.090246802272717","0.0775938262648488","0.102899778280585"
"Once a month or less","2016","Employed","(3a) lower tertiary education","154","0.128223064871634","0.109992396198475","0.146453733544792"
"Once a month or less","2016","Employed","(3b) higher tertiary education","306","0.103345818799084","0.0925724842283597","0.114119153369808"
"Never","2016","Not Employed","(0) in school","11","","",""
"Never","2016","Not Employed","(1a) inadequately completed","10","","",""
"Never","2016","Not Employed","(1b) general elementary school","29","","",""
"Never","2016","Not Employed","(1c) basic vocational qualification","91","0.0458028539211986","0.0372423196023399","0.0543633882400573"
"Never","2016","Not Employed","(2b) intermediate general qualification","14","","",""
"Never","2016","Not Employed","(2a) intermediate vocational","56","0.0603083704092423","0.0473527093116438","0.0732640315068408"
"Never","2016","Not Employed","(2c_gen) general maturity certificate","32","0.0544887107539023","0.0330350954558169","0.0759423260519878"
"Never","2016","Not Employed","(2c_voc) vocational maturity certificate","27","","",""
"Never","2016","Not Employed","(3a) lower tertiary education","25","","",""
"Never","2016","Not Employed","(3b) higher tertiary education","64","0.0780678868561522","0.0610350367664515","0.0951007369458528"
"Never","2016","Employed","(0) in school","9","","",""
"Never","2016","Employed","(1a) inadequately completed","1","","",""
"Never","2016","Employed","(1b) general elementary school","17","","",""
"Never","2016","Employed","(1c) basic vocational qualification","83","0.0340484179379452","0.0272091133319237","0.0408877225439667"
"Never","2016","Employed","(2b) intermediate general qualification","15","","",""
"Never","2016","Employed","(2a) intermediate vocational","117","0.0334427328883446","0.0278486752791641","0.0390367904975251"
"Never","2016","Employed","(2c_gen) general maturity certificate","64","0.120016440309927","0.0977867116100673","0.142246169009786"
"Never","2016","Employed","(2c_voc) vocational maturity certificate","96","0.0476372100283717","0.0382315484965466","0.0570428715601967"
"Never","2016","Employed","(3a) lower tertiary education","66","0.0559288986501447","0.0433992953867762","0.0684585019135131"
"Never","2016","Employed","(3b) higher tertiary education","168","0.0562450639778391","0.0480912081422598","0.0643989198134184"
"Daily","2017","Not Employed","(0) in school","","","",""
"Daily","2017","Not Employed","(1a) inadequately completed","","","",""
"Daily","2017","Not Employed","(1b) general elementary school","","","",""
"Daily","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Daily","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Daily","2017","Not Employed","(2a) intermediate vocational","","","",""
"Daily","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Not Employed","(3a) lower tertiary education","","","",""
"Daily","2017","Not Employed","(3b) higher tertiary education","","","",""
"Daily","2017","Employed","(0) in school","","","",""
"Daily","2017","Employed","(1a) inadequately completed","","","",""
"Daily","2017","Employed","(1b) general elementary school","","","",""
"Daily","2017","Employed","(1c) basic vocational qualification","","","",""
"Daily","2017","Employed","(2b) intermediate general qualification","","","",""
"Daily","2017","Employed","(2a) intermediate vocational","","","",""
"Daily","2017","Employed","(2c_gen) general maturity certificate","","","",""
"Daily","2017","Employed","(2c_voc) vocational maturity certificate","","","",""
"Daily","2017","Employed","(3a) lower tertiary education","","","",""
"Daily","2017","Employed","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Not Employed","(0) in school","","","",""
"Four to six days a week","2017","Not Employed","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Not Employed","(1b) general elementary school","","","",""
"Four to six days a week","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Not Employed","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Not Employed","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Not Employed","(3b) higher tertiary education","","","",""
"Four to six days a week","2017","Employed","(0) in school","","","",""
"Four to six days a week","2017","Employed","(1a) inadequately completed","","","",""
"Four to six days a week","2017","Employed","(1b) general elementary school","","","",""
"Four to six days a week","2017","Employed","(1c) basic vocational qualification","","","",""
"Four to six days a week","2017","Employed","(2b) intermediate general qualification","","","",""
"Four to six days a week","2017","Employed","(2a) intermediate vocational","","","",""
"Four to six days a week","2017","Employed","(2c_gen) general maturity certificate","","","",""
"Four to six days a week","2017","Employed","(2c_voc) vocational maturity certificate","","","",""
"Four to six days a week","2017","Employed","(3a) lower tertiary education","","","",""
"Four to six days a week","2017","Employed","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Not Employed","(0) in school","","","",""
"Two to three days a week","2017","Not Employed","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Not Employed","(1b) general elementary school","","","",""
"Two to three days a week","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Not Employed","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Not Employed","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Not Employed","(3b) higher tertiary education","","","",""
"Two to three days a week","2017","Employed","(0) in school","","","",""
"Two to three days a week","2017","Employed","(1a) inadequately completed","","","",""
"Two to three days a week","2017","Employed","(1b) general elementary school","","","",""
"Two to three days a week","2017","Employed","(1c) basic vocational qualification","","","",""
"Two to three days a week","2017","Employed","(2b) intermediate general qualification","","","",""
"Two to three days a week","2017","Employed","(2a) intermediate vocational","","","",""
"Two to three days a week","2017","Employed","(2c_gen) general maturity certificate","","","",""
"Two to three days a week","2017","Employed","(2c_voc) vocational maturity certificate","","","",""
"Two to three days a week","2017","Employed","(3a) lower tertiary education","","","",""
"Two to three days a week","2017","Employed","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Not Employed","(0) in school","","","",""
"Two to four days a month","2017","Not Employed","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Not Employed","(1b) general elementary school","","","",""
"Two to four days a month","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Not Employed","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Not Employed","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Not Employed","(3b) higher tertiary education","","","",""
"Two to four days a month","2017","Employed","(0) in school","","","",""
"Two to four days a month","2017","Employed","(1a) inadequately completed","","","",""
"Two to four days a month","2017","Employed","(1b) general elementary school","","","",""
"Two to four days a month","2017","Employed","(1c) basic vocational qualification","","","",""
"Two to four days a month","2017","Employed","(2b) intermediate general qualification","","","",""
"Two to four days a month","2017","Employed","(2a) intermediate vocational","","","",""
"Two to four days a month","2017","Employed","(2c_gen) general maturity certificate","","","",""
"Two to four days a month","2017","Employed","(2c_voc) vocational maturity certificate","","","",""
"Two to four days a month","2017","Employed","(3a) lower tertiary education","","","",""
"Two to four days a month","2017","Employed","(3b) higher tertiary education","","","",""
"Once a month or less","2017","Not Employed","(0) in school","","","",""
"Once a month or less","2017","Not Employed","(1a) inadequately completed","","","",""
"Once a month or less","2017","Not Employed","(1b) general elementary school","","","",""
"Once a month or less","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","Not Employed","(2a) intermediate vocational","","","",""
"Once a month or less","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","Not Employed","(3a) lower tertiary education","","","",""
"Once a month or less","2017","Not Employed","(3b) higher tertiary education","","","",""
"Once a month or less","2017","Employed","(0) in school","","","",""
"Once a month or less","2017","Employed","(1a) inadequately completed","","","",""
"Once a month or less","2017","Employed","(1b) general elementary school","","","",""
"Once a month or less","2017","Employed","(1c) basic vocational qualification","","","",""
"Once a month or less","2017","Employed","(2b) intermediate general qualification","","","",""
"Once a month or less","2017","Employed","(2a) intermediate vocational","","","",""
"Once a month or less","2017","Employed","(2c_gen) general maturity certificate","","","",""
"Once a month or less","2017","Employed","(2c_voc) vocational maturity certificate","","","",""
"Once a month or less","2017","Employed","(3a) lower tertiary education","","","",""
"Once a month or less","2017","Employed","(3b) higher tertiary education","","","",""
"Never","2017","Not Employed","(0) in school","","","",""
"Never","2017","Not Employed","(1a) inadequately completed","","","",""
"Never","2017","Not Employed","(1b) general elementary school","","","",""
"Never","2017","Not Employed","(1c) basic vocational qualification","","","",""
"Never","2017","Not Employed","(2b) intermediate general qualification","","","",""
"Never","2017","Not Employed","(2a) intermediate vocational","","","",""
"Never","2017","Not Employed","(2c_gen) general maturity certificate","","","",""
"Never","2017","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Not Employed","(3a) lower tertiary education","","","",""
"Never","2017","Not Employed","(3b) higher tertiary education","","","",""
"Never","2017","Employed","(0) in school","","","",""
"Never","2017","Employed","(1a) inadequately completed","","","",""
"Never","2017","Employed","(1b) general elementary school","","","",""
"Never","2017","Employed","(1c) basic vocational qualification","","","",""
"Never","2017","Employed","(2b) intermediate general qualification","","","",""
"Never","2017","Employed","(2a) intermediate vocational","","","",""
"Never","2017","Employed","(2c_gen) general maturity certificate","","","",""
"Never","2017","Employed","(2c_voc) vocational maturity certificate","","","",""
"Never","2017","Employed","(3a) lower tertiary education","","","",""
"Never","2017","Employed","(3b) higher tertiary education","","","",""
"Daily","2018","Not Employed","(0) in school","18","","",""
"Daily","2018","Not Employed","(1a) inadequately completed","16","","",""
"Daily","2018","Not Employed","(1b) general elementary school","34","0.0414820132573104","0.0288287090284962","0.0541353174861246"
"Daily","2018","Not Employed","(1c) basic vocational qualification","30","0.0096365992277553","0.00554880553270931","0.0137243929228013"
"Daily","2018","Not Employed","(2b) intermediate general qualification","9","","",""
"Daily","2018","Not Employed","(2a) intermediate vocational","24","","",""
"Daily","2018","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Daily","2018","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Daily","2018","Not Employed","(3a) lower tertiary education","6","","",""
"Daily","2018","Not Employed","(3b) higher tertiary education","9","","",""
"Daily","2018","Employed","(0) in school","2","","",""
"Daily","2018","Employed","(1a) inadequately completed","15","","",""
"Daily","2018","Employed","(1b) general elementary school","55","0.0473321017679965","0.0339204086387102","0.0607437948972828"
"Daily","2018","Employed","(1c) basic vocational qualification","79","0.0245756002321716","0.0186174427286884","0.0305337577356547"
"Daily","2018","Employed","(2b) intermediate general qualification","23","","",""
"Daily","2018","Employed","(2a) intermediate vocational","102","0.0238614999856451","0.0193412213097871","0.0283817786615031"
"Daily","2018","Employed","(2c_gen) general maturity certificate","43","0.0325552208544719","0.0214891605050908","0.043621281203853"
"Daily","2018","Employed","(2c_voc) vocational maturity certificate","52","0.023946309805523","0.0173682897567063","0.0305243298543396"
"Daily","2018","Employed","(3a) lower tertiary education","27","","",""
"Daily","2018","Employed","(3b) higher tertiary education","66","0.0171140780177342","0.0127016993539409","0.0215264566815274"
"Four to six days a week","2018","Not Employed","(0) in school","34","0.132688288580126","0.0925206120252767","0.172855965134976"
"Four to six days a week","2018","Not Employed","(1a) inadequately completed","51","0.143803290745252","0.103897028177002","0.183709553313502"
"Four to six days a week","2018","Not Employed","(1b) general elementary school","105","0.0914408023059357","0.0731505147983441","0.109731089813527"
"Four to six days a week","2018","Not Employed","(1c) basic vocational qualification","182","0.0800097707666225","0.0686572344484991","0.0913623070847459"
"Four to six days a week","2018","Not Employed","(2b) intermediate general qualification","40","0.121985382320072","0.0853767358277593","0.158594028812384"
"Four to six days a week","2018","Not Employed","(2a) intermediate vocational","88","0.0631646728086412","0.0502740530684409","0.0760552925488415"
"Four to six days a week","2018","Not Employed","(2c_gen) general maturity certificate","60","0.135348932163274","0.104552048097558","0.16614581622899"
"Four to six days a week","2018","Not Employed","(2c_voc) vocational maturity certificate","44","0.117723866513484","0.0882405542151384","0.147207178811829"
"Four to six days a week","2018","Not Employed","(3a) lower tertiary education","31","0.0633624153594478","0.0421151004630857","0.0846097302558099"
"Four to six days a week","2018","Not Employed","(3b) higher tertiary education","63","0.0598099748350259","0.0450977806034588","0.074522169066593"
"Four to six days a week","2018","Employed","(0) in school","11","","",""
"Four to six days a week","2018","Employed","(1a) inadequately completed","48","0.129957531670959","0.0881077493343241","0.171807314007594"
"Four to six days a week","2018","Employed","(1b) general elementary school","152","0.159452688720831","0.136330339693138","0.182575037748524"
"Four to six days a week","2018","Employed","(1c) basic vocational qualification","282","0.103827486875525","0.0920889198005738","0.115566053950477"
"Four to six days a week","2018","Employed","(2b) intermediate general qualification","63","0.141765980770944","0.110850034950034","0.172681926591855"
"Four to six days a week","2018","Employed","(2a) intermediate vocational","415","0.101526053972607","0.09258060555523","0.110471502389984"
"Four to six days a week","2018","Employed","(2c_gen) general maturity certificate","113","0.111895656870755","0.0922390645373492","0.131552249204161"
"Four to six days a week","2018","Employed","(2c_voc) vocational maturity certificate","223","0.110858473461999","0.0973499172437889","0.12436702968021"
"Four to six days a week","2018","Employed","(3a) lower tertiary education","101","0.0645030903320572","0.0518549889539533","0.0771511917101611"
"Four to six days a week","2018","Employed","(3b) higher tertiary education","243","0.0787080926864378","0.0695468837689187","0.0878693016039569"
"Two to three days a week","2018","Not Employed","(0) in school","114","0.415657213608395","0.357302718726325","0.474011708490465"
"Two to three days a week","2018","Not Employed","(1a) inadequately completed","137","0.442169455569285","0.385686764368858","0.498652146769711"
"Two to three days a week","2018","Not Employed","(1b) general elementary school","391","0.39450448141398","0.363490655788388","0.425518307039572"
"Two to three days a week","2018","Not Employed","(1c) basic vocational qualification","820","0.350157146332101","0.330196920519487","0.370117372144716"
"Two to three days a week","2018","Not Employed","(2b) intermediate general qualification","131","0.410936176006944","0.355900124669954","0.465972227343934"
"Two to three days a week","2018","Not Employed","(2a) intermediate vocational","515","0.345423316521023","0.320225603069257","0.370621029972788"
"Two to three days a week","2018","Not Employed","(2c_gen) general maturity certificate","200","0.400848592224208","0.356730432001632","0.444966752446785"
"Two to three days a week","2018","Not Employed","(2c_voc) vocational maturity certificate","182","0.374481282521404","0.330204407578078","0.41875815746473"
"Two to three days a week","2018","Not Employed","(3a) lower tertiary education","174","0.287155965568842","0.247695829069524","0.326616102068159"
"Two to three days a week","2018","Not Employed","(3b) higher tertiary education","345","0.32351926530861","0.29449504174035","0.35254348887687"
"Two to three days a week","2018","Employed","(0) in school","39","0.682016956384559","0.571330826738326","0.792703086030792"
"Two to three days a week","2018","Employed","(1a) inadequately completed","106","0.462289963939569","0.400238282472573","0.524341645406566"
"Two to three days a week","2018","Employed","(1b) general elementary school","412","0.404384664396979","0.373387981403859","0.435381347390099"
"Two to three days a week","2018","Employed","(1c) basic vocational qualification","1096","0.423585428777963","0.404570220504135","0.44260063705179"
"Two to three days a week","2018","Employed","(2b) intermediate general qualification","212","0.454145823045118","0.410016258448451","0.498275387641785"
"Two to three days a week","2018","Employed","(2a) intermediate vocational","1914","0.429977676310716","0.415314451106576","0.444640901514856"
"Two to three days a week","2018","Employed","(2c_gen) general maturity certificate","402","0.413870490630458","0.383159159319189","0.444581821941727"
"Two to three days a week","2018","Employed","(2c_voc) vocational maturity certificate","881","0.426613380301684","0.405332967223622","0.447893793379746"
"Two to three days a week","2018","Employed","(3a) lower tertiary education","575","0.412350188462456","0.387004371304861","0.437696005620051"
"Two to three days a week","2018","Employed","(3b) higher tertiary education","1301","0.385251214987623","0.368694837764422","0.401807592210825"
"Two to four days a month","2018","Not Employed","(0) in school","62","0.191467829031767","0.14488033302124","0.238055325042295"
"Two to four days a month","2018","Not Employed","(1a) inadequately completed","64","0.252992343891818","0.203551476415657","0.30243321136798"
"Two to four days a month","2018","Not Employed","(1b) general elementary school","290","0.333691049530998","0.303769505109277","0.363612593952719"
"Two to four days a month","2018","Not Employed","(1c) basic vocational qualification","765","0.352520674210299","0.332529650772321","0.372511697648276"
"Two to four days a month","2018","Not Employed","(2b) intermediate general qualification","83","0.28015885845551","0.229924667154698","0.330393049756323"
"Two to four days a month","2018","Not Employed","(2a) intermediate vocational","513","0.384074203190831","0.358300500856761","0.409847905524902"
"Two to four days a month","2018","Not Employed","(2c_gen) general maturity certificate","126","0.261992829272148","0.222407531751775","0.301578126792522"
"Two to four days a month","2018","Not Employed","(2c_voc) vocational maturity certificate","144","0.350670249639052","0.307016268123084","0.39432423115502"
"Two to four days a month","2018","Not Employed","(3a) lower tertiary education","204","0.421081485515338","0.378019485708003","0.464143485322672"
"Two to four days a month","2018","Not Employed","(3b) higher tertiary education","377","0.373174842486697","0.343168558950095","0.403181126023299"
"Two to four days a month","2018","Employed","(0) in school","6","","",""
"Two to four days a month","2018","Employed","(1a) inadequately completed","55","0.245948734933772","0.192351179319511","0.299546290548033"
"Two to four days a month","2018","Employed","(1b) general elementary school","240","0.270392986995108","0.242340126044546","0.29844584794567"
"Two to four days a month","2018","Employed","(1c) basic vocational qualification","776","0.302999441718097","0.285314624224425","0.320684259211769"
"Two to four days a month","2018","Employed","(2b) intermediate general qualification","138","0.265314998071453","0.226183619412209","0.304446376730697"
"Two to four days a month","2018","Employed","(2a) intermediate vocational","1414","0.314959473615015","0.301201765576315","0.328717181653715"
"Two to four days a month","2018","Employed","(2c_gen) general maturity certificate","263","0.27160530776457","0.24387069341798","0.299339922111159"
