"ple0181","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Never","2017","Full Time","Female","","","",""
"Never","2017","Part Time","Male","","","",""
"Never","2017","Part Time","Female","","","",""
"Never","2017","Not Working","Male","","","",""
"Never","2017","Not Working","Female","","","",""
"Daily","2018","Full Time","Male","223","0.0347924011180529","0.0302517557874411","0.0393330464486647"
"Daily","2018","Full Time","Female","75","0.0149420791985348","0.0109690505101602","0.0189151078869095"
"Daily","2018","Part Time","Male","77","0.030259556228651","0.0228604553363595","0.0376586571209425"
"Daily","2018","Part Time","Female","126","0.0183683520468214","0.0148023730866122","0.0219343310070305"
"Daily","2018","Not Working","Male","83","0.0229592005714487","0.0179344480403572","0.0279839531025402"
"Daily","2018","Not Working","Female","105","0.0187753119477589","0.0149145719945229","0.022636051900995"
"Four to six days a week","2018","Full Time","Male","670","0.112975438405347","0.105131668343284","0.12081920846741"
"Four to six days a week","2018","Full Time","Female","349","0.100647077594172","0.0907944751332951","0.110499680055049"
"Four to six days a week","2018","Part Time","Male","251","0.105155349278746","0.0919055461320529","0.11840515242544"
"Four to six days a week","2018","Part Time","Female","486","0.0895270157338249","0.0819450819129321","0.0971089495547178"
"Four to six days a week","2018","Not Working","Male","327","0.0944178824036199","0.0846078375332968","0.104227927273943"
"Four to six days a week","2018","Not Working","Female","424","0.081331267854797","0.0735562575268721","0.0891062781827219"
"Two to three days a week","2018","Full Time","Male","2649","0.433204485566615","0.420926568705723","0.445482402427508"
"Two to three days a week","2018","Full Time","Female","1473","0.394135390415385","0.378132596620097","0.410138184210673"
"Two to three days a week","2018","Part Time","Male","845","0.42993568291176","0.408551946518047","0.451319419305473"
"Two to three days a week","2018","Part Time","Female","2300","0.405249331897268","0.392211720672888","0.418286943121647"
"Two to three days a week","2018","Not Working","Male","1274","0.349425465228835","0.33342967305781","0.36542125739986"
"Two to three days a week","2018","Not Working","Female","1879","0.370499056210275","0.356762290799097","0.384235821621452"
"Two to four days a month","2018","Full Time","Male","2021","0.309385826554212","0.297932465168529","0.320839187939894"
"Two to four days a month","2018","Full Time","Female","1126","0.309269294633378","0.294133400433623","0.324405188833134"
"Two to four days a month","2018","Part Time","Male","592","0.296085861414409","0.276366692975551","0.315805029853267"
"Two to four days a month","2018","Part Time","Female","1669","0.32145296677947","0.309050213616422","0.333855719942517"
"Two to four days a month","2018","Not Working","Male","1162","0.348746056198154","0.332757480311667","0.36473463208464"
"Two to four days a month","2018","Not Working","Female","1543","0.341630469702152","0.328140657722085","0.35512028168222"
"Once a month or less","2018","Full Time","Male","528","0.0809255719862652","0.0741681157194642","0.0876830282530662"
"Once a month or less","2018","Full Time","Female","346","0.114033619424192","0.103624586652189","0.124442652196196"
"Once a month or less","2018","Part Time","Male","218","0.10249102270944","0.0893906928307764","0.115591352588105"
"Once a month or less","2018","Part Time","Female","518","0.0968996457640197","0.0890436994953605","0.104755592032679"
"Once a month or less","2018","Not Working","Male","412","0.130615252988311","0.119309931858975","0.141920574117648"
"Once a month or less","2018","Not Working","Female","522","0.128873468481383","0.119342981004746","0.13840395595802"
"Never","2018","Full Time","Male","166","0.0287162763695079","0.0245781654139671","0.0328543873250487"
"Never","2018","Full Time","Female","213","0.0669725387343374","0.0587863661865284","0.0751587112821464"
"Never","2018","Part Time","Male","76","0.0360725274569936","0.0280181795852575","0.0441268753287297"
"Never","2018","Part Time","Female","348","0.0685026877785966","0.0617943640523606","0.0752110115048327"
"Never","2018","Not Working","Male","155","0.0538361426096322","0.0462643259170763","0.061407959302188"
"Never","2018","Not Working","Female","275","0.0588904258036339","0.0521941215364444","0.0655867300708233"
