"ple0181","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Never","2016","(2b) intermediate general qualification","Male","6","","",""
"Never","2016","(2b) intermediate general qualification","Female","23","","",""
"Never","2016","(2a) intermediate vocational","Male","57","0.0343137925857617","0.026487110479496","0.0421404746920273"
"Never","2016","(2a) intermediate vocational","Female","116","0.0458604418821019","0.0385980090677944","0.0531228746964094"
"Never","2016","(2c_gen) general maturity certificate","Male","31","0.0836761960693149","0.0607422109547767","0.106610181183853"
"Never","2016","(2c_gen) general maturity certificate","Female","65","0.1135306679621","0.0898770530759963","0.137184282848204"
"Never","2016","(2c_voc) vocational maturity certificate","Male","29","","",""
"Never","2016","(2c_voc) vocational maturity certificate","Female","94","0.0613349091449966","0.0489548100215598","0.0737150082684333"
"Never","2016","(3a) lower tertiary education","Male","32","0.0537604174729736","0.0392958142587946","0.0682250206871525"
"Never","2016","(3a) lower tertiary education","Female","59","0.0700298397429141","0.0531207535629852","0.086938925922843"
"Never","2016","(3b) higher tertiary education","Male","92","0.0510834315500111","0.0413239048460801","0.0608429582539422"
"Never","2016","(3b) higher tertiary education","Female","140","0.0730791767078269","0.0618536634947378","0.0843046899209161"
"Daily","2017","(0) in school","Male","","","",""
"Daily","2017","(0) in school","Female","","","",""
"Daily","2017","(1a) inadequately completed","Male","","","",""
"Daily","2017","(1a) inadequately completed","Female","","","",""
"Daily","2017","(1b) general elementary school","Male","","","",""
"Daily","2017","(1b) general elementary school","Female","","","",""
"Daily","2017","(1c) basic vocational qualification","Male","","","",""
"Daily","2017","(1c) basic vocational qualification","Female","","","",""
"Daily","2017","(2b) intermediate general qualification","Male","","","",""
"Daily","2017","(2b) intermediate general qualification","Female","","","",""
"Daily","2017","(2a) intermediate vocational","Male","","","",""
"Daily","2017","(2a) intermediate vocational","Female","","","",""
"Daily","2017","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2017","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2017","(3a) lower tertiary education","Male","","","",""
"Daily","2017","(3a) lower tertiary education","Female","","","",""
"Daily","2017","(3b) higher tertiary education","Male","","","",""
"Daily","2017","(3b) higher tertiary education","Female","","","",""
"Four to six days a week","2017","(0) in school","Male","","","",""
"Four to six days a week","2017","(0) in school","Female","","","",""
"Four to six days a week","2017","(1a) inadequately completed","Male","","","",""
"Four to six days a week","2017","(1a) inadequately completed","Female","","","",""
"Four to six days a week","2017","(1b) general elementary school","Male","","","",""
"Four to six days a week","2017","(1b) general elementary school","Female","","","",""
"Four to six days a week","2017","(1c) basic vocational qualification","Male","","","",""
"Four to six days a week","2017","(1c) basic vocational qualification","Female","","","",""
"Four to six days a week","2017","(2b) intermediate general qualification","Male","","","",""
"Four to six days a week","2017","(2b) intermediate general qualification","Female","","","",""
"Four to six days a week","2017","(2a) intermediate vocational","Male","","","",""
"Four to six days a week","2017","(2a) intermediate vocational","Female","","","",""
"Four to six days a week","2017","(2c_gen) general maturity certificate","Male","","","",""
"Four to six days a week","2017","(2c_gen) general maturity certificate","Female","","","",""
"Four to six days a week","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Four to six days a week","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Four to six days a week","2017","(3a) lower tertiary education","Male","","","",""
"Four to six days a week","2017","(3a) lower tertiary education","Female","","","",""
"Four to six days a week","2017","(3b) higher tertiary education","Male","","","",""
"Four to six days a week","2017","(3b) higher tertiary education","Female","","","",""
"Two to three days a week","2017","(0) in school","Male","","","",""
"Two to three days a week","2017","(0) in school","Female","","","",""
"Two to three days a week","2017","(1a) inadequately completed","Male","","","",""
"Two to three days a week","2017","(1a) inadequately completed","Female","","","",""
"Two to three days a week","2017","(1b) general elementary school","Male","","","",""
"Two to three days a week","2017","(1b) general elementary school","Female","","","",""
"Two to three days a week","2017","(1c) basic vocational qualification","Male","","","",""
"Two to three days a week","2017","(1c) basic vocational qualification","Female","","","",""
"Two to three days a week","2017","(2b) intermediate general qualification","Male","","","",""
"Two to three days a week","2017","(2b) intermediate general qualification","Female","","","",""
"Two to three days a week","2017","(2a) intermediate vocational","Male","","","",""
"Two to three days a week","2017","(2a) intermediate vocational","Female","","","",""
"Two to three days a week","2017","(2c_gen) general maturity certificate","Male","","","",""
"Two to three days a week","2017","(2c_gen) general maturity certificate","Female","","","",""
"Two to three days a week","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Two to three days a week","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Two to three days a week","2017","(3a) lower tertiary education","Male","","","",""
"Two to three days a week","2017","(3a) lower tertiary education","Female","","","",""
"Two to three days a week","2017","(3b) higher tertiary education","Male","","","",""
"Two to three days a week","2017","(3b) higher tertiary education","Female","","","",""
"Two to four days a month","2017","(0) in school","Male","","","",""
"Two to four days a month","2017","(0) in school","Female","","","",""
"Two to four days a month","2017","(1a) inadequately completed","Male","","","",""
"Two to four days a month","2017","(1a) inadequately completed","Female","","","",""
"Two to four days a month","2017","(1b) general elementary school","Male","","","",""
"Two to four days a month","2017","(1b) general elementary school","Female","","","",""
"Two to four days a month","2017","(1c) basic vocational qualification","Male","","","",""
"Two to four days a month","2017","(1c) basic vocational qualification","Female","","","",""
"Two to four days a month","2017","(2b) intermediate general qualification","Male","","","",""
"Two to four days a month","2017","(2b) intermediate general qualification","Female","","","",""
"Two to four days a month","2017","(2a) intermediate vocational","Male","","","",""
"Two to four days a month","2017","(2a) intermediate vocational","Female","","","",""
"Two to four days a month","2017","(2c_gen) general maturity certificate","Male","","","",""
"Two to four days a month","2017","(2c_gen) general maturity certificate","Female","","","",""
"Two to four days a month","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Two to four days a month","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Two to four days a month","2017","(3a) lower tertiary education","Male","","","",""
"Two to four days a month","2017","(3a) lower tertiary education","Female","","","",""
"Two to four days a month","2017","(3b) higher tertiary education","Male","","","",""
"Two to four days a month","2017","(3b) higher tertiary education","Female","","","",""
"Once a month or less","2017","(0) in school","Male","","","",""
"Once a month or less","2017","(0) in school","Female","","","",""
"Once a month or less","2017","(1a) inadequately completed","Male","","","",""
"Once a month or less","2017","(1a) inadequately completed","Female","","","",""
"Once a month or less","2017","(1b) general elementary school","Male","","","",""
"Once a month or less","2017","(1b) general elementary school","Female","","","",""
"Once a month or less","2017","(1c) basic vocational qualification","Male","","","",""
"Once a month or less","2017","(1c) basic vocational qualification","Female","","","",""
"Once a month or less","2017","(2b) intermediate general qualification","Male","","","",""
"Once a month or less","2017","(2b) intermediate general qualification","Female","","","",""
"Once a month or less","2017","(2a) intermediate vocational","Male","","","",""
"Once a month or less","2017","(2a) intermediate vocational","Female","","","",""
"Once a month or less","2017","(2c_gen) general maturity certificate","Male","","","",""
"Once a month or less","2017","(2c_gen) general maturity certificate","Female","","","",""
"Once a month or less","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Once a month or less","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Once a month or less","2017","(3a) lower tertiary education","Male","","","",""
"Once a month or less","2017","(3a) lower tertiary education","Female","","","",""
"Once a month or less","2017","(3b) higher tertiary education","Male","","","",""
"Once a month or less","2017","(3b) higher tertiary education","Female","","","",""
"Never","2017","(0) in school","Male","","","",""
"Never","2017","(0) in school","Female","","","",""
"Never","2017","(1a) inadequately completed","Male","","","",""
"Never","2017","(1a) inadequately completed","Female","","","",""
"Never","2017","(1b) general elementary school","Male","","","",""
"Never","2017","(1b) general elementary school","Female","","","",""
"Never","2017","(1c) basic vocational qualification","Male","","","",""
"Never","2017","(1c) basic vocational qualification","Female","","","",""
"Never","2017","(2b) intermediate general qualification","Male","","","",""
"Never","2017","(2b) intermediate general qualification","Female","","","",""
"Never","2017","(2a) intermediate vocational","Male","","","",""
"Never","2017","(2a) intermediate vocational","Female","","","",""
"Never","2017","(2c_gen) general maturity certificate","Male","","","",""
"Never","2017","(2c_gen) general maturity certificate","Female","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2017","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2017","(3a) lower tertiary education","Male","","","",""
"Never","2017","(3a) lower tertiary education","Female","","","",""
"Never","2017","(3b) higher tertiary education","Male","","","",""
"Never","2017","(3b) higher tertiary education","Female","","","",""
"Daily","2018","(0) in school","Male","11","","",""
"Daily","2018","(0) in school","Female","9","","",""
"Daily","2018","(1a) inadequately completed","Male","12","","",""
"Daily","2018","(1a) inadequately completed","Female","19","","",""
"Daily","2018","(1b) general elementary school","Male","44","0.0594474698961989","0.0427240267976522","0.0761709129947456"
"Daily","2018","(1b) general elementary school","Female","45","0.0340101535802069","0.0235297343823364","0.0444905727780774"
"Daily","2018","(1c) basic vocational qualification","Male","64","0.0198261916604328","0.0144229558231429","0.0252294274977228"
"Daily","2018","(1c) basic vocational qualification","Female","45","0.0139192034941903","0.00905779910753626","0.0187806078808444"
"Daily","2018","(2b) intermediate general qualification","Male","15","","",""
"Daily","2018","(2b) intermediate general qualification","Female","17","","",""
"Daily","2018","(2a) intermediate vocational","Male","62","0.0256132874400085","0.0191737820019527","0.0320527928780643"
"Daily","2018","(2a) intermediate vocational","Female","64","0.0168052672192859","0.0125066655478089","0.021103868890763"
"Daily","2018","(2c_gen) general maturity certificate","Male","36","0.0497459883169014","0.0333318900014136","0.0661600866323891"
"Daily","2018","(2c_gen) general maturity certificate","Female","18","","",""
"Daily","2018","(2c_voc) vocational maturity certificate","Male","35","0.0294651069243496","0.0191176411565059","0.0398125726921933"
"Daily","2018","(2c_voc) vocational maturity certificate","Female","25","","",""
"Daily","2018","(3a) lower tertiary education","Male","24","","",""
"Daily","2018","(3a) lower tertiary education","Female","9","","",""
"Daily","2018","(3b) higher tertiary education","Male","41","0.0217296429359295","0.0154878667220588","0.0279714191498002"
"Daily","2018","(3b) higher tertiary education","Female","34","0.00868708870353048","0.0048277195522099","0.0125464578548511"
"Four to six days a week","2018","(0) in school","Male","24","","",""
"Four to six days a week","2018","(0) in school","Female","21","","",""
"Four to six days a week","2018","(1a) inadequately completed","Male","38","0.10624927517092","0.0670993619272483","0.145399188414591"
"Four to six days a week","2018","(1a) inadequately completed","Female","61","0.162697117368379","0.121410421739425","0.203983812997332"
"Four to six days a week","2018","(1b) general elementary school","Male","132","0.166299138768683","0.139965091782133","0.192633185755233"
"Four to six days a week","2018","(1b) general elementary school","Female","125","0.0929118739928251","0.0761258272738528","0.109697920711797"
"Four to six days a week","2018","(1c) basic vocational qualification","Male","253","0.0989075320481814","0.0873362337495732","0.11047883034679"
"Four to six days a week","2018","(1c) basic vocational qualification","Female","211","0.0837100566665255","0.0722178458597489","0.0952022674733022"
"Four to six days a week","2018","(2b) intermediate general qualification","Male","51","0.173328431468727","0.131592899466095","0.21506396347136"
"Four to six days a week","2018","(2b) intermediate general qualification","Female","52","0.102745189100118","0.0755829155893066","0.129907462610929"
"Four to six days a week","2018","(2a) intermediate vocational","Male","216","0.0965877514621542","0.0845468724845443","0.108628630439764"
"Four to six days a week","2018","(2a) intermediate vocational","Female","287","0.0873129468557081","0.0778726644076444","0.0967532293037718"
"Four to six days a week","2018","(2c_gen) general maturity certificate","Male","89","0.12412433957955","0.0992318779058639","0.149016801253236"
"Four to six days a week","2018","(2c_gen) general maturity certificate","Female","84","0.114427967236054","0.0922018797197063","0.136654054752402"
"Four to six days a week","2018","(2c_voc) vocational maturity certificate","Male","125","0.123170520168559","0.103061756511479","0.143279283825639"
"Four to six days a week","2018","(2c_voc) vocational maturity certificate","Female","142","0.102717992356714","0.087395297210167","0.118040687503262"
"Four to six days a week","2018","(3a) lower tertiary education","Male","69","0.0643960414671851","0.0492432224552815","0.0795488604790888"
"Four to six days a week","2018","(3a) lower tertiary education","Female","63","0.0639396836798594","0.0483499146293419","0.079529452730377"
"Four to six days a week","2018","(3b) higher tertiary education","Male","156","0.0781599541032411","0.0666685688455019","0.0896513393609803"
"Four to six days a week","2018","(3b) higher tertiary education","Female","150","0.0698936065512995","0.0592898718839112","0.0804973412186878"
"Two to three days a week","2018","(0) in school","Male","76","0.466785084413147","0.389239127652137","0.544331041174158"
"Two to three days a week","2018","(0) in school","Female","77","0.473023638264137","0.400686797812305","0.545360478715969"
"Two to three days a week","2018","(1a) inadequately completed","Male","112","0.513421022640693","0.449921113065357","0.576920932216028"
"Two to three days a week","2018","(1a) inadequately completed","Female","131","0.401747688961363","0.346907645619841","0.456587732302884"
"Two to three days a week","2018","(1b) general elementary school","Male","331","0.42277301459939","0.387835305580489","0.457710723618292"
"Two to three days a week","2018","(1b) general elementary school","Female","472","0.383251997620812","0.355140488150514","0.41136350709111"
"Two to three days a week","2018","(1c) basic vocational qualification","Male","1036","0.391176371847143","0.37226100434205","0.410091739352237"
"Two to three days a week","2018","(1c) basic vocational qualification","Female","880","0.381896704440648","0.361736181603782","0.402057227277513"
"Two to three days a week","2018","(2b) intermediate general qualification","Male","141","0.470187538481712","0.415157325767037","0.525217751196386"
"Two to three days a week","2018","(2b) intermediate general qualification","Female","202","0.410916189416287","0.366902006690282","0.454930372142292"
"Two to three days a week","2018","(2a) intermediate vocational","Male","925","0.415815334230326","0.39572535428826","0.435905314172392"
"Two to three days a week","2018","(2a) intermediate vocational","Female","1504","0.401271827208327","0.384880319505371","0.417663334911283"
"Two to three days a week","2018","(2c_gen) general maturity certificate","Male","292","0.41536285769159","0.378160096576819","0.45256561880636"
"Two to three days a week","2018","(2c_gen) general maturity certificate","Female","310","0.404498511786062","0.37023081843436","0.438766205137764"
"Two to three days a week","2018","(2c_voc) vocational maturity certificate","Male","414","0.424086519608054","0.393846625460267","0.454326413755841"
"Two to three days a week","2018","(2c_voc) vocational maturity certificate","Female","649","0.409774704099157","0.384953153849435","0.434596254348879"
"Two to three days a week","2018","(3a) lower tertiary education","Male","395","0.39455114801666","0.364378862365315","0.424723433668004"
"Two to three days a week","2018","(3a) lower tertiary education","Female","354","0.357872622024659","0.327325003821387","0.388420240227932"
"Two to three days a week","2018","(3b) higher tertiary education","Male","808","0.388402831158844","0.367537447314751","0.409268215002938"
"Two to three days a week","2018","(3b) higher tertiary education","Female","838","0.351143410390382","0.331292042726805","0.370994778053958"
"Two to four days a month","2018","(0) in school","Male","32","0.194417674387045","0.132903901423385","0.255931447350705"
"Two to four days a month","2018","(0) in school","Female","36","0.151967430434094","0.0999553683461327","0.203979492522056"
"Two to four days a month","2018","(1a) inadequately completed","Male","51","0.241537638870849","0.187160163842259","0.295915113899439"
"Two to four days a month","2018","(1a) inadequately completed","Female","68","0.256657258336483","0.207797621883829","0.305516894789136"
"Two to four days a month","2018","(1b) general elementary school","Male","186","0.265698564934938","0.234459410230231","0.296937719639646"
"Two to four days a month","2018","(1b) general elementary school","Female","344","0.331216100827513","0.304002456695754","0.358429744959271"
"Two to four days a month","2018","(1c) basic vocational qualification","Male","825","0.330594804689599","0.312361084812521","0.348828524566676"
"Two to four days a month","2018","(1c) basic vocational qualification","Female","716","0.324348210235499","0.30492300909042","0.343773411380577"
"Two to four days a month","2018","(2b) intermediate general qualification","Male","73","0.20503107552186","0.160517808439609","0.249544342604112"
"Two to four days a month","2018","(2b) intermediate general qualification","Female","148","0.323658462259274","0.281802822368234","0.365514102150313"
"Two to four days a month","2018","(2a) intermediate vocational","Male","799","0.324745417411318","0.305657459799472","0.343833375023163"
"Two to four days a month","2018","(2a) intermediate vocational","Female","1128","0.339855895877181","0.324016030032481","0.355695761721882"
"Two to four days a month","2018","(2c_gen) general maturity certificate","Male","177","0.274373035264038","0.240687336308697","0.308058734219379"
"Two to four days a month","2018","(2c_gen) general maturity certificate","Female","212","0.263084612850288","0.232341947417283","0.293827278283293"
"Two to four days a month","2018","(2c_voc) vocational maturity certificate","Male","331","0.314244563564398","0.28583968566242","0.342649441466376"
"Two to four days a month","2018","(2c_voc) vocational maturity certificate","Female","479","0.338180759952113","0.314303111028743","0.362058408875483"
"Two to four days a month","2018","(3a) lower tertiary education","Male","378","0.369850453020317","0.340047951647763","0.399652954392871"
"Two to four days a month","2018","(3a) lower tertiary education","Female","338","0.347912387845342","0.317560169057884","0.378264606632801"
"Two to four days a month","2018","(3b) higher tertiary education","Male","768","0.353849824174483","0.333379313486615","0.374320334862351"
"Two to four days a month","2018","(3b) higher tertiary education","Female","743","0.348058807823685","0.328247901835513","0.367869713811856"
"Once a month or less","2018","(0) in school","Male","12","","",""
"Once a month or less","2018","(0) in school","Female","14","","",""
"Once a month or less","2018","(1a) inadequately completed","Male","18","","",""
"Once a month or less","2018","(1a) inadequately completed","Female","17","","",""
"Once a month or less","2018","(1b) general elementary school","Male","62","0.0741883085926475","0.0556531397574783","0.0927234774278168"
"Once a month or less","2018","(1b) general elementary school","Female","119","0.120079943336864","0.101284831150223","0.138875055523504"
"Once a month or less","2018","(1c) basic vocational qualification","Male","289","0.121077240237707","0.108433098980288","0.133721381495126"
"Once a month or less","2018","(1c) basic vocational qualification","Female","275","0.142295083780835","0.12779861570676","0.156791551854911"
"Once a month or less","2018","(2b) intermediate general qualification","Male","30","0.102497339513069","0.0690563808979498","0.135938298128188"
