"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Employed","East Germany","3.97","4","3129","3","3","5","5","6","3.94","4","1","6","4","4"
"2016","Employed","West Germany","4.06","4","12849","3","4","5","5","6","4.04","4.08","1","6","4","4"
"2016","Not Employed","East Germany","3.82","4","1865","3","3","4","5","6","3.78","3.86","1","6","4","4"
"2016","Not Employed","West Germany","3.87","4","6140","3","3","4","5","6","3.85","3.89","1","6","4","4"
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","","","","","","","","","","","","","",""
"2017","Not Employed","West Germany","","","","","","","","","","","","","",""
"2018","Employed","East Germany","4","4","3482","3","3","5","5","6","3.97","4.03","1","6","4","4"
"2018","Employed","West Germany","4.11","4","13821","3","4","5","5","6","4.09","4.13","1","6","4","4"
"2018","Not Employed","East Germany","3.76","4","1977","3","3","4","5","6","3.72","3.8","1","6","4","4"
"2018","Not Employed","West Germany","3.92","4","6207","3","3","4","5","6","3.9","3.94","1","6","4","4"
