"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","16-34 y.","Employed","4.25","4","4031","3","4","5","6","6","4.22","4.28","1","6","4","4"
"2016","16-34 y.","Not Employed","4.28","4","1522","3","4","5","6","6","4.23","4.33","1","6","4","4"
"2016","35-65 y.","Employed","3.97","4","11456","3","3","4","5","6","3.95","3.99","1","6","4","4"
"2016","35-65 y.","Not Employed","3.93","4","2286","3","3","4","5","6","3.89","3.97","1","6","4","4"
"2016","66 and older","Employed","3.83","4","491","3","3","4","5","6","3.76","3.9","1","6","4","4"
"2016","66 and older","Not Employed","3.73","4","4197","3","3","4","5","6","3.7","3.76","1","6","4","4"
"2017","16-34 y.","Employed","","","","","","","","","","","","","",""
"2017","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2017","35-65 y.","Employed","","","","","","","","","","","","","",""
"2017","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2017","66 and older","Employed","","","","","","","","","","","","","",""
"2017","66 and older","Not Employed","","","","","","","","","","","","","",""
"2018","16-34 y.","Employed","4.29","4","4426","3","4","5","6","6","4.26","4.32","1","6","4","4"
"2018","16-34 y.","Not Employed","4.27","4","1571","3","4","5","6","6","4.22","4.32","1","6","4","4"
"2018","35-65 y.","Employed","4.03","4","12268","3","4","5","5","6","4.01","4.05","1","6","4","4"
"2018","35-65 y.","Not Employed","3.97","4","2253","3","3","5","5","6","3.93","4.01","1","6","4","4"
"2018","66 and older","Employed","3.78","4","609","3","3","4","5","6","3.71","3.85","1","6","4","4"
"2018","66 and older","Not Employed","3.78","4","4360","3","3","4","5","6","3.75","3.81","1","6","4","4"
