"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","(Married) couple without C.","3.88","4","7248","3","3","4","5","6","3.86","3.9","1","6","4","4"
"2016","1-pers.-HH","3.99","4","3420","3","3","5","5","6","3.96","4.02","1","6","4","4"
"2016","Couple + C. GT 16 ","4.07","4","2701","3","4","5","5","6","4.03","4.11","1","6","4","4"
"2016","Couple + C. LE 16","4.01","4","5759","3","3","5","5","6","3.99","4.03","1","6","4","4"
"2016","Couple + C. LE and GT 16","4.1","4","2077","3","4","5","5","6","4.06","4.14","1","6","4","4"
"2016","Single parent","4.11","4","2132","3","3","5","5","6","4.07","4.15","1","6","4","4"
"2017","(Married) couple without C.","","","","","","","","","","","","","",""
"2017","1-pers.-HH","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2017","Single parent","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","3.92","4","7907","3","3","4","5","6","3.9","3.94","1","6","4","4"
"2018","1-pers.-HH","4.02","4","4077","3","3","5","5","6","3.99","4.05","1","6","4","4"
"2018","Couple + C. GT 16 ","4.07","4","2975","3","4","5","5","6","4.04","4.1","1","6","4","4"
"2018","Couple + C. LE 16","4.08","4","5427","3","4","5","5","6","4.06","4.1","1","6","4","4"
"2018","Couple + C. LE and GT 16","4.23","4","2180","3","4","5","5","6","4.19","4.27","1","6","4","4"
"2018","Single parent","4.2","4","2202","3","4","5","6","6","4.16","4.24","1","6","4","4"
