"year","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","3.98","4","23983","3","3","5","5","6","3.97","3.99","1","6","4","4"
"2017","","","","","","","","","","","","","",""
"2018","4.02","4","25487","3","3","5","5","6","4.01","4.03","1","6","4","4"
