"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","college entrance qualification","East Germany","3.94","4","1267","3","3","4","5","6","3.89","3.99","1","6","4","4"
"2016","college entrance qualification","West Germany","4.01","4","5464","3","3","4","5","6","3.99","4.03","1","6","4","4"
"2016","lower secondary degree","East Germany","3.85","4","993","3","3","4","5","6","3.79","3.91","1","6","4","4"
"2016","lower secondary degree","West Germany","3.96","4","4759","3","3","5","5","6","3.93","3.99","1","6","4","4"
"2016","no degree/no degree yet","East Germany","4.25","4","96","3","4","5","5","6","4.03","4.47","1","6","4","5"
"2016","no degree/no degree yet","West Germany","4.13","4","715","3","3","5","5","6","4.05","4.21","1","6","4","4"
"2016","Other degree","East Germany","3.86","4","300","3","3","4","5","6","3.74","3.98","1","6","4","4"
"2016","Other degree","West Germany","3.83","4","2942","3","3","4","5","6","3.8","3.86","1","6","4","4"
"2016","secondary school degree","East Germany","3.91","4","2182","3","3","5","5","6","3.87","3.95","1","6","4","4"
"2016","secondary school degree","West Germany","4.04","4","4354","3","3","5","5","6","4.01","4.07","1","6","4","4"
"2017","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2017","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2017","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2017","Other degree","East Germany","","","","","","","","","","","","","",""
"2017","Other degree","West Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2017","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2018","college entrance qualification","East Germany","3.98","4","1414","3","3","4","5","6","3.93","4.03","1","6","4","4"
"2018","college entrance qualification","West Germany","4.05","4","6195","3","4","5","5","6","4.03","4.07","1","6","4","4"
"2018","lower secondary degree","East Germany","3.83","4","969","3","3","4","5","6","3.77","3.89","1","6","4","4"
"2018","lower secondary degree","West Germany","4.03","4","4672","3","3","5","5","6","4","4.06","1","6","4","4"
"2018","no degree/no degree yet","East Germany","3.94","4","128","3","3","5","6","6","3.75","4.13","1","6","4","4"
"2018","no degree/no degree yet","West Germany","4.21","4","761","3","4","5","6","6","4.13","4.29","1","6","4","4"
"2018","Other degree","East Germany","3.74","4","304","2","3","4","5","6","3.63","3.85","1","6","4","4"
"2018","Other degree","West Germany","3.93","4","2643","3","3","5","5","6","3.89","3.97","1","6","4","4"
"2018","secondary school degree","East Germany","3.91","4","2444","3","3","4","5","6","3.87","3.95","1","6","4","4"
"2018","secondary school degree","West Germany","4.05","4","4714","3","4","5","5","6","4.02","4.08","1","6","4","4"
