"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","Female","4.03","4","1546","3","3","5","5","6","3.98","4.08","1","6","4","4"
"2016","Baden-Württemberg","Male","4.1","4","1269","3","4","5","5","6","4.05","4.15","1","6","4","4"
"2016","Bavaria","Female","3.93","4","2098","3","3","4","5","6","3.89","3.97","1","6","4","4"
"2016","Bavaria","Male","3.99","4","1757","3","4","4","5","6","3.95","4.03","1","6","4","4"
"2016","Berlin","Female","4.2","4","491","3","3","5","6","6","4.11","4.29","1","6","4","4"
"2016","Berlin","Male","4.14","4","400","3","4","5","6","6","4.04","4.24","1","6","4","4"
"2016","Brandenburg","Female","4.04","4","515","3","3","5","5","6","3.96","4.12","2","6","4","4"
"2016","Brandenburg","Male","3.94","4","422","3","3","5","5","6","3.85","4.03","1","6","4","4"
"2016","Bremen","Female","3.76","4","94","3","3","4","5","6","3.56","3.96","2","6","4","4"
"2016","Bremen","Male","3.76","4","80","3","3","4","5","6","3.56","3.96","2","6","4","4"
"2016","Hamburg","Female","3.83","4","232","3","3","4","5","6","3.72","3.94","1","6","4","4"
"2016","Hamburg","Male","3.91","4","190","3","3","4","5","6","3.79","4.03","1","6","4","4"
"2016","Hesse","Female","4.02","4","856","3","3","5","5","6","3.96","4.08","1","6","4","4"
"2016","Hesse","Male","3.86","4","733","3","3","4","5","6","3.8","3.92","1","6","4","4"
"2016","Lower Saxony","Female","3.93","4","1260","3","3","4","5","6","3.88","3.98","1","6","4","4"
"2016","Lower Saxony","Male","4","4","1085","3","3","5","5","6","3.95","4.05","1","6","4","4"
"2016","Mecklenburg-Western Pomerania","Female","3.81","4","286","2","3","5","5","6","3.68","3.94","1","6","4","4"
"2016","Mecklenburg-Western Pomerania","Male","3.62","4","232","2","3","4","5","6","3.48","3.76","1","6","4","4"
"2016","North Rhine-Westphalia","Female","4.03","4","2700","3","3","5","5","6","3.99","4.07","1","6","4","4"
"2016","North Rhine-Westphalia","Male","4","4","2296","3","3","5","5","6","3.96","4.04","1","6","4","4"
"2016","Rhineland-Palatinate,Saarland","Female","3.98","4","792","3","3","5","5","6","3.92","4.04","1","6","4","4"
"2016","Rhineland-Palatinate,Saarland","Male","3.99","4","684","3","3","5","5","6","3.92","4.06","1","6","4","4"
"2016","Saxony","Female","3.9","4","765","3","3","4","5","6","3.83","3.97","1","6","4","4"
"2016","Saxony","Male","3.79","4","675","3","3","4","5","6","3.72","3.86","1","6","4","4"
"2016","Saxony-Anhalt","Female","3.95","4","459","3","3","5","5","6","3.86","4.04","1","6","4","4"
