"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Full Time","(0) in school","","","","","","","","","","","","","",""
"2016","Full Time","(1a) inadequately completed","3.93","4","105","3","3","5","5","6","3.71","4.15","1","6","4","4"
"2016","Full Time","(1b) general elementary school","4.11","4","412","3","3","5","5","6","4.01","4.21","1","6","4","4"
"2016","Full Time","(1c) basic vocational qualification","4.04","4","1589","3","4","5","5","6","3.99","4.09","1","6","4","4"
"2016","Full Time","(2a) intermediate vocational","4.08","4","2323","3","4","5","5","6","4.04","4.12","1","6","4","4"
"2016","Full Time","(2b) intermediate general qualification","4.23","4","223","3","4","5","6","6","4.08","4.38","1","6","4","4"
"2016","Full Time","(2c_gen) general maturity certificate","3.92","4","307","3","3","5","5","6","3.81","4.03","1","6","4","4"
"2016","Full Time","(2c_voc) vocational maturity certificate","3.96","4","1150","3","3","4","5","6","3.91","4.01","1","6","4","4"
"2016","Full Time","(3a) lower tertiary education","4.03","4","823","3","4","4","5","6","3.97","4.09","1","6","4","4"
"2016","Full Time","(3b) higher tertiary education","3.99","4","1867","3","3","4","5","6","3.95","4.03","1","6","4","4"
"2016","Not Working","(0) in school","4.42","4","263","3","4","5","6","6","4.3","4.54","2","6","4","4"
"2016","Not Working","(1a) inadequately completed","4.04","4","240","3","3","5","5","6","3.9","4.18","1","6","4","4"
"2016","Not Working","(1b) general elementary school","3.87","4","992","3","3","4","5","6","3.81","3.93","1","6","4","4"
"2016","Not Working","(1c) basic vocational qualification","3.81","4","2289","3","3","4","5","6","3.77","3.85","1","6","4","4"
"2016","Not Working","(2a) intermediate vocational","3.79","4","1299","3","3","4","5","6","3.74","3.84","1","6","4","4"
"2016","Not Working","(2b) intermediate general qualification","4.12","4","266","3","3","5","5","6","3.99","4.25","1","6","4","4"
"2016","Not Working","(2c_gen) general maturity certificate","4.07","4","429","3","3","5","5","6","3.98","4.16","1","6","4","4"
"2016","Not Working","(2c_voc) vocational maturity certificate","3.73","4","456","3","3","4","5","6","3.64","3.82","1","6","4","4"
"2016","Not Working","(3a) lower tertiary education","3.77","4","519","3","3","4","5","6","3.7","3.84","1","6","4","4"
"2016","Not Working","(3b) higher tertiary education","3.84","4","964","3","3","4","5","6","3.78","3.9","1","6","4","4"
"2016","Part Time","(0) in school","4.67","5","68","3","4","6","6","6","4.42","4.92","3","6","4","5"
"2016","Part Time","(1a) inadequately completed","3.86","4","131","2","3","5","5","6","3.67","4.05","1","6","4","4"
"2016","Part Time","(1b) general elementary school","4.14","4","507","3","3","5","5","6","4.05","4.23","1","6","4","4"
"2016","Part Time","(1c) basic vocational qualification","4.01","4","1112","3","3","5","5","6","3.95","4.07","1","6","4","4"
"2016","Part Time","(2a) intermediate vocational","3.99","4","1637","3","3","5","5","6","3.95","4.03","1","6","4","4"
"2016","Part Time","(2b) intermediate general qualification","4.28","4","200","3","4","5","6","6","4.14","4.42","2","6","4","4"
"2016","Part Time","(2c_gen) general maturity certificate","4.26","4","511","3","4","5","6","6","4.17","4.35","1","6","4","4"
"2016","Part Time","(2c_voc) vocational maturity certificate","3.98","4","817","3","3","4","5","6","3.92","4.04","1","6","4","4"
"2016","Part Time","(3a) lower tertiary education","4.09","4","466","3","4","4","6","6","4.01","4.17","1","6","4","4"
"2016","Part Time","(3b) higher tertiary education","3.97","4","1208","3","3","4","5","6","3.92","4.02","1","6","4","4"
"2017","Full Time","(0) in school","","","","","","","","","","","","","",""
"2017","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2017","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2017","Not Working","(0) in school","","","","","","","","","","","","","",""
"2017","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2017","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2017","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2017","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2017","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2017","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2017","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2017","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2017","Part Time","(0) in school","","","","","","","","","","","","","",""
"2017","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2017","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
