"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","(Married) couple without C.","East Germany","3.8","4","1865","3","3","4","5","6","3.76","3.84","1","6","4","4"
"2016","(Married) couple without C.","West Germany","3.9","4","5383","3","3","4","5","6","3.88","3.92","1","6","4","4"
"2016","1-pers.-HH","East Germany","3.96","4","853","3","3","5","5","6","3.89","4.03","1","6","4","4"
"2016","1-pers.-HH","West Germany","3.99","4","2567","3","3","5","5","6","3.95","4.03","1","6","4","4"
"2016","Couple + C. GT 16 ","East Germany","3.97","4","409","3","3","5","5","6","3.88","4.06","1","6","4","4"
"2016","Couple + C. GT 16 ","West Germany","4.08","4","2292","3","4","5","5","6","4.04","4.12","1","6","4","4"
"2016","Couple + C. LE 16","East Germany","4","4","1009","3","3","5","5","6","3.94","4.06","1","6","4","4"
"2016","Couple + C. LE 16","West Germany","4.01","4","4750","3","3","5","5","6","3.98","4.04","1","6","4","4"
"2016","Couple + C. LE and GT 16","East Germany","3.94","4","309","3","3","4","5","6","3.84","4.04","1","6","4","4"
"2016","Couple + C. LE and GT 16","West Germany","4.12","4","1768","3","4","5","5","6","4.08","4.16","1","6","4","4"
"2016","Single parent","East Germany","4.13","4","434","3","4","5","5","6","4.04","4.22","1","6","4","4"
"2016","Single parent","West Germany","4.1","4","1698","3","3","5","5","6","4.05","4.15","1","6","4","4"
"2017","(Married) couple without C.","East Germany","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","West Germany","","","","","","","","","","","","","",""
"2017","1-pers.-HH","East Germany","","","","","","","","","","","","","",""
"2017","1-pers.-HH","West Germany","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","East Germany","","","","","","","","","","","","","",""
"2017","Couple + C. GT 16 ","West Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","East Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE 16","West Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","East Germany","","","","","","","","","","","","","",""
"2017","Couple + C. LE and GT 16","West Germany","","","","","","","","","","","","","",""
"2017","Single parent","East Germany","","","","","","","","","","","","","",""
"2017","Single parent","West Germany","","","","","","","","","","","","","",""
"2018","(Married) couple without C.","East Germany","3.81","4","2034","3","3","4","5","6","3.77","3.85","1","6","4","4"
"2018","(Married) couple without C.","West Germany","3.94","4","5873","3","3","4","5","6","3.92","3.96","1","6","4","4"
"2018","1-pers.-HH","East Germany","3.92","4","1037","3","3","4","5","6","3.86","3.98","1","6","4","4"
"2018","1-pers.-HH","West Germany","4.04","4","3040","3","3","5","5","6","4.01","4.07","1","6","4","4"
"2018","Couple + C. GT 16 ","East Germany","3.84","4","442","3","3","4","5","6","3.75","3.93","1","6","4","4"
"2018","Couple + C. GT 16 ","West Germany","4.1","4","2533","3","4","5","5","6","4.06","4.14","1","6","4","4"
"2018","Couple + C. LE 16","East Germany","4.09","4","1046","3","4","5","5","6","4.04","4.14","1","6","4","4"
"2018","Couple + C. LE 16","West Germany","4.08","4","4381","3","4","5","5","6","4.05","4.11","1","6","4","4"
"2018","Couple + C. LE and GT 16","East Germany","4.02","4","349","3","3","5","5","6","3.92","4.12","1","6","4","4"
"2018","Couple + C. LE and GT 16","West Germany","4.25","4","1831","3","4","5","5","6","4.2","4.3","1","6","4","4"
"2018","Single parent","East Germany","4.1","4","445","3","4","5","5","6","4.01","4.19","1","6","4","4"
"2018","Single parent","West Germany","4.23","4","1757","3","4","5","6","6","4.18","4.28","1","6","4","4"
