"year","bula_h","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","Employed","4.12","4","2022","3","4","5","5","6","4.08","4.16","1","6","4","4"
"2016","Baden-Württemberg","Not Employed","3.95","4","793","3","3","4","5","6","3.89","4.01","1","6","4","4"
"2016","Bavaria","Employed","3.99","4","2744","3","4","4","5","6","3.96","4.02","1","6","4","4"
"2016","Bavaria","Not Employed","3.89","4","1111","3","3","4","5","6","3.84","3.94","1","6","4","4"
"2016","Berlin","Employed","4.23","4","572","3","4","5","6","6","4.15","4.31","1","6","4","4"
"2016","Berlin","Not Employed","4.06","4","319","3","3","5","5","6","3.94","4.18","1","6","4","4"
"2016","Brandenburg","Employed","4.13","4","543","3","4","5","5","6","4.06","4.2","1","6","4","4"
"2016","Brandenburg","Not Employed","3.78","4","394","3","3","4","5","6","3.69","3.87","1","6","4","4"
"2016","Bremen","Employed","3.95","4","98","3","3","4","5","6","3.76","4.14","2","6","4","4"
"2016","Bremen","Not Employed","3.61","3","76","3","3","4","5","6","3.4","3.82","2","6","3","4"
"2016","Hamburg","Employed","3.95","4","281","3","3","4","5","6","3.85","4.05","1","6","4","4"
"2016","Hamburg","Not Employed","3.75","4","141","3","3","4","5","5","3.61","3.89","2","6","4","4"
"2016","Hesse","Employed","3.97","4","1093","3","3","4","5","6","3.92","4.02","1","6","4","4"
"2016","Hesse","Not Employed","3.88","4","496","3","3","4","5","6","3.8","3.96","1","6","4","4"
"2016","Lower Saxony","Employed","4.05","4","1520","3","3","5","5","6","4.01","4.09","1","6","4","4"
"2016","Lower Saxony","Not Employed","3.83","4","825","3","3","4","5","6","3.76","3.9","1","6","4","4"
"2016","Mecklenburg-Western Pomerania","Employed","3.78","4","321","3","3","5","5","6","3.67","3.89","1","6","4","4"
"2016","Mecklenburg-Western Pomerania","Not Employed","3.59","4","197","2","3","4","5","6","3.43","3.75","1","6","3","4"
"2016","North Rhine-Westphalia","Employed","4.09","4","3276","3","4","5","5","6","4.06","4.12","1","6","4","4"
"2016","North Rhine-Westphalia","Not Employed","3.88","4","1720","3","3","4","5","6","3.83","3.93","1","6","4","4"
"2016","Rhineland-Palatinate,Saarland","Employed","4.07","4","962","3","3","5","5","6","4.01","4.13","1","6","4","4"
"2016","Rhineland-Palatinate,Saarland","Not Employed","3.84","4","514","3","3","4","5","6","3.76","3.92","1","6","4","4"
"2016","Saxony","Employed","3.89","4","929","3","3","4","5","6","3.83","3.95","1","6","4","4"
"2016","Saxony","Not Employed","3.76","4","511","3","3","4","5","6","3.68","3.84","1","6","4","4"
"2016","Saxony-Anhalt","Employed","4.01","4","502","3","3","5","5","6","3.93","4.09","1","6","4","4"
"2016","Saxony-Anhalt","Not Employed","3.79","4","317","3","3","4","5","6","3.68","3.9","1","6","4","4"
"2016","Schleswig-Holstein","Employed","4.04","4","535","3","3","5","5","6","3.95","4.13","1","6","4","4"
"2016","Schleswig-Holstein","Not Employed","3.76","4","274","3","3","4","5","6","3.65","3.87","1","6","4","4"
"2016","Thuringia","Employed","3.92","4","580","3","3","5","5","6","3.84","4","1","6","4","4"
"2016","Thuringia","Not Employed","3.94","4","317","3","4","4","5","6","3.85","4.03","1","6","4","4"
"2017","Baden-Württemberg","Employed","","","","","","","","","","","","","",""
"2017","Baden-Württemberg","Not Employed","","","","","","","","","","","","","",""
"2017","Bavaria","Employed","","","","","","","","","","","","","",""
"2017","Bavaria","Not Employed","","","","","","","","","","","","","",""
"2017","Berlin","Employed","","","","","","","","","","","","","",""
"2017","Berlin","Not Employed","","","","","","","","","","","","","",""
"2017","Brandenburg","Employed","","","","","","","","","","","","","",""
"2017","Brandenburg","Not Employed","","","","","","","","","","","","","",""
"2017","Bremen","Employed","","","","","","","","","","","","","",""
"2017","Bremen","Not Employed","","","","","","","","","","","","","",""
"2017","Hamburg","Employed","","","","","","","","","","","","","",""
"2017","Hamburg","Not Employed","","","","","","","","","","","","","",""
"2017","Hesse","Employed","","","","","","","","","","","","","",""
"2017","Hesse","Not Employed","","","","","","","","","","","","","",""
"2017","Lower Saxony","Employed","","","","","","","","","","","","","",""
"2017","Lower Saxony","Not Employed","","","","","","","","","","","","","",""
"2017","Mecklenburg-Western Pomerania","Employed","","","","","","","","","","","","","",""
"2017","Mecklenburg-Western Pomerania","Not Employed","","","","","","","","","","","","","",""
"2017","North Rhine-Westphalia","Employed","","","","","","","","","","","","","",""
"2017","North Rhine-Westphalia","Not Employed","","","","","","","","","","","","","",""
"2017","Rhineland-Palatinate,Saarland","Employed","","","","","","","","","","","","","",""
"2017","Rhineland-Palatinate,Saarland","Not Employed","","","","","","","","","","","","","",""
"2017","Saxony","Employed","","","","","","","","","","","","","",""
"2017","Saxony","Not Employed","","","","","","","","","","","","","",""
"2017","Saxony-Anhalt","Employed","","","","","","","","","","","","","",""
"2017","Saxony-Anhalt","Not Employed","","","","","","","","","","","","","",""
"2017","Schleswig-Holstein","Employed","","","","","","","","","","","","","",""
"2017","Schleswig-Holstein","Not Employed","","","","","","","","","","","","","",""
"2017","Thuringia","Employed","","","","","","","","","","","","","",""
"2017","Thuringia","Not Employed","","","","","","","","","","","","","",""
"2018","Baden-Württemberg","Employed","4.14","4","2013","3","4","5","5","6","4.1","4.18","1","6","4","4"
"2018","Baden-Württemberg","Not Employed","4.01","4","753","3","3","5","5","6","3.95","4.07","1","6","4","4"
"2018","Bavaria","Employed","4.01","4","2822","3","4","5","5","6","3.98","4.04","1","6","4","4"
"2018","Bavaria","Not Employed","3.89","4","1141","3","3","4","5","6","3.84","3.94","1","6","4","4"
"2018","Berlin","Employed","4.31","4","682","3","4","5","6","6","4.24","4.38","1","6","4","4"
"2018","Berlin","Not Employed","4.06","4","300","3","3","5","6","6","3.94","4.18","1","6","4","4"
"2018","Brandenburg","Employed","4.03","4","622","3","3","5","5","6","3.96","4.1","1","6","4","4"
"2018","Brandenburg","Not Employed","3.82","4","405","3","3","4","5","6","3.73","3.91","1","6","4","4"
"2018","Bremen","Employed","4.05","4","135","3","4","5","5","6","3.87","4.23","1","6","4","4"
"2018","Bremen","Not Employed","4.01","4","91","3","3","5","6","6","3.78","4.24","2","6","4","4"
"2018","Hamburg","Employed","3.97","4","318","3","3","4","5","6","3.86","4.08","1","6","4","4"
"2018","Hamburg","Not Employed","3.64","4","168","3","3","4","5","6","3.49","3.79","1","6","4","4"
"2018","Hesse","Employed","4.04","4","1197","3","3","5","5","6","3.99","4.09","1","6","4","4"
"2018","Hesse","Not Employed","3.98","4","495","3","3","5","5","6","3.9","4.06","1","6","4","4"
"2018","Lower Saxony","Employed","4.09","4","1727","3","4","5","5","6","4.05","4.13","1","6","4","4"
"2018","Lower Saxony","Not Employed","3.81","4","787","3","3","4","5","6","3.74","3.88","1","6","4","4"
"2018","Mecklenburg-Western Pomerania","Employed","4.01","4","357","3","3","5","5","6","3.92","4.1","1","6","4","4"
"2018","Mecklenburg-Western Pomerania","Not Employed","3.75","4","237","3","3","4","5","6","3.62","3.88","1","6","4","4"
"2018","North Rhine-Westphalia","Employed","4.13","4","3590","3","4","5","5","6","4.1","4.16","1","6","4","4"
"2018","North Rhine-Westphalia","Not Employed","3.94","4","1799","3","3","4","5","6","3.89","3.99","1","6","4","4"
"2018","Rhineland-Palatinate,Saarland","Employed","4.22","4","983","3","4","5","6","6","4.16","4.28","1","6","4","4"
"2018","Rhineland-Palatinate,Saarland","Not Employed","3.95","4","492","3","3","4","5","6","3.87","4.03","2","6","4","4"
"2018","Saxony","Employed","3.96","4","1050","3","3","5","5","6","3.9","4.02","1","6","4","4"
"2018","Saxony","Not Employed","3.59","4","564","2","3","4","5","6","3.51","3.67","1","6","4","4"
"2018","Saxony-Anhalt","Employed","3.94","4","568","3","3","4","5","6","3.86","4.02","1","6","4","4"
"2018","Saxony-Anhalt","Not Employed","3.96","4","336","3","3","5","5","6","3.86","4.06","1","6","4","4"
"2018","Schleswig-Holstein","Employed","4.19","4","627","3","4","5","5","6","4.12","4.26","1","6","4","4"
"2018","Schleswig-Holstein","Not Employed","3.81","4","293","3","3","4","5","6","3.69","3.93","1","6","4","4"
"2018","Thuringia","Employed","3.91","4","612","3","3","5","5","6","3.83","3.99","1","6","4","4"
"2018","Thuringia","Not Employed","3.71","4","323","3","3","4","5","6","3.61","3.81","1","6","4","4"
