"year","bula_h","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2016","Baden-Württemberg","East Germany","","","","","","","","","","","","","",""
"2016","Baden-Württemberg","West Germany","4.06","4","2815","3","4","5","5","6","4.03","4.09","1","6","4","4"
"2016","Bavaria","East Germany","","","","","","","","","","","","","",""
"2016","Bavaria","West Germany","3.96","4","3855","3","3","4","5","6","3.93","3.99","1","6","4","4"
"2016","Berlin","East Germany","4.17","4","383","3","4","5","6","6","4.07","4.27","1","6","4","4"
"2016","Berlin","West Germany","4.17","4","508","3","3","5","6","6","4.08","4.26","1","6","4","4"
"2016","Brandenburg","East Germany","3.99","4","937","3","3","5","5","6","3.93","4.05","1","6","4","4"
"2016","Brandenburg","West Germany","","","","","","","","","","","","","",""
"2016","Bremen","East Germany","","","","","","","","","","","","","",""
"2016","Bremen","West Germany","3.76","4","174","3","3","4","5","6","3.62","3.9","2","6","4","4"
"2016","Hamburg","East Germany","","","","","","","","","","","","","",""
"2016","Hamburg","West Germany","3.87","4","422","3","3","4","5","6","3.79","3.95","1","6","4","4"
"2016","Hesse","East Germany","","","","","","","","","","","","","",""
"2016","Hesse","West Germany","3.94","4","1589","3","3","4","5","6","3.89","3.99","1","6","4","4"
"2016","Lower Saxony","East Germany","","","","","","","","","","","","","",""
"2016","Lower Saxony","West Germany","3.97","4","2345","3","3","4","5","6","3.93","4.01","1","6","4","4"
"2016","Mecklenburg-Western Pomerania","East Germany","3.72","4","518","2","3","4","5","6","3.63","3.81","1","6","4","4"
"2016","Mecklenburg-Western Pomerania","West Germany","","","","","","","","","","","","","",""
"2016","North Rhine-Westphalia","East Germany","","","","","","","","","","","","","",""
"2016","North Rhine-Westphalia","West Germany","4.01","4","4996","3","3","5","5","6","3.98","4.04","1","6","4","4"
"2016","Rhineland-Palatinate,Saarland","East Germany","","","","","","","","","","","","","",""
"2016","Rhineland-Palatinate,Saarland","West Germany","3.98","4","1476","3","3","5","5","6","3.93","4.03","1","6","4","4"
"2016","Saxony","East Germany","3.85","4","1440","3","3","4","5","6","3.8","3.9","1","6","4","4"
"2016","Saxony","West Germany","","","","","","","","","","","","","",""
"2016","Saxony-Anhalt","East Germany","3.92","4","819","3","3","4","5","6","3.85","3.99","1","6","4","4"
"2016","Saxony-Anhalt","West Germany","","","","","","","","","","","","","",""
"2016","Schleswig-Holstein","East Germany","","","","","","","","","","","","","",""
"2016","Schleswig-Holstein","West Germany","3.93","4","809","3","3","4","5","6","3.86","4","1","6","4","4"
"2016","Thuringia","East Germany","3.93","4","897","3","3","4","5","6","3.87","3.99","1","6","4","4"
"2016","Thuringia","West Germany","","","","","","","","","","","","","",""
"2017","Baden-Württemberg","East Germany","","","","","","","","","","","","","",""
"2017","Baden-Württemberg","West Germany","","","","","","","","","","","","","",""
"2017","Bavaria","East Germany","","","","","","","","","","","","","",""
"2017","Bavaria","West Germany","","","","","","","","","","","","","",""
"2017","Berlin","East Germany","","","","","","","","","","","","","",""
"2017","Berlin","West Germany","","","","","","","","","","","","","",""
"2017","Brandenburg","East Germany","","","","","","","","","","","","","",""
"2017","Brandenburg","West Germany","","","","","","","","","","","","","",""
"2017","Bremen","East Germany","","","","","","","","","","","","","",""
"2017","Bremen","West Germany","","","","","","","","","","","","","",""
