"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","2.3","2","956","1","2","3","3","4","2.24","2.36","1","4","2","2"
"1990","1-pers.-HH","2.31","2","336","1","2","3","4","4","2.21","2.41","1","4","2","2"
"1990","Couple + C. GT 16 ","2.24","2","823","1","2","3","3","4","2.18","2.3","1","4","2","2"
"1990","Couple + C. LE 16","2.24","2","1479","1","2","3","3","4","2.2","2.28","1","4","2","2"
"1990","Couple + C. LE and GT 16","2.25","2","319","1","2","3","3","4","2.16","2.34","1","4","2","2"
"1990","Single parent","2.44","2","189","1","2","3","4","4","2.32","2.56","1","4","2","3"
"1991","(Married) couple without C.","2.42","2","902","1","2","3","4","4","2.36","2.48","1","4","2","2"
"1991","1-pers.-HH","2.45","2","302","1","2","3","4","4","2.34","2.56","1","4","2","3"
"1991","Couple + C. GT 16 ","2.41","2","822","1","2","3","4","4","2.35","2.47","1","4","2","2"
"1991","Couple + C. LE 16","2.35","2","1360","1","2","3","3","4","2.31","2.39","1","4","2","2"
"1991","Couple + C. LE and GT 16","2.27","2","322","1","2","3","3","4","2.18","2.36","1","4","2","2"
"1991","Single parent","2.36","2","174","1","2","3","3","4","2.23","2.49","1","4","2","3"
"1992","(Married) couple without C.","2.38","2","2957","1","2","3","3","4","2.35","2.41","1","4","2","2"
"1992","1-pers.-HH","2.41","2","1211","1","2","3","3","4","2.36","2.46","1","4","2","2"
"1992","Couple + C. GT 16 ","2.3","2","2182","1","2","3","3","4","2.27","2.33","1","4","2","2"
"1992","Couple + C. LE 16","2.27","2","2723","1","2","3","3","4","2.24","2.3","1","4","2","2"
"1992","Couple + C. LE and GT 16","2.24","2","722","1","2","3","3","4","2.18","2.3","1","4","2","2"
"1992","Single parent","2.37","2","538","1","2","3","3","4","2.3","2.44","1","4","2","2"
"1993","(Married) couple without C.","2.52","3","3318","1","2","3","4","4","2.49","2.55","1","4","2","3"
"1993","1-pers.-HH","2.58","3","1412","1","2","3","4","4","2.53","2.63","1","4","2","3"
"1993","Couple + C. GT 16 ","2.47","2","2573","1","2","3","4","4","2.44","2.5","1","4","2","2"
"1993","Couple + C. LE 16","2.43","2","3112","2","2","3","3","4","2.4","2.46","1","4","2","2"
"1993","Couple + C. LE and GT 16","2.39","2","1184","1","2","3","3","4","2.34","2.44","1","4","2","2"
"1993","Single parent","2.48","2","605","1","2","3","4","4","2.41","2.55","1","4","2","3"
"1994","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","1-pers.-HH","","","","","","","","","","","","","",""
