"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","2.51","3","65","1","2","3","4","4","2.28","2.74","1","4","2","3"
"1990","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1990","college entrance qualification","Couple + C. GT 16 ","2.36","2","97","1","2","3","3","4","2.19","2.53","1","4","2","3"
"1990","college entrance qualification","Couple + C. LE 16","2.38","2","256","1","2","3","3","4","2.28","2.48","1","4","2","3"
"1990","college entrance qualification","Couple + C. LE and GT 16","2.41","2","41","1","2","3","3","4","2.14","2.68","1","4","2","3"
"1990","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1990","lower secondary degree","(Married) couple without C.","2.27","2","652","1","2","3","3","4","2.2","2.34","1","4","2","2"
"1990","lower secondary degree","1-pers.-HH","2.32","2","224","1","2","3","4","4","2.2","2.44","1","4","2","2"
"1990","lower secondary degree","Couple + C. GT 16 ","2.19","2","346","1","2","3","3","4","2.1","2.28","1","4","2","2"
"1990","lower secondary degree","Couple + C. LE 16","2.22","2","240","1","2","3","3","4","2.12","2.32","1","4","2","2"
"1990","lower secondary degree","Couple + C. LE and GT 16","2.25","2","69","1","2","3","3","4","2.06","2.44","1","4","2","2"
"1990","lower secondary degree","Single parent","2.21","2","59","1","2","3","3","3","2.01","2.41","1","4","2","2"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Other degree","Single parent","","","","","","","","","","","","","",""
"1990","secondary school degree","(Married) couple without C.","2.31","2","211","1","2","3","3","4","2.19","2.43","1","4","2","2"
"1990","secondary school degree","1-pers.-HH","2.37","2","80","1","2","3","4","4","2.15","2.59","1","4","2","3"
"1990","secondary school degree","Couple + C. GT 16 ","2.22","2","354","1","2","3","3","4","2.13","2.31","1","4","2","2"
"1990","secondary school degree","Couple + C. LE 16","2.2","2","966","1","2","3","3","4","2.15","2.25","1","4","2","2"
"1990","secondary school degree","Couple + C. LE and GT 16","2.23","2","191","1","2","3","3","4","2.12","2.34","1","4","2","2"
"1990","secondary school degree","Single parent","2.55","2","105","2","2","3","4","4","2.39","2.71","1","4","2","3"
"1991","college entrance qualification","(Married) couple without C.","2.47","2","69","2","2","3","4","4","2.27","2.67","1","4","2","3"
"1991","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"1991","college entrance qualification","Couple + C. GT 16 ","2.47","2","94","1","2","3","4","4","2.29","2.65","1","4","2","3"
"1991","college entrance qualification","Couple + C. LE 16","2.32","2","224","1","2","3","3","4","2.21","2.43","1","4","2","2"
"1991","college entrance qualification","Couple + C. LE and GT 16","2.33","2","45","1","2","3","3","4","2.07","2.59","1","4","2","3"
"1991","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1991","lower secondary degree","(Married) couple without C.","2.41","2","611","1","2","3","4","4","2.34","2.48","1","4","2","2"
"1991","lower secondary degree","1-pers.-HH","2.41","2","194","1","2","3","4","4","2.27","2.55","1","4","2","3"
"1991","lower secondary degree","Couple + C. GT 16 ","2.43","2","334","1","2","3","4","4","2.33","2.53","1","4","2","3"
"1991","lower secondary degree","Couple + C. LE 16","2.46","2","202","1","2","3","4","4","2.34","2.58","1","4","2","3"
"1991","lower secondary degree","Couple + C. LE and GT 16","2.32","2","67","2","2","3","3","4","2.12","2.52","1","4","2","2"
"1991","lower secondary degree","Single parent","2.48","3","46","1","2","3","4","4","2.22","2.74","1","4","2","3"
"1991","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1991","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Other degree","Single parent","","","","","","","","","","","","","",""
"1991","secondary school degree","(Married) couple without C.","2.43","2","195","1","2","3","4","4","2.31","2.55","1","4","2","3"
"1991","secondary school degree","1-pers.-HH","2.48","2.82","84","1","2","3","4","4","2.28","2.68","1","4","2","3"
"1991","secondary school degree","Couple + C. GT 16 ","2.35","2","356","1","2","3","4","4","2.26","2.44","1","4","2","2"
"1991","secondary school degree","Couple + C. LE 16","2.32","2","919","1","2","3","3","4","2.27","2.37","1","4","2","2"
"1991","secondary school degree","Couple + C. LE and GT 16","2.23","2","191","1","2","3","3","4","2.11","2.35","1","4","2","2"
"1991","secondary school degree","Single parent","2.46","3","99","1","2","3","3","4","2.29","2.63","1","4","2","3"
"1992","college entrance qualification","(Married) couple without C.","2.25","2","397","1","2","3","3","4","2.17","2.33","1","4","2","2"
"1992","college entrance qualification","1-pers.-HH","2.19","2","193","1","2","3","3","4","2.07","2.31","1","4","2","2"
"1992","college entrance qualification","Couple + C. GT 16 ","2.19","2","328","1","2","3","3","4","2.11","2.27","1","4","2","2"
"1992","college entrance qualification","Couple + C. LE 16","2.17","2","507","1","2","3","3","4","2.1","2.24","1","4","2","2"
"1992","college entrance qualification","Couple + C. LE and GT 16","2.16","2","87","1","2","3","3","4","2.01","2.31","1","4","2","2"
"1992","college entrance qualification","Single parent","2.31","2","76","1","2","3","3","4","2.12","2.5","1","4","2","2"
"1992","lower secondary degree","(Married) couple without C.","2.44","2","1832","1","2","3","3","4","2.4","2.48","1","4","2","2"
"1992","lower secondary degree","1-pers.-HH","2.47","2","676","1","2","3","4","4","2.41","2.53","1","4","2","3"
"1992","lower secondary degree","Couple + C. GT 16 ","2.37","2","1056","1","2","3","3","4","2.32","2.42","1","4","2","2"
"1992","lower secondary degree","Couple + C. LE 16","2.35","2","904","1","2","3","3","4","2.3","2.4","1","4","2","2"
"1992","lower secondary degree","Couple + C. LE and GT 16","2.37","2","295","1","2","3","3","4","2.28","2.46","1","4","2","2"
"1992","lower secondary degree","Single parent","2.42","2","244","1","2","3","4","4","2.32","2.52","1","4","2","2"
"1992","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","Couple + C. GT 16 ","2.3","2","92","1","2","3","4","4","2.12","2.48","1","4","2","2"
"1992","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","Couple + C. LE and GT 16","1.92","2","51","1","2","2","3","4","1.74","2.1","1","4","2","2"
"1992","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1992","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Other degree","Single parent","","","","","","","","","","","","","",""
"1992","secondary school degree","(Married) couple without C.","2.28","2","646","1","2","3","3","4","2.22","2.34","1","4","2","2"
"1992","secondary school degree","1-pers.-HH","2.41","2","312","1","2","3","4","4","2.31","2.51","1","4","2","2"
"1992","secondary school degree","Couple + C. GT 16 ","2.21","2","637","1","2","3","3","4","2.15","2.27","1","4","2","2"
"1992","secondary school degree","Couple + C. LE 16","2.24","2","1252","1","2","3","3","4","2.2","2.28","1","4","2","2"
"1992","secondary school degree","Couple + C. LE and GT 16","2.19","2","270","1","2","3","3","4","2.1","2.28","1","4","2","2"
"1992","secondary school degree","Single parent","2.36","2","169","1","2","3","3","4","2.24","2.48","1","4","2","2"
"1993","college entrance qualification","(Married) couple without C.","2.38","2","418","1","2","3","3","4","2.3","2.46","1","4","2","2"
"1993","college entrance qualification","1-pers.-HH","2.28","2","221","1","2","3","3","4","2.16","2.4","1","4","2","2"
"1993","college entrance qualification","Couple + C. GT 16 ","2.31","2","337","1","2","3","3","4","2.23","2.39","1","4","2","2"
"1993","college entrance qualification","Couple + C. LE 16","2.35","2","502","2","2","3","3","4","2.29","2.41","1","4","2","2"
"1993","college entrance qualification","Couple + C. LE and GT 16","2.35","2","118","1","2","3","3","4","2.2","2.5","1","4","2","2"
"1993","college entrance qualification","Single parent","2.51","2","74","1","2","3","4","4","2.3","2.72","1","4","2","3"
