"year","age_gr","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","16-34 y.","Baden-W?rttemberg","2.26","2","433","1","2","3","3","4","2.19","2.33","1","4","2","2"
"1992","16-34 y.","Bavaria","2.16","2","501","1","2","3","3","4","2.09","2.23","1","4","2","2"
"1992","16-34 y.","Berlin","2.37","2","181","1","2","3","3","4","2.25","2.49","1","4","2","2"
"1992","16-34 y.","Brandenburg","2.25","2","230","1","2","3","3","4","2.16","2.34","1","4","2","2"
"1992","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1992","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1992","16-34 y.","Hesse","2.16","2","224","1","2","3","3","4","2.07","2.25","1","4","2","2"
"1992","16-34 y.","Lower Saxony","2.04","2","314","1","2","2","3","4","1.96","2.12","1","4","2","2"
"1992","16-34 y.","Mecklenburg-Western Pomerania","2.36","2","150","2","2","3","3","4","2.25","2.47","1","4","2","2"
"1992","16-34 y.","North Rhine-Westphalia","2.12","2","676","1","2","3","3","4","2.06","2.18","1","4","2","2"
"1992","16-34 y.","Rhineland-Palatinate,Saarland","2.24","2","197","1","2","3","3","4","2.14","2.34","1","4","2","2"
"1992","16-34 y.","Saxony","2.18","2","375","1","2","3","3","4","2.1","2.26","1","4","2","2"
"1992","16-34 y.","Saxony-Anhalt","2.07","2","268","1","2","2","3","4","1.98","2.16","1","4","2","2"
"1992","16-34 y.","Schleswig-Holstein","2.11","2","78","1","2","3","3","4","1.92","2.3","1","4","2","2"
"1992","16-34 y.","Thuringia","2.09","2","262","1","2","2","3","4","2.01","2.17","1","4","2","2"
"1992","35-65 y.","Baden-W?rttemberg","2.4","2","523","1","2","3","3","4","2.33","2.47","1","4","2","2"
"1992","35-65 y.","Bavaria","2.45","2","618","2","2","3","3","4","2.39","2.51","1","4","2","2"
"1992","35-65 y.","Berlin","2.53","2","279","1","2","3","4","4","2.43","2.63","1","4","2","3"
"1992","35-65 y.","Brandenburg","2.49","2","371","1","2","3","4","4","2.4","2.58","1","4","2","3"
"1992","35-65 y.","Bremen","2.38","2.73","32","1","2","3","3","4","2.09","2.67","1","4","2","3"
"1992","35-65 y.","Hamburg","2.16","2","54","1","1","3","3","4","1.93","2.39","1","4","2","3"
"1992","35-65 y.","Hesse","2.37","2","327","1","2","3","3","4","2.28","2.46","1","4","2","2"
"1992","35-65 y.","Lower Saxony","2.28","2","412","1","2","3","3","4","2.2","2.36","1","4","2","2"
"1992","35-65 y.","Mecklenburg-Western Pomerania","2.45","2","240","1","2","3","4","4","2.34","2.56","1","4","2","3"
"1992","35-65 y.","North Rhine-Westphalia","2.3","2","973","1","2","3","3","4","2.25","2.35","1","4","2","2"
"1992","35-65 y.","Rhineland-Palatinate,Saarland","2.52","3","256","1","2","3","4","4","2.41","2.63","1","4","2","3"
"1992","35-65 y.","Saxony","2.48","2","661","1","2","3","4","4","2.42","2.54","1","4","2","3"
"1992","35-65 y.","Saxony-Anhalt","2.36","2","412","1","2","3","3","4","2.28","2.44","1","4","2","2"
"1992","35-65 y.","Schleswig-Holstein","2.09","2","129","1","2","3","3","4","1.95","2.23","1","4","2","2"
"1992","35-65 y.","Thuringia","2.31","2","347","1","2","3","3","4","2.23","2.39","1","4","2","2"
"1992","66 and older","Baden-W?rttemberg","2.52","3","155","1","2","3","3","4","2.39","2.65","1","4","2","3"
"1992","66 and older","Bavaria","2.52","3","191","2","2","3","3","4","2.41","2.63","1","4","2","3"
"1992","66 and older","Berlin","2.83","3","43","2","2","3","4","4","2.6","3.06","1","4","3","3"
"1992","66 and older","Brandenburg","2.17","2","64","1","2","3","3","4","1.96","2.38","1","4","2","2"
"1992","66 and older","Bremen","2.2","2","30","1","1","3","3","4","1.85","2.55","1","4","2","3"
"1992","66 and older","Hamburg","2.48","2","33","2","2","3","3","4","2.2","2.76","1","4","2","3"
"1992","66 and older","Hesse","2.6","3","107","1","2","3","4","4","2.43","2.77","1","4","2","3"
"1992","66 and older","Lower Saxony","2.51","2.25","111","1","2","3","4","4","2.35","2.67","1","4","2","3"
"1992","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1992","66 and older","North Rhine-Westphalia","2.51","3","246","1","2","3","3","4","2.41","2.61","1","4","2","3"
"1992","66 and older","Rhineland-Palatinate,Saarland","2.75","3","93","2","2","3","4","4","2.58","2.92","1","4","2","3"
"1992","66 and older","Saxony","2.5","2","122","2","2","3","4","4","2.36","2.64","1","4","2","3"
"1992","66 and older","Saxony-Anhalt","2.37","2","95","1","2","3","4","4","2.19","2.55","1","4","2","3"
"1992","66 and older","Schleswig-Holstein","2.69","3","34","2","2","3","4","4","2.42","2.96","1","4","2","3"
"1992","66 and older","Thuringia","2.78","3","72","2","2","3","4","4","2.59","2.97","1","4","2","3"
"1993","16-34 y.","Baden-W?rttemberg","2.36","2","749","1","2","3","3","4","2.3","2.42","1","4","2","2"
"1993","16-34 y.","Bavaria","2.26","2","632","1","2","3","3","4","2.2","2.32","1","4","2","2"
"1993","16-34 y.","Berlin","2.33","2","213","1","2","3","3","4","2.23","2.43","1","4","2","2"
"1993","16-34 y.","Brandenburg","2.41","2","209","2","2","3","3","4","2.3","2.52","1","4","2","2"
"1993","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1993","16-34 y.","Hamburg","2.44","2","36","2","2","3","4","4","2.17","2.71","1","4","2","2"
"1993","16-34 y.","Hesse","2.33","2","342","1","2","3","3","4","2.25","2.41","1","4","2","2"
"1993","16-34 y.","Lower Saxony","2.3","2","382","1","2","3","3","4","2.22","2.38","1","4","2","2"
"1993","16-34 y.","Mecklenburg-Western Pomerania","2.4","2","143","2","2","3","3","4","2.28","2.52","1","4","2","2"
"1993","16-34 y.","North Rhine-Westphalia","2.26","2","950","1","2","3","3","4","2.21","2.31","1","4","2","2"
"1993","16-34 y.","Rhineland-Palatinate,Saarland","2.32","2","241","1","2","3","3","4","2.22","2.42","1","4","2","2"
"1993","16-34 y.","Saxony","2.31","2","375","1","2","3","3","4","2.23","2.39","1","4","2","2"
"1993","16-34 y.","Saxony-Anhalt","2.26","2","249","2","2","3","3","4","2.17","2.35","1","4","2","2"
"1993","16-34 y.","Schleswig-Holstein","2.3","2","100","1","2","3","3","4","2.13","2.47","1","4","2","2"
"1993","16-34 y.","Thuringia","2.26","2","250","1","2","3","3","4","2.17","2.35","1","4","2","2"
"1993","35-65 y.","Baden-W?rttemberg","2.65","3","861","2","2","3","4","4","2.6","2.7","1","4","3","3"
"1993","35-65 y.","Bavaria","2.52","3","783","2","2","3","3","4","2.47","2.57","1","4","2","3"
"1993","35-65 y.","Berlin","2.7","3","314","2","2","3","4","4","2.61","2.79","1","4","3","3"
"1993","35-65 y.","Brandenburg","2.68","3","357","2","2","3","4","4","2.6","2.76","1","4","2","3"
"1993","35-65 y.","Bremen","2.58","2","38","1","2","3","4","4","2.24","2.92","1","4","2","3"
"1993","35-65 y.","Hamburg","2.62","2.2","73","2","2","3","4","4","2.43","2.81","1","4","2","3"
"1993","35-65 y.","Hesse","2.6","3","478","2","2","3","4","4","2.53","2.67","1","4","2","3"
"1993","35-65 y.","Lower Saxony","2.43","2","479","1","2","3","3","4","2.36","2.5","1","4","2","3"
"1993","35-65 y.","Mecklenburg-Western Pomerania","2.63","3","234","2","2","3","4","4","2.52","2.74","1","4","2","3"
"1993","35-65 y.","North Rhine-Westphalia","2.49","2","1295","2","2","3","4","4","2.44","2.54","1","4","2","2"
"1993","35-65 y.","Rhineland-Palatinate,Saarland","2.69","3","299","2","2","3","4","4","2.6","2.78","1","4","3","3"
"1993","35-65 y.","Saxony","2.55","3","618","2","2","3","4","4","2.49","2.61","1","4","2","3"
"1993","35-65 y.","Saxony-Anhalt","2.46","2","409","1","2","3","4","4","2.38","2.54","1","4","2","2"
"1993","35-65 y.","Schleswig-Holstein","2.54","3","149","1","2","3","3","4","2.41","2.67","1","4","2","3"
"1993","35-65 y.","Thuringia","2.55","3","337","2","2","3","4","4","2.46","2.64","1","4","2","3"
"1993","66 and older","Baden-W?rttemberg","2.82","3","167","2","2","3","4","4","2.7","2.94","1","4","3","3"
"1993","66 and older","Bavaria","2.61","3","202","2","2","3","4","4","2.5","2.72","1","4","2","3"
"1993","66 and older","Berlin","2.64","3","47","1","2","3","4","4","2.38","2.9","1","4","2","3"
"1993","66 and older","Brandenburg","2.53","2.14","66","2","2","3","4","4","2.34","2.72","1","4","2","3"
"1993","66 and older","Bremen","","","","","","","","","","","","","",""
"1993","66 and older","Hamburg","2.93","3","35","2","3","3","4","4","2.71","3.15","1","4","3","3"
"1993","66 and older","Hesse","2.59","3","109","1","2","3","4","4","2.41","2.77","1","4","2","3"
"1993","66 and older","Lower Saxony","2.67","3","118","2","2","3","4","4","2.52","2.82","1","4","2","3"
"1993","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1993","66 and older","North Rhine-Westphalia","2.65","3","268","2","2","3","4","4","2.55","2.75","1","4","3","3"
"1993","66 and older","Rhineland-Palatinate,Saarland","2.83","3","99","1","2","4","4","4","2.65","3.01","1","4","3","3"
"1993","66 and older","Saxony","2.54","3","123","1","2","3","4","4","2.39","2.69","1","4","2","3"
"1993","66 and older","Saxony-Anhalt","2.56","3","83","1","2","3","4","4","2.37","2.75","1","4","2","3"
"1993","66 and older","Schleswig-Holstein","2.51","2","38","2","2","3","4","4","2.25","2.77","1","4","2","3"
"1993","66 and older","Thuringia","2.69","3","75","1","2","4","4","4","2.46","2.92","1","4","2","3"
"1994","16-34 y.","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1994","16-34 y.","Bavaria","","","","","","","","","","","","","",""
"1994","16-34 y.","Berlin","","","","","","","","","","","","","",""
"1994","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"1994","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1994","16-34 y.","Hamburg","","","","","","","","","","","","","",""
"1994","16-34 y.","Hesse","","","","","","","","","","","","","",""
"1994","16-34 y.","Lower Saxony","","","","","","","","","","","","","",""
"1994","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1994","16-34 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1994","16-34 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1994","16-34 y.","Saxony","","","","","","","","","","","","","",""
"1994","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1994","16-34 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"1994","35-65 y.","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1994","35-65 y.","Bavaria","","","","","","","","","","","","","",""
"1994","35-65 y.","Berlin","","","","","","","","","","","","","",""
"1994","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"1994","35-65 y.","Bremen","","","","","","","","","","","","","",""
"1994","35-65 y.","Hamburg","","","","","","","","","","","","","",""
"1994","35-65 y.","Hesse","","","","","","","","","","","","","",""
"1994","35-65 y.","Lower Saxony","","","","","","","","","","","","","",""
"1994","35-65 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1994","35-65 y.","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1994","35-65 y.","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1994","35-65 y.","Saxony","","","","","","","","","","","","","",""
"1994","35-65 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1994","35-65 y.","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","35-65 y.","Thuringia","","","","","","","","","","","","","",""
"1994","66 and older","Baden-W?rttemberg","","","","","","","","","","","","","",""
"1994","66 and older","Bavaria","","","","","","","","","","","","","",""
"1994","66 and older","Berlin","","","","","","","","","","","","","",""
"1994","66 and older","Brandenburg","","","","","","","","","","","","","",""
"1994","66 and older","Bremen","","","","","","","","","","","","","",""
"1994","66 and older","Hamburg","","","","","","","","","","","","","",""
"1994","66 and older","Hesse","","","","","","","","","","","","","",""
"1994","66 and older","Lower Saxony","","","","","","","","","","","","","",""
"1994","66 and older","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1994","66 and older","North Rhine-Westphalia","","","","","","","","","","","","","",""
"1994","66 and older","Rhineland-Palatinate,Saarland","","","","","","","","","","","","","",""
"1994","66 and older","Saxony","","","","","","","","","","","","","",""
"1994","66 and older","Saxony-Anhalt","","","","","","","","","","","","","",""
"1994","66 and older","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","66 and older","Thuringia","","","","","","","","","","","","","",""
"1995","16-34 y.","Baden-W?rttemberg","2.12","2","749","1","2","3","3","4","2.07","2.17","1","4","2","2"
"1995","16-34 y.","Bavaria","2.06","2","690","1","2","2","3","4","2.01","2.11","1","4","2","2"
"1995","16-34 y.","Berlin","2.2","2","194","1","2","3","3","4","2.1","2.3","1","4","2","2"
"1995","16-34 y.","Brandenburg","2.23","2","185","2","2","3","3","4","2.13","2.33","1","4","2","2"
"1995","16-34 y.","Bremen","2.21","2","33","1","2","3","4","4","1.89","2.53","1","4","2","2"
"1995","16-34 y.","Hamburg","1.79","2","42","1","2","2","2","2","1.62","1.96","1","3","2","2"
"1995","16-34 y.","Hesse","2.04","2","333","1","2","2","3","4","1.97","2.11","1","4","2","2"
"1995","16-34 y.","Lower Saxony","2.02","2","409","1","2","2","3","4","1.95","2.09","1","4","2","2"
"1995","16-34 y.","Mecklenburg-Western Pomerania","2.14","2","144","1","2","3","3","4","2.03","2.25","1","4","2","2"
"1995","16-34 y.","North Rhine-Westphalia","2.01","2","970","1","2","2","3","4","1.96","2.06","1","4","2","2"
"1995","16-34 y.","Rhineland-Palatinate,Saarland","2.04","2","263","1","2","2","3","4","1.95","2.13","1","4","2","2"
"1995","16-34 y.","Saxony","2.15","2","364","1","2","3","3","4","2.08","2.22","1","4","2","2"
"1995","16-34 y.","Saxony-Anhalt","2.12","2","224","1","2","2","3","4","2.03","2.21","1","4","2","2"
"1995","16-34 y.","Schleswig-Holstein","1.87","2","108","1","1","2","3","3","1.74","2","1","3","2","2"
"1995","16-34 y.","Thuringia","2.11","2","226","1","2","3","3","4","2.02","2.2","1","4","2","2"
"1995","35-65 y.","Baden-W?rttemberg","2.34","2","852","2","2","3","3","4","2.29","2.39","1","4","2","2"
"1995","35-65 y.","Bavaria","2.29","2","800","1","2","3","3","4","2.24","2.34","1","4","2","2"
"1995","35-65 y.","Berlin","2.46","2","311","1","2","3","4","4","2.37","2.55","1","4","2","3"
"1995","35-65 y.","Brandenburg","2.51","2","339","2","2","3","4","4","2.43","2.59","1","4","2","3"
"1995","35-65 y.","Bremen","2.45","2","37","1","2","3","4","4","2.14","2.76","1","4","2","3"
"1995","35-65 y.","Hamburg","2.17","2","62","1","1","3","4","4","1.95","2.39","1","4","2","2"
"1995","35-65 y.","Hesse","2.29","2","504","1","2","3","3","4","2.22","2.36","1","4","2","2"
"1995","35-65 y.","Lower Saxony","2.26","2","517","1","2","3","3","4","2.2","2.32","1","4","2","2"
"1995","35-65 y.","Mecklenburg-Western Pomerania","2.42","2","240","1","2","3","3","4","2.32","2.52","1","4","2","3"
"1995","35-65 y.","North Rhine-Westphalia","2.23","2","1343","1","2","3","3","4","2.19","2.27","1","4","2","2"
"1995","35-65 y.","Rhineland-Palatinate,Saarland","2.33","2","341","1","2","3","3","4","2.25","2.41","1","4","2","2"
"1995","35-65 y.","Saxony","2.48","2","604","2","2","3","3","4","2.42","2.54","1","4","2","2"
"1995","35-65 y.","Saxony-Anhalt","2.26","2","383","1","2","3","3","4","2.19","2.33","1","4","2","2"
"1995","35-65 y.","Schleswig-Holstein","2.18","2","141","1","2","3","3","4","2.06","2.3","1","4","2","2"
"1995","35-65 y.","Thuringia","2.37","2","352","1","2","3","3","4","2.3","2.44","1","4","2","2"
"1995","66 and older","Baden-W?rttemberg","2.45","2","195","2","2","3","4","4","2.33","2.57","1","4","2","3"
"1995","66 and older","Bavaria","2.49","2.21","196","1","2","3","3","4","2.38","2.6","1","4","2","3"
"1995","66 and older","Berlin","2.52","2","61","2","2","3","4","4","2.31","2.73","1","4","2","3"
"1995","66 and older","Brandenburg","2.35","2","66","1","2","3","3","4","2.15","2.55","1","4","2","3"
"1995","66 and older","Bremen","","","","","","","","","","","","","",""
"1995","66 and older","Hamburg","","","","","","","","","","","","","",""
"1995","66 and older","Hesse","2.33","2","115","1","2","3","3","4","2.18","2.48","1","4","2","2"
"1995","66 and older","Lower Saxony","2.73","3","122","2","2","3","4","4","2.59","2.87","1","4","2","3"
"1995","66 and older","Mecklenburg-Western Pomerania","2.55","3","32","1","2","3","3","4","2.22","2.88","1","4","2","3"
"1995","66 and older","North Rhine-Westphalia","2.42","2","274","1","2","3","4","4","2.32","2.52","1","4","2","3"
"1995","66 and older","Rhineland-Palatinate,Saarland","2.67","3","105","1","2","3","4","4","2.5","2.84","1","4","2","3"
"1995","66 and older","Saxony","2.44","2","131","1","2","3","4","4","2.29","2.59","1","4","2","3"
"1995","66 and older","Saxony-Anhalt","2.37","2","82","1","2","3","3","4","2.2","2.54","1","4","2","3"
"1995","66 and older","Schleswig-Holstein","2.13","2","35","1","2","3","3","3","1.87","2.39","1","4","2","3"
"1995","66 and older","Thuringia","2.42","3","75","1","2","3","3","4","2.23","2.61","1","4","2","3"
"1996","16-34 y.","Baden-W?rttemberg","2.11","2","690","1","2","2","3","4","2.06","2.16","1","4","2","2"
"1996","16-34 y.","Bavaria","2.09","2","671","1","2","2","3","4","2.03","2.15","1","4","2","2"
"1996","16-34 y.","Berlin","2.25","2","189","1","2","3","3","4","2.14","2.36","1","4","2","2"
"1996","16-34 y.","Brandenburg","2.3","2","186","2","2","3","3","4","2.2","2.4","1","4","2","2"
"1996","16-34 y.","Bremen","2.08","2","33","1","2","3","3","4","1.8","2.36","1","4","2","3"
"1996","16-34 y.","Hamburg","2.15","2","40","1","2","2","4","4","1.93","2.37","1","4","2","2"
"1996","16-34 y.","Hesse","2.13","2","314","1","2","2","3","4","2.05","2.21","1","4","2","2"
"1996","16-34 y.","Lower Saxony","2.04","2","411","1","2","2","3","4","1.97","2.11","1","4","2","2"
"1996","16-34 y.","Mecklenburg-Western Pomerania","2.3","2","133","2","2","3","3","4","2.19","2.41","1","4","2","2"
"1996","16-34 y.","North Rhine-Westphalia","2.04","2","947","1","2","2","3","4","1.99","2.09","1","4","2","2"
"1996","16-34 y.","Rhineland-Palatinate,Saarland","2.2","2","255","1","2","3","3","4","2.11","2.29","1","4","2","2"
"1996","16-34 y.","Saxony","2.19","2","355","1","2","3","3","4","2.12","2.26","1","4","2","2"
"1996","16-34 y.","Saxony-Anhalt","2.13","2","208","1","2","2","3","4","2.04","2.22","1","4","2","2"
"1996","16-34 y.","Schleswig-Holstein","2.11","2","111","1","2","3","3","4","1.98","2.24","1","4","2","2"
"1996","16-34 y.","Thuringia","2.25","2","225","1","2","3","3","4","2.16","2.34","1","4","2","2"
"1996","35-65 y.","Baden-W?rttemberg","2.41","2","820","1","2","3","3","4","2.36","2.46","1","4","2","2"
"1996","35-65 y.","Bavaria","2.29","2","792","1","2","3","3","4","2.24","2.34","1","4","2","2"
"1996","35-65 y.","Berlin","2.58","3","291","2","2","3","4","4","2.49","2.67","1","4","3","3"
"1996","35-65 y.","Brandenburg","2.63","3","352","2","2","3","4","4","2.55","2.71","1","4","2","3"
"1996","35-65 y.","Bremen","2.43","2","34","1","2","3","4","4","2.07","2.79","1","4","2","3"
"1996","35-65 y.","Hamburg","2.3","2","63","1","2","3","3","4","2.1","2.5","1","4","2","3"
"1996","35-65 y.","Hesse","2.31","2","475","1","2","3","3","4","2.24","2.38","1","4","2","2"
"1996","35-65 y.","Lower Saxony","2.31","2","514","1","2","3","3","4","2.24","2.38","1","4","2","2"
"1996","35-65 y.","Mecklenburg-Western Pomerania","2.55","3","235","2","2","3","3","4","2.46","2.64","1","4","2","3"
"1996","35-65 y.","North Rhine-Westphalia","2.34","2","1334","1","2","3","3","4","2.3","2.38","1","4","2","2"
