"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Full Time","(Married) couple without C.","7.97","8","2569","5","7","9","10","10","7.9","8.04","0","10","8","8"
"2006","Full Time","1-pers.-HH","6.41","7","1091","3","5","8","9","10","6.27","6.55","0","10","7","7"
"2006","Full Time","Couple + C. GT 16 ","7.68","8","1624","5","7","9","10","10","7.59","7.77","0","10","8","8"
"2006","Full Time","Couple + C. LE 16","8","8","1871","6","7","9","10","10","7.92","8.08","0","10","8","8"
"2006","Full Time","Couple + C. LE and GT 16","7.81","8","611","5","7","9","10","10","7.68","7.94","1","10","8","8"
"2006","Full Time","Single parent","6.77","7","366","4","5","8","9","10","6.54","7","0","10","7","8"
"2006","Not Working","(Married) couple without C.","8.23","8","3990","6","8","10","10","10","8.18","8.28","0","10","8","9"
"2006","Not Working","1-pers.-HH","6.56","7","1577","3","5","8","10","10","6.43","6.69","0","10","7","7"
"2006","Not Working","Couple + C. GT 16 ","7.77","8","1031","5","7","9","10","10","7.66","7.88","0","10","8","8"
"2006","Not Working","Couple + C. LE 16","8.04","8","755","5","7","9","10","10","7.92","8.16","1","10","8","8"
"2006","Not Working","Couple + C. LE and GT 16","7.45","8","416","4","6","9","10","10","7.27","7.63","0","10","8","8"
"2006","Not Working","Single parent","7","7","404","4","5","9","10","10","6.78","7.22","0","10","7","8"
"2006","Part Time","(Married) couple without C.","7.98","8","1282","5","7","9","10","10","7.89","8.07","0","10","8","8"
"2006","Part Time","1-pers.-HH","6.24","7","458","2","5","8","10","10","6","6.48","0","10","7","7"
"2006","Part Time","Couple + C. GT 16 ","7.74","8","970","5","7","9","10","10","7.63","7.85","0","10","8","8"
"2006","Part Time","Couple + C. LE 16","7.86","8","1297","5","7","9","10","10","7.76","7.96","0","10","8","8"
"2006","Part Time","Couple + C. LE and GT 16","7.65","8","456","5","7","9","10","10","7.49","7.81","1","10","8","8"
"2006","Part Time","Single parent","6.75","7","387","4","5","8","10","10","6.53","6.97","1","10","7","7"
"2007","Full Time","(Married) couple without C.","7.94","8","2369","6","7","9","10","10","7.87","8.01","0","10","8","8"
"2007","Full Time","1-pers.-HH","6.32","7","1023","3","5","8","9","10","6.17","6.47","0","10","7","7"
"2007","Full Time","Couple + C. GT 16 ","7.71","8","1590","5","7","9","10","10","7.63","7.79","0","10","8","8"
"2007","Full Time","Couple + C. LE 16","7.96","8","1743","5","7","9","10","10","7.88","8.04","0","10","8","8"
"2007","Full Time","Couple + C. LE and GT 16","7.8","8","560","5","7","9","10","10","7.66","7.94","0","10","8","8"
"2007","Full Time","Single parent","6.76","7","334","4","5","8","9","10","6.52","7","0","10","7","8"
"2007","Not Working","(Married) couple without C.","8.24","8","3754","6","8","10","10","10","8.19","8.29","0","10","8","9"
"2007","Not Working","1-pers.-HH","6.65","7","1496","3","5","8","10","10","6.52","6.78","0","10","7","7"
"2007","Not Working","Couple + C. GT 16 ","7.7","8","994","5","7","9","10","10","7.59","7.81","0","10","8","8"
"2007","Not Working","Couple + C. LE 16","7.81","8","638","5","7","9","10","10","7.67","7.95","0","10","8","8"
"2007","Not Working","Couple + C. LE and GT 16","7.91","8","350","5","7","9","10","10","7.72","8.1","0","10","8","8"
"2007","Not Working","Single parent","6.7","7","376","4","5","8","10","10","6.47","6.93","0","10","7","8"
"2007","Part Time","(Married) couple without C.","7.92","8","1204","5","7","9","10","10","7.83","8.01","0","10","8","8"
"2007","Part Time","1-pers.-HH","6.16","6","454","2","5","8","9","10","5.92","6.4","0","10","7","7"
"2007","Part Time","Couple + C. GT 16 ","7.72","8","911","5","7","9","10","10","7.61","7.83","0","10","8","8"
"2007","Part Time","Couple + C. LE 16","7.89","8","1201","5","7","9","10","10","7.79","7.99","0","10","8","8"
"2007","Part Time","Couple + C. LE and GT 16","7.48","8","421","5","7","9","10","10","7.31","7.65","0","10","8","8"
"2007","Part Time","Single parent","6.75","7","379","4","5","8","9","10","6.54","6.96","0","10","7","8"
"2008","Full Time","(Married) couple without C.","8.12","8","2339","6","7","9","10","10","8.05","8.19","0","10","8","8"
"2008","Full Time","1-pers.-HH","6.34","7","1031","3","5","8","9","10","6.19","6.49","0","10","7","7"
"2008","Full Time","Couple + C. GT 16 ","7.86","8","1527","5","7","9","10","10","7.77","7.95","0","10","8","8"
"2008","Full Time","Couple + C. LE 16","7.94","8","1573","5","7","9","10","10","7.85","8.03","0","10","8","8"
"2008","Full Time","Couple + C. LE and GT 16","8","8","530","6","7","9","10","10","7.85","8.15","0","10","8","8"
"2008","Full Time","Single parent","7.16","8","342","3","6","9","10","10","6.92","7.4","0","10","7","8"
"2008","Not Working","(Married) couple without C.","8.36","9","3652","6","8","10","10","10","8.31","8.41","0","10","9","9"
"2008","Not Working","1-pers.-HH","6.69","7","1475","3","5","8","10","10","6.56","6.82","0","10","7","7"
"2008","Not Working","Couple + C. GT 16 ","7.93","8","925","5","7","9","10","10","7.82","8.04","0","10","8","8"
"2008","Not Working","Couple + C. LE 16","8.16","9","497","5","8","10","10","10","8","8.32","0","10","8","9"
"2008","Not Working","Couple + C. LE and GT 16","8.16","8","301","6","8","9","10","10","7.97","8.35","2","10","8","8"
"2008","Not Working","Single parent","6.92","7","378","4","5","9","10","10","6.69","7.15","0","10","7","8"
"2008","Part Time","(Married) couple without C.","8.14","8","1081","6","7","9","10","10","8.03","8.25","0","10","8","9"
"2008","Part Time","1-pers.-HH","6.34","7","445","2","5","9","10","10","6.1","6.58","0","10","7","7"
"2008","Part Time","Couple + C. GT 16 ","7.91","8","901","5","7","9","10","10","7.79","8.03","0","10","8","8"
"2008","Part Time","Couple + C. LE 16","7.87","8","1141","5","7","9","10","10","7.77","7.97","0","10","8","8"
"2008","Part Time","Couple + C. LE and GT 16","7.51","8","381","5","7","9","10","10","7.32","7.7","0","10","8","8"
"2008","Part Time","Single parent","6.93","7","365","4","5","8","10","10","6.7","7.16","0","10","7","8"
"2009","Full Time","(Married) couple without C.","8.03","8","2193","5","7","9","10","10","7.95","8.11","0","10","8","8"
"2009","Full Time","1-pers.-HH","6.29","7","978","3","5","8","9","10","6.14","6.44","0","10","7","7"
