"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","general elemantary","Rural Area","7.45","8","826","4","6","9","10","10","7.3","7.6","0","10","8","8"
"2006","general elemantary","Urban Area","7.38","8","1624","5","6","9","10","10","7.28","7.48","0","10","8","8"
"2006","higher education","Rural Area","7.49","8","1298","4","6","9","10","10","7.38","7.6","0","10","8","8"
"2006","higher education","Urban Area","7.54","8","3230","5","7","9","10","10","7.47","7.61","0","10","8","8"
"2006","higher vocational","Rural Area","7.7","8","604","5","7","9","10","10","7.55","7.85","1","10","8","8"
"2006","higher vocational","Urban Area","7.44","8","1031","5","7","9","10","10","7.32","7.56","0","10","8","8"
"2006","in school","Rural Area","7.74","8","116","5","6","9","10","10","7.38","8.1","0","10","8","8"
"2006","in school","Urban Area","7.68","8","274","5","7","9","10","10","7.46","7.9","0","10","8","8"
"2006","inadequately","Rural Area","7.28","8","63","2","7","9","10","10","6.65","7.91","0","10","7","8"
"2006","inadequately","Urban Area","7.27","8","174","5","6","9","10","10","6.94","7.6","0","10","7","8"
"2006","middle vocational","Rural Area","7.64","8","3989","5","7","9","10","10","7.58","7.7","0","10","8","8"
"2006","middle vocational","Urban Area","7.57","8","6948","5","7","9","10","10","7.52","7.62","0","10","8","8"
"2006","vocational + Abi","Rural Area","7.71","8","286","6","7","9","10","10","7.5","7.92","0","10","8","8"
"2006","vocational + Abi","Urban Area","7.65","8","917","5","7","9","10","10","7.52","7.78","0","10","8","8"
"2007","general elemantary","Rural Area","7.3","8","732","3","6","9","10","10","7.14","7.46","0","10","8","8"
"2007","general elemantary","Urban Area","7.45","8","1452","5","6","9","10","10","7.35","7.55","0","10","8","8"
"2007","higher education","Rural Area","7.5","8","1248","5","7","9","10","10","7.39","7.61","0","10","8","8"
"2007","higher education","Urban Area","7.58","8","3099","5","7","9","10","10","7.51","7.65","0","10","8","8"
"2007","higher vocational","Rural Area","7.69","8","572","5","7","9","10","10","7.53","7.85","0","10","8","8"
"2007","higher vocational","Urban Area","7.54","8","936","5","6","9","10","10","7.42","7.66","0","10","8","8"
"2007","in school","Rural Area","8.09","8","109","6","7","10","10","10","7.81","8.37","3","10","8","9"
"2007","in school","Urban Area","7.65","8","226","5","7","9","10","10","7.43","7.87","0","10","8","8"
"2007","inadequately","Rural Area","7.13","8","66","3","6","9","10","10","6.51","7.75","0","10","7","8"
"2007","inadequately","Urban Area","6.89","7","150","4","5","8","10","10","6.53","7.25","0","10","7","8"
"2007","middle vocational","Rural Area","7.59","8","3739","5","7","9","10","10","7.53","7.65","0","10","8","8"
"2007","middle vocational","Urban Area","7.58","8","6456","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2007","vocational + Abi","Rural Area","7.55","8","284","5","7","9","10","10","7.33","7.77","0","10","8","8"
"2007","vocational + Abi","Urban Area","7.38","8","871","4","6","9","10","10","7.25","7.51","0","10","8","8"
"2008","general elemantary","Rural Area","7.65","8","683","4","6","10","10","10","7.49","7.81","0","10","8","8"
"2008","general elemantary","Urban Area","7.7","8","1340","5","7","9","10","10","7.59","7.81","0","10","8","8"
"2008","higher education","Rural Area","7.56","8","1200","5","7","9","10","10","7.45","7.67","0","10","8","8"
"2008","higher education","Urban Area","7.58","8","2980","5","7","9","10","10","7.51","7.65","0","10","8","8"
"2008","higher vocational","Rural Area","7.9","8","529","5","7","9","10","10","7.74","8.06","0","10","8","9"
"2008","higher vocational","Urban Area","7.7","8","884","5","7","9","10","10","7.57","7.83","0","10","8","8"
"2008","in school","Rural Area","7.73","8","114","6","7","9","10","10","7.41","8.05","1","10","8","8"
"2008","in school","Urban Area","7.93","8","235","5","7","9","10","10","7.71","8.15","0","10","8","8"
"2008","inadequately","Rural Area","7.29","8","51","3","6","9","10","10","6.54","8.04","0","10","6","8"
