"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","East Germany","Female","7.44","8","2718","5","6","9","10","10","7.36","7.52","0","10","8","8"
"2006","East Germany","Male","7.35","8","2481","5","6","9","10","10","7.27","7.43","0","10","8","8"
"2006","West Germany","Female","7.58","8","8647","5","7","9","10","10","7.54","7.62","0","10","8","8"
"2006","West Germany","Male","7.59","8","7854","5","7","9","10","10","7.55","7.63","0","10","8","8"
"2007","East Germany","Female","7.4","8","2576","5","6","9","10","10","7.32","7.48","0","10","8","8"
"2007","East Germany","Male","7.34","8","2370","4","6","9","10","10","7.26","7.42","0","10","8","8"
"2007","West Germany","Female","7.58","8","8037","5","7","9","10","10","7.54","7.62","0","10","8","8"
"2007","West Germany","Male","7.57","8","7282","5","7","9","10","10","7.53","7.61","0","10","8","8"
"2008","East Germany","Female","7.57","8","2470","5","7","9","10","10","7.49","7.65","0","10","8","8"
"2008","East Germany","Male","7.52","8","2283","5","7","9","10","10","7.44","7.6","0","10","8","8"
"2008","West Germany","Female","7.69","8","7625","5","7","9","10","10","7.64","7.74","0","10","8","8"
"2008","West Germany","Male","7.63","8","6896","5","7","9","10","10","7.58","7.68","0","10","8","8"
"2009","East Germany","Female","7.61","8","2341","5","7","9","10","10","7.53","7.69","0","10","8","8"
"2009","East Germany","Male","7.44","8","2175","4","6","9","10","10","7.35","7.53","0","10","8","8"
"2009","West Germany","Female","7.73","8","7079","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2009","West Germany","Male","7.58","8","6399","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2010","East Germany","Female","7.51","8","2954","5","6","9","10","10","7.44","7.58","0","10","8","8"
"2010","East Germany","Male","7.46","8","2492","5","6","9","10","10","7.38","7.54","0","10","8","8"
"2010","West Germany","Female","7.76","8","10078","5","7","9","10","10","7.72","7.8","0","10","8","8"
"2010","West Germany","Male","7.71","8","8385","5","7","9","10","10","7.67","7.75","0","10","8","8"
"2011","East Germany","Female","7.62","8","3152","5","7","9","10","10","7.55","7.69","0","10","8","8"
"2011","East Germany","Male","7.55","8","2610","5","7","9","10","10","7.48","7.62","0","10","8","8"
"2011","West Germany","Female","7.79","8","10934","5","7","9","10","10","7.75","7.83","0","10","8","8"
"2011","West Germany","Male","7.83","8","8954","5","7","9","10","10","7.79","7.87","0","10","8","9"
"2012","East Germany","Female","7.69","8","3226","5","7","9","10","10","7.62","7.76","0","10","8","8"
"2012","East Germany","Male","7.62","8","2682","5","7","9","10","10","7.55","7.69","0","10","8","8"
"2012","West Germany","Female","7.86","8","11099","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2012","West Germany","Male","7.92","8","9181","5","7","9","10","10","7.88","7.96","0","10","8","8"
"2013","East Germany","Female","7.62","8","3096","5","7","9","10","10","7.55","7.69","0","10","8","8"
"2013","East Germany","Male","7.62","8","2581","5","7","9","10","10","7.54","7.7","0","10","8","8"
"2013","West Germany","Female","7.85","8","10787","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2013","West Germany","Male","7.89","8","8869","5","7","9","10","10","7.85","7.93","0","10","8","8"
"2014","East Germany","Female","7.64","8","3027","5","7","9","10","10","7.57","7.71","0","10","8","8"
"2014","East Germany","Male","7.71","8","2531","5","7","9","10","10","7.64","7.78","0","10","8","8"
"2014","West Germany","Female","7.88","8","11539","5","7","9","10","10","7.85","7.91","0","10","8","8"
"2014","West Germany","Male","7.88","8","9797","5","7","9","10","10","7.84","7.92","0","10","8","8"
"2015","East Germany","Female","7.57","8","2843","5","7","9","10","10","7.5","7.64","0","10","8","8"
"2015","East Germany","Male","7.56","8","2383","5","7","9","10","10","7.49","7.63","0","10","8","8"
"2015","West Germany","Female","7.83","8","10659","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2015","West Germany","Male","7.88","8","8993","5","7","9","10","10","7.84","7.92","0","10","8","8"
"2016","East Germany","Female","7.69","8","2735","5","7","9","10","10","7.62","7.76","0","10","8","8"
"2016","East Germany","Male","7.63","8","2268","5","7","9","10","10","7.55","7.71","0","10","8","8"
"2016","West Germany","Female","7.87","8","10304","5","7","9","10","10","7.83","7.91","0","10","8","8"
"2016","West Germany","Male","7.89","8","8709","5","7","9","10","10","7.85","7.93","0","10","8","8"
"2017","East Germany","Female","7.6","8","3010","5","7","9","10","10","7.53","7.67","0","10","8","8"
"2017","East Germany","Male","7.6","8","2571","5","7","9","10","10","7.53","7.67","0","10","8","8"
"2017","West Germany","Female","7.88","8","11155","5","7","9","10","10","7.84","7.92","0","10","8","8"
"2017","West Germany","Male","7.9","8","9549","5","7","9","10","10","7.86","7.94","0","10","8","8"
"2018","East Germany","Female","7.62","8","2947","5","7","9","10","10","7.55","7.69","0","10","8","8"
"2018","East Germany","Male","7.63","8","2508","5","7","9","10","10","7.56","7.7","0","10","8","8"
"2018","West Germany","Female","7.87","8","10793","5","7","9","10","10","7.83","7.91","0","10","8","8"
"2018","West Germany","Male","7.89","8","9180","5","7","9","10","10","7.85","7.93","0","10","8","8"
"2019","East Germany","Female","7.67","8","2889","5","7","9","10","10","7.6","7.74","0","10","8","8"
"2019","East Germany","Male","7.74","8","2624","5","7","9","10","10","7.67","7.81","0","10","8","8"
"2019","West Germany","Female","7.9","8","10409","5","7","9","10","10","7.86","7.94","0","10","8","8"
"2019","West Germany","Male","7.94","8","9512","5","7","9","10","10","7.9","7.98","0","10","8","8"
