"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","(Married) couple without C.","8.11","8","7841","6","7","9","10","10","8.07","8.15","0","10","8","8"
"2006","1-pers.-HH","6.46","7","3126","3","5","8","10","10","6.37","6.55","0","10","7","7"
"2006","Couple + C. GT 16 ","7.72","8","3625","5","7","9","10","10","7.66","7.78","0","10","8","8"
"2006","Couple + C. LE 16","7.96","8","3923","5","7","9","10","10","7.91","8.01","0","10","8","8"
"2006","Couple + C. LE and GT 16","7.66","8","1483","5","7","9","10","10","7.57","7.75","0","10","8","8"
"2006","Single parent","6.84","7","1157","4","5","8","10","10","6.71","6.97","0","10","7","7"
"2007","(Married) couple without C.","8.09","8","7327","6","7","9","10","10","8.05","8.13","0","10","8","8"
"2007","1-pers.-HH","6.46","7","2973","3","5","8","10","10","6.37","6.55","0","10","7","7"
"2007","Couple + C. GT 16 ","7.71","8","3495","5","7","9","10","10","7.65","7.77","0","10","8","8"
"2007","Couple + C. LE 16","7.91","8","3582","5","7","9","10","10","7.85","7.97","0","10","8","8"
"2007","Couple + C. LE and GT 16","7.72","8","1331","5","7","9","10","10","7.62","7.82","0","10","8","8"
"2007","Single parent","6.74","7","1089","4","5","8","9","10","6.61","6.87","0","10","7","7"
"2008","(Married) couple without C.","8.25","8","7072","6","8","10","10","10","8.21","8.29","0","10","8","9"
"2008","1-pers.-HH","6.51","7","2951","3","5","8","10","10","6.42","6.6","0","10","7","7"
"2008","Couple + C. GT 16 ","7.89","8","3353","5","7","9","10","10","7.83","7.95","0","10","8","8"
"2008","Couple + C. LE 16","7.95","8","3211","5","7","9","10","10","7.89","8.01","0","10","8","8"
"2008","Couple + C. LE and GT 16","7.88","8","1212","5","7","9","10","10","7.78","7.98","0","10","8","8"
"2008","Single parent","7","7","1085","4","5","9","10","10","6.87","7.13","0","10","7","8"
"2009","(Married) couple without C.","8.15","8","6662","6","7","10","10","10","8.11","8.19","0","10","8","9"
"2009","1-pers.-HH","6.61","7","2841","3","5","8","10","10","6.52","6.7","0","10","7","7"
"2009","Couple + C. GT 16 ","7.89","8","3141","5","7","9","10","10","7.83","7.95","0","10","8","8"
"2009","Couple + C. LE 16","7.97","8","2853","5","7","9","10","10","7.91","8.03","0","10","8","8"
"2009","Couple + C. LE and GT 16","7.99","8","1172","6","7","9","10","10","7.89","8.09","1","10","8","8"
"2009","Single parent","7.03","8","995","4","5","9","10","10","6.9","7.16","0","10","7","8"
"2010","(Married) couple without C.","8.16","8","6308","6","7","10","10","10","8.12","8.2","0","10","8","9"
"2010","1-pers.-HH","6.64","7","2675","3","5","8","10","10","6.55","6.73","0","10","7","7"
"2010","Couple + C. GT 16 ","7.9","8","2873","6","7","9","10","10","7.83","7.97","0","10","8","8"
"2010","Couple + C. LE 16","8.25","9","7769","6","7","10","10","10","8.21","8.29","0","10","9","9"
"2010","Couple + C. LE and GT 16","8.04","8","1613","6","7","9","10","10","7.95","8.13","0","10","8","8"
"2010","Single parent","7.09","8","2274","4","6","9","10","10","7","7.18","0","10","8","8"
"2011","(Married) couple without C.","8.17","8","7104","6","8","9","10","10","8.13","8.21","0","10","8","9"
