"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","1-pers.-HH","general elemantary","6.62","7","399","3","5","8","10","10","6.38","6.86","0","10","7","7"
"2008","1-pers.-HH","higher education","6.28","7","598","3","5","8","9","10","6.08","6.48","0","10","7","7"
"2008","1-pers.-HH","higher vocational","6.62","7","186","3","5","8","9","10","6.27","6.97","0","10","7","8"
"2008","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2008","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2008","1-pers.-HH","middle vocational","6.56","7","1524","3","5","8","10","10","6.43","6.69","0","10","7","7"
"2008","1-pers.-HH","vocational + Abi","6.22","7","182","2","5","8","9","10","5.85","6.59","0","10","6","7"
"2008","Couple + C. GT 16 ","general elemantary","8.21","9","383","5","7","10","10","10","8.04","8.38","0","10","8","8"
"2008","Couple + C. GT 16 ","higher education","7.89","8","605","5","7","9","10","10","7.75","8.03","0","10","8","8"
"2008","Couple + C. GT 16 ","higher vocational","7.45","8","199","5","6","9","10","10","7.18","7.72","0","10","8","8"
"2008","Couple + C. GT 16 ","in school","8.12","8","155","6","7","9","10","10","7.87","8.37","1","10","8","9"
"2008","Couple + C. GT 16 ","inadequately","6.99","8","37","3","7","9","9","10","6.26","7.72","0","10","8","8"
"2008","Couple + C. GT 16 ","middle vocational","7.88","8","1683","5","7","9","10","10","7.8","7.96","0","10","8","8"
"2008","Couple + C. GT 16 ","vocational + Abi","7.98","8","148","6","7","9","10","10","7.69","8.27","0","10","8","8"
"2008","Couple + C. LE 16","general elemantary","8","8","213","5","7","9","10","10","7.76","8.24","0","10","8","9"
"2008","Couple + C. LE 16","higher education","7.95","8","777","6","7","9","10","10","7.83","8.07","0","10","8","8"
"2008","Couple + C. LE 16","higher vocational","8.21","9","322","6","8","9","10","10","8.01","8.41","0","10","8","9"
"2008","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"2008","Couple + C. LE 16","middle vocational","7.84","8","1540","5","7","9","10","10","7.75","7.93","0","10","8","8"
"2008","Couple + C. LE 16","vocational + Abi","8.27","8","318","6","8","9","10","10","8.1","8.44","2","10","8","8"
"2008","Couple + C. LE and GT 16","general elemantary","8.16","8","149","6","8","9","10","10","7.89","8.43","2","10","8","9"
"2008","Couple + C. LE and GT 16","higher education","7.91","8","213","6","7","9","10","10","7.7","8.12","0","10","8","8"
"2008","Couple + C. LE and GT 16","higher vocational","7.75","8","91","4","7","9","10","10","7.29","8.21","1","10","7","8"
"2008","Couple + C. LE and GT 16","in school","8.02","8","129","6","7","9","10","10","7.7","8.34","0","10","8","9"
"2008","Couple + C. LE and GT 16","inadequately","","","","","","","","","","","","","",""
"2008","Couple + C. LE and GT 16","middle vocational","7.81","8","491","5","7","9","10","10","7.66","7.96","0","10","8","8"
"2008","Couple + C. LE and GT 16","vocational + Abi","7.94","8","69","6","8","9","10","10","7.48","8.4","0","10","8","9"
"2008","Single parent","general elemantary","7.26","8","184","3","5","9","10","10","6.91","7.61","0","10","7","8"
"2008","Single parent","higher education","6.44","7","150","3","5","8","9","10","6.07","6.81","0","10","7","8"
"2008","Single parent","higher vocational","6.99","7","40","4","7","8","9","10","6.24","7.74","1","10","7","8"
"2008","Single parent","in school","7.25","7","58","5","6","9","10","10","6.78","7.72","3","10","7","8"
"2008","Single parent","inadequately","","","","","","","","","","","","","",""
"2008","Single parent","middle vocational","6.98","7","533","4","5","9","10","10","6.8","7.16","0","10","7","8"
"2008","Single parent","vocational + Abi","6.49","7","49","4","5","8","8","9","5.84","7.14","1","9","5","8"
"2009","(Married) couple without C.","general elemantary","8.1","8","518","5","7","10","10","10","7.94","8.26","0","10","8","9"
"2009","(Married) couple without C.","higher education","8.1","8","1738","6","8","9","10","10","8.02","8.18","0","10","8","9"
"2009","(Married) couple without C.","higher vocational","8.14","8","516","6","7","9","10","10","8","8.28","0","10","8","9"
"2009","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2009","(Married) couple without C.","inadequately","7.62","8","54","6","6","9","10","10","7.04","8.2","1","10","7","9"
"2009","(Married) couple without C.","middle vocational","8.19","9","3508","6","7","10","10","10","8.13","8.25","0","10","8","9"
"2009","(Married) couple without C.","vocational + Abi","7.98","8","293","5","7","10","10","10","7.78","8.18","0","10","8","9"
"2009","1-pers.-HH","general elemantary","6.67","7","390","3","5","9","10","10","6.42","6.92","0","10","7","8"
"2009","1-pers.-HH","higher education","6.82","7","600","3","5","9","9","10","6.63","7.01","0","10","7","7"
"2009","1-pers.-HH","higher vocational","6.57","7","187","3","5","8","10","10","6.22","6.92","0","10","7","7"
"2009","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2009","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2009","1-pers.-HH","middle vocational","6.53","7","1459","2","5","8","10","10","6.4","6.66","0","10","7","7"
"2009","1-pers.-HH","vocational + Abi","6.69","7","152","4","5","8","9","10","6.32","7.06","0","10","7","8"
"2009","Couple + C. GT 16 ","general elemantary","8.01","8","342","5","7","10","10","10","7.81","8.21","0","10","8","8"
"2009","Couple + C. GT 16 ","higher education","7.77","8","580","5","7","9","10","10","7.62","7.92","0","10","8","8"
"2009","Couple + C. GT 16 ","higher vocational","7.61","8","207","5","7","9","10","10","7.35","7.87","0","10","8","8"
"2009","Couple + C. GT 16 ","in school","7.94","8","136","6","7","9","10","10","7.64","8.24","0","10","8","9"
"2009","Couple + C. GT 16 ","inadequately","7.33","7","30","4","6","9","10","10","6.57","8.09","3","10","7","9"
"2009","Couple + C. GT 16 ","middle vocational","7.92","8","1577","5","7","9","10","10","7.83","8.01","0","10","8","8"
"2009","Couple + C. GT 16 ","vocational + Abi","7.56","8","140","5","6","9","10","10","7.25","7.87","2","10","8","8"
"2009","Couple + C. LE 16","general elemantary","7.99","8","181","5","7","10","10","10","7.72","8.26","2","10","8","8"
"2009","Couple + C. LE 16","higher education","8.04","8","702","6","7","9","10","10","7.92","8.16","0","10","8","8"
"2009","Couple + C. LE 16","higher vocational","8.02","8","291","5","7","9","10","10","7.82","8.22","0","10","8","8"
"2009","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","inadequately","","","","","","","","","","","","","",""
"2009","Couple + C. LE 16","middle vocational","7.96","8","1355","5","7","9","10","10","7.87","8.05","1","10","8","8"
"2009","Couple + C. LE 16","vocational + Abi","7.93","8","285","6","7","9","10","10","7.75","8.11","0","10","8","8"
"2009","Couple + C. LE and GT 16","general elemantary","8.24","8","134","6","7","10","10","10","7.96","8.52","2","10","8","9"
"2009","Couple + C. LE and GT 16","higher education","7.98","8","209","6","7","9","10","10","7.76","8.2","1","10","8","8"
"2009","Couple + C. LE and GT 16","higher vocational","7.84","8","78","6","7","9","9","10","7.47","8.21","3","10","8","9"
"2009","Couple + C. LE and GT 16","in school","8.42","9","116","6","8","10","10","10","8.13","8.71","1","10","8","9"
"2009","Couple + C. LE and GT 16","inadequately","","","","","","","","","","","","","",""
"2009","Couple + C. LE and GT 16","middle vocational","7.86","8","488","5","7","9","10","10","7.71","8.01","1","10","8","8"
"2009","Couple + C. LE and GT 16","vocational + Abi","8.24","8","69","6","8","9","10","10","7.82","8.66","1","10","8","9"
"2009","Single parent","general elemantary","7.68","8","172","5","7","9","10","10","7.37","7.99","0","10","7","8"
"2009","Single parent","higher education","6.75","7","154","4","5","8","10","10","6.42","7.08","1","10","7","8"
"2009","Single parent","higher vocational","6.31","7","35","4","4","8","9","10","5.48","7.14","1","10","6","8"
"2009","Single parent","in school","6.65","7.98","45","4","6","8","9","10","6.14","7.16","2","10","7","8"
"2009","Single parent","inadequately","","","","","","","","","","","","","",""
"2009","Single parent","middle vocational","6.97","7","480","4","6","8","10","10","6.78","7.16","0","10","7","8"
"2009","Single parent","vocational + Abi","6.66","7.93","44","3","5","8","9","10","5.95","7.37","1","10","5","8"
"2010","(Married) couple without C.","general elemantary","8.24","9","468","6","8","10","10","10","8.08","8.4","0","10","8","9"
"2010","(Married) couple without C.","higher education","8.17","8","1700","6","7","9","10","10","8.09","8.25","0","10","8","9"
"2010","(Married) couple without C.","higher vocational","7.94","8","500","5","7","9","10","10","7.78","8.1","1","10","8","9"
"2010","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2010","(Married) couple without C.","inadequately","7.62","8","45","4","7","9","10","10","7.07","8.17","3","10","8","9"
"2010","(Married) couple without C.","middle vocational","8.18","9","3271","6","7","10","10","10","8.12","8.24","0","10","8","9"
"2010","(Married) couple without C.","vocational + Abi","8.07","8","293","5","7","9","10","10","7.87","8.27","0","10","8","9"
"2010","1-pers.-HH","general elemantary","6.71","7","369","3","5","9","10","10","6.45","6.97","0","10","7","8"
"2010","1-pers.-HH","higher education","6.72","7","579","4","5","8","9","10","6.54","6.9","0","10","7","7"
"2010","1-pers.-HH","higher vocational","6.7","7","173","3","5","9","10","10","6.32","7.08","0","10","6","8"
"2010","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2010","1-pers.-HH","inadequately","","","","","","","","","","","","","",""
"2010","1-pers.-HH","middle vocational","6.62","7","1379","3","5","8","10","10","6.49","6.75","0","10","7","7"
"2010","1-pers.-HH","vocational + Abi","6.71","7","124","3","6","9","9","10","6.28","7.14","0","10","7","8"
"2010","Couple + C. GT 16 ","general elemantary","8.16","8","312","6","7","10","10","10","7.97","8.35","1","10","8","8"
"2010","Couple + C. GT 16 ","higher education","7.64","8","536","6","7","9","10","10","7.48","7.8","0","10","8","8"
"2010","Couple + C. GT 16 ","higher vocational","7.63","8","202","6","6","9","10","10","7.36","7.9","0","10","8","8"
"2010","Couple + C. GT 16 ","in school","8.04","8","131","6","7","9","10","10","7.75","8.33","0","10","8","8"
"2010","Couple + C. GT 16 ","inadequately","","","","","","","","","","","","","",""
"2010","Couple + C. GT 16 ","middle vocational","7.92","8","1414","6","7","9","10","10","7.83","8.01","0","10","8","8"
"2010","Couple + C. GT 16 ","vocational + Abi","7.64","8","146","5","7","9","10","10","7.36","7.92","2","10","8","8"
"2010","Couple + C. LE 16","general elemantary","8.38","9","629","6","8","10","10","10","8.25","8.51","0","10","9","9"
"2010","Couple + C. LE 16","higher education","8.08","8","1932","6","7","9","10","10","8.01","8.15","0","10","9","9"
"2010","Couple + C. LE 16","higher vocational","8.05","8","513","5","7","9","10","10","7.9","8.2","0","10","9","9"
"2010","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"2010","Couple + C. LE 16","inadequately","8.29","9","161","5","8","10","10","10","8","8.58","0","10","9","10"
"2010","Couple + C. LE 16","middle vocational","8.31","9","3674","6","8","10","10","10","8.26","8.36","0","10","9","9"
"2010","Couple + C. LE 16","vocational + Abi","8.45","9","828","6","8","10","10","10","8.34","8.56","1","10","9","9"
"2010","Couple + C. LE and GT 16","general elemantary","8.16","9","231","5","7","10","10","10","7.93","8.39","1","10","8","9"
"2010","Couple + C. LE and GT 16","higher education","7.83","8","235","5","7","9","10","10","7.61","8.05","0","10","8","8"
"2010","Couple + C. LE and GT 16","higher vocational","8.07","8","110","7","7","9","10","10","7.77","8.37","0","10","8","8"
"2010","Couple + C. LE and GT 16","in school","7.93","8","180","5","7","9","10","10","7.67","8.19","2","10","8","8"
"2010","Couple + C. LE and GT 16","inadequately","8.25","8","32","5","8","10","10","10","7.5","9","1","10","8","10"
"2010","Couple + C. LE and GT 16","middle vocational","8.02","8","661","5","7","9","10","10","7.89","8.15","1","10","8","8"
"2010","Couple + C. LE and GT 16","vocational + Abi","7.99","8","103","7","7","9","10","10","7.67","8.31","2","10","8","9"
"2010","Single parent","general elemantary","7.44","8","358","4","6","9","10","10","7.21","7.67","1","10","8","8"
"2010","Single parent","higher education","7","7","340","4","5","9","10","10","6.77","7.23","0","10","7","8"
"2010","Single parent","higher vocational","6.16","7","86","2","4","8","9","10","5.67","6.65","0","10","7","8"
"2010","Single parent","in school","8.06","8","89","6","7","9","10","10","7.69","8.43","2","10","8","9"
"2010","Single parent","inadequately","6.91","7","55","4","6","8","10","10","6.21","7.61","1","10","6","8"
"2010","Single parent","middle vocational","7.04","7","1110","4","5","9","10","10","6.9","7.18","0","10","8","8"
"2010","Single parent","vocational + Abi","6.98","7","193","5","6","9","10","10","6.65","7.31","0","10","7","8"
"2011","(Married) couple without C.","general elemantary","8.26","9","564","6","8","10","10","10","8.12","8.4","0","10","8","9"
"2011","(Married) couple without C.","higher education","8.17","8","1849","6","7","9","10","10","8.09","8.25","0","10","8","9"
"2011","(Married) couple without C.","higher vocational","8.24","8","548","6","7","10","10","10","8.1","8.38","1","10","8","9"
"2011","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2011","(Married) couple without C.","inadequately","7.5","8","55","5","5","9","10","10","6.94","8.06","3","10","8","9"
"2011","(Married) couple without C.","middle vocational","8.16","8","3726","6","8","9","10","10","8.11","8.21","0","10","8","9"
"2011","(Married) couple without C.","vocational + Abi","8.12","8","328","6","7","9","10","10","7.94","8.3","0","10","8","9"
"2011","1-pers.-HH","general elemantary","6.63","7","401","3","5","8","10","10","6.38","6.88","0","10","7","8"
"2011","1-pers.-HH","higher education","6.65","7","630","3","5","8","9","10","6.47","6.83","0","10","7","7"
"2011","1-pers.-HH","higher vocational","6.48","7","174","3","5","8","9","10","6.13","6.83","0","10","6","7"
"2011","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2011","1-pers.-HH","inadequately","6.01","6","31","3","4","8","8","10","4.96","7.06","0","10","4","8"
"2011","1-pers.-HH","middle vocational","6.83","7","1498","3","5","9","10","10","6.71","6.95","0","10","7","8"
"2011","1-pers.-HH","vocational + Abi","6.88","7","158","4","6","8","9","10","6.54","7.22","0","10","7","8"
"2011","Couple + C. GT 16 ","general elemantary","8.03","8","303","5","7","9","10","10","7.82","8.24","0","10","8","8"
"2011","Couple + C. GT 16 ","higher education","7.76","8","544","6","7","9","10","10","7.61","7.91","0","10","8","8"
"2011","Couple + C. GT 16 ","higher vocational","7.71","8","205","5","7","9","10","10","7.47","7.95","0","10","8","8"
"2011","Couple + C. GT 16 ","in school","8.18","9","134","5","7","10","10","10","7.89","8.47","1","10","8","9"
"2011","Couple + C. GT 16 ","inadequately","7.91","9","30","5","6","10","10","10","6.99","8.83","0","10","7","9"
"2011","Couple + C. GT 16 ","middle vocational","7.91","8","1463","5","7","9","10","10","7.82","8","0","10","8","8"
"2011","Couple + C. GT 16 ","vocational + Abi","7.83","8","170","6","7","9","10","10","7.57","8.09","0","10","8","8"
"2011","Couple + C. LE 16","general elemantary","8.55","9","526","7","8","10","10","10","8.41","8.69","0","10","9","9"
"2011","Couple + C. LE 16","higher education","8.27","8","1964","7","8","9","10","10","8.21","8.33","0","10","9","9"
"2011","Couple + C. LE 16","higher vocational","8.28","8","534","7","8","9","10","10","8.15","8.41","1","10","9","9"
"2011","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"2011","Couple + C. LE 16","inadequately","8.7","9","131","7","8","10","10","10","8.38","9.02","1","10","9","10"
"2011","Couple + C. LE 16","middle vocational","8.37","9","3503","6","8","10","10","10","8.32","8.42","0","10","9","9"
"2011","Couple + C. LE 16","vocational + Abi","8.41","9","808","6","8","10","10","10","8.3","8.52","1","10","9","9"
"2011","Couple + C. LE and GT 16","general elemantary","8.12","9","281","5","7","10","10","10","7.93","8.31","3","10","8","9"
"2011","Couple + C. LE and GT 16","higher education","7.83","8","295","6","7","9","10","10","7.63","8.03","0","10","8","9"
"2011","Couple + C. LE and GT 16","higher vocational","8.27","8.02","114","7","8","9","10","10","7.98","8.56","4","10","8","9"
"2011","Couple + C. LE and GT 16","in school","8.24","8","181","6","7","10","10","10","8","8.48","2","10","8","9"
"2011","Couple + C. LE and GT 16","inadequately","8.3","8","41","7","8","10","10","10","7.75","8.85","2","10","8","10"
"2011","Couple + C. LE and GT 16","middle vocational","8","8","805","6","7","9","10","10","7.88","8.12","0","10","8","8"
"2011","Couple + C. LE and GT 16","vocational + Abi","8.53","9","114","7","8","9","10","10","8.28","8.78","2","10","8","9"
"2011","Single parent","general elemantary","7.3","8","402","5","6","9","10","10","7.09","7.51","0","10","8","8"
"2011","Single parent","higher education","7.22","7.89","410","4","7","9","10","10","7.01","7.43","0","10","7","8"
"2011","Single parent","higher vocational","6.2","7","97","2","4","8","9","10","5.74","6.66","0","10","7","8"
"2011","Single parent","in school","8","8","105","6","7","10","10","10","7.66","8.34","3","10","8","9"
"2011","Single parent","inadequately","6.79","7.01","49","3","5","8","10","10","6.04","7.54","1","10","6","9"
"2011","Single parent","middle vocational","7.24","8","1288","4","6","9","10","10","7.12","7.36","0","10","8","8"
"2011","Single parent","vocational + Abi","7.29","8","240","5","6","9","10","10","7.02","7.56","0","10","7","8"
"2012","(Married) couple without C.","general elemantary","8.37","9","657","6","8","10","10","10","8.25","8.49","0","10","8","9"
"2012","(Married) couple without C.","higher education","8.25","8","1990","6","8","9","10","10","8.18","8.32","0","10","8","9"
"2012","(Married) couple without C.","higher vocational","8.17","8","614","6","7","9","10","10","8.04","8.3","1","10","8","8"
"2012","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"2012","(Married) couple without C.","inadequately","8.02","8","58","6","7","10","10","10","7.52","8.52","1","10","8","9"
"2012","(Married) couple without C.","middle vocational","8.21","8","3958","6","8","10","10","10","8.16","8.26","0","10","8","9"
"2012","(Married) couple without C.","vocational + Abi","8.1","8","360","5","7","9","10","10","7.92","8.28","0","10","8","9"
"2012","1-pers.-HH","general elemantary","7.05","8","432","4","6","9","10","10","6.82","7.28","0","10","7","8"
"2012","1-pers.-HH","higher education","6.9","7","730","4","6","8","10","10","6.73","7.07","0","10","7","7"
"2012","1-pers.-HH","higher vocational","6.85","7","190","4","6","8","10","10","6.55","7.15","0","10","7","8"
"2012","1-pers.-HH","in school","","","","","","","","","","","","","",""
"2012","1-pers.-HH","inadequately","6.51","7","37","1","6","8","10","10","5.65","7.37","0","10","6","8"
"2012","1-pers.-HH","middle vocational","6.85","7","1670","3","5","9","10","10","6.73","6.97","0","10","7","8"
"2012","1-pers.-HH","vocational + Abi","6.92","8","198","3","5","9","10","10","6.58","7.26","0","10","7","8"
