"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","16-34 y.","7.53","8","5041","5","7","9","10","10","7.48","7.58","0","10","8","8"
"2006","35-65 y.","7.51","8","12282","5","7","9","10","10","7.48","7.54","0","10","8","8"
"2006","66 and older","7.65","8","4377","5","7","9","10","10","7.59","7.71","0","10","8","8"
"2007","16-34 y.","7.51","8","4627","5","6","9","10","10","7.45","7.57","0","10","8","8"
"2007","35-65 y.","7.45","8","11352","5","7","9","10","10","7.41","7.49","0","10","8","8"
"2007","66 and older","7.76","8","4286","5","7","9","10","10","7.7","7.82","0","10","8","8"
"2008","16-34 y.","7.64","8","4339","5","7","9","10","10","7.58","7.7","0","10","8","8"
"2008","35-65 y.","7.56","8","10643","5","7","9","10","10","7.52","7.6","0","10","8","8"
"2008","66 and older","7.83","8","4292","5","7","9","10","10","7.77","7.89","0","10","8","8"
"2009","16-34 y.","7.69","8","3967","5","7","9","10","10","7.63","7.75","0","10","8","8"
"2009","35-65 y.","7.51","8","9859","5","7","9","10","10","7.47","7.55","0","10","8","8"
"2009","66 and older","7.87","8","4168","5","7","10","10","10","7.81","7.93","0","10","8","8"
"2010","16-34 y.","7.74","8","6562","5","7","9","10","10","7.7","7.78","0","10","8","9"
"2010","35-65 y.","7.6","8","13330","5","7","9","10","10","7.57","7.63","0","10","8","8"
"2010","66 and older","7.84","8","4017","5","7","9","10","10","7.78","7.9","0","10","8","8"
"2011","16-34 y.","7.9","8","6279","5","7","9","10","10","7.85","7.95","0","10","8","9"
"2011","35-65 y.","7.66","8","14954","5","7","9","10","10","7.63","7.69","0","10","8","8"
"2011","66 and older","7.86","8","4417","5","7","9","10","10","7.8","7.92","0","10","8","8"
"2012","16-34 y.","7.93","8","6035","5","7","9","10","10","7.88","7.98","0","10","8","9"
"2012","35-65 y.","7.77","8","15332","5","7","9","10","10","7.74","7.8","0","10","8","8"
"2012","66 and older","7.94","8","4821","5","7","9","10","10","7.89","7.99","0","10","8","8"
"2013","16-34 y.","7.91","8","5599","5","7","9","10","10","7.86","7.96","0","10","8","8"
"2013","35-65 y.","7.72","8","14847","5","7","9","10","10","7.69","7.75","0","10","8","8"
"2013","66 and older","7.97","8","4887","5","7","10","10","10","7.92","8.02","0","10","8","8"
"2014","16-34 y.","8.01","8","6511","5","7","9","10","10","7.97","8.05","0","10","8","9"
"2014","35-65 y.","7.7","8","15499","5","7","9","10","10","7.67","7.73","0","10","8","8"
"2014","66 and older","7.97","8","4884","5","7","9","10","10","7.92","8.02","0","10","8","8"
"2015","16-34 y.","7.95","8","5689","5","7","9","10","10","7.9","8","0","10","8","8"
"2015","35-65 y.","7.71","8","14344","5","7","9","10","10","7.68","7.74","0","10","8","8"
"2015","66 and older","7.86","8","4845","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2016","16-34 y.","7.99","8","5534","6","7","9","10","10","7.94","8.04","0","10","8","9"
"2016","35-65 y.","7.75","8","13812","5","7","9","10","10","7.72","7.78","0","10","8","8"
"2016","66 and older","7.88","8","4670","5","7","9","10","10","7.83","7.93","0","10","8","8"
"2017","16-34 y.","8","8","6086","6","7","9","10","10","7.95","8.05","0","10","8","8"
"2017","35-65 y.","7.74","8","15279","5","7","9","10","10","7.71","7.77","0","10","8","8"
"2017","66 and older","7.89","8","4920","5","7","9","10","10","7.84","7.94","0","10","8","8"
"2018","16-34 y.","7.96","8","5915","5","7","9","10","10","7.91","8.01","0","10","8","8"
"2018","35-65 y.","7.74","8","14564","5","7","9","10","10","7.71","7.77","0","10","8","8"
"2018","66 and older","7.92","8","4949","5","7","9","10","10","7.87","7.97","0","10","8","8"
"2019","16-34 y.","8.05","8","5375","6","7","9","10","10","8","8.1","0","10","8","8"
"2019","35-65 y.","7.82","8","15023","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2019","66 and older","7.86","8","5117","5","7","9","10","10","7.81","7.91","0","10","8","8"
