"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Employed","college entrance qualification","7.4","8","4155","5","6","9","10","10","7.34","7.46","0","10","8","8"
"2006","Employed","lower secondary degree","7.58","8","3383","5","7","9","10","10","7.51","7.65","0","10","8","8"
"2006","Employed","no degree/no degree yet","7.27","8","157","5","6","9","10","10","6.91","7.63","0","10","8","8"
"2006","Employed","Other degree","7.61","8","652","5","7","9","10","10","7.46","7.76","0","10","8","8"
"2006","Employed","secondary school degree","7.57","8","4651","5","7","9","10","10","7.52","7.62","0","10","8","8"
"2006","Not Employed","college entrance qualification","7.73","8","1395","5","7","9","10","10","7.63","7.83","0","10","8","8"
"2006","Not Employed","lower secondary degree","7.58","8","4107","5","7","9","10","10","7.52","7.64","0","10","8","8"
"2006","Not Employed","no degree/no degree yet","7.59","8","490","5","7","9","10","10","7.42","7.76","0","10","8","8"
"2006","Not Employed","Other degree","7.54","8","541","5","6","9","10","10","7.36","7.72","0","10","8","8"
"2006","Not Employed","secondary school degree","7.55","8","1725","4","6","9","10","10","7.45","7.65","0","10","8","8"
"2007","Employed","college entrance qualification","7.4","8","3992","5","6","9","10","10","7.34","7.46","0","10","8","8"
"2007","Employed","lower secondary degree","7.52","8","3070","5","7","9","10","10","7.45","7.59","0","10","8","8"
"2007","Employed","no degree/no degree yet","6.66","7","131","2","5","8","10","10","6.3","7.02","0","10","7","8"
"2007","Employed","Other degree","7.74","8","599","5","7","9","10","10","7.59","7.89","0","10","8","8"
"2007","Employed","secondary school degree","7.53","8","4342","5","7","9","10","10","7.47","7.59","0","10","8","8"
"2007","Not Employed","college entrance qualification","7.59","8","1370","5","7","9","10","10","7.49","7.69","0","10","8","8"
"2007","Not Employed","lower secondary degree","7.66","8","3756","5","7","9","10","10","7.59","7.73","0","10","8","8"
"2007","Not Employed","no degree/no degree yet","7.58","8","419","5","7","9","10","10","7.4","7.76","0","10","8","8"
"2007","Not Employed","Other degree","7.35","8","471","4","6","9","10","10","7.16","7.54","0","10","8","8"
"2007","Not Employed","secondary school degree","7.6","8","1641","5","7","9","10","10","7.5","7.7","0","10","8","8"
"2008","Employed","college entrance qualification","7.45","8","3787","5","7","9","10","10","7.39","7.51","0","10","8","8"
"2008","Employed","lower secondary degree","7.65","8","2901","5","7","9","10","10","7.58","7.72","0","10","8","8"
