"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","16-34 y.","Ostdeutschland, neue Bundeslaender","7.42","8","1260","5","6","9","10","10","7.31","7.53","0","10","8","8"
"2006","16-34 y.","Westdeutschland, alte Bundeslaender","7.55","8","3781","5","7","9","10","10","7.49","7.61","0","10","8","8"
"2006","35-65 y.","Ostdeutschland, neue Bundeslaender","7.32","8","2821","4","6","9","10","10","7.25","7.39","0","10","8","8"
"2006","35-65 y.","Westdeutschland, alte Bundeslaender","7.56","8","9461","5","7","9","10","10","7.52","7.6","0","10","8","8"
"2006","66 and older","Ostdeutschland, neue Bundeslaender","7.54","8","1118","5","6","9","10","10","7.42","7.66","0","10","8","8"
"2006","66 and older","Westdeutschland, alte Bundeslaender","7.68","8","3259","5","7","9","10","10","7.61","7.75","0","10","8","8"
"2007","16-34 y.","Ostdeutschland, neue Bundeslaender","7.26","8","1199","4","6","9","10","10","7.15","7.37","0","10","8","8"
"2007","16-34 y.","Westdeutschland, alte Bundeslaender","7.57","8","3428","5","7","9","10","10","7.51","7.63","0","10","8","8"
"2007","35-65 y.","Ostdeutschland, neue Bundeslaender","7.26","8","2628","4","6","9","10","10","7.18","7.34","0","10","8","8"
"2007","35-65 y.","Westdeutschland, alte Bundeslaender","7.49","8","8724","5","7","9","10","10","7.45","7.53","0","10","8","8"
"2007","66 and older","Ostdeutschland, neue Bundeslaender","7.7","8","1119","5","7","9","10","10","7.59","7.81","0","10","8","8"
"2007","66 and older","Westdeutschland, alte Bundeslaender","7.78","8","3167","5","7","10","10","10","7.71","7.85","0","10","8","8"
"2008","16-34 y.","Ostdeutschland, neue Bundeslaender","7.52","8","1130","5","7","9","10","10","7.41","7.63","0","10","8","8"
"2008","16-34 y.","Westdeutschland, alte Bundeslaender","7.66","8","3209","5","7","9","10","10","7.59","7.73","0","10","8","8"
"2008","35-65 y.","Ostdeutschland, neue Bundeslaender","7.4","8","2502","5","6","9","10","10","7.32","7.48","0","10","8","8"
"2008","35-65 y.","Westdeutschland, alte Bundeslaender","7.59","8","8141","5","7","9","10","10","7.55","7.63","0","10","8","8"
"2008","66 and older","Ostdeutschland, neue Bundeslaender","7.86","8","1121","5","7","9","10","10","7.75","7.97","0","10","8","8"
"2008","66 and older","Westdeutschland, alte Bundeslaender","7.83","8","3171","5","7","10","10","10","7.76","7.9","0","10","8","8"
"2009","16-34 y.","Ostdeutschland, neue Bundeslaender","7.55","8","1027","4","7","9","10","10","7.43","7.67","0","10","8","8"
"2009","16-34 y.","Westdeutschland, alte Bundeslaender","7.72","8","2940","5","7","9","10","10","7.65","7.79","0","10","8","8"
"2009","35-65 y.","Ostdeutschland, neue Bundeslaender","7.36","8","2384","4","6","9","10","10","7.28","7.44","0","10","8","8"
"2009","35-65 y.","Westdeutschland, alte Bundeslaender","7.54","8","7475","5","7","9","10","10","7.49","7.59","0","10","8","8"
"2009","66 and older","Ostdeutschland, neue Bundeslaender","7.83","8","1105","5","7","9","10","10","7.72","7.94","0","10","8","8"
"2009","66 and older","Westdeutschland, alte Bundeslaender","7.87","8","3063","5","7","10","10","10","7.8","7.94","0","10","8","9"
"2010","16-34 y.","Ostdeutschland, neue Bundeslaender","7.51","8","1536","5","6","9","10","10","7.41","7.61","0","10","8","8"
"2010","16-34 y.","Westdeutschland, alte Bundeslaender","7.8","8","5026","5","7","9","10","10","7.75","7.85","0","10","9","9"
"2010","35-65 y.","Ostdeutschland, neue Bundeslaender","7.38","8","2859","4","6","9","10","10","7.3","7.46","0","10","8","8"
"2010","35-65 y.","Westdeutschland, alte Bundeslaender","7.64","8","10471","5","7","9","10","10","7.6","7.68","0","10","8","8"
"2010","66 and older","Ostdeutschland, neue Bundeslaender","7.68","8","1051","5","7","9","10","10","7.56","7.8","0","10","8","8"
"2010","66 and older","Westdeutschland, alte Bundeslaender","7.88","8","2966","5","7","10","10","10","7.81","7.95","0","10","8","8"
"2011","16-34 y.","Ostdeutschland, neue Bundeslaender","7.65","8","1461","5","7","9","10","10","7.55","7.75","0","10","8","8"
"2011","16-34 y.","Westdeutschland, alte Bundeslaender","7.96","8","4818","5","7","9","10","10","7.91","8.01","0","10","9","9"
"2011","35-65 y.","Ostdeutschland, neue Bundeslaender","7.49","8","3188","5","7","9","10","10","7.42","7.56","0","10","8","8"
"2011","35-65 y.","Westdeutschland, alte Bundeslaender","7.7","8","11766","5","7","9","10","10","7.67","7.73","0","10","8","8"
"2011","66 and older","Ostdeutschland, neue Bundeslaender","7.72","8","1113","5","7","9","10","10","7.6","7.84","0","10","8","8"
"2011","66 and older","Westdeutschland, alte Bundeslaender","7.9","8","3304","5","7","9","10","10","7.84","7.96","0","10","8","9"
"2012","16-34 y.","Ostdeutschland, neue Bundeslaender","7.64","8","1356","5","7","9","10","10","7.54","7.74","0","10","8","8"
"2012","16-34 y.","Westdeutschland, alte Bundeslaender","8","8","4679","5","7","9","10","10","7.95","8.05","0","10","8","9"
"2012","35-65 y.","Ostdeutschland, neue Bundeslaender","7.56","8","3329","5","7","9","10","10","7.49","7.63","0","10","8","8"
"2012","35-65 y.","Westdeutschland, alte Bundeslaender","7.81","8","12003","5","7","9","10","10","7.78","7.84","0","10","8","8"
"2012","66 and older","Ostdeutschland, neue Bundeslaender","7.86","8","1223","5","7","9","10","10","7.75","7.97","0","10","8","8"
"2012","66 and older","Westdeutschland, alte Bundeslaender","7.96","8","3598","5","7","9","10","10","7.9","8.02","0","10","8","8"
"2013","16-34 y.","Ostdeutschland, neue Bundeslaender","7.6","8","1197","5","7","9","10","10","7.49","7.71","0","10","8","8"
"2013","16-34 y.","Westdeutschland, alte Bundeslaender","7.98","8","4402","6","7","9","10","10","7.93","8.03","0","10","8","9"
"2013","35-65 y.","Ostdeutschland, neue Bundeslaender","7.52","8","3263","5","7","9","10","10","7.45","7.59","0","10","8","8"
"2013","35-65 y.","Westdeutschland, alte Bundeslaender","7.76","8","11584","5","7","9","10","10","7.73","7.79","0","10","8","8"
"2013","66 and older","Ostdeutschland, neue Bundeslaender","7.84","8","1217","5","7","9","10","10","7.73","7.95","0","10","8","8"
"2013","66 and older","Westdeutschland, alte Bundeslaender","8","8","3670","5","7","10","10","10","7.94","8.06","0","10","8","9"
"2014","16-34 y.","Ostdeutschland, neue Bundeslaender","7.66","8","1170","5","7","9","10","10","7.55","7.77","0","10","8","8"
"2014","16-34 y.","Westdeutschland, alte Bundeslaender","8.08","8","5341","6","7","9","10","10","8.03","8.13","0","10","8","9"
"2014","35-65 y.","Ostdeutschland, neue Bundeslaender","7.57","8","3177","5","7","9","10","10","7.5","7.64","0","10","8","8"
"2014","35-65 y.","Westdeutschland, alte Bundeslaender","7.73","8","12322","5","7","9","10","10","7.7","7.76","0","10","8","8"
"2014","66 and older","Ostdeutschland, neue Bundeslaender","7.9","8","1211","5","7","9","10","10","7.8","8","0","10","8","8"
"2014","66 and older","Westdeutschland, alte Bundeslaender","7.99","8","3673","5","7","9","10","10","7.93","8.05","0","10","8","9"
"2015","16-34 y.","Ostdeutschland, neue Bundeslaender","7.7","8","1032","5","7","9","10","10","7.59","7.81","0","10","8","8"
"2015","16-34 y.","Westdeutschland, alte Bundeslaender","8","8","4657","6","7","9","10","10","7.95","8.05","0","10","8","9"
"2015","35-65 y.","Ostdeutschland, neue Bundeslaender","7.44","8","2973","5","7","9","10","10","7.37","7.51","0","10","8","8"
"2015","35-65 y.","Westdeutschland, alte Bundeslaender","7.77","8","11371","5","7","9","10","10","7.74","7.8","0","10","8","8"
"2015","66 and older","Ostdeutschland, neue Bundeslaender","7.74","8","1221","5","7","9","10","10","7.63","7.85","0","10","8","8"
"2015","66 and older","Westdeutschland, alte Bundeslaender","7.89","8","3624","5","7","9","10","10","7.83","7.95","0","10","8","9"
"2016","16-34 y.","Ostdeutschland, neue Bundeslaender","7.8","8","957","5","7","9","10","10","7.69","7.91","0","10","8","8"
"2016","16-34 y.","Westdeutschland, alte Bundeslaender","8.03","8","4577","6","7","9","10","10","7.98","8.08","0","10","8","9"
"2016","35-65 y.","Ostdeutschland, neue Bundeslaender","7.59","8","2882","5","7","9","10","10","7.52","7.66","0","10","8","8"
"2016","35-65 y.","Westdeutschland, alte Bundeslaender","7.79","8","10930","5","7","9","10","10","7.76","7.82","0","10","8","8"
"2016","66 and older","Ostdeutschland, neue Bundeslaender","7.72","8","1164","5","7","9","10","10","7.62","7.82","0","10","8","8"
"2016","66 and older","Westdeutschland, alte Bundeslaender","7.92","8","3506","5","7","9","10","10","7.86","7.98","0","10","8","9"
"2017","16-34 y.","Ostdeutschland, neue Bundeslaender","7.67","8","1109","5","7","9","10","10","7.56","7.78","0","10","8","8"
"2017","16-34 y.","Westdeutschland, alte Bundeslaender","8.07","8","4977","6","7","9","10","10","8.02","8.12","0","10","8","8"
"2017","35-65 y.","Ostdeutschland, neue Bundeslaender","7.55","8","3255","5","7","9","10","10","7.48","7.62","0","10","8","8"
"2017","35-65 y.","Westdeutschland, alte Bundeslaender","7.78","8","12024","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2017","66 and older","Ostdeutschland, neue Bundeslaender","7.66","8","1217","5","7","9","10","10","7.56","7.76","0","10","8","8"
"2017","66 and older","Westdeutschland, alte Bundeslaender","7.94","8","3703","5","7","9","10","10","7.88","8","0","10","8","8"
"2018","16-34 y.","Ostdeutschland, neue Bundeslaender","7.6","8","1071","5","7","9","10","10","7.48","7.72","0","10","8","8"
"2018","16-34 y.","Westdeutschland, alte Bundeslaender","8.03","8","4844","5","7","9","10","10","7.98","8.08","0","10","8","8"
"2018","35-65 y.","Ostdeutschland, neue Bundeslaender","7.65","8","3146","5","7","9","10","10","7.58","7.72","0","10","8","8"
"2018","35-65 y.","Westdeutschland, alte Bundeslaender","7.76","8","11418","5","7","9","10","10","7.73","7.79","0","10","8","8"
"2018","66 and older","Ostdeutschland, neue Bundeslaender","7.6","8","1238","5","7","9","10","10","7.5","7.7","0","10","8","8"
"2018","66 and older","Westdeutschland, alte Bundeslaender","7.98","8","3711","5","7","9","10","10","7.92","8.04","0","10","8","9"
"2019","16-34 y.","Ostdeutschland, neue Bundeslaender","7.8","8","951","5","7","9","10","10","7.68","7.92","0","10","8","8"
"2019","16-34 y.","Westdeutschland, alte Bundeslaender","8.1","8","4403","6","7","9","10","10","8.05","8.15","0","10","8","8"
"2019","35-65 y.","Ostdeutschland, neue Bundeslaender","7.67","8","3272","5","7","9","10","10","7.61","7.73","0","10","8","8"
"2019","35-65 y.","Westdeutschland, alte Bundeslaender","7.85","8","11706","5","7","9","10","10","7.82","7.88","0","10","8","8"
"2019","66 and older","Ostdeutschland, neue Bundeslaender","7.69","8","1291","5","7","9","10","10","7.59","7.79","0","10","8","8"
"2019","66 and older","Westdeutschland, alte Bundeslaender","7.9","8","3816","5","7","9","10","10","7.84","7.96","0","10","8","9"
