"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","(0) in school","Ostdeutschland, neue Bundeslaender","8.02","8","70","6","7","9","10","10","7.66","8.38","3","10","8","9"
"2006","(0) in school","Westdeutschland, alte Bundeslaender","7.67","8","331","5","7","9","10","10","7.46","7.88","0","10","8","8"
"2006","(1a) inadequately completed","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","(1a) inadequately completed","Westdeutschland, alte Bundeslaender","7.28","8","217","4","6","9","10","10","7","7.56","0","10","7","8"
"2006","(1b) general elementary school","Ostdeutschland, neue Bundeslaender","7.16","8","225","4","5","9","10","10","6.86","7.46","0","10","7","8"
"2006","(1b) general elementary school","Westdeutschland, alte Bundeslaender","7.38","8","1698","5","6","9","10","10","7.28","7.48","0","10","8","8"
"2006","(1c) basic vocational qualification","Ostdeutschland, neue Bundeslaender","7.41","8","1145","4","6","9","10","10","7.29","7.53","0","10","8","8"
"2006","(1c) basic vocational qualification","Westdeutschland, alte Bundeslaender","7.7","8","4934","5","7","9","10","10","7.64","7.76","0","10","8","8"
"2006","(2a) intermediate vocational","Ostdeutschland, neue Bundeslaender","7.44","8","1773","5","6","9","10","10","7.35","7.53","0","10","8","8"
"2006","(2a) intermediate vocational","Westdeutschland, alte Bundeslaender","7.64","8","3323","5","7","9","10","10","7.57","7.71","0","10","8","8"
"2006","(2b) intermediate general qualification","Ostdeutschland, neue Bundeslaender","7.37","8","149","4","6","9","10","10","7.05","7.69","0","10","8","8"
"2006","(2b) intermediate general qualification","Westdeutschland, alte Bundeslaender","7.62","8","423","5","7","9","10","10","7.43","7.81","0","10","8","8"
"2006","(2c_gen) general maturity certificate","Ostdeutschland, neue Bundeslaender","7.31","8","181","4","7","9","10","10","7.03","7.59","0","10","8","8"
"2006","(2c_gen) general maturity certificate","Westdeutschland, alte Bundeslaender","7.23","8","640","4","6","9","10","10","7.08","7.38","0","10","8","8"
"2006","(2c_voc) vocational maturity certificate","Ostdeutschland, neue Bundeslaender","7.44","8","223","5","6","9","10","10","7.18","7.7","0","10","8","8"
"2006","(2c_voc) vocational maturity certificate","Westdeutschland, alte Bundeslaender","7.55","8","1394","5","7","9","10","10","7.45","7.65","0","10","8","8"
"2006","(3a) lower tertiary education","Ostdeutschland, neue Bundeslaender","7.44","8","675","5","6","9","10","10","7.3","7.58","0","10","8","8"
"2006","(3a) lower tertiary education","Westdeutschland, alte Bundeslaender","7.56","8","1109","5","7","9","10","10","7.45","7.67","0","10","8","8"
"2006","(3b) higher tertiary education","Ostdeutschland, neue Bundeslaender","7.32","8","646","4","6","9","10","10","7.16","7.48","0","10","8","8"
"2006","(3b) higher tertiary education","Westdeutschland, alte Bundeslaender","7.57","8","2098","5","7","9","10","10","7.49","7.65","0","10","8","8"
"2007","(0) in school","Ostdeutschland, neue Bundeslaender","7.71","8","80","6","7","9","10","10","7.37","8.05","3","10","7","9"
"2007","(0) in school","Westdeutschland, alte Bundeslaender","7.81","8","255","5","7","9","10","10","7.6","8.02","0","10","8","8"
