"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","in school","7.8","8","307","5","7","9","10","7.61","7.99","8","8"
"2009","inadequately","6.57","7","167","3","5","8","10","6.19","6.95","7","8"
"2009","middle vocational","7.63","8","9037","5","7","9","10","7.59","7.67","8","8"
"2009","vocational + Abi","7.58","8","997","5","7","9","10","7.46","7.7","8","8"
"2010","general elemantary","7.7","8","2451","5","7","10","10","7.62","7.78","8","8"
"2010","higher education","7.69","8","5360","5","7","9","10","7.64","7.74","8","8"
"2010","higher vocational","7.57","8","1605","5","7","9","10","7.47","7.67","8","8"
"2010","in school","8.05","8","413","6","7","9","10","7.88","8.22","8","8"
"2010","inadequately","7.2","8","345","3","6","9","10","6.95","7.45","8","9"
"2010","middle vocational","7.7","8","11713","5","7","9","10","7.66","7.74","8","8"
"2010","vocational + Abi","7.78","8","1707","5","7","9","10","7.69","7.87","8","9"
"2011","general elemantary","7.68","8","2568","5","7","9","10","7.6","7.76","8","8"
"2011","higher education","7.75","8","5730","5","7","9","10","7.7","7.8","8","8"
"2011","higher vocational","7.74","8","1689","5","7","9","10","7.65","7.83","8","8"
"2011","in school","8.18","8.32","428","6","7","10","10","8.02","8.34","8","9"
"2011","inadequately","7.35","8","349","4","6","9","10","7.11","7.59","8","9"
"2011","middle vocational","7.78","8","12494","5","7","9","10","7.75","7.81","8","8"
"2011","vocational + Abi","7.86","8","1835","5","7","9","10","7.78","7.94","8","9"
"2012","general elemantary","7.89","8","2726","5","7","9","10","7.82","7.96","8","8"
"2012","higher education","7.88","8","5879","5","7","9","10","7.83","7.93","8","8"
"2012","higher vocational","7.82","8","1724","5","7","9","10","7.74","7.9","8","8"
"2012","in school","8.01","8","448","5","7","9","10","7.86","8.16","8","9"
"2012","inadequately","7.63","8","363","4","7","10","10","7.39","7.87","8","9"
"2012","middle vocational","7.83","8","12776","5","7","9","10","7.8","7.86","8","8"
"2012","vocational + Abi","7.85","8","1864","5","7","9","10","7.77","7.93","8","8"
"2013","general elemantary","7.76","8","2574","5","7","9","10","7.68","7.84","8","8"
"2013","higher education","7.89","8","5785","5","7","9","10","7.84","7.94","8","8"
"2013","higher vocational","7.88","8","1662","5","7","9","10","7.79","7.97","8","8"
"2013","in school","7.87","8","441","5","7","9","10","7.7","8.04","8","9"
"2013","inadequately","7.21","8","326","4","5","9","10","6.95","7.47","8","9"
"2013","middle vocational","7.82","8","12319","5","7","9","10","7.79","7.85","8","8"
"2013","vocational + Abi","7.8","8","1765","5","7","9","10","7.71","7.89","8","8"
"2014","general elemantary","7.93","8","3089","5","7","10","10","7.86","8","8","9"
"2014","higher education","7.86","8","6186","5","7","9","10","7.81","7.91","8","8"
"2014","higher vocational","7.69","8","1582","5","7","9","10","7.6","7.78","8","8"
"2014","in school","8.12","8","448","6","7","9","10","7.95","8.29","8","9"
"2014","inadequately","7.43","8","504","4","5","10","10","7.23","7.63","8","9"
"2014","middle vocational","7.82","8","12431","5","7","9","10","7.79","7.85","8","8"
"2014","vocational + Abi","7.94","8","2040","5","7","9","10","7.86","8.02","8","8"
"2015","general elemantary","7.78","8","2657","5","7","9","10","7.7","7.86","8","8"
"2015","higher education","7.84","8","5831","5","7","9","10","7.79","7.89","8","8"
"2015","higher vocational","7.74","8","1514","5","7","9","10","7.65","7.83","8","8"
"2015","in school","7.99","8","345","6","7","9","10","7.81","8.17","8","9"
"2015","inadequately","7.08","8","412","3","6","9","10","6.85","7.31","8","8"
"2015","middle vocational","7.81","8","11572","5","7","9","10","7.78","7.84","8","8"
"2015","vocational + Abi","7.85","8","1939","5","7","9","10","7.77","7.93","8","8"
"2016","general elemantary","7.93","8","2540","5","7","9","10","7.85","8.01","8","9"
"2016","higher education","7.8","8","5845","5","7","9","10","7.75","7.85","8","8"
"2016","higher vocational","7.77","8","1392","5","7","9","10","7.68","7.86","8","8"
"2016","in school","8.08","8","331","6","7","9","10","7.88","8.28","8","9"
"2016","inadequately","7.67","8","395","5","6","9","10","7.47","7.87","8","9"
"2016","middle vocational","7.85","8","10911","5","7","9","10","7.82","7.88","8","8"
"2016","vocational + Abi","7.81","8","2009","5","7","9","10","7.73","7.89","8","8"
"2017","general elemantary","7.84","8","2702","5","7","9","10","7.77","7.91","8","8"
"2017","higher education","7.86","8","6472","5","7","9","10","7.82","7.9","8","8"
"2017","higher vocational","7.68","8","1528","5","7","9","10","7.59","7.77","8","8"
"2017","in school","8.28","8.31","397","6","8","9","10","8.12","8.44","8","9"
"2017","inadequately","7.76","8","445","5","7","10","10","7.54","7.98","8","9"
"2017","middle vocational","7.82","8","11935","5","7","9","10","7.79","7.85","8","8"
"2017","vocational + Abi","7.92","8","2198","5","7","9","10","7.84","8","8","8"
"2018","general elemantary","7.86","8","2629","5","7","10","10","7.78","7.94","8","8"
"2018","higher education","7.85","8","6261","5","7","9","10","7.81","7.89","8","8"
"2018","higher vocational","7.68","8","1434","5","7","9","10","7.59","7.77","8","8"
"2018","in school","8.35","9","332","7","7","10","10","8.16","8.54","8","9"
"2018","inadequately","7.72","8","468","5","6","10","10","7.51","7.93","8","8"
"2018","middle vocational","7.82","8","11369","5","7","9","10","7.79","7.85","8","8"
"2018","vocational + Abi","7.9","8","2104","5","7","9","10","7.83","7.97","8","8"
"2019","general elemantary","7.88","8","2382","5","7","10","10","7.8","7.96","8","8"
"2019","higher education","7.92","8","6919","6","7","9","10","7.88","7.96","8","8"
"2019","higher vocational","7.81","8","1645","5","7","9","10","7.72","7.9","8","8"
"2019","in school","8.32","9","328","7","7","10","10","8.14","8.5","8","9"
"2019","inadequately","7.99","8","383","5","7","10","10","7.76","8.22","8","9"
"2019","middle vocational","7.85","8","10992","5","7","9","10","7.81","7.89","8","8"
"2019","vocational + Abi","7.87","8","2144","5","7","9","10","7.79","7.95","8","8"
