"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","college entrance qualification","East Germany","7.39","8","1179","5","6","9","10","10","7.28","7.5","0","10","8","8"
"2006","college entrance qualification","West Germany","7.5","8","4371","5","7","9","10","10","7.44","7.56","0","10","8","8"
"2006","lower secondary degree","East Germany","7.38","8","1449","4","6","9","10","10","7.27","7.49","0","10","8","8"
"2006","lower secondary degree","West Germany","7.62","8","6041","5","7","9","10","10","7.57","7.67","0","10","8","8"
"2006","no degree/no degree yet","East Germany","7.77","8","95","6","6","9","10","10","7.39","8.15","1","10","8","9"
"2006","no degree/no degree yet","West Germany","7.47","8","552","4","7","9","10","10","7.3","7.64","0","10","8","8"
"2006","Other degree","East Germany","7.38","8","68","5","6","9","10","10","6.84","7.92","2","10","7","9"
"2006","Other degree","West Germany","7.59","8","1125","5","7","9","10","10","7.47","7.71","0","10","8","8"
"2006","secondary school degree","East Germany","7.41","8","2315","5","6","9","10","10","7.33","7.49","0","10","8","8"
"2006","secondary school degree","West Germany","7.63","8","4061","5","7","9","10","10","7.57","7.69","0","10","8","8"
"2007","college entrance qualification","East Germany","7.3","8","1161","4","6","9","10","10","7.19","7.41","0","10","8","8"
"2007","college entrance qualification","West Germany","7.48","8","4201","5","7","9","10","10","7.42","7.54","0","10","8","8"
"2007","lower secondary degree","East Germany","7.5","8","1339","5","7","9","10","10","7.39","7.61","0","10","8","8"
"2007","lower secondary degree","West Germany","7.61","8","5487","5","7","9","10","10","7.56","7.66","0","10","8","8"
"2007","no degree/no degree yet","East Germany","7.36","8","100","4","7","9","10","10","6.99","7.73","1","10","7","8"
"2007","no degree/no degree yet","West Germany","7.3","8","450","5","6","9","10","10","7.11","7.49","0","10","8","8"
"2007","Other degree","East Germany","7.27","7.27","58","5","6","9","10","10","6.75","7.79","2","10","7","8"
"2007","Other degree","West Germany","7.59","8","1012","5","7","9","10","10","7.47","7.71","0","10","8","8"
"2007","secondary school degree","East Germany","7.34","8","2177","5","6","9","10","10","7.26","7.42","0","10","8","8"
"2007","secondary school degree","West Germany","7.64","8","3806","5","7","9","10","10","7.58","7.7","0","10","8","8"
"2008","college entrance qualification","East Germany","7.45","8","1113","4","6","9","10","10","7.33","7.57","0","10","8","8"
"2008","college entrance qualification","West Germany","7.56","8","4003","5","7","9","10","10","7.5","7.62","0","10","8","8"
"2008","lower secondary degree","East Germany","7.7","8","1267","5","7","9","10","10","7.59","7.81","0","10","8","8"
"2008","lower secondary degree","West Germany","7.74","8","5169","5","7","9","10","10","7.68","7.8","0","10","8","8"
"2008","no degree/no degree yet","East Germany","7.56","8","99","5","6","9","10","10","7.21","7.91","1","10","8","8"
"2008","no degree/no degree yet","West Germany","7.52","8","445","5","6","9","10","10","7.33","7.71","0","10","8","8"
"2008","Other degree","East Germany","6.65","8","54","3","4","9","10","10","5.93","7.37","0","10","6","8"
"2008","Other degree","West Germany","7.81","8","892","5","7","9","10","10","7.68","7.94","0","10","8","8"
"2008","secondary school degree","East Germany","7.51","8","2101","5","7","9","10","10","7.43","7.59","0","10","8","8"
"2008","secondary school degree","West Germany","7.62","8","3633","5","7","9","10","10","7.56","7.68","0","10","8","8"
"2009","college entrance qualification","East Germany","7.52","8","1075","4","7","9","10","10","7.4","7.64","0","10","8","8"
"2009","college entrance qualification","West Germany","7.61","8","3804","5","7","9","10","10","7.55","7.67","0","10","8","8"
"2009","lower secondary degree","East Germany","7.52","8","1192","5","6","9","10","10","7.4","7.64","0","10","8","8"
