"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Rural Area","East Germany","7.46","8","3411","5","6","9","10","10","7.39","7.53","0","10","8","8"
"2006","Rural Area","West Germany","7.67","8","3869","5","7","9","10","10","7.61","7.73","0","10","8","8"
"2006","Urban Area","East Germany","7.29","8","1788","4","6","9","10","10","7.2","7.38","0","10","8","8"
"2006","Urban Area","West Germany","7.55","8","12632","5","7","9","10","10","7.52","7.58","0","10","8","8"
"2007","Rural Area","East Germany","7.4","8","3237","4","6","9","10","10","7.33","7.47","0","10","8","8"
"2007","Rural Area","West Germany","7.63","8","3615","5","7","9","10","10","7.57","7.69","0","10","8","8"
"2007","Urban Area","East Germany","7.32","8","1709","5","6","9","10","10","7.23","7.41","0","10","8","8"
"2007","Urban Area","West Germany","7.56","8","11704","5","7","9","10","10","7.52","7.6","0","10","8","8"
"2008","Rural Area","East Germany","7.66","8","3088","5","7","9","10","10","7.59","7.73","0","10","8","8"
"2008","Rural Area","West Germany","7.69","8","3439","5","7","9","10","10","7.62","7.76","0","10","8","8"
"2008","Urban Area","East Germany","7.34","8","1665","4","6","9","10","10","7.24","7.44","0","10","8","8"
"2008","Urban Area","West Germany","7.66","8","11082","5","7","9","10","10","7.62","7.7","0","10","8","8"
"2009","Rural Area","East Germany","7.56","8","2944","5","7","9","10","10","7.49","7.63","0","10","8","8"
"2009","Rural Area","West Germany","7.61","8","3273","5","7","9","10","10","7.54","7.68","0","10","8","8"
"2009","Urban Area","East Germany","7.48","8","1572","4","6","9","10","10","7.38","7.58","0","10","8","8"
"2009","Urban Area","West Germany","7.68","8","10205","5","7","9","10","10","7.64","7.72","0","10","8","8"
"2010","Rural Area","East Germany","7.58","8","3499","5","7","9","10","10","7.51","7.65","0","10","8","8"
"2010","Rural Area","West Germany","7.81","8","4684","5","7","9","10","10","7.76","7.86","0","10","8","9"
"2010","Urban Area","East Germany","7.33","8","1947","4","6","9","10","10","7.24","7.42","0","10","8","8"
"2010","Urban Area","West Germany","7.71","8","13779","5","7","9","10","10","7.68","7.74","0","10","8","8"
"2011","Rural Area","East Germany","7.66","8","3683","5","7","9","10","10","7.6","7.72","0","10","8","8"
"2011","Rural Area","West Germany","7.87","8","5363","5","7","9","10","10","7.82","7.92","0","10","8","9"
"2011","Urban Area","East Germany","7.46","8","2079","5","6","9","10","10","7.37","7.55","0","10","8","8"
"2011","Urban Area","West Germany","7.79","8","14525","5","7","9","10","10","7.76","7.82","0","10","8","8"
"2012","Rural Area","East Germany","7.73","8","3786","5","7","9","10","10","7.67","7.79","0","10","8","8"
"2012","Rural Area","West Germany","7.91","8","5600","5","7","9","10","10","7.86","7.96","0","10","8","9"
"2012","Urban Area","East Germany","7.53","8","2122","5","6","9","10","10","7.44","7.62","0","10","8","8"
"2012","Urban Area","West Germany","7.88","8","14680","5","7","9","10","10","7.85","7.91","0","10","8","8"
"2013","Rural Area","East Germany","7.67","8","3650","5","7","9","10","10","7.61","7.73","0","10","8","8"
"2013","Rural Area","West Germany","7.92","8","5420","5","7","9","10","10","7.87","7.97","0","10","8","9"
"2013","Urban Area","East Germany","7.52","8","2027","5","7","9","10","10","7.43","7.61","0","10","8","8"
"2013","Urban Area","West Germany","7.85","8","14236","5","7","9","10","10","7.82","7.88","0","10","8","8"
"2014","Rural Area","East Germany","7.76","8","3544","5","7","9","10","10","7.7","7.82","0","10","8","8"
"2014","Rural Area","West Germany","7.87","8","5664","5","7","9","10","10","7.82","7.92","0","10","8","9"
"2014","Urban Area","East Germany","7.52","8","2014","5","7","9","10","10","7.43","7.61","0","10","8","8"
"2014","Urban Area","West Germany","7.88","8","15672","5","7","9","10","10","7.85","7.91","0","10","8","8"
"2015","Rural Area","East Germany","7.6","8","3314","5","7","9","10","10","7.54","7.66","0","10","8","8"
"2015","Rural Area","West Germany","7.84","8","5316","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2015","Urban Area","East Germany","7.51","8","1912","5","6","9","10","10","7.42","7.6","0","10","8","8"
"2015","Urban Area","West Germany","7.86","8","14336","5","7","9","10","10","7.83","7.89","0","10","8","8"
"2016","Rural Area","East Germany","7.72","8","3171","5","7","9","10","10","7.65","7.79","0","10","8","8"
"2016","Rural Area","West Germany","7.91","8","5111","5","7","9","10","10","7.86","7.96","0","10","8","8"
"2016","Urban Area","East Germany","7.57","8","1832","5","7","9","10","10","7.48","7.66","0","10","8","8"
"2016","Urban Area","West Germany","7.87","8","13902","5","7","9","10","10","7.84","7.9","0","10","8","8"
"2017","Rural Area","East Germany","7.62","8","3640","5","7","9","10","10","7.56","7.68","0","10","8","8"
"2017","Rural Area","West Germany","7.94","8","5673","5","7","9","10","10","7.89","7.99","0","10","8","8"
"2017","Urban Area","East Germany","7.57","8","1941","5","7","9","10","10","7.49","7.65","0","10","8","8"
"2017","Urban Area","West Germany","7.87","8","15031","5","7","9","10","10","7.84","7.9","0","10","8","8"
"2018","Rural Area","East Germany","7.63","8","3537","5","7","9","10","10","7.57","7.69","0","10","8","8"
"2018","Rural Area","West Germany","7.89","8","5404","5","7","9","10","10","7.84","7.94","0","10","8","8"
"2018","Urban Area","East Germany","7.62","8","1918","5","7","9","10","10","7.54","7.7","0","10","8","8"
"2018","Urban Area","West Germany","7.88","8","14569","5","7","9","10","10","7.85","7.91","0","10","8","8"
"2019","Rural Area","East Germany","7.7","8","3549","5","7","9","10","10","7.64","7.76","0","10","8","8"
"2019","Rural Area","West Germany","7.9","8","5220","5","7","9","10","10","7.85","7.95","0","10","8","8"
"2019","Urban Area","East Germany","7.75","8","1517","5","7","9","10","10","7.66","7.84","0","10","8","8"
"2019","Urban Area","West Germany","7.94","8","13737","5","7","9","10","10","7.91","7.97","0","10","8","8"
