"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Rural Area","7.59","8","7280","5","7","9","10","10","7.54","7.64","0","10","8","8"
"2006","Urban Area","7.53","8","14420","5","7","9","10","10","7.5","7.56","0","10","8","8"
"2007","Rural Area","7.54","8","6852","5","7","9","10","10","7.49","7.59","0","10","8","8"
"2007","Urban Area","7.53","8","13413","5","7","9","10","10","7.5","7.56","0","10","8","8"
"2008","Rural Area","7.68","8","6527","5","7","9","10","10","7.63","7.73","0","10","8","8"
"2008","Urban Area","7.63","8","12747","5","7","9","10","10","7.6","7.66","0","10","8","8"
"2009","Rural Area","7.59","8","6217","5","7","9","10","10","7.54","7.64","0","10","8","8"
"2009","Urban Area","7.66","8","11777","5","7","9","10","10","7.62","7.7","0","10","8","8"
"2010","Rural Area","7.73","8","8183","5","7","9","10","10","7.69","7.77","0","10","8","8"
"2010","Urban Area","7.67","8","15726","5","7","9","10","10","7.64","7.7","0","10","8","8"
"2011","Rural Area","7.79","8","9046","5","7","9","10","10","7.75","7.83","0","10","8","8"
"2011","Urban Area","7.75","8","16604","5","7","9","10","10","7.72","7.78","0","10","8","8"
"2012","Rural Area","7.85","8","9386","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2012","Urban Area","7.85","8","16802","5","7","9","10","10","7.82","7.88","0","10","8","8"
"2013","Rural Area","7.83","8","9070","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2013","Urban Area","7.82","8","16263","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2014","Rural Area","7.83","8","9208","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2014","Urban Area","7.84","8","17686","5","7","9","10","10","7.81","7.87","0","10","8","8"
"2015","Rural Area","7.75","8","8630","5","7","9","10","10","7.71","7.79","0","10","8","8"
"2015","Urban Area","7.83","8","16248","5","7","9","10","10","7.8","7.86","0","10","8","8"
"2016","Rural Area","7.84","8","8282","5","7","9","10","10","7.8","7.88","0","10","8","8"
"2016","Urban Area","7.84","8","15734","5","7","9","10","10","7.81","7.87","0","10","8","8"
"2017","Rural Area","7.82","8","9313","5","7","9","10","10","7.78","7.86","0","10","8","8"
"2017","Urban Area","7.85","8","16972","5","7","9","10","10","7.82","7.88","0","10","8","8"
"2018","Rural Area","7.8","8","8941","5","7","9","10","10","7.76","7.84","0","10","8","8"
"2018","Urban Area","7.85","8","16487","5","7","9","10","10","7.82","7.88","0","10","8","8"
"2019","Rural Area","7.83","8","8769","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2019","Urban Area","7.92","8","15254","5","7","9","10","10","7.89","7.95","0","10","8","8"
