"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","(0) in school","7.72","8","401","5","7","9","10","7.54","7.9","8","8"
"2006","(1a) inadequately completed","7.29","8","241","4","6","9","10","7.02","7.56","7","8"
"2006","(1b) general elementary school","7.36","8","1923","4","6","9","10","7.26","7.46","8","8"
"2006","(1c) basic vocational qualification","7.66","8","6079","5","7","9","10","7.61","7.71","8","8"
"2006","(2a) intermediate vocational","7.58","8","5096","5","7","9","10","7.53","7.63","8","8"
"2006","(2b) intermediate general qualification","7.57","8","572","5","7","9","10","7.41","7.73","8","8"
"2006","(2c_gen) general maturity certificate","7.25","8","821","4","6","9","10","7.12","7.38","8","8"
"2006","(2c_voc) vocational maturity certificate","7.54","8","1617","5","7","9","10","7.44","7.64","8","8"
"2006","(3a) lower tertiary education","7.52","8","1784","5","7","9","10","7.43","7.61","8","8"
"2006","(3b) higher tertiary education","7.52","8","2744","5","7","9","10","7.45","7.59","8","8"
"2007","(0) in school","7.8","8","335","5","7","9","10","7.62","7.98","8","8"
"2007","(1a) inadequately completed","6.85","7","212","3","5","9","10","6.53","7.17","7","8"
"2007","(1b) general elementary school","7.41","8","1713","4","6","9","10","7.31","7.51","8","8"
"2007","(1c) basic vocational qualification","7.67","8","5541","5","7","9","10","7.62","7.72","8","8"
"2007","(2a) intermediate vocational","7.57","8","4818","5","7","9","10","7.52","7.62","8","8"
"2007","(2b) intermediate general qualification","7.41","8","514","5","6","9","10","7.24","7.58","8","8"
"2007","(2c_gen) general maturity certificate","7.15","7","799","4","6","9","10","7.02","7.28","8","8"
"2007","(2c_voc) vocational maturity certificate","7.38","8","1536","4","6","9","10","7.28","7.48","8","8"
"2007","(3a) lower tertiary education","7.61","8","1687","5","7","9","10","7.52","7.7","8","8"
"2007","(3b) higher tertiary education","7.52","8","2660","5","7","9","10","7.45","7.59","8","8"
"2008","(0) in school","7.86","8","352","6","7","9","10","7.68","8.04","8","8"
"2008","(1a) inadequately completed","7.16","8","188","4","5","9","10","6.82","7.5","8","8"
"2008","(1b) general elementary school","7.65","8","1580","5","7","10","10","7.54","7.76","8","8"
"2008","(1c) basic vocational qualification","7.77","8","5218","5","7","9","10","7.72","7.82","8","8"
"2008","(2a) intermediate vocational","7.58","8","4626","5","7","9","10","7.52","7.64","8","8"
"2008","(2b) intermediate general qualification","7.75","8","481","5","7","9","10","7.59","7.91","8","8"
"2008","(2c_gen) general maturity certificate","7.46","8","731","4","7","9","10","7.32","7.6","8","8"
"2008","(2c_voc) vocational maturity certificate","7.59","8","1446","5","7","9","10","7.49","7.69","8","8"
"2008","(3a) lower tertiary education","7.48","8","1633","5","7","9","10","7.38","7.58","8","8"
"2008","(3b) higher tertiary education","7.64","8","2547","5","7","9","10","7.57","7.71","8","8"
"2009","(0) in school","7.8","8","307","5","7","9","10","7.61","7.99","8","8"
"2009","(1a) inadequately completed","6.62","7","171","4","5","9","10","6.25","6.99","7","8"
"2009","(1b) general elementary school","7.59","8","1403","5","6","9","10","7.48","7.7","8","8"
"2009","(1c) basic vocational qualification","7.71","8","4806","5","7","9","10","7.65","7.77","8","8"
"2009","(2a) intermediate vocational","7.59","8","4371","5","7","9","10","7.53","7.65","8","8"
"2009","(2b) intermediate general qualification","7.67","8","431","5","7","9","10","7.48","7.86","8","8"
"2009","(2c_gen) general maturity certificate","7.54","8","689","5","7","9","10","7.4","7.68","8","8"
"2009","(2c_voc) vocational maturity certificate","7.48","8","1322","5","7","9","10","7.37","7.59","8","8"
"2009","(3a) lower tertiary education","7.53","8","1572","5","7","9","10","7.43","7.63","8","8"
"2009","(3b) higher tertiary education","7.8","8","2452","5","7","9","10","7.72","7.88","8","8"
"2010","(0) in school","8.05","8","414","6","7","9","10","7.88","8.22","8","8"
"2010","(1a) inadequately completed","7.56","8","357","4","7","10","10","7.34","7.78","8","9"
"2010","(1b) general elementary school","7.66","8","1882","4","7","10","10","7.56","7.76","8","9"
"2010","(1c) basic vocational qualification","7.75","8","5598","5","7","9","10","7.7","7.8","8","8"
"2010","(2a) intermediate vocational","7.64","8","6142","5","7","9","10","7.59","7.69","8","8"
"2010","(2b) intermediate general qualification","7.74","8","625","5","7","9","10","7.59","7.89","8","9"
"2010","(2c_gen) general maturity certificate","7.59","8","920","5","7","9","10","7.47","7.71","8","8"
"2010","(2c_voc) vocational maturity certificate","7.69","8","2145","5","7","9","10","7.61","7.77","8","8"
"2010","(3a) lower tertiary education","7.57","8","1938","5","7","9","10","7.48","7.66","8","8"
"2010","(3b) higher tertiary education","7.78","8","3422","5","7","9","10","7.72","7.84","8","8"
"2011","(0) in school","8.18","8.86","429","6","7","10","10","8.02","8.34","8","9"
"2011","(1a) inadequately completed","7.41","8","368","4","6","9","10","7.19","7.63","8","9"
"2011","(1b) general elementary school","7.61","8","1946","5","7","9","10","7.52","7.7","8","8"
"2011","(1c) basic vocational qualification","7.85","8","5933","5","7","9","10","7.8","7.9","8","8"
"2011","(2a) intermediate vocational","7.71","8","6545","5","7","9","10","7.66","7.76","8","8"
"2011","(2b) intermediate general qualification","7.87","8","680","5","7","9","10","7.73","8.01","8","8"
"2011","(2c_gen) general maturity certificate","7.76","8","987","5","7","9","10","7.64","7.88","8","8"
"2011","(2c_voc) vocational maturity certificate","7.79","8","2301","5","7","9","10","7.72","7.86","8","8"
"2011","(3a) lower tertiary education","7.79","8","2065","5","7","9","10","7.71","7.87","8","8"
"2011","(3b) higher tertiary education","7.72","8","3665","5","7","9","10","7.66","7.78","8","8"
"2012","(0) in school","8.01","8","452","5","7","9","10","7.86","8.16","8","9"
"2012","(1a) inadequately completed","7.58","8","383","4","7","10","10","7.35","7.81","8","9"
"2012","(1b) general elementary school","7.91","8","2071","5","7","10","10","7.82","8","8","8"
"2012","(1c) basic vocational qualification","7.87","8","6042","5","7","9","10","7.82","7.92","8","8"
"2012","(2a) intermediate vocational","7.79","8","6676","5","7","9","10","7.74","7.84","8","8"
"2012","(2b) intermediate general qualification","7.83","8","720","5","7","9","10","7.68","7.98","8","8"
"2012","(2c_gen) general maturity certificate","7.87","8","1030","5","7","9","10","7.76","7.98","8","9"
"2012","(2c_voc) vocational maturity certificate","7.82","8","2339","5","7","9","10","7.75","7.89","8","8"
"2012","(3a) lower tertiary education","7.78","8","2136","5","7","9","10","7.7","7.86","8","8"
"2012","(3b) higher tertiary education","7.94","8","3743","5","7","9","10","7.88","8","8","8"
"2013","(0) in school","7.89","8","444","5","7","9","10","7.72","8.06","8","9"
"2013","(1a) inadequately completed","7.18","8","357","4","5","9","10","6.93","7.43","8","8"
"2013","(1b) general elementary school","7.77","8","1915","5","7","9","10","7.68","7.86","8","8"
"2013","(1c) basic vocational qualification","7.85","8","5767","5","7","9","10","7.8","7.9","8","8"
"2013","(2a) intermediate vocational","7.82","8","6436","5","7","9","10","7.77","7.87","8","8"
"2013","(2b) intermediate general qualification","7.77","8","715","5","7","9","10","7.62","7.92","8","8"
"2013","(2c_gen) general maturity certificate","7.82","8","1022","5","7","9","10","7.71","7.93","8","8"
"2013","(2c_voc) vocational maturity certificate","7.77","8","2236","5","7","9","10","7.69","7.85","8","8"
"2013","(3a) lower tertiary education","7.83","8","2073","5","7","9","10","7.75","7.91","8","8"
"2013","(3b) higher tertiary education","7.92","8","3712","5","7","9","10","7.86","7.98","8","8"
"2014","(0) in school","8.11","8","458","6","7","9","10","7.95","8.27","8","9"
"2014","(1a) inadequately completed","7.42","8","539","4","6","9","10","7.23","7.61","8","9"
"2014","(1b) general elementary school","7.9","8","2346","5","7","10","10","7.82","7.98","8","9"
"2014","(1c) basic vocational qualification","7.85","8","5783","5","7","9","10","7.8","7.9","8","8"
"2014","(2a) intermediate vocational","7.79","8","6028","5","7","9","10","7.74","7.84","8","8"
"2014","(2b) intermediate general qualification","8","8","808","5","7","9","10","7.87","8.13","8","9"
"2014","(2c_gen) general maturity certificate","7.94","8","1428","5","7","9","10","7.85","8.03","8","9"
"2014","(2c_voc) vocational maturity certificate","7.78","8","2503","5","7","9","10","7.71","7.85","8","8"
"2014","(3a) lower tertiary education","7.86","8","2023","5","7","9","10","7.78","7.94","8","8"
"2014","(3b) higher tertiary education","7.85","8","4163","5","7","9","10","7.79","7.91","8","8"
"2015","(0) in school","7.99","8","349","6","7","9","10","7.81","8.17","8","9"
"2015","(1a) inadequately completed","7.18","8","463","3","6","9","10","6.97","7.39","8","9"
"2015","(1b) general elementary school","7.71","8","1982","5","7","9","10","7.62","7.8","8","9"
"2015","(1c) basic vocational qualification","7.82","8","5344","5","7","9","10","7.77","7.87","8","8"
"2015","(2a) intermediate vocational","7.76","8","5718","5","7","9","10","7.71","7.81","8","8"
"2015","(2b) intermediate general qualification","8","8","734","5","7","9","10","7.87","8.13","8","9"
"2015","(2c_gen) general maturity certificate","7.87","8","1257","5","7","9","10","7.77","7.97","8","8"
"2015","(2c_voc) vocational maturity certificate","7.82","8","2377","5","7","9","10","7.75","7.89","8","8"
"2015","(3a) lower tertiary education","7.81","8","1917","5","7","9","10","7.73","7.89","8","8"
"2015","(3b) higher tertiary education","7.85","8","3914","5","7","9","10","7.79","7.91","8","8"
"2016","(0) in school","8.08","8","332","6","7","9","10","7.88","8.28","8","9"
"2016","(1a) inadequately completed","7.65","8","470","5","6","9","10","7.47","7.83","8","9"
"2016","(1b) general elementary school","7.92","8","1904","5","7","10","10","7.83","8.01","8","9"
"2016","(1c) basic vocational qualification","7.91","8","5019","5","7","9","10","7.86","7.96","8","8"
"2016","(2a) intermediate vocational","7.75","8","5299","5","7","9","10","7.7","7.8","8","8"
"2016","(2b) intermediate general qualification","7.96","8","684","5","7","9","10","7.82","8.1","8","9"
"2016","(2c_gen) general maturity certificate","7.98","8","1236","6","7","9","10","7.89","8.07","8","8"
"2016","(2c_voc) vocational maturity certificate","7.78","8","2419","5","7","9","10","7.71","7.85","8","8"
"2016","(3a) lower tertiary education","7.77","8","1821","5","7","9","10","7.69","7.85","8","8"
"2016","(3b) higher tertiary education","7.82","8","4024","5","7","9","10","7.77","7.87","8","8"
"2017","(0) in school","8.27","8.07","400","6","8","9","10","8.11","8.43","8","9"
"2017","(1a) inadequately completed","7.73","8","508","5","7","10","10","7.53","7.93","8","9"
