"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2018","college entrance qualification","Female","4.86","4","3997","2","3","6","10","20","4.76","4.96","0","45","4","4"
"2018","college entrance qualification","Male","4.55","4","3670","2","3","5","8","15","4.43","4.67","0","99","4","4"
"2018","lower secondary degree","Female","3.73","3","2854","0","2","5","8","20","3.61","3.85","0","50","3","3"
"2018","lower secondary degree","Male","3.94","3","2880","0","2","5","8","20","3.79","4.09","0","50","3","3"
"2018","no degree/no degree yet","Female","3.52","3","1050","0","2","5","7","15","3.23","3.81","0","99","3","3"
"2018","no degree/no degree yet","Male","4.82","4","1166","1","2","6","10","20","4.31","5.33","0","99","3","4"
"2018","Other degree","Female","3.84","3","2312","1","2","5","7","20","3.68","4","0","80","3","3"
"2018","Other degree","Male","4.57","3","2518","0","2","5","10","25","4.29","4.85","0","99","3","3"
"2018","secondary school degree","Female","4.04","3","4285","1","2","5","8","15","3.93","4.15","0","80","3","3"
"2018","secondary school degree","Male","4.31","3","2966","1","2","5","10","20","4.17","4.45","0","60","3","3"
