"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2015","inadequately","4","2","534","0","1","5","10","30","3.46","4.54","0","90","2","3"
"2015","middle vocational","3.91","3","12107","1","2","5","8","20","3.85","3.97","0","64","3","3"
"2015","vocational + Abi","4.23","3","2151","1","2","5","8","20","4.05","4.41","0","99","3","3"
"2016","general elemantary","","","","","","","","","","","","","",""
"2016","higher education","","","","","","","","","","","","","",""
"2016","higher vocational","","","","","","","","","","","","","",""
"2016","in school","","","","","","","","","","","","","",""
"2016","inadequately","","","","","","","","","","","","","",""
"2016","middle vocational","","","","","","","","","","","","","",""
"2016","vocational + Abi","","","","","","","","","","","","","",""
"2017","general elemantary","3.8","3","2744","0","2","5","8","20","3.64","3.96","0","99","3","3"
"2017","higher education","4.48","4","6523","2","3","5","8","15","4.4","4.56","0","50","4","4"
"2017","higher vocational","4.19","3","1534","1","2","5","8","15","4","4.38","0","99","3","3"
"2017","in school","5.08","4","410","2","3","6","8","20","4.79","5.37","0","25","4","4"
"2017","inadequately","3.68","2","452","0","1","5","10","20","3.31","4.05","0","50","2","3"
"2017","middle vocational","3.87","3","12049","1","2","5","8","15","3.81","3.93","0","99","3","3"
"2017","vocational + Abi","4.05","3","2215","1","2","5","7","15","3.91","4.19","0","80","3","3"
"2018","general elemantary","3.78","3","3360","0","2","5","8","20","3.63","3.93","0","99","3","3"
"2018","higher education","4.7","4","6935","2","3","6","10","20","4.6","4.8","0","99","4","4"
"2018","higher vocational","4.33","4","1443","1","2","5","10","20","4.15","4.51","0","30","3","4"
"2018","in school","5.21","4","352","2","3","6","10","20","4.53","5.89","0","99","4","4"
"2018","inadequately","3.67","3","1823","0","1","5","10","20","3.33","4.01","0","99","3","3"
"2018","middle vocational","4.09","3","12082","1","2","5","8","20","4.02","4.16","0","99","3","3"
"2018","vocational + Abi","4.41","4","2197","1","2","5","8","20","4.23","4.59","0","99","3","4"
